bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pd_fallback_used,bt_pd_fib_382,bt_pd_fib_618,bt_pd_fill_h,bt_pd_fill_l,bt_pd_h,bt_pd_l,bt_pd_outside_range,bt_pd_pending_h,bt_pd_pending_l,bt_pd_pending_round2_changed,bt_pd_pending_round2_h,bt_pd_pending_round2_l,bt_pd_round2_changed,bt_pd_round2_h,bt_pd_round2_l,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,nearest_raw_replay_cancel_age_bars,nearest_raw_replay_cancel_bar_high,nearest_raw_replay_cancel_bar_low,nearest_raw_replay_cancel_bar_touched_entry,nearest_raw_replay_cancel_bars,nearest_raw_replay_cancel_reason,nearest_raw_replay_close_type,nearest_raw_replay_detect_time_raw,nearest_raw_replay_entry,nearest_raw_replay_entry_diff,nearest_raw_replay_entry_ts,nearest_raw_replay_final_gap_bot,nearest_raw_replay_final_gap_top,nearest_raw_replay_gap_bot,nearest_raw_replay_gap_top,nearest_raw_replay_parallel_tfs,nearest_raw_replay_pattern,nearest_raw_replay_pd_fallback_used,nearest_raw_replay_pd_fib_382,nearest_raw_replay_pd_fib_618,nearest_raw_replay_pd_h,nearest_raw_replay_pd_l,nearest_raw_replay_pd_outside_range,nearest_raw_replay_sl_guard_count,nearest_raw_replay_sl_guard_key,nearest_raw_replay_sl_guard_scope,nearest_raw_replay_sl_guard_since,nearest_raw_replay_sl_guard_swing_ref,nearest_raw_replay_sweep_scan_age_min,nearest_raw_replay_sweep_scan_expiry_min,nearest_raw_replay_sweep_scan_price,nearest_raw_replay_sweep_scan_state,nearest_raw_replay_sweep_scan_tf,nearest_raw_replay_sweep_scan_time,nearest_raw_replay_sweep_scan_ts,nearest_raw_replay_tf,nearest_raw_replay_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
4496.52,2026-05-29 10:12:00,4501.04,2026-05-29 10:05:00,,,,True,4505.66,4507.79,4511.24,4502.21,4511.24,4502.21,True,4511.24,4502.21,H,4505.28,4502.21,H,4505.28,4502.21,-4.52,SL,,,,,,BUY,,,,,6.82,2.87,CLOSE_LIFECYCLE_PD,4503.34,2026-05-29 10:37:09,,4503.91,M1_S3_R,2026-05-29 10:36:55,,,,-2.2800000000000002,PD Zone fill rou,,-0.57,-0.57,-0.57,-0.57,BUY,,,,,,,,,534322209,,,LOOSE,322.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,False,MISMATCH,31.92
4467.15,2026-06-01 23:10:00,4471.65,2026-06-01 23:06:00,,,,False,4472.22,4474.42,4477.98,4468.66,4477.98,4468.66,False,4477.98,4468.66,H,4477.98,4468.66,,,,-4.5,SL,,,,,,BUY,,,,,7.34,2.76,CLOSE_LIFECYCLE_PD,4474.49,2026-06-01 23:38:22,,4474.41,M1_S3_G,2026-06-01 23:38:17,,,,0.4,PD Zone fill che,,0.1,0.1,0.1,0.1,BUY,,,,,,,,,535867730,,,LOOSE,325.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,False,MISMATCH,32.28
4484.39,2026-06-03 09:43:00,4478.84,2026-06-03 09:25:00,,,,False,4476.89,4478.64,4481.46,4474.07,4481.46,4474.07,False,4481.46,4474.07,L,4481.46,4474.07,H,4480.86,4474.07,-5.55,SL,,,,,,SELL,,,,,-10.08,4.85,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4474.31,2026-06-03 09:58:15,,4473.99,M1_S3_G,2026-06-03 09:58:15,,,,-1.08,Fill Trend Reche,,-0.27,-0.27,-0.27,-0.27,SELL,,,,,,,,,536644096,,,LOOSE,337.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,False,MISMATCH,33.25
4468.6,2026-06-02 08:50:00,4481.82,2026-06-02 08:15:00,,,,False,4484.57,4489.4,4497.23,4476.74,4497.23,4476.74,False,4497.23,4476.74,,,,L,4497.23,4473.95,-13.22,SL,,,,,,BUY,,,,,11.27,0.89,PNL_DIFF_SAME_BUCKET,4479.875,2026-06-02 09:01:16,,4480.93,M1_S3_G,2026-06-02 08:49:46,,,,-3.9399999999999995,[sl 4476.30],,2.09,3.09,-4.56,-4.56,BUY,,,,,,,,,535989153,,,LOOSE,348.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28,False,MISMATCH,34.77
4480.17,2026-06-05 02:25:00,4478.17,2026-06-05 02:15:00,,,,False,4475.99,4477.96,4481.13,4472.82,4481.13,4472.82,False,4481.13,4472.82,,,,H,4483.34,4472.82,-2.0,PD_FILL_FAIL,,,,,,SELL,,,,,-2.27,0.73,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4477.8975,2026-06-05 01:48:09,,4478.9,M1_S3_G,2026-06-05 01:39:14,,,,4.01,Fill Trend Reche,,2.39,0.54,0.54,0.54,SELL,,,,,,,,,537928203,,,LOOSE,358.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01,False,MISMATCH,35.77
4510.32,2026-05-29 11:35:00,4509.25,2026-05-29 11:33:00,,,,False,4505.62,4507.93,4511.69,4501.86,4511.69,4501.86,False,4511.69,4501.86,,,,L,4511.69,4508.58,-1.07,PD_FILL_FAIL,,,,,,SELL,,,,,-9.77,4.14,CLOSE_LIFECYCLE_PD,4500.552500000001,2026-05-29 11:21:22,,4505.11,M5_S3_G,2026-05-29 10:57:22,,,,18.23,[sl 4498.65],,2.52,3.05,6.2,6.46,SELL,,,,,,,,,534330593,,,LOOSE,360.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,False,MISMATCH,35.63
4525.23,2026-06-01 12:49:00,4520.5,2026-06-01 12:39:00,,,,False,4514.38,4517.88,4523.56,4508.7,4523.56,4508.7,False,4523.56,4508.7,H/L,4523.56,4508.7,L,4523.56,4512.71,-4.73,SL,,,,,,SELL,,,,,-6.31,1.68,CLOSE_LIFECYCLE_PD,4518.92,2026-06-01 12:01:42,,4518.82,M15_S3_G,2026-06-01 12:01:38,,,,-0.28,PD Zone fill che,,-0.07,-0.07,-0.07,-0.07,SELL,,,,,,,,,535299857,,,LOOSE,375.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,False,MISMATCH,37.37
4483.78,2026-06-02 03:15:00,4483.33,2026-06-02 03:11:00,,,,False,4481.08,4482.31,4484.28,4479.11,4484.28,4479.11,False,4484.28,4479.11,,,,L,4484.28,4482.46,-0.45,PD_FILL_FAIL,,,,,,SELL,,,,,3.05,3.23,,4486.83,2026-06-02 02:33:47,,4486.56,M1_S3_G,2026-06-02 02:33:46,,,,-0.84,PD Zone fill che,,-0.21,-0.21,-0.21,-0.21,SELL,,,,,,,,,535952354,,,LOOSE,375.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,False,MATCH,37.23
4535.23,2026-05-29 20:41:00,4528.37,2026-05-29 20:38:00,,,,False,4525.25,4527.88,4532.14,4520.99,4532.14,4520.99,False,4532.14,4520.99,H,4532.14,4520.99,L,4532.14,4522.43,-6.86,PD_FILL_FAIL,,,,,,SELL,,,,,-11.96,4.21,CLOSE_LIFECYCLE_PD,4523.27,2026-05-29 21:20:25,,4524.16,M1_S3_R,2026-05-29 21:15:25,,,,3.56,[sl 4523.66],,2.06,0.5,0.5,0.5,SELL,,,,,,,,,534727586,,,LOOSE,378.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.42,False,MISMATCH,37.42
4494.09,2026-05-29 05:34:00,4493.9,2026-05-29 05:22:00,,,,False,4494.08,4495.48,4497.73,4491.83,4497.73,4491.83,False,4497.73,4491.83,,,,H,4496.56,4491.83,0.19,PD_FILL_FAIL,,,,,,BUY,,,,,0.49,2.25,CLOSE_LIFECYCLE_PD,4494.58,2026-05-29 06:08:21,,4496.15,M5_S3_G,2026-05-29 04:43:47,,,,-6.28,[sl 4494.58],,-1.57,-1.57,-1.57,-1.57,BUY,,,,,,,,,534221073,,,LOOSE,384.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.47,False,MISMATCH,38.22
4514.59,2026-05-29 01:02:00,4504.94,2026-05-29 00:19:00,,,,True,4509.25,4511.29,4514.59,4505.95,4514.59,4505.95,True,4514.59,4505.95,H,4510.42,4505.95,H,4510.42,4505.95,9.65,TP,,,,,,BUY,,,,,-6.27,3.74,CLOSE_LIFECYCLE_PD,4508.32,2026-05-29 00:57:34,,4508.68,M1_S3_G_DOJI,2026-05-29 00:57:33,,,,-1.44,PD Zone fill che,,-0.36,-0.36,-0.36,-0.36,BUY,,,,,,,,,534169914,,,LOOSE,389.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.09,False,MISMATCH,38.55
4506.5,2026-06-01 19:26:00,4501.54,2026-06-01 19:18:00,,,,True,4507.06,4509.29,4512.92,4503.43,4512.92,4503.43,True,4512.92,4503.43,L,4510.96,4499.86,H,4509.57,4503.43,4.96,TP,,,,,,BUY,,,,,-2.12,4.36,CLOSE_BUCKET_DIFF,4504.38,2026-06-01 20:02:11,,4505.9,M15_S3_R,2026-06-01 19:56:45,,,,-6.0,[sl 4504.38],,-1.5,-1.5,-1.5,-1.5,BUY,,,,,,,,,535546461,,,LOOSE,391.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.96,False,MISMATCH,38.75
4507.04,2026-06-01 13:22:00,4510.92,2026-06-01 13:17:00,,,,True,4517.16,4519.02,4522.01,4514.17,4522.01,4514.17,True,4522.01,4514.17,H/L,4517.28,4508.7,H,4525.23,4514.17,-3.88,SL,,,,,,BUY,,,,,7.83,3.9,PNL_DIFF_SAME_BUCKET,4514.87,2026-06-01 12:36:57,,4514.82,M1_S3_R,2026-06-01 12:34:56,,,,0.64,[sl 4514.87],,0.16,0.16,0.16,0.16,BUY,,,,,,,,,535312653,,,LOOSE,424.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,False,MISMATCH,42.07
4506.87,2026-06-01 19:44:00,4500.81,2026-06-01 19:36:00,,,,False,4501.43,4503.81,4507.67,4497.57,4507.67,4497.57,False,4507.67,4497.57,L,4507.67,4497.73,L,4507.67,4497.73,6.06,TP,,,,,,BUY,,,,,-4.61,0.73,CLOSE_BUCKET_DIFF,4502.2625,2026-06-01 20:25:08,,4501.54,M1_S3_R,2026-06-01 20:18:25,,,,3.57,[sl 4501.87],,2.07,0.5,0.5,0.5,BUY,,,,,,,,,535535873,,,LOOSE,424.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.49,False,MISMATCH,42.42
4500.02,2026-06-01 14:43:00,4506.67,2026-06-01 13:35:00,,,,False,4512.69,4517.48,4525.23,4504.94,4525.23,4504.94,False,4525.23,4504.94,H,4525.23,4514.17,H,4514.8,4504.94,-6.65,SL,,,,,,BUY,,,,,11.02,4.25,PNL_DIFF_SAME_BUCKET,4511.04,2026-06-01 14:19:49,,4510.92,M1_S3_G_DOJI,2026-06-01 14:17:43,,,,0.64,[sl 4511.04],,0.16,0.16,0.16,0.16,BUY,,,,,,,,,535326973,,,LOOSE,431.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,False,MISMATCH,42.72
4486.05,2026-06-02 06:14:00,4486.15,2026-06-02 06:11:00,,,,False,4484.04,4485.48,4487.8,4481.72,4487.8,4481.72,False,4487.8,4481.72,,,,L,4487.8,4484.81,0.1,PD_FILL_FAIL,,,,,,SELL,,,,,-1.32,2.17,CLOSE_LIFECYCLE_PD,4484.73,2026-06-02 06:58:07,,4483.98,M1_S3_G,2026-06-02 06:54:09,,,,-2.52,PD Zone fill rou,,-0.63,-0.63,-0.63,-0.63,SELL,,,,,,,,,535974030,,,LOOSE,433.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.62,False,MISMATCH,43.15
4535.02,2026-06-01 08:00:00,4539.3,2026-06-01 07:33:00,4535.02,M1,,False,4540.96,4542.88,4545.99,4537.85,4545.99,4537.85,False,4545.99,4537.85,L,4545.99,4537.85,H,4545.14,4537.85,-4.28,SL,,,,,,BUY,,,1,M1 4535.02,6.92,1.56,PNL_DIFF_SAME_BUCKET,4541.94,2026-06-01 08:32:55,,4540.86,M1_S3_G_DOJI,2026-06-01 08:16:25,,,,4.879999999999999,[sl 4540.44],,2.05,3.39,-0.28,-0.28,BUY,,,,,,,,,535209002,,,LOOSE,435.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16,False,MISMATCH,43.42
4539.87,2026-06-01 05:47:00,4535.43,2026-06-01 05:44:00,,,,False,4533.01,4534.35,4536.52,4530.84,4536.52,4530.84,False,4536.52,4530.84,H,4536.52,4530.84,L,4536.52,4530.96,-4.44,SL,,,,,,SELL,,,,,-5.69,1.98,CLOSE_LIFECYCLE_PD,4534.18,2026-06-01 06:29:07,,4533.45,M1_S3_G,2026-06-01 06:27:38,,,,-2.92,PD Zone fill rou,,-0.73,-0.73,-0.73,-0.73,SELL,,,,,,,,,535186576,,,LOOSE,438.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,False,MISMATCH,43.63
4456.96,2026-06-04 09:10:00,4465.02,2026-06-04 09:01:00,,,,False,4460.77,4463.13,4466.94,4456.96,4466.94,4456.96,False,4466.94,4456.96,H,4467.44,4456.96,H,4467.44,4456.96,8.06,TP,,,,,,SELL,,,,,5.25,3.17,CLOSE_LIFECYCLE_PD,4462.21,2026-06-04 09:45:56,,4461.85,M1_S3_G,2026-06-04 09:45:55,,,,-1.16,PD Zone fill che,,-0.29,-0.29,-0.29,-0.29,SELL,,,,,,,,,537328165,,,LOOSE,452.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.22,False,MISMATCH,44.92
4394.33,2026-05-28 10:14:00,4395.45,2026-05-28 10:09:00,,,,False,4397.97,4402.7,4410.36,4390.31,4410.36,4390.31,False,4410.36,4390.31,H/L,4410.36,4390.31,H,4397.88,4390.31,-1.12,PD_FILL_FAIL,,,,,,BUY,,,,,2.46,0.59,CLOSE_LIFECYCLE_PD,4396.787499999999,2026-05-28 10:57:47,,4396.04,M1_S3_R_DOJI,2026-05-28 10:54:43,,,,2.9899999999999998,[sl 4396.20],,2.51,0.16,0.16,0.16,BUY,,,,,,,,,533308826,,,LOOSE,457.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,False,MISMATCH,45.72
4508.16,2026-05-29 11:20:00,4497.37,2026-05-29 10:50:00,,,,True,4506.97,4512.24,4520.79,4498.42,4520.79,4498.42,True,4520.79,4498.42,H,4508.16,4498.42,H,4508.16,4498.42,10.79,TP,,,,,,BUY,,,,,-11.69,1.06,CLOSE_BUCKET_DIFF,4496.47,2026-05-29 11:37:40,,4496.31,M1_S3_R,2026-05-29 11:35:54,,,,0.64,[sl 4496.47],,0.16,0.16,0.16,0.16,BUY,,,,,,,,,534347699,,,LOOSE,460.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.15,False,MISMATCH,45.9
4452.81,2026-06-03 21:30:00,4452.81,2026-06-03 21:30:00,,,,False,4450.96,4453.83,,,4458.48,4446.31,False,4451.63,4446.32,L,4451.63,4426.47,,,,0.0,PD_FILL_FAIL,,,,,,SELL,,,,,-2.51,1.17,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4450.305,2026-06-03 22:21:06,,4453.98,M1_S3_G,2026-06-03 22:16:03,,,,14.82,Fill Trend Reche,,2.38,3.18,4.63,4.63,SELL,,,,,,,,,537096606,,,LOOSE,461.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.82,False,MISMATCH,46.05
4525.84,2026-06-01 05:00:00,4566.69,2026-05-29 23:30:00,,,,False,4544.26,4563.75,4595.29,4512.72,4595.29,4512.72,False,4595.29,4512.72,,,,,,,40.85,TP,,,,,,SELL,,,,,40.02,0.86,CLOSE_BUCKET_DIFF,4565.860000000001,2026-05-30 00:22:16,,4567.55,M1_S3_G_DOJI,2026-05-30 00:16:10,,,,6.76,[sl 4567.00],,2.16,3.5,0.55,0.55,SELL,,,,,,,,,534969333,,,LOOSE,462.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.09,False,MISMATCH,46.17
4491.96,2026-06-02 23:59:00,4489.93,2026-06-02 23:55:00,,,,False,4488.46,4489.75,4491.85,4486.36,4491.85,4486.36,False,4491.85,4486.36,,,,L,4491.85,4489.35,-2.03,PD_FILL_FAIL,,,,,,SELL,,,,,-3.73,1.85,PNL_DIFF_SAME_BUCKET,4488.23,2026-06-03 00:41:10,,4488.08,M1_S3_G,2026-06-03 00:41:09,,,,-0.6,PD Zone fill che,,-0.15,-0.15,-0.15,-0.15,SELL,,,,,,,,,536501171,,,LOOSE,463.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,False,MISMATCH,46.15
4459.6,2026-06-03 19:14:00,4460.31,2026-06-03 19:01:00,4459.6,M1,,False,4461.0,4462.5,4464.92,4458.58,4464.92,4458.58,False,4464.92,4458.58,L,4467.15,4458.58,L,4464.92,4459.83,-0.71,SL,,,,,,BUY,,,1,M1 4459.60,1.75,1.06,CLOSE_LIFECYCLE_PD,4461.35,2026-06-03 18:12:13,,4461.37,M1_S3_G_DOJI,2026-06-03 18:12:13,,,,-0.08,PD Zone fill che,,-0.02,-0.02,-0.02,-0.02,BUY,,,,,,,,,536918022,,,LOOSE,488.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,False,MISMATCH,48.78
4311.82,2026-06-08 08:15:00,4343.77,2026-06-08 08:00:00,,,,False,4324.0,4332.89,4347.28,4309.61,4347.28,4309.61,False,4347.28,4309.61,,,,,,,31.95,TP,,,,,,SELL,,,,,31.56,0.63,CLOSE_LIFECYCLE_PD,4343.38,2026-06-08 08:49:09,,4343.14,M1_S3_R,2026-06-08 08:49:08,,,,0.2,PD Zone fill che,,0.05,0.05,0.05,0.05,SELL,,,,,,,,,539090105,,,LOOSE,491.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.75,False,MISMATCH,49.13
4521.61,2026-06-02 12:27:00,4517.33,2026-06-02 12:04:00,,,,False,4509.16,4512.65,4518.28,4503.53,4518.28,4503.53,False,4518.28,4503.53,,,,L,4518.28,4515.22,-4.28,SL,,,,,,SELL,,,,,-3.88,4.64,PNL_DIFF_SAME_BUCKET,4517.73,2026-06-02 12:58:41,,4512.69,M1_S3_G,2026-06-02 12:53:02,,,,-20.16,[sl 4517.73],,-5.04,-5.04,-5.04,-5.04,SELL,,,,,,,,,536111932,,,LOOSE,494.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.88,False,MISMATCH,49.03
4554.49,2026-05-30 02:00:00,4558.64,2026-05-30 01:40:00,,,,False,4559.95,4565.1,4573.43,4551.62,4573.43,4551.62,False,4573.43,4551.62,,,,H,4561.67,4551.62,-4.15,PD_FILL_FAIL,,,,,,BUY,,,,,11.2,2.99,CLOSE_LIFECYCLE_PD,4565.6875,2026-05-30 00:58:52,,4561.63,M1_S3_G,2026-05-30 00:50:19,,,,16.229999999999997,[tp 4567.15],,2.03,3.16,5.52,5.52,BUY,,,,,,,,,534986564,,,LOOSE,499.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.38,False,MISMATCH,49.68
4515.35,2026-05-29 19:38:00,4522.06,2026-05-29 19:30:00,,,,False,4524.65,4527.48,4532.07,4520.06,4532.07,4520.06,False,4532.07,4520.06,,,,,,,-6.71,SL,,,,,,BUY,,,,,8.7,1.83,PNL_DIFF_SAME_BUCKET,4524.05,2026-05-29 20:24:02,,4523.89,M1_S3_G,2026-05-29 20:20:34,,,,0.64,[sl 4524.05],,0.16,0.16,0.16,0.16,BUY,,,,,,,,,534565949,,,LOOSE,507.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,False,MISMATCH,50.57
4475.02,2026-05-28 22:23:00,4475.02,2026-05-28 22:23:00,,,,False,4474.44,4476.85,,,4480.77,4470.52,False,4475.76,4462.03,H,4480.77,4462.03,,,,0.0,PD_FILL_FAIL,,,,,,SELL,,,,,-2.75,2.92,CLOSE_LIFECYCLE_PD,4472.27,2026-05-28 23:19:09,,4472.1,M1_S3_G,2026-05-28 23:15:04,,,,-0.68,PD Zone fill rou,,-0.17,-0.17,-0.17,-0.17,SELL,,,,,,,,,534078436,,,LOOSE,523.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68,False,MISMATCH,52.07
4387.27,2026-05-28 17:45:00,4399.66,2026-05-28 17:25:00,,,,True,4378.88,4386.59,4399.07,4366.4,4399.07,4366.4,True,4399.07,4366.4,L,4399.07,4389.77,L,4399.07,4389.77,12.39,TP,,,,,,SELL,,,,,9.5,1.15,CLOSE_BUCKET_DIFF,4396.7725,2026-05-28 18:24:32,,4400.81,M1_S3_R,2026-05-28 18:17:48,,,,16.15,[sl 4396.29],,2.02,3.49,6.12,4.52,SELL,,,,,,,,,533660354,,,LOOSE,529.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,False,MISMATCH,52.8
4467.86,2026-06-01 23:46:00,4467.7,2026-06-01 23:17:00,,,,False,4470.08,4473.09,4477.98,4465.19,4477.98,4465.19,False,4477.98,4465.19,,,,L,4477.98,4463.26,0.16,SL,,,,,,BUY,,,,,-1.02,0.25,PNL_DIFF_SAME_BUCKET,4466.84,2026-06-02 00:15:32,,4467.45,M1_S3_R_DOJI,2026-06-02 00:10:25,,,,-1.6,[sl 4466.84],,-0.4,-0.4,-0.4,-0.4,BUY,,,,,,,,,535863498,,,LOOSE,534.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.76,False,MISMATCH,53.42
4451.03,2026-06-03 19:35:00,4455.08,2026-06-03 19:33:00,,,,True,4460.51,4463.39,4468.07,4455.83,4468.07,4455.83,True,4468.07,4455.83,H/L,4462.36,4452.0,H/L,4462.36,4452.0,-4.05,SL_GUARD_CLOSE,,,,,,BUY,,,,,-0.68,0.35,LOOSE_MATCH_SL_GUARD,4450.35,2026-06-03 20:35:07,,4454.73,M1_S3_R,2026-06-03 20:27:01,,,,-17.52,[sl 4450.35],,-4.38,-4.38,-4.38,-4.38,BUY,,,,,,,,,536935667,,,LOOSE,540.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.47,False,MISMATCH,54.02
4496.78,2026-06-01 15:04:00,4495.52,2026-06-01 14:51:00,4496.78,M1,,True,4505.82,4507.42,4509.99,4503.25,4509.99,4503.25,True,4509.99,4503.25,H,4507.72,4503.25,H,4507.72,4503.25,1.26,SL,,,,,,BUY,,,1,M1 4496.78,2.66,1.37,PNL_DIFF_SAME_BUCKET,4499.44,2026-06-01 16:03:10,,4496.89,M15_S3_G,2026-06-01 15:46:02,,,,10.92,[sl 4499.44],,2.73,2.73,2.73,2.73,BUY,,,,,,,,,534365908,,,LOOSE,551.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.66,False,MISMATCH,55.03
4494.58,2026-05-29 05:08:00,4496.05,2026-05-29 03:43:00,4494.58,M1,,True,4498.03,4499.03,4500.63,4496.43,4500.63,4496.43,True,4500.63,4496.43,H,4501.86,4499.44,H,4500.74,4496.43,-1.47,SL,,,,,,BUY,,,1,M1 4494.58,0.3,1.27,PNL_DIFF_SAME_BUCKET,4494.88,2026-05-29 04:57:24,,4497.32,M1_S3_G,2026-05-29 04:39:24,,,,-9.76,[sl 4494.88],,-2.44,-2.44,-2.44,-2.44,BUY,,,,,,,,,534221210,,,LOOSE,565.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.29,False,MISMATCH,56.4
4473.67,2026-06-04 17:30:00,4469.24,2026-06-04 15:30:00,,,,False,4446.9,4461.08,4484.03,4423.95,4484.03,4423.95,False,4484.03,4423.95,,,,L,4484.03,4458.61,-4.43,PD_FILL_FAIL,,,,,,SELL,,,,,2.92,4.55,LOOSE_MATCH_SL_GUARD,4476.59,2026-06-04 14:35:20,,4473.79,M1_S3_G,2026-06-04 14:33:41,,,,-10.68,SL Guard Group a,,-2.67,-2.67,-2.67,-2.67,SELL,,,,,,,,,537453137,,,LOOSE,567.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.25,False,MISMATCH,56.32
4441.81,2026-06-03 22:22:00,4449.49,2026-06-03 22:19:00,,,,False,4451.92,4454.86,4459.61,4447.17,4459.61,4447.17,False,4459.61,4447.17,L,4459.61,4444.96,L,4459.61,4444.96,-7.68,SL,,,,,,BUY,,,,,8.3,2.28,LIVE_HISTORICAL_TREND_SKIP_DRIFT,4450.1075,2026-06-03 23:19:07,,4447.21,M1_S3_R,2026-06-03 23:17:44,,,,11.629999999999999,Fill Trend Reche,,2.13,3.44,3.03,3.03,BUY,,,,,,,,,537146622,,,LOOSE,589.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.31,False,MISMATCH,58.73
4524.59,2026-06-01 08:57:00,4529.27,2026-06-01 08:42:00,,,,False,4529.46,4530.96,4533.38,4527.04,4533.38,4527.04,False,4533.38,4527.04,,,,H,4533.92,4527.04,-4.68,SL,,,,,,BUY,,,,,6.52,0.0,PNL_DIFF_SAME_BUCKET,4531.1075,2026-06-01 09:46:34,,4529.27,M1_S3_G,2026-06-01 09:42:05,,,,7.75,[sl 4529.53],,2.95,4.08,0.36,0.36,BUY,,,,,,,,,535236349,,,LOOSE,600.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.43,False,MISMATCH,60.08
