bt_close_price,bt_close_ts,bt_detect_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_marubozu_source,bt_pattern,bt_pd_fallback_used,bt_pd_fib_382,bt_pd_fib_618,bt_pd_fill_h,bt_pd_fill_l,bt_pd_h,bt_pd_l,bt_pd_outside_range,bt_pd_pending_h,bt_pd_pending_l,bt_pd_pending_round2_changed,bt_pd_pending_round2_h,bt_pd_pending_round2_l,bt_pd_round2_changed,bt_pd_round2_h,bt_pd_round2_l,bt_pnl,bt_reason,bt_s14_family,bt_s3_pattern_code,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_source_candle_ts,bt_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pattern,live_pnl,live_reason,live_s14_family,live_s3_pattern_code,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,nearest_raw_replay_cancel_age_bars,nearest_raw_replay_cancel_bar_high,nearest_raw_replay_cancel_bar_low,nearest_raw_replay_cancel_bar_touched_entry,nearest_raw_replay_cancel_bars,nearest_raw_replay_cancel_reason,nearest_raw_replay_close_type,nearest_raw_replay_detect_time_raw,nearest_raw_replay_entry,nearest_raw_replay_entry_diff,nearest_raw_replay_entry_ts,nearest_raw_replay_final_gap_bot,nearest_raw_replay_final_gap_top,nearest_raw_replay_gap_bot,nearest_raw_replay_gap_top,nearest_raw_replay_parallel_tfs,nearest_raw_replay_pattern,nearest_raw_replay_pd_fallback_used,nearest_raw_replay_pd_fib_382,nearest_raw_replay_pd_fib_618,nearest_raw_replay_pd_h,nearest_raw_replay_pd_l,nearest_raw_replay_pd_outside_range,nearest_raw_replay_sl_guard_count,nearest_raw_replay_sl_guard_key,nearest_raw_replay_sl_guard_scope,nearest_raw_replay_sl_guard_since,nearest_raw_replay_sl_guard_swing_ref,nearest_raw_replay_sweep_scan_age_min,nearest_raw_replay_sweep_scan_expiry_min,nearest_raw_replay_sweep_scan_price,nearest_raw_replay_sweep_scan_state,nearest_raw_replay_sweep_scan_tf,nearest_raw_replay_sweep_scan_time,nearest_raw_replay_sweep_scan_ts,nearest_raw_replay_tf,nearest_raw_replay_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4539.24,2026-05-29 21:59:09,,4539.53,M1_S3_R,2026-05-29 21:59:07,,,,R,-1.16,PD Zone fill che,,R,-0.29,-0.29,-0.29,-0.29,BUY,,,,,,,,,M1,534767802,,,,,4531.86,7.67,2026-05-29 21:37:00,PD_FILL_FAIL,22.12,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780070460,4567.82,28.29,2026-05-29 22:01:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,True,4534.33,4537.21,4541.89,4529.65,True,,,,,,,,,,,,,M1,1.88,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4535.76,2026-05-29 21:59:39,,4536.1,M1_S3_G,2026-05-29 21:59:35,,,,G,-1.3599999999999999,PD Zone fill che,,G,-0.34,-0.34,-0.34,-0.34,BUY,,,,,,,,,M1,534764941,,,,,4531.86,4.24,2026-05-29 21:37:00,PD_FILL_FAIL,22.58,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780070460,4567.82,31.72,2026-05-29 22:01:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,True,4534.33,4537.21,4541.89,4529.65,True,,,,,,,,,,,,,M1,1.42,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4545.94,2026-05-29 22:02:00,,4541.25,M1_S3_G,2026-05-29 22:01:17,,,,G,-18.76,[sl 4545.94],,G,-4.69,-4.69,-4.69,-4.69,SELL,,,,,,,,,M1,534613903,,,,,4549.96,8.71,2026-05-29 21:52:00,SL,9.28,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1780071240,4591.59,50.34,2026-05-29 22:14:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:G],,,,,,,2,"M1,M5,M15",group,1780069920,4541.89,,,,,,,,M1,12.72,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4559.03,2026-05-29 22:52:41,,4550.03,M1_S3_G,2026-05-29 22:52:11,,,,G,-36.0,[sl 4559.03],,G,-9.0,-9.0,-9.0,-9.0,SELL,,,,,,,,,M1,534785869,,,,,4582.59,32.56,2026-05-29 22:32:00,TP,20.18,,,,,,,,,,,Limit Guard [M1->M1]: SELL LIMIT 4573.26 < SELL pos 4582.59 & price 4563.49 < 4580.59,CANCEL,1780072860,4573.26,23.23,2026-05-29 22:41:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:G],False,4552.15,4568.62,4595.29,4525.48,False,,,,,,,,,,,,,M1,11.18,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4580.500000000001,2026-05-29 23:37:00,,4582.92,M1_S3_R,2026-05-29 23:32:56,,,,R,9.68,[sl 4580.81],,R,2.08,3.38,2.11,2.11,SELL,,,,,,,,,M1,534917176,,,,,4566.69,16.23,2026-05-29 23:30:00,TP,2.93,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780075500,4563.57,19.35,2026-05-29 23:25:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,False,4571.97,4580.87,4595.29,4557.55,False,,,,,,,,,,,,,M5,7.93,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4567.107499999999,2026-05-30 00:08:09,,4569.84,M1_S3_R,2026-05-30 00:00:22,,,,R,-10.93,PD Zone fill rou,,R,2.39,-4.44,-4.44,-4.44,BUY,,,,,,,,,M1,534962286,,,,,4561.64,8.2,2026-05-29 23:50:00,TP,10.37,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780077420,4565.33,4.51,2026-05-29 23:57:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,26.0,60,4567.69,SWEEP_HIGH,M1,00:31 30-May-2026,1780075860,M1,3.37,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4565.860000000001,2026-05-30 00:22:16,,4567.55,M1_S3_G_DOJI,2026-05-30 00:16:10,,,,G_DOJI,6.76,[sl 4567.00],,G_DOJI,2.16,3.5,0.55,0.55,SELL,,,,,,,,,M1,534969333,,,,,4566.69,0.86,2026-05-29 23:30:00,TP,46.17,,,,,,,,,,,,OPEN_PENDING,1780078500,4566.92,0.63,2026-05-30 00:15:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],False,4544.26,4563.75,4595.29,4512.72,False,,,,,,,,,,,,,M15,1.17,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4570.36,2026-05-30 00:37:02,,4565.04,M1_S3_G,2026-05-30 00:31:32,,,,G,-21.28,[sl 4570.36],,G,-5.32,-5.32,-5.32,-5.32,SELL,,,,,,,,,M1,534983555,,,,,4557.11,7.93,2026-05-30 01:17:00,PD_FILL_FAIL,45.47,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780079520,4560.8,4.24,2026-05-30 00:32:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],True,4564.14,4565.82,4568.55,4561.41,True,,,,,,,,,,,,,M1,0.47,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4564.875,2026-05-30 00:54:23,,4566.72,M15_S3_G,2026-05-30 00:31:32,,,,G,7.38,[sl 4565.83],,G,2.26,3.34,0.89,0.89,SELL,,,,,,,,,M15,534986526,,,,,4557.11,9.61,2026-05-30 01:17:00,PD_FILL_FAIL,45.47,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780079520,4560.8,5.92,2026-05-30 00:32:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],True,4564.14,4565.82,4568.55,4561.41,True,,,,,,,,,,,,,M1,0.47,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4565.6875,2026-05-30 00:58:52,,4561.63,M1_S3_G,2026-05-30 00:50:19,,,,G,16.229999999999997,[tp 4567.15],,G,2.03,3.16,5.52,5.52,BUY,,,,,,,,,M1,534986564,,,,,4558.64,2.99,2026-05-30 01:40:00,PD_FILL_FAIL,49.68,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780080480,4556.45,5.18,2026-05-30 00:48:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY [C1:R],,,,,,,,,,,,41.0,60,4568.09,SWEEP_HIGH,M1,01:07 30-May-2026,1780078020,M1,2.32,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4560.72,2026-05-30 01:34:24,,4560.82,M1_S3_R,2026-05-30 01:34:19,,,,R,0.4,PD Zone fill che,,R,0.1,0.1,0.1,0.1,SELL,,,,,,,,,M1,535015082,,,,,4557.11,3.71,2026-05-30 01:17:00,PD_FILL_FAIL,17.32,,,,,,,,,,,SL Guard activated,CANCEL,1780083540,4560.32,0.5,2026-05-30 01:39:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,True,4554.76,4556.71,4559.85,4551.62,True,,,,,,,,,,,,,M1,4.68,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4556.2,2026-05-30 01:51:09,,4555.89,M1_S3_G,2026-05-30 01:51:06,,,,G,-1.24,PD Zone fill che,,G,-0.31,-0.31,-0.31,-0.31,SELL,,,,,,,,,M1,535021949,,,,,4559.61,3.72,2026-05-30 02:12:00,TP,20.9,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780083900,4558.47,2.58,2026-05-30 01:45:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],False,4557.98,4559.39,4561.67,4555.7,False,,,,,,,,,,,,,M1,6.1,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4551.23,2026-05-30 02:45:45,,4558.64,M5_S3_G,2026-05-30 02:43:04,,,,G,-29.64,[sl 4551.23],,G,-7.41,-7.41,-7.41,-7.41,BUY,,,,,,,,,M5,535032121,,,,,4554.25,4.39,2026-05-30 02:30:00,SL,13.07,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780087260,4552.74,5.9,2026-05-30 02:41:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,32.0,60,4556.82,SWEEP_HIGH,M1,03:09 30-May-2026,1780085340,M1,2.07,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4553.86,2026-05-30 03:00:09,,4557.84,M5_S3_G,2026-05-30 02:44:27,,,,G,-15.92,PD Zone fill rou,,G,-3.98,-3.98,-3.98,-3.98,BUY,,,,,,,,,M5,535030522,,,,,4554.25,3.59,2026-05-30 02:30:00,SL,14.45,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780087260,4552.74,5.1,2026-05-30 02:41:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,,,,,,32.0,60,4556.82,SWEEP_HIGH,M1,03:09 30-May-2026,1780085340,M1,3.45,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4546.98,2026-05-30 03:50:42,,4554.16,M5_S3_R,2026-05-30 03:30:42,,,,R,-28.72,[sl 4546.98],,R,-7.18,-7.18,-7.18,-7.18,BUY,,,,,,,,,M5,535039718,,,,,4544.56,9.6,2026-05-30 03:22:00,SL,8.7,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780089120,4545.82,8.34,2026-05-30 03:12:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,False,4549.45,4553.56,4560.2,4542.81,False,,,,,,,,,,,,,M1,18.7,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4549.42,2026-05-30 03:49:14,,4552.66,M1_S3_R,2026-05-30 03:42:19,,,,R,-12.96,[sl 4549.42],,R,-3.24,-3.24,-3.24,-3.24,BUY,,,,,,,,,M1,535043237,,,,,4543.29,9.37,2026-05-30 03:45:00,SL,2.68,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780089120,4545.82,6.84,2026-05-30 03:12:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,False,4549.45,4553.56,4560.2,4542.81,False,,,,,,,,,,,,,M1,30.32,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:NEAREST_ALREADY_MATCHED_OR_GREEDY,4536.2,2026-06-01 06:05:00,,4543.28,M5_S3_R,2026-05-30 04:45:15,,,,R,-28.32,[sl 4536.20],,R,-7.08,-7.08,-7.08,-7.08,BUY,,,,,,,,,M5,535053250,,,,,4543.29,0.01,2026-05-30 03:45:00,SL,60.25,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780089120,4545.82,2.54,2026-05-30 03:12:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,False,4549.45,4553.56,4560.2,4542.81,False,,,,,,,,,,,,,M1,93.25,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4541.16,2026-05-30 04:51:54,,4543.09,M1_S3_G,2026-05-30 04:50:36,,,,G,7.72,[tp 4541.16],,G,1.93,1.93,1.93,1.93,SELL,,,,,,,,,M1,535053514,,,,,4559.61,16.52,2026-05-30 02:12:00,TP,158.6,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780091580,4540.99,2.1,2026-05-30 03:53:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:G],True,4548.54,4552.99,4560.2,4541.33,True,,,,,,,,,,,,,M1,57.6,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4534.18,2026-06-01 06:29:07,,4533.45,M1_S3_G,2026-06-01 06:27:38,,,,G,-2.92,PD Zone fill rou,,G,-0.73,-0.73,-0.73,-0.73,SELL,,,,,,,,,M1,535186576,,,,,4542.26,8.81,2026-06-01 06:24:00,PD_FILL_FAIL,3.63,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780275360,4543.12,9.67,2026-06-01 06:56:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,,,,,,22.0,60,4540.15,SWEEP_LOW,M1,07:34 01-Jun-2026,1780274040,M1,28.37,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4539.29,2026-06-01 06:47:31,,4535.47,M1_S3_G,2026-06-01 06:44:45,,,,G,-15.28,[sl 4539.29],,G,-3.82,-3.82,-3.82,-3.82,SELL,,,,,,,,,M1,535187744,,,,,4543.91,8.44,2026-06-01 06:52:00,TP,7.25,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780275360,4543.12,7.65,2026-06-01 06:56:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,,,,,,22.0,60,4540.15,SWEEP_LOW,M1,07:34 01-Jun-2026,1780274040,M1,11.25,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4537.09,2026-06-01 06:59:07,,4536.53,M1_S3_G,2026-06-01 06:55:46,,,,G,-2.24,PD Zone fill rou,,G,-0.56,-0.56,-0.56,-0.56,SELL,,,,,,,,,M1,535191731,,,,,4543.91,7.38,2026-06-01 06:52:00,TP,3.77,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780275360,4543.12,6.59,2026-06-01 06:56:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,,,,,,22.0,60,4540.15,SWEEP_LOW,M1,07:34 01-Jun-2026,1780274040,M1,0.23,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4544.24,2026-06-01 07:31:52,,4544.66,M1_S3_G,2026-06-01 07:31:49,,,,G,-1.6400000000000001,PD Zone fill che,,G,-0.41,-0.41,-0.41,-0.41,BUY,,,,,,,,,M1,535198727,,,,,4540.64,4.02,2026-06-01 07:32:00,SL,0.18,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780277160,4541.01,3.65,2026-06-01 07:26:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,False,4540.96,4542.88,4545.99,4537.85,False,,,,,,,,,,,,,M1,5.82,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:NEAREST_ALREADY_MATCHED_OR_GREEDY,4540.11,2026-06-01 08:00:05,,4543.91,M1_S3_R_DOJI,2026-06-01 07:52:33,,,,R_DOJI,15.72,[tp 4538.72],,R_DOJI,2.03,3.05,5.32,5.32,SELL,,,,,,,,,M1,535199133,,,,,4540.83,3.08,2026-06-01 07:20:00,PD_FILL_FAIL,32.55,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780279200,4539.34,4.57,2026-06-01 08:00:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,False,4548.37,4566.29,4595.29,4519.37,False,,,,,,,,,,,,,M30,7.45,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:NEAREST_ALREADY_MATCHED_OR_GREEDY,4539.4125,2026-06-01 08:00:05,,4543.12,M1_S3_G,2026-06-01 07:57:10,,,,G,14.91,[tp 4538.32],,G,2.16,3.11,4.82,4.82,SELL,,,,,,,,,M1,535203455,,,,,4540.83,2.29,2026-06-01 07:20:00,PD_FILL_FAIL,37.17,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780279200,4539.34,3.78,2026-06-01 08:00:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,False,4548.37,4566.29,4595.29,4519.37,False,,,,,,,,,,,,,M30,2.83,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4541.94,2026-06-01 08:32:55,,4540.86,M1_S3_G_DOJI,2026-06-01 08:16:25,,,,G_DOJI,4.879999999999999,[sl 4540.44],,G_DOJI,2.05,3.39,-0.28,-0.28,BUY,,,,,,,,,M1,535209002,,,,,4529.27,11.59,2026-06-01 08:42:00,SL,25.58,,,,,,,,,,,SL Guard blocked new LIMIT,CANCEL,1780279920,4529.2,11.66,2026-06-01 08:12:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,,,,,,,2,"M1,M5,M15",group,1780279200,4535.32,,,,,,,,M1,4.42,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4538.97,2026-06-01 08:54:13,,4540.79,M5_S3_R,2026-06-01 08:32:01,,,,R,-7.2,[sl 4538.97],,R,-1.8,-1.8,-1.8,-1.8,BUY,,,,,,,,,M5,535211763,,,,,4529.27,11.52,2026-06-01 08:42:00,SL,9.98,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780281780,4530.72,10.07,2026-06-01 08:43:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,False,4529.46,4530.96,4533.38,4527.04,False,,,,,,,,,,,,,M1,10.98,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4540.2474999999995,2026-06-01 08:58:48,,4538.67,M1_S3_G,2026-06-01 08:54:25,,,,G,6.99,[sl 4539.00],,G,3.0,2.99,0.5,0.5,BUY,,,,,,,,,M1,535217066,,,,,4529.27,9.4,2026-06-01 08:42:00,SL,12.42,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780281780,4530.72,7.95,2026-06-01 08:43:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,False,4529.46,4530.96,4533.38,4527.04,False,,,,,,,,,,,,,M1,11.42,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4528.84,2026-06-01 09:11:42,,4528.59,M1_S3_G,2026-06-01 09:11:38,,,,G,-0.56,PD Zone fill che,,G,-0.14,-0.14,-0.14,-0.14,SELL,,,,,,,,,M1,535226422,,,,,4533.18,4.59,2026-06-01 09:13:00,TP,1.37,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780282980,4526.09,2.5,2026-06-01 09:03:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:G],False,4526.69,4528.46,4531.32,4523.83,False,,,,,,,,,,,,,M1,8.63,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:NEAREST_ALREADY_MATCHED_OR_GREEDY,4530.73,2026-06-01 09:33:22,,4530.27,M5_S3_G,2026-06-01 09:33:21,,,,G,-1.6400000000000001,PD Zone fill che,,G,-0.41,-0.41,-0.41,-0.41,SELL,,,,,,,,,M5,535233437,,,,,4534.49,4.22,2026-06-01 09:17:00,TP,16.35,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780284600,4531.55,1.28,2026-06-01 09:30:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL [C1:R],False,4531.97,4537.0,4545.14,4523.83,False,,,,,,,,,,,,,M5,3.35,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPLAY_PD_REJECTED:ENTRY_TOO_FAR,4531.1075,2026-06-01 09:46:34,,4529.27,M1_S3_G,2026-06-01 09:42:05,,,,G,7.75,[sl 4529.53],,G,2.95,4.08,0.36,0.36,BUY,,,,,,,,,M1,535236349,,,,,4523.5,5.77,2026-06-01 09:51:00,SL,8.92,,,,,,,,,,,PD Fibo Plus round1 fail,PD_FAIL,1780284900,4527.95,1.32,2026-06-01 09:35:00,,,,,,ท่าที่ 3 DM SP 🟢 BUY — Marubozu,False,4527.83,4530.42,4534.62,4523.63,False,,,,,,,,,,,,,M1,7.08,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEAREST_ALREADY_MATCHED_OR_GREEDY,4532.85,2026-06-01 10:18:16,,4533.18,M1_S3_R,2026-06-01 10:13:14,,,,R,2.0,[sl 4532.85],,R,0.5,0.5,0.5,0.5,SELL,,,,,,,,,M1,535238096,,,,,4534.49,1.31,2026-06-01 09:17:00,TP,56.23,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780287420,4518.82,14.36,2026-06-01 10:17:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,,,,,,33.0,60,4523.63,SWEEP_LOW,M1,10:44 01-Jun-2026,1780285440,M1,3.77,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4523.53,2026-06-01 10:49:12,,4523.27,M1_S3_G,2026-06-01 10:49:12,,,,G,-0.64,PD Zone fill che,,G,-0.16,-0.16,-0.16,-0.16,SELL,,,,,,,,,M1,535270305,,,,,4534.49,11.22,2026-06-01 09:17:00,TP,92.2,,,,,,,,,,,Sweep Filter scan block,CANCEL,1780288920,4515.28,7.99,2026-06-01 10:42:00,,,,,,ท่าที่ 3 DM SP 🔴 SELL — Marubozu,,,,,,,,,,,,24.0,60,4515.67,SWEEP_LOW,M1,11:18 01-Jun-2026,1780287480,M1,7.2,,,LIVE_ONLY,
