bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4526.92,2026-06-02 18:25:35,,4526.83,M15_S3_G,2026-06-02 17:48:20,,,,-0.24,[sl 4526.92],,-0.06,-0.06,-0.06,-0.06,SELL,,,,,,,,,536262529,,,,,4531.94,5.11,2026-06-02 15:30:00,TP,138.33,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4528.705,2026-06-02 20:37:34,,4527.74,M15_S1_P6,2026-06-02 20:30:04,,,,4.22,[sl 4526.01],,3.75,3.75,-1.64,-1.64,BUY,,,,,,,,,536314416,,,,,4497.42,30.32,2026-05-29 02:45:00,SL,6825.07,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4513.52,2026-06-02 21:00:00,,4515.12,[M5_M30_H1]_S2,2026-06-02 20:54:22,,,,-6.2,#536129864 by #536052988,,-1.55,-1.55,-1.55,-1.55,BUY,,,,,,,,,536129864,,,,,4497.42,17.7,2026-05-29 02:45:00,SL,6849.37,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4487.18,2026-06-03 01:09:40,,4490.39,M15_S1_P6,2026-06-03 01:04:10,,,,-12.8,SL Guard Group a,,-3.2,-3.2,-3.2,-3.2,BUY,,,,,,,,,536508696,,,,,4497.42,7.03,2026-05-29 02:45:00,SL,7099.17,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4474.57,2026-06-03 08:15:07,,4475.03,M15_S1_P6,2026-06-03 08:15:03,,,,-1.6400000000000001,Fill Trend Reche,,-0.41,-0.41,-0.41,-0.41,BUY,,,,,,,,,536603093,,,,,4322.69,152.34,2026-06-08 05:00:00,TP,7004.95,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,ENTRY_TOO_FAR,4479.58,2026-06-03 10:10:30,,4479.44,M15_S2_P1,2026-06-03 10:10:27,,,,-0.16,Fill Trend Reche,,-0.04,-0.04,-0.04,-0.04,SELL,,,,,,,,,536634210,,,,,4489.32,9.88,2026-06-03 07:30:00,TP,160.45,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:ENTRY_TOO_FAR,4463.05,2026-06-03 15:35:43,,4463.1,M15_S1_P5,2026-06-03 15:35:39,,,,0.2,PD Zone fill che,,0.05,0.05,0.05,0.05,SELL,,,,,,,,,536801767,,,,,4443.82,19.28,2026-06-03 16:30:00,S1_SWING_EXIT,54.35,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4459.72,2026-06-03 20:59:34,,4457.46,M15_S1_P2,2026-06-03 20:08:16,,,,9.04,MT5_CLOSE,,2.26,2.26,2.26,2.26,BUY,,,,,,,,,536949158,,,,,4322.69,134.77,2026-06-08 05:00:00,TP,6291.73,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,TIME_TOO_FAR+ENTRY_TOO_FAR,4436.19,2026-06-04 04:32:46,,4441.21,[M5_M15_M30]_S2,2026-06-04 04:05:05,,,,-18.32,SL Guard Group a,,-4.58,-4.58,-4.58,-4.58,BUY,,,,,,,,,537233013,,,,,4322.69,118.52,2026-06-08 05:00:00,TP,5814.92,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_PD_CLOSED_NO_REPLAY:TIME_TOO_FAR+ENTRY_TOO_FAR,4454.16,2026-06-04 08:13:31,,4453.59,[M5_M15]_S2,2026-06-04 08:13:27,,,,2.56,PD Zone fill che,,0.64,0.64,0.64,0.64,BUY,,,,,,,,,537277914,,,,,4322.69,130.9,2026-06-08 05:00:00,TP,5566.55,,,,,,,,LIVE_ONLY,
