SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
2026-09-11 20:35:00,,2026-09-11 21:00:00,,S20_18_EURUSD,M15,,BUY,,1.1581,,,1.1566,,1.1608,,0.14,,37.8,,5399.78,,,,False,BACKTEST_ONLY,TP,,0.3,
2026-09-11 21:05:00,,2026-09-11 21:55:00,,S20_18_EURUSD,M15,,SELL,,1.1606,,,1.1611,,1.1596,,0.14,,-7.84,,5391.94,,,,False,BACKTEST_ONLY,SL,,-0.1,
2026-09-11 21:05:00,,2026-09-11 21:10:00,,S20_18_GBPUSD,M15,,SELL,,1.3526,,,1.3532,,1.3517,,0.11,,10.45,,5402.39,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-11 21:05:00,,2026-09-14 10:35:00,,S20_18_USDJPY,M15,,BUY,,153.35,,,152.99,,154.0,,0.14,,59.09,,5461.48,,,,False,BACKTEST_ONLY,TP,,65.0,
2026-09-11 21:25:00,,2026-09-11 21:55:00,,S20_18_XAUUSD,M15,,SELL,,4394.34,,,4401.62,,4381.24,,0.01,,-7.28,,5454.2,,,,False,BACKTEST_ONLY,SL,,-728.0,
2026-09-11 22:05:00,,2026-09-11 22:30:00,,S20_18_EURUSD,M15,,SELL,,1.1614,,,1.1618,,1.1607,,0.14,,9.8,,5464.0,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-11 22:35:00,,2026-09-11 23:10:00,,S20_18_XAGUSD,M15,,BUY,,64.57,,,64.25,,65.15,,0.01,,-16.0,,5448.0,,,,False,BACKTEST_ONLY,SL,,-32.0,
2026-09-14 08:05:00,,2026-09-14 08:25:00,,S20_18_EURUSD,M15,,SELL,,1.1594,,,1.1598,,1.1588,,0.14,,9.1,,5457.1,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 08:05:00,,2026-09-14 08:25:00,,S20_18_GBPUSD,M15,,SELL,,1.3526,,,1.3531,,1.3519,,0.11,,8.14,,5465.24,,,,False,BACKTEST_ONLY,TP,,0.1,
2026-09-14 08:35:00,,2026-09-14 10:30:00,,S20_18_XAGUSD,M15,,BUY,,63.89,,,63.58,,64.45,,0.01,,28.0,,5493.24,,,,False,BACKTEST_ONLY,TP,,56.0,
2026-09-14 09:20:00,,2026-09-14 09:20:00,,S20_18_XAUUSD,M15,,BUY,,4328.9,,,4324.37,,4337.05,,0.01,,8.15,,5501.39,,,,False,BACKTEST_ONLY,TP,,815.0,
2026-09-14 10:35:00,,2026-09-14 12:40:00,,S20_18_XAGUSD,M15,,SELL,,64.4,,,64.72,,63.82,,0.01,,29.0,,5530.39,,,,False,BACKTEST_ONLY,TP,,58.0,
2026-09-14 13:35:00,,2026-09-14 13:45:00,,S20_18_XAUUSD,M15,,SELL,,4334.12,,,4338.76,,4325.77,,0.01,,8.35,,5538.74,,,,False,BACKTEST_ONLY,TP,,835.0,
