bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,close_price_diff,entry_diff,gap_reason,live_close_price,live_close_ts,live_close_vs_trail_sl_diff,live_entry,live_entry_comment,live_fill_ts,live_last_trail_sl,live_last_trail_source,live_last_trail_ts,live_pnl,live_reason,live_s14_family,live_scale_out_1_pnl,live_scale_out_2_pnl,live_scale_out_3_pnl,live_scale_out_4_pnl,live_side,live_sl_guard_activate_ts,live_sl_guard_close_ts,live_sl_guard_count,live_sl_guard_group,live_sl_guard_request_price,live_sl_guard_spread,live_sl_guard_trigger_candidates,live_sl_guard_trigger_tf,live_ticket,live_trail_count,live_trail_path,match_quality,match_score,nearest_bt_entry,nearest_bt_entry_diff,nearest_bt_fill_ts,nearest_bt_reason,nearest_bt_time_diff_min,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,pnl_diff,s14_family_mismatch,status,time_diff_min
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_NOT_REPLAYED:TIME_TOO_FAR+ENTRY_TOO_FAR,4316.7,2026-06-08 06:05:24,,4318.43,M15_S14_BSSH4,2026-06-06 04:00:01,,,,-6.92,Fill Trend Reche,BUY_ENGULF,-1.73,-1.73,-1.73,-1.73,BUY,,,,,,,,,538774748,,,,,4406.27,87.84,2026-06-05 19:45:00,SL,495.02,,,,,,,,LIVE_ONLY,
,,,,,,,,,,,,,,,,,,,,,LIVE_SIGNAL_NOT_REPLAYED:ENTRY_TOO_FAR,4327.304999999999,2026-06-08 08:07:05,,4318.57,M15_S14_BSSH4,2026-06-08 07:00:05,,,,34.94,[sl 4341.40],BUY_ENGULF,2.35,3.32,6.44,22.83,BUY,,,,,,,,,539041521,,,,,4326.21,7.64,2026-06-08 08:30:00,SL,89.92,,,,,,,,LIVE_ONLY,
4435.84,2026-05-28 20:04:00,4432.14,2026-05-28 19:45:00,4435.84,M1,2026-05-28 20:03:00,-2.4,SL,SELL_ENGULF,2.0,3.0,0.0,0.0,SELL,,,1,05-28 20:03 M1 4435.84,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506.28,74.14,2026-05-29 02:15:04,[sl 4501.43],390.07,,,BACKTEST_ONLY,
4458.36,2026-05-28 21:31:00,4461.22,2026-05-28 21:15:00,4458.36,M1,2026-05-28 21:30:00,11.44,SL,SELL_ENGULF,0.0,0.0,0.0,0.0,SELL,,,1,05-28 21:30 M1 4458.36,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506.28,45.06,2026-05-29 02:15:04,[sl 4501.43],300.07,,,BACKTEST_ONLY,
4492.1,2026-06-02 07:33:00,4493.76,2026-06-02 07:15:00,4492.1,M1,2026-06-02 07:31:00,1.68,SL,BUY_ENGULF,2.0,3.0,0.0,0.0,BUY,,,2,06-02 07:30 M1 4490.68 -> 06-02 07:31 M1 4492.10,,,BT_SIGNAL_NO_LIVE_FILL:ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4482.69,11.07,2026-06-02 08:00:02,[sl 4481.74],45.03,,,BACKTEST_ONLY,
4484.12,2026-06-02 07:57:00,4487.07,2026-06-02 07:30:00,4484.12,M1,2026-06-02 07:55:00,13.95,SL,SELL_ENGULF,2.0,3.0,6.0,0.0,SELL,,,6,06-02 07:45 M1 4489.78 -> 06-02 07:46 M15 4488.79 -> 06-02 07:48 M1 4488.28 -> 06-02 07:49 M1 4487.60 -> 06-02 07:50 M1 4486.23 -> 06-02 07:55 M1 4484.12,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488.27,1.2,2026-06-02 11:15:01,[sl 4488.85],225.02,,,BACKTEST_ONLY,
4436.66,2026-06-04 05:38:00,4434.05,2026-06-04 05:15:00,4436.66,M1,2026-06-04 05:35:00,13.61,SL,BUY_ENGULF,2.0,3.0,6.0,0.0,BUY,,,4,06-04 05:30 M1 4430.90 -> 06-04 05:31 M15 4433.09 -> 06-04 05:32 M1 4433.79 -> 06-04 05:35 M1 4436.66,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4457.24,23.19,2026-06-03 16:45:03,SL Guard Group a,749.95,,,BACKTEST_ONLY,
4448.76,2026-06-04 06:16:00,4447.87,2026-06-04 06:00:00,4448.76,M1,2026-06-04 06:15:00,-3.56,SL,SELL_ENGULF,0.0,0.0,0.0,0.0,SELL,,,1,06-04 06:15 M1 4448.76,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4525.14,77.27,2026-06-02 20:45:02,PD Zone fill che,1994.97,,,BACKTEST_ONLY,
4474.35,2026-06-04 10:05:00,4475.09,2026-06-04 09:45:00,4474.35,M1,2026-06-04 10:04:00,6.48,SL,SELL_ENGULF,2.0,3.0,0.0,0.0,SELL,,,2,06-04 10:01 M1 4477.41 -> 06-04 10:04 M1 4474.35,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4525.14,50.05,2026-06-02 20:45:02,PD Zone fill che,2219.97,,,BACKTEST_ONLY,
4471.11,2026-06-04 22:24:00,4471.87,2026-06-04 22:00:00,4471.11,M1,2026-06-04 22:15:00,-0.28,SL,BUY_ENGULF,2.0,0.0,0.0,0.0,BUY,,,1,06-04 22:15 M1 4471.11,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330.9,140.97,2026-06-06 00:07:46,MT5_CLOSE,1567.77,,,BACKTEST_ONLY,
4459.44,2026-06-05 08:00:00,4459.49,2026-06-05 07:45:00,,,,-0.2,EXIT_COLOR,BUY_ENGULF,0.0,0.0,0.0,0.0,BUY,,,,,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330.9,128.59,2026-06-06 00:07:46,MT5_CLOSE,982.77,,,BACKTEST_ONLY,
4453.28,2026-06-05 13:53:00,4442.28,2026-06-05 13:15:00,4453.28,M1,2026-06-05 13:52:00,22.0,SL,BUY_ENGULF,2.0,3.0,6.0,0.0,BUY,,,8,06-05 13:30 M1 4440.79 -> 06-05 13:31 M15 4441.34 -> 06-05 13:34 M1 4443.68 -> 06-05 13:36 M5 4445.37 -> 06-05 13:37 M1 4446.43 -> 06-05 13:47 M1 4447.76 -> 06-05 13:48 M1 4451.68 -> 06-05 13:52 M1 4453.28,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330.9,111.38,2026-06-06 00:07:46,MT5_CLOSE,652.77,,,BACKTEST_ONLY,
4452.92,2026-06-05 14:01:00,4452.86,2026-06-05 13:45:00,4452.92,M1,2026-06-05 14:00:00,-0.24,SL,SELL_ENGULF,0.0,0.0,0.0,0.0,SELL,,,1,06-05 14:00 M1 4452.92,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4525.14,72.28,2026-06-02 20:45:02,PD Zone fill che,3899.97,,,BACKTEST_ONLY,
4467.88,2026-06-05 19:08:00,4470.22,2026-06-05 18:45:00,4467.88,M1,2026-06-05 19:05:00,13.34,SL,SELL_ENGULF,2.0,3.0,6.0,0.0,SELL,,,4,06-05 19:00 M1 4471.44 -> 06-05 19:02 M1 4470.98 -> 06-05 19:04 M1 4469.69 -> 06-05 19:05 M1 4467.88,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4525.14,54.92,2026-06-02 20:45:02,PD Zone fill che,4199.97,,,BACKTEST_ONLY,
4410.54,2026-06-05 20:07:00,4406.27,2026-06-05 19:45:00,4410.54,M1,2026-06-05 20:06:00,15.27,SL,BUY_ENGULF,2.0,3.0,6.0,0.0,BUY,,,2,06-05 20:02 M1 4403.87 -> 06-05 20:06 M1 4410.54,,,BT_SIGNAL_NO_LIVE_FILL:TIME_TOO_FAR+ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330.9,75.37,2026-06-06 00:07:46,MT5_CLOSE,262.77,,,BACKTEST_ONLY,
4323.48,2026-06-08 08:47:00,4326.21,2026-06-08 08:30:00,4323.48,M1,2026-06-08 08:46:00,-0.46,SL,BUY_ENGULF,2.0,3.0,0.0,0.0,BUY,,,2,06-08 08:45 M1 4322.12 -> 06-08 08:46 M1 4323.48,,,BT_SIGNAL_NO_LIVE_FILL:ENTRY_TOO_FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4318.57,7.64,2026-06-08 07:00:05,[sl 4341.40],89.92,,,BACKTEST_ONLY,
