SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_Leg,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,Match_Detail,SIM_Reason,MT5_Reason,Sim_point,MT5_point
,2026-09-08 18:00:23,,2026-09-09 01:48:58,,,M30,,BUY,,4395.9,4369.85,,4369.85,,4421.83,,0.5,,-1302.65,,2935.99,M30-LTS_AUS2_12,3780755489,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2605.3
,2026-09-08 18:00:23,,2026-09-09 01:48:58,,,M30,,BUY,,4395.9,4369.85,,4369.85,,4421.83,,0.5,,-1302.65,,1633.34,M30-LTS_AUS2_18,3780755501,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2605.3
,2026-09-08 18:00:23,,2026-09-09 01:48:58,,,M30,,BUY,,4395.9,4369.85,,4369.85,,4421.83,,0.5,,-1302.65,,330.69,M30-LTS_AUS2_26,3780755513,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2605.3
,2026-09-08 18:00:24,,2026-09-09 01:48:58,,,M30,,BUY,,4396.21,4369.85,,4369.85,,4421.83,,0.5,,-1318.1,,-987.41,M30-LTS_AUS2_55,3780755600,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2636.2
,2026-09-08 18:00:25,,2026-09-09 01:48:58,,,M30,,BUY,,4395.84,4369.85,,4369.85,,4421.83,,0.5,,-1299.5,,-2286.91,M30-LTS_AUS2_109,3780755665,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2599.0
,2026-09-08 18:00:27,,2026-09-09 01:48:58,,,M30,,BUY,,4395.86,4369.85,,4369.85,,4421.83,,0.5,,-1300.3,,-3587.21,M30-LTS_AUS2_206,3780755839,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2600.6
,2026-09-08 18:00:28,,2026-09-09 01:48:58,,,M30,,BUY,,4395.86,4369.85,,4369.85,,4421.83,,0.5,,-1300.3,,-4887.51,M30-LTS_AUS2_231,3780755881,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2600.6
,2026-09-08 18:00:29,,2026-09-09 01:48:58,,,M30,,BUY,,4395.88,4369.85,,4369.85,,4421.83,,0.5,,-1301.7,,-6189.21,M30-LTS_AUS2_298,3780755984,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2603.4
,2026-09-08 18:00:29,,2026-09-09 01:48:58,,,M30,,BUY,,4395.88,4369.85,,4369.85,,4421.83,,0.5,,-1301.7,,-7490.91,M30-LTS_AUS2_284,3780755963,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2603.4
,2026-09-08 18:00:29,,2026-09-09 01:48:58,,,M30,,BUY,,4396.14,4369.85,,4369.85,,4421.83,,0.5,,-1314.7,,-8805.61,M30-LTS_AUS2_274,3780755941,False,MT5_ONLY,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้,[sl 4369.85000],,-2629.4
