Pattern,TF,Time (BKK),Type,Limit_Price,Entry,SL,TP,be_trig,be_act,RSI,ATR,Lot,dist_sma50,dist_sma200,body,range,Bars_Waited,Reason,P&L,CloseTime (BKK),Balance,Date,Month
Naiya Doji,D1,2025-12-29 01:00,BUY,4303.32,4303.32,4271.61,4449.75,4366.74,False,54.76,66.34,0.01,3.33,17.55,181.48,224.9,1,TP,146.43,2025-12-29 01:00,10700.38,2025-12-29,2025-12
Naiya Doji,D1,2025-12-31 01:00,BUY,4303.32,4303.32,4271.61,4449.75,4366.74,False,51.41,73.63,0.01,2.34,16.47,20.83,98.77,2,TP,146.43,2026-01-05 01:00,10846.81,2026-01-05,2026-01
Naiya Doji,D1,2025-12-31 01:00,BUY,4303.32,4303.32,4271.61,4449.75,4366.74,False,51.41,73.63,0.01,2.34,16.47,20.83,98.77,1,TP,146.43,2026-01-05 01:00,10993.24,2026-01-05,2026-01
Naiya Doji,D1,2026-01-06 01:00,SELL,4487.18,4487.18,4525.9,2561.1,4409.74,False,60.71,80.36,0.01,5.46,20.24,52.87,72.54,7,SL,-38.72,2026-01-11 01:00,10954.519999999999,2026-01-11,2026-01
Naiya Doji,D1,2026-01-06 01:00,SELL,4487.18,4487.18,4525.9,2561.1,4409.74,False,60.71,80.36,0.01,5.46,20.24,52.87,72.54,6,SL,-38.72,2026-01-11 01:00,10915.8,2026-01-11,2026-01
Naiya Doji,D1,2026-01-06 01:00,SELL,4487.18,4487.18,4525.9,2561.1,4409.74,False,60.71,80.36,0.01,5.46,20.24,52.87,72.54,5,SL,-38.72,2026-01-11 01:00,10877.08,2026-01-11,2026-01
Naiya Doji,D1,2026-01-06 01:00,SELL,4487.18,4487.18,4525.9,2561.1,4409.74,False,60.71,80.36,0.01,5.46,20.24,52.87,72.54,4,SL,-38.72,2026-01-11 01:00,10838.359999999999,2026-01-11,2026-01
Naiya Doji,D1,2026-01-06 01:00,SELL,4487.18,4487.18,4525.9,2561.1,4409.74,False,60.71,80.36,0.01,5.46,20.24,52.87,72.54,3,SL,-38.72,2026-01-11 01:00,10799.64,2026-01-11,2026-01
Naiya Doji,D1,2026-01-06 01:00,SELL,4487.18,4487.18,4525.9,2561.1,4409.74,False,60.71,80.36,0.01,5.46,20.24,52.87,72.54,2,SL,-38.72,2026-01-11 01:00,10760.919999999998,2026-01-11,2026-01
Naiya Doji,D1,2026-01-06 01:00,SELL,4487.18,4487.18,4525.9,2561.1,4409.74,False,60.71,80.36,0.01,5.46,20.24,52.87,72.54,1,SL,-38.72,2026-01-11 01:00,10722.199999999999,2026-01-11,2026-01
Naiya Doji,D1,2026-01-30 01:00,BUY,5050.57,5050.57,4990.09,5148.43,5171.53,False,58.78,202.43,0.01,7.72,25.65,547.24,770.53,3,SL,-60.48,2026-01-30 01:00,10661.72,2026-01-30,2026-01
Naiya Doji,D1,2026-01-30 01:00,BUY,5050.57,5050.57,4990.09,5148.43,5171.53,False,58.78,202.43,0.01,7.72,25.65,547.24,770.53,2,SL,-60.48,2026-01-30 01:00,10601.24,2026-01-30,2026-01
Naiya Doji,D1,2026-01-30 01:00,BUY,5050.57,5050.57,4990.09,5148.43,5171.53,False,58.78,202.43,0.01,7.72,25.65,547.24,770.53,1,SL,-60.48,2026-01-30 01:00,10540.759999999998,2026-01-30,2026-01
Naiya Doji,D1,2026-02-02 01:00,BUY,4578.53,4578.53,4536.76,4646.11,4662.07,False,55.12,241.8,0.01,4.63,22.22,33.49,482.26,7,SL,-41.77,2026-02-02 01:00,10498.99,2026-02-02,2026-02
Naiya Doji,D1,2026-02-02 01:00,BUY,4578.53,4578.53,4536.76,4646.11,4662.07,False,55.12,241.8,0.01,4.63,22.22,33.49,482.26,6,SL,-41.77,2026-02-02 01:00,10457.22,2026-02-02,2026-02
Naiya Doji,D1,2026-02-02 01:00,BUY,4578.53,4578.53,4536.76,4646.11,4662.07,False,55.12,241.8,0.01,4.63,22.22,33.49,482.26,2,SL,-41.77,2026-02-02 01:00,10415.449999999999,2026-02-02,2026-02
Naiya Doji,D1,2026-02-02 01:00,BUY,4578.53,4578.53,4536.76,4646.11,4662.07,False,55.12,241.8,0.01,4.63,22.22,33.49,482.26,1,SL,-41.77,2026-02-02 01:00,10373.679999999998,2026-02-02,2026-02
Naiya Doji,D1,2026-02-06 01:00,SELL,4970.59,4970.59,5091.84,3141.78,4728.09,False,54.01,295.14,0.01,7.53,26.18,262.67,316.09,1,SL,-121.25,2026-02-11 01:00,10252.429999999998,2026-02-11,2026-02
Naiya,D1,2026-02-06 01:00,SELL,4947.35,4947.35,5091.84,3141.78,4658.37,False,54.01,295.14,0.01,7.53,26.18,262.67,316.09,1,SL,-144.49,2026-02-11 01:00,10107.939999999999,2026-02-11,2026-02
Naiya,D1,2026-02-13 01:00,SELL,5041.95,5041.95,5119.33,3124.79,4887.19,False,38.09,270.05,0.01,7.15,26.46,120.98,132.24,1,SL,-77.38,2026-02-22 01:00,10030.56,2026-02-22,2026-02
Naiya,D1,2026-02-19 01:00,SELL,5014.28,5014.28,5031.68,3806.58,4979.48,False,51.53,146.91,0.01,4.75,23.82,11.76,61.53,3,SL,-17.4,2026-02-20 01:00,10013.16,2026-02-20,2026-02
Naiya Doji,D1,2026-02-20 01:00,SELL,5069.32,5069.32,5119.33,3124.79,4969.3,False,53.4,138.59,0.01,6.93,26.46,117.23,126.0,7,SL,-50.01,2026-02-22 01:00,9963.15,2026-02-22,2026-02
Naiya Doji,D1,2026-02-20 01:00,SELL,5069.32,5069.32,5119.33,3752.41,4969.3,False,53.4,138.59,0.01,6.93,26.46,117.23,126.0,4,SL,-50.01,2026-02-22 01:00,9913.14,2026-02-22,2026-02
Naiya Doji,D1,2026-02-20 01:00,SELL,5069.32,5069.32,5119.33,3752.41,4969.3,False,53.4,138.59,0.01,6.93,26.46,117.23,126.0,3,SL,-50.01,2026-02-22 01:00,9863.13,2026-02-22,2026-02
Naiya Doji,D1,2026-02-20 01:00,SELL,5069.32,5069.32,5119.33,3752.41,4969.3,False,53.4,138.59,0.01,6.93,26.46,117.23,126.0,2,SL,-50.01,2026-02-22 01:00,9813.119999999999,2026-02-22,2026-02
Naiya Doji,D1,2026-02-20 01:00,SELL,5069.32,5069.32,5119.33,3752.41,4969.3,False,53.4,138.59,0.01,6.93,26.46,117.23,126.0,1,SL,-50.01,2026-02-22 01:00,9763.109999999999,2026-02-22,2026-02
Naiya Doji,D1,2026-03-03 01:00,BUY,5168.06,5168.06,5130.57,5886.92,5243.04,False,54.66,130.25,0.01,4.12,24.34,220.65,383.69,3,SL,-37.49,2026-03-03 01:00,9725.619999999999,2026-03-03,2026-03
Naiya Doji,D1,2026-03-03 01:00,BUY,5168.06,5168.06,5130.57,5886.92,5243.04,False,54.66,130.25,0.01,4.12,24.34,220.65,383.69,2,SL,-37.49,2026-03-03 01:00,9688.13,2026-03-03,2026-03
Naiya Doji,D1,2026-03-03 01:00,BUY,5168.06,5168.06,5130.57,5886.92,5243.04,False,54.66,130.25,0.01,4.12,24.34,220.65,383.69,1,SL,-37.49,2026-03-03 01:00,9650.64,2026-03-03,2026-03
Naiya Hidden,D1,2026-03-03 01:00,BUY,5146.71,5146.71,4982.11,5978.67,5475.92,False,54.66,130.25,0.01,4.12,24.34,220.65,383.69,3,SL,-164.6,2026-03-15 01:00,9486.039999999999,2026-03-15,2026-03
Naiya,D1,2026-03-06 01:00,SELL,5125.35,5125.35,5206.09,3698.79,4963.87,False,59.34,129.35,0.01,4.24,24.69,87.22,112.56,1,SL,-80.74,2026-03-10 01:00,9405.3,2026-03-10,2026-03
Naiya,D1,2026-03-26 01:00,BUY,4464.71,4464.71,4098.85,6524.52,5196.43,False,11.69,173.95,0.01,-11.73,3.06,93.27,193.06,2,SL,-365.86,2026-06-10 01:00,9039.439999999999,2026-06-10,2026-06
Naiya Doji,D1,2026-04-12 01:00,BUY,4653.77,4653.77,4600.86,6214.28,4759.59,False,57.72,140.46,0.01,-4.92,6.88,10.55,40.53,4,SL,-52.91,2026-04-28 01:00,8986.529999999999,2026-04-28,2026-04
Naiya Doji,D1,2026-04-12 01:00,BUY,4653.77,4653.77,4600.86,6214.28,4759.59,False,57.72,140.46,0.01,-4.92,6.88,10.55,40.53,3,SL,-52.91,2026-04-28 01:00,8933.619999999999,2026-04-28,2026-04
Naiya Doji,D1,2026-04-12 01:00,BUY,4653.77,4653.77,4600.86,6214.28,4759.59,False,57.72,140.46,0.01,-4.92,6.88,10.55,40.53,2,SL,-52.91,2026-04-28 01:00,8880.71,2026-04-28,2026-04
Naiya Doji,D1,2026-04-12 01:00,BUY,4653.77,4653.77,4600.86,6214.28,4759.59,False,57.72,140.46,0.01,-4.92,6.88,10.55,40.53,1,SL,-52.91,2026-04-28 01:00,8827.8,2026-04-28,2026-04
Naiya Hidden,D1,2026-04-12 01:00,BUY,4674.77,4674.77,4418.2,6327.16,5187.91,False,57.72,140.46,0.01,-4.92,6.88,10.55,40.53,4,SL,-256.57,2026-05-27 01:00,8571.23,2026-05-27,2026-05
Naiya Doji,D1,2026-04-20 01:00,SELL,4829.15,4829.15,4871.19,3621.54,4745.07,False,59.46,104.13,0.01,-1.01,9.5,48.33,96.39,1,OPEN,0.0,2026-04-20 01:00,8571.23,2026-04-20,2026-04
Naiya,D1,2026-04-21 01:00,BUY,4669.6,4669.6,4643.75,6187.78,4721.3,False,54.17,111.09,0.01,-3.07,6.89,108.08,163.38,7,SL,-25.85,2026-04-28 01:00,8545.38,2026-04-28,2026-04
Naiya Hidden,D1,2026-04-21 01:00,BUY,4795.28,4795.28,4639.09,6190.65,5107.66,False,54.17,111.09,0.01,-3.07,6.89,108.08,163.38,1,SL,-156.19,2026-04-28 01:00,8389.189999999999,2026-04-28,2026-04
Naiya Doji,D1,2026-04-24 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,49.23,93.24,0.01,-2.75,6.17,14.18,82.33,7,SL,-20.26,2026-04-28 01:00,8368.929999999998,2026-04-28,2026-04
Naiya Doji,D1,2026-04-24 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,49.23,93.24,0.01,-2.75,6.17,14.18,82.33,6,SL,-20.26,2026-04-28 01:00,8348.669999999998,2026-04-28,2026-04
Naiya Doji,D1,2026-04-24 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,49.23,93.24,0.01,-2.75,6.17,14.18,82.33,5,SL,-20.26,2026-04-28 01:00,8328.41,2026-04-28,2026-04
Naiya Doji,D1,2026-04-24 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,49.23,93.24,0.01,-2.75,6.17,14.18,82.33,4,SL,-20.26,2026-04-28 01:00,8308.15,2026-04-28,2026-04
Naiya Doji,D1,2026-04-24 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,49.23,93.24,0.01,-2.75,6.17,14.18,82.33,3,SL,-20.26,2026-04-28 01:00,8287.89,2026-04-28,2026-04
Naiya Doji,D1,2026-04-24 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,49.23,93.24,0.01,-2.75,6.17,14.18,82.33,2,SL,-20.26,2026-04-28 01:00,8267.63,2026-04-28,2026-04
Naiya Doji,D1,2026-04-24 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,49.23,93.24,0.01,-2.75,6.17,14.18,82.33,1,SL,-20.26,2026-04-28 01:00,8247.369999999999,2026-04-28,2026-04
Naiya,D1,2026-04-24 01:00,SELL,4719.4,4719.4,4772.37,3682.61,4613.46,False,49.23,93.24,0.01,-2.75,6.17,14.18,82.33,1,SL,-52.97,2026-05-12 01:00,8194.4,2026-05-12,2026-05
Naiya Doji,D1,2026-04-28 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,44.89,90.77,0.01,-4.44,3.24,93.8,146.26,3,SL,-20.26,2026-04-28 01:00,8174.139999999999,2026-04-28,2026-04
Naiya Doji,D1,2026-04-28 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,44.89,90.77,0.01,-4.44,3.24,93.8,146.26,2,SL,-20.26,2026-04-28 01:00,8153.879999999999,2026-04-28,2026-04
Naiya Doji,D1,2026-04-28 01:00,BUY,4664.01,4664.01,4643.75,6187.78,4704.53,False,44.89,90.77,0.01,-4.44,3.24,93.8,146.26,1,SL,-20.26,2026-04-28 01:00,8133.619999999999,2026-04-28,2026-04
Naiya FVG,D1,2026-05-01 01:00,SELL,4646.89,4646.89,4600.86,4098.85,4427.67,False,32.93,91.3,0.01,-3.21,3.32,17.2,99.92,1,SL,46.03,2026-05-01 01:00,8179.65,2026-05-01,2026-05
Naiya,D1,2026-05-01 01:00,BUY,4594.21,4594.21,4510.13,5980.91,4762.37,False,32.93,91.3,0.01,-3.21,3.32,17.2,99.92,1,SL,-84.08,2026-05-04 01:00,8095.57,2026-05-04,2026-05
Naiya Doji,D1,2026-05-06 01:00,SELL,4610.24,4610.24,4660.2,3751.94,4510.32,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,2,SL,-49.96,2026-05-06 01:00,8045.609999999999,2026-05-06,2026-05
Naiya Doji,D1,2026-05-06 01:00,SELL,4698.6,4698.6,4730.0,3708.8,4635.8,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,7,SL,-31.4,2026-05-07 01:00,8014.209999999999,2026-05-07,2026-05
Naiya,D1,2026-05-06 01:00,SELL,4684.58,4684.58,4730.0,3708.8,4593.74,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,7,SL,-45.42,2026-05-07 01:00,7968.789999999999,2026-05-07,2026-05
Naiya Doji,D1,2026-05-06 01:00,SELL,4698.6,4698.6,4730.0,3708.8,4635.8,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,6,SL,-31.4,2026-05-07 01:00,7937.389999999999,2026-05-07,2026-05
Naiya Doji,D1,2026-05-06 01:00,SELL,4698.6,4698.6,4730.0,3708.8,4635.8,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,5,SL,-31.4,2026-05-07 01:00,7905.989999999999,2026-05-07,2026-05
Naiya Doji,D1,2026-05-06 01:00,SELL,4698.6,4698.6,4730.0,3708.8,4635.8,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,4,SL,-31.4,2026-05-07 01:00,7874.589999999998,2026-05-07,2026-05
Naiya Doji,D1,2026-05-06 01:00,SELL,4698.6,4698.6,4730.0,3708.8,4635.8,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,3,SL,-31.4,2026-05-07 01:00,7843.189999999999,2026-05-07,2026-05
Naiya Hidden,D1,2026-05-06 01:00,SELL,4630.42,4630.42,4762.04,3689.0,4367.17,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,2,SL,-131.62,2026-05-07 01:00,7711.569999999999,2026-05-07,2026-05
Naiya Doji,D1,2026-05-06 01:00,SELL,4698.6,4698.6,4730.0,3708.8,4635.8,False,40.57,92.58,0.01,-0.62,4.7,121.56,153.47,1,SL,-31.4,2026-05-07 01:00,7680.169999999998,2026-05-07,2026-05
Naiya Doji,D1,2026-05-11 01:00,BUY,4664.01,4664.01,4643.75,5898.33,4704.53,False,53.28,85.49,0.01,1.3,5.46,59.08,107.21,4,SL,-20.26,2026-05-12 01:00,7659.909999999998,2026-05-12,2026-05
Naiya Doji,D1,2026-05-11 01:00,BUY,4664.01,4664.01,4643.75,5898.33,4704.53,False,53.28,85.49,0.01,1.3,5.46,59.08,107.21,3,SL,-20.26,2026-05-12 01:00,7639.649999999998,2026-05-12,2026-05
Naiya Doji,D1,2026-05-11 01:00,BUY,4664.01,4664.01,4643.75,5898.33,4704.53,False,53.28,85.49,0.01,1.3,5.46,59.08,107.21,2,SL,-20.26,2026-05-12 01:00,7619.389999999998,2026-05-12,2026-05
Naiya Doji,D1,2026-05-11 01:00,BUY,4664.01,4664.01,4643.75,5898.33,4704.53,False,53.28,85.49,0.01,1.3,5.46,59.08,107.21,1,SL,-20.26,2026-05-12 01:00,7599.129999999997,2026-05-12,2026-05
Naiya Doji,D1,2026-05-12 01:00,BUY,4699.15,4699.15,4657.99,5889.53,4781.47,False,52.41,93.16,0.01,0.71,4.59,33.94,135.14,1,SL,-41.16,2026-05-12 01:00,7557.9699999999975,2026-05-12,2026-05
Naiya Hidden,D1,2026-05-12 01:00,BUY,4686.0,4686.0,4557.76,5951.47,4942.48,False,52.41,93.16,0.01,0.71,4.59,33.94,135.14,1,SL,-128.24,2026-05-15 01:00,7429.729999999998,2026-05-15,2026-05
Naiya Doji,D1,2026-05-14 01:00,BUY,4664.01,4664.01,4643.75,5898.33,4704.53,False,55.41,87.62,0.01,-0.18,3.16,37.6,74.35,2,SL,-20.26,2026-05-15 01:00,7409.4699999999975,2026-05-15,2026-05
Naiya Doji,D1,2026-05-14 01:00,BUY,4664.01,4664.01,4643.75,5898.33,4704.53,False,55.41,87.62,0.01,-0.18,3.16,37.6,74.35,1,SL,-20.26,2026-05-15 01:00,7389.209999999997,2026-05-15,2026-05
Naiya,D1,2026-05-26 01:00,BUY,4543.34,4543.34,4491.96,5992.14,4646.1,False,35.46,85.23,0.01,-3.24,-0.99,63.97,97.51,2,SL,-51.38,2026-05-26 01:00,7337.829999999997,2026-05-26,2026-05
Naiya,D1,2026-05-29 01:00,SELL,4565.22,4565.22,4579.97,3801.52,4535.72,False,37.64,91.15,0.01,-2.54,-0.54,48.65,106.16,3,SL,-14.75,2026-05-29 01:00,7323.079999999997,2026-05-29,2026-05
Naiya Doji,D1,2026-05-29 01:00,SELL,4529.76,4529.76,4570.92,3807.11,4447.44,False,37.64,91.15,0.01,-2.54,-0.54,48.65,106.16,2,SL,-41.16,2026-05-29 01:00,7281.919999999997,2026-05-29,2026-05
Naiya,D1,2026-06-02 01:00,SELL,4520.28,4520.28,4540.37,3825.99,4480.1,False,44.28,87.76,0.01,-3.48,-1.9,0.77,78.51,1,SL,-20.09,2026-06-02 01:00,7261.829999999997,2026-06-02,2026-06
Naiya Doji,D1,2026-06-02 01:00,SELL,4529.76,4529.76,4570.92,3807.11,4447.44,False,44.28,87.76,0.01,-3.48,-1.9,0.77,78.51,1,SL,-41.16,2026-08-21 01:00,7220.669999999997,2026-08-21,2026-08
Naiya Doji,D1,2026-06-03 01:00,BUY,4441.48,4441.48,4366.4,5213.07,4591.64,False,38.5,85.55,0.01,-4.16,-2.73,36.07,72.74,4,SL,-75.08,2026-06-05 01:00,7145.589999999997,2026-06-05,2026-06
Naiya Doji,D1,2026-06-03 01:00,BUY,4441.48,4441.48,4366.4,5213.07,4591.64,False,38.5,85.55,0.01,-4.16,-2.73,36.07,72.74,3,SL,-75.08,2026-06-05 01:00,7070.5099999999975,2026-06-05,2026-06
Naiya FVG,D1,2026-06-09 01:00,SELL,4353.25,4353.25,4366.4,4309.61,4335.79,False,21.45,89.44,0.01,-7.92,-7.42,90.56,131.0,1,TP,43.64,2026-06-09 01:00,7114.149999999998,2026-06-09,2026-06
Naiya FVG,D1,2026-06-14 01:00,SELL,4246.43,4246.43,4268.61,4036.14,4162.31,False,38.5,103.52,0.01,-5.88,-6.36,14.72,28.5,2,SL,-22.18,2026-06-14 01:00,7091.9699999999975,2026-06-14,2026-06
Naiya,D1,2026-06-15 01:00,SELL,4317.47,4317.47,4353.25,3941.63,4245.91,False,36.94,102.23,0.01,-5.09,-5.8,26.41,88.14,5,SL,-35.78,2026-06-15 01:00,7056.189999999997,2026-06-15,2026-06
Naiya,D1,2026-06-17 01:00,BUY,4300.29,4300.29,4280.21,5078.34,4340.45,False,37.96,108.81,0.01,-5.67,-6.83,68.69,163.15,2,SL,-20.08,2026-06-17 01:00,7036.109999999997,2026-06-17,2026-06
Naiya Doji,D1,2026-06-18 01:00,SELL,4325.23,4325.23,4369.3,3931.71,4237.09,False,35.68,112.37,0.01,-6.77,-8.15,59.35,128.39,1,SL,-44.07,2026-08-07 01:00,6992.039999999997,2026-08-07,2026-08
Naiya,D1,2026-06-18 01:00,SELL,4312.05,4312.05,4354.94,3940.59,4226.27,False,35.68,112.37,0.01,-6.77,-8.15,59.35,128.39,1,SL,-42.89,2026-08-07 01:00,6949.149999999998,2026-08-07,2026-08
Naiya,D1,2026-07-07 01:00,SELL,4179.75,4179.75,4191.54,3920.2,4156.17,False,45.6,92.27,0.01,-5.51,-10.63,65.88,88.26,1,SL,-11.79,2026-08-05 01:00,6937.359999999997,2026-08-05,2026-08
Naiya Doji,D1,2026-07-13 01:00,BUY,4003.04,4003.04,3942.68,5286.93,4123.76,False,41.78,83.23,0.01,-6.47,-12.75,75.78,104.66,7,OPEN,0.0,2026-07-13 01:00,6937.359999999997,2026-07-13,2026-07
Naiya Doji,D1,2026-07-13 01:00,BUY,4003.04,4003.04,3942.68,5286.93,4123.76,False,41.78,83.23,0.01,-6.47,-12.75,75.78,104.66,6,OPEN,0.0,2026-07-13 01:00,6937.359999999997,2026-07-13,2026-07
Naiya Doji,D1,2026-07-13 01:00,BUY,4003.04,4003.04,3942.68,5286.93,4123.76,False,41.78,83.23,0.01,-6.47,-12.75,75.78,104.66,5,OPEN,0.0,2026-07-13 01:00,6937.359999999997,2026-07-13,2026-07
Naiya Doji,D1,2026-07-13 01:00,BUY,4003.04,4003.04,3942.68,5286.93,4123.76,False,41.78,83.23,0.01,-6.47,-12.75,75.78,104.66,4,OPEN,0.0,2026-07-13 01:00,6937.359999999997,2026-07-13,2026-07
Naiya Doji,D1,2026-07-13 01:00,BUY,4003.04,4003.04,3942.68,5286.93,4123.76,False,41.78,83.23,0.01,-6.47,-12.75,75.78,104.66,3,OPEN,0.0,2026-07-13 01:00,6937.359999999997,2026-07-13,2026-07
Naiya Doji,D1,2026-07-13 01:00,BUY,4003.04,4003.04,3942.68,5286.93,4123.76,False,41.78,83.23,0.01,-6.47,-12.75,75.78,104.66,2,OPEN,0.0,2026-07-13 01:00,6937.359999999997,2026-07-13,2026-07
Naiya Doji,D1,2026-07-13 01:00,BUY,4003.04,4003.04,3942.68,5286.93,4123.76,False,41.78,83.23,0.01,-6.47,-12.75,75.78,104.66,1,OPEN,0.0,2026-07-13 01:00,6937.359999999997,2026-07-13,2026-07
Naiya,D1,2026-07-21 01:00,SELL,4049.12,4049.12,4081.19,3857.08,3984.98,False,40.45,77.34,0.01,-2.99,-10.94,79.93,86.8,4,SL,-32.07,2026-07-21 01:00,6905.289999999997,2026-07-21,2026-07
Naiya Doji,D1,2026-07-22 01:00,SELL,4165.61,4165.61,4202.8,3781.93,4091.23,False,46.34,78.4,0.01,-1.79,-10.03,41.25,89.22,7,SL,-37.19,2026-08-05 01:00,6868.099999999997,2026-08-05,2026-08
Naiya Doji,D1,2026-07-22 01:00,SELL,4165.61,4165.61,4202.8,3781.93,4091.23,False,46.34,78.4,0.01,-1.79,-10.03,41.25,89.22,6,SL,-37.19,2026-08-05 01:00,6830.909999999997,2026-08-05,2026-08
Naiya Doji,D1,2026-07-22 01:00,SELL,4165.61,4165.61,4202.8,3781.93,4091.23,False,46.34,78.4,0.01,-1.79,-10.03,41.25,89.22,5,SL,-37.19,2026-08-05 01:00,6793.7199999999975,2026-08-05,2026-08
Naiya Doji,D1,2026-07-22 01:00,SELL,4165.61,4165.61,4202.8,3781.93,4091.23,False,46.34,78.4,0.01,-1.79,-10.03,41.25,89.22,4,SL,-37.19,2026-08-05 01:00,6756.529999999997,2026-08-05,2026-08
Naiya Doji,D1,2026-07-22 01:00,SELL,4165.61,4165.61,4202.8,3781.93,4091.23,False,46.34,78.4,0.01,-1.79,-10.03,41.25,89.22,3,SL,-37.19,2026-08-05 01:00,6719.3399999999965,2026-08-05,2026-08
Naiya Doji,D1,2026-07-22 01:00,SELL,4165.61,4165.61,4202.8,3781.93,4091.23,False,46.34,78.4,0.01,-1.79,-10.03,41.25,89.22,2,SL,-37.19,2026-08-05 01:00,6682.149999999997,2026-08-05,2026-08
Naiya Doji,D1,2026-07-22 01:00,SELL,4165.61,4165.61,4202.8,3781.93,4091.23,False,46.34,78.4,0.01,-1.79,-10.03,41.25,89.22,1,SL,-37.19,2026-08-05 01:00,6644.959999999997,2026-08-05,2026-08
Naiya,D1,2026-07-24 01:00,SELL,4080.5,4080.5,4165.99,3804.67,3909.52,False,47.87,75.59,0.01,-3.05,-11.52,2.79,60.03,1,SL,-85.49,2026-08-05 01:00,6559.4699999999975,2026-08-05,2026-08
Naiya Doji,D1,2026-07-28 01:00,BUY,4052.03,4052.03,4022.01,4949.58,4112.07,False,45.02,72.78,0.01,-3.22,-12.22,55.81,63.54,2,SL,-30.02,2026-07-28 01:00,6529.449999999997,2026-07-28,2026-07
Naiya Doji,D1,2026-07-28 01:00,BUY,4011.66,4011.66,3982.63,4973.91,4069.72,False,45.02,72.78,0.01,-3.22,-12.22,55.81,63.54,6,OPEN,0.0,2026-07-28 01:00,6529.449999999997,2026-07-28,2026-07
Naiya Doji,D1,2026-07-28 01:00,BUY,4011.66,4011.66,3982.63,4973.91,4069.72,False,45.02,72.78,0.01,-3.22,-12.22,55.81,63.54,5,OPEN,0.0,2026-07-28 01:00,6529.449999999997,2026-07-28,2026-07
Naiya Doji,D1,2026-07-28 01:00,BUY,4011.66,4011.66,3982.63,4973.91,4069.72,False,45.02,72.78,0.01,-3.22,-12.22,55.81,63.54,4,OPEN,0.0,2026-07-28 01:00,6529.449999999997,2026-07-28,2026-07
Naiya Doji,D1,2026-07-28 01:00,BUY,4011.66,4011.66,3982.63,4973.91,4069.72,False,45.02,72.78,0.01,-3.22,-12.22,55.81,63.54,3,OPEN,0.0,2026-07-28 01:00,6529.449999999997,2026-07-28,2026-07
Naiya Doji,D1,2026-07-28 01:00,BUY,4011.66,4011.66,3982.63,4973.91,4069.72,False,45.02,72.78,0.01,-3.22,-12.22,55.81,63.54,1,OPEN,0.0,2026-07-28 01:00,6529.449999999997,2026-07-28,2026-07
Naiya,D1,2026-07-29 01:00,SELL,4089.13,4089.13,4093.72,3849.34,4079.95,False,57.52,73.9,0.01,-1.34,-10.67,70.21,120.42,2,SL,-4.59,2026-07-29 01:00,6524.859999999997,2026-07-29,2026-07
Naiya Doji,D1,2026-07-29 01:00,SELL,4090.74,4090.74,4116.17,3835.46,4039.88,False,57.52,73.9,0.01,-1.34,-10.67,70.21,120.42,1,SL,-25.43,2026-07-29 01:00,6499.429999999997,2026-07-29,2026-07
Naiya Doji,D1,2026-07-30 01:00,BUY,4052.03,4052.03,4022.01,4949.58,4112.07,False,55.42,71.95,0.01,-0.66,-10.22,20.78,91.89,1,SL,-30.02,2026-07-31 01:00,6469.409999999997,2026-07-31,2026-07
Naiya,D1,2026-07-30 01:00,BUY,4074.13,4074.13,4011.52,4956.06,4199.35,False,55.42,71.95,0.01,-0.66,-10.22,20.78,91.89,1,OPEN,0.0,2026-07-30 01:00,6469.409999999997,2026-07-30,2026-07
Naiya Doji,D1,2026-07-31 01:00,BUY,4052.03,4052.03,4022.01,4949.58,4112.07,False,48.69,73.88,0.01,-2.05,-11.63,65.5,90.79,1,SL,-30.02,2026-07-31 01:00,6439.389999999998,2026-07-31,2026-07
Naiya Doji,D1,2026-08-04 01:00,SELL,4090.74,4090.74,4116.17,3835.46,4039.88,False,57.78,72.31,0.01,-0.83,-10.87,22.95,63.51,3,SL,-25.43,2026-08-05 01:00,6413.959999999997,2026-08-05,2026-08
Naiya Doji,D1,2026-08-04 01:00,SELL,4090.74,4090.74,4116.17,3835.46,4039.88,False,57.78,72.31,0.01,-0.83,-10.87,22.95,63.51,2,SL,-25.43,2026-08-05 01:00,6388.529999999997,2026-08-05,2026-08
