Time (BKK),Close Time,Leg,TF,Type,Entry,SL,TP,Lot,P&L,Balance,Outcome
22-01-2026 19:20:00,22-01-2026 20:50:00,S101,M5,SELL,4828.37,4837.86,4799.88,0.01,9.81,1918.43,TRAIL
23-01-2026 10:20:00,23-01-2026 12:40:00,S101,M5,SELL,4945.3,4960.75,4898.96,0.01,-15.65,1902.78,SL
23-01-2026 14:45:00,23-01-2026 15:20:00,S101,M5,SELL,4949.37,4958.45,4922.13,0.01,27.04,1929.82,TP
27-01-2026 08:35:00,27-01-2026 15:00:00,S101,M5,BUY,5060.13,5030.2,5149.93,0.01,23.58,1953.4,TRAIL
28-01-2026 18:05:00,28-01-2026 20:00:00,S101,M5,SELL,5254.76,5282.87,5170.42,0.01,-28.31,1925.09,SL
05-02-2026 08:30:00,05-02-2026 09:20:00,S101,M5,SELL,4961.84,5006.09,4829.08,0.01,36.11,1961.2,TRAIL
10-02-2026 21:55:00,10-02-2026 22:45:00,S101,M5,SELL,5040.18,5067.77,4957.4,0.01,19.74,1980.94,TRAIL
16-02-2026 15:15:00,16-02-2026 16:00:00,S101,M5,SELL,5002.49,5014.19,4967.37,0.01,-11.9,1969.04,SL
04-03-2026 21:00:00,04-03-2026 22:00:00,S101,M5,SELL,5174.54,5193.19,5118.59,0.01,15.41,1984.45,TRAIL
05-03-2026 13:00:00,05-03-2026 13:20:00,S101,M5,SELL,5153.82,5168.2,5110.65,0.01,14.39,1998.84,TRAIL
05-03-2026 20:25:00,05-03-2026 22:10:00,S101,M5,SELL,5120.99,5163.93,4992.16,0.01,36.74,2035.58,TRAIL
06-03-2026 03:20:00,06-03-2026 08:55:00,S101,M5,BUY,5083.61,5063.91,5142.69,0.01,58.88,2094.46,TP
10-03-2026 14:25:00,10-03-2026 14:50:00,S101,M5,SELL,5165.08,5179.28,5122.48,0.01,-14.4,2080.06,SL
10-03-2026 17:40:00,10-03-2026 18:00:00,S101,M5,SELL,5163.37,5178.72,5117.32,0.01,-15.55,2064.51,SL
11-03-2026 02:35:00,11-03-2026 07:20:00,S101,M5,SELL,5192.52,5209.31,5142.16,0.01,-16.99,2047.52,SL
16-03-2026 19:10:00,16-03-2026 19:25:00,S101,M5,SELL,5004.78,5020.62,4957.28,0.01,-16.04,2031.48,SL
24-03-2026 12:55:00,24-03-2026 13:40:00,S101,M5,BUY,4350.16,4326.88,4420.02,0.01,26.87,2058.35,TRAIL
25-03-2026 19:45:00,25-03-2026 22:05:00,S101,M5,BUY,4544.18,4518.36,4621.61,0.01,15.61,2073.96,TRAIL
31-03-2026 13:15:00,31-03-2026 13:30:00,S101,M5,SELL,4556.52,4573.03,4506.98,0.01,-16.71,2057.25,SL
07-04-2026 13:35:00,07-04-2026 14:55:00,S101,M5,SELL,4639.52,4656.51,4588.56,0.01,-17.19,2040.06,SL
10-04-2026 23:40:00,13-04-2026 06:05:00,S101,M5,SELL,4765.68,4781.49,4718.27,0.01,47.21,2087.27,TP
13-04-2026 16:45:00,13-04-2026 18:40:00,S101,M5,SELL,4725.28,4736.44,4691.8,0.01,6.97,2094.24,TRAIL
21-04-2026 08:40:00,21-04-2026 10:40:00,S101,M5,SELL,4822.49,4830.22,4799.3,0.01,15.2,2109.44,TRAIL
24-04-2026 13:05:00,24-04-2026 14:10:00,S101,M5,BUY,4672.75,4663.34,4700.99,0.01,8.28,2117.72,TRAIL
28-04-2026 10:05:00,28-04-2026 13:20:00,S101,M5,SELL,4675.18,4687.15,4639.28,0.01,17.04,2134.76,TRAIL
29-04-2026 14:00:00,29-04-2026 15:00:00,S101,M5,SELL,4594.69,4604.7,4564.68,0.01,6.62,2141.38,TRAIL
04-05-2026 11:40:00,04-05-2026 11:50:00,S101,M5,SELL,4604.37,4612.79,4579.11,0.01,-8.62,2132.76,SL
07-05-2026 09:25:00,07-05-2026 14:40:00,S101,M5,BUY,4704.42,4689.88,4748.06,0.01,43.44,2176.2,TP
14-05-2026 09:15:00,14-05-2026 12:10:00,S101,M5,SELL,4693.95,4709.25,4648.04,0.01,13.2,2189.4,TRAIL
14-05-2026 10:50:00,14-05-2026 12:10:00,S101,M5,SELL,4687.04,4698.58,4652.42,0.01,6.38,2195.78,TRAIL
14-05-2026 13:25:00,14-05-2026 15:45:00,S101,M5,BUY,4696.59,4681.19,4742.8,0.01,7.86,2203.64,TRAIL
18-05-2026 19:55:00,18-05-2026 20:50:00,S101,M5,BUY,4549.78,4533.17,4599.62,0.01,14.19,2217.83,TRAIL
21-05-2026 10:10:00,21-05-2026 10:30:00,S101,M5,BUY,4554.26,4538.93,4600.22,0.01,-15.53,2202.3,SL
22-05-2026 03:00:00,22-05-2026 14:05:00,S101,M5,SELL,4533.3,4548.43,4487.91,0.01,13.73,2216.03,TRAIL
22-05-2026 14:00:00,22-05-2026 17:50:00,S101,M5,SELL,4518.13,4535.93,4464.74,0.01,-18.0,2198.03,SL
27-05-2026 13:15:00,27-05-2026 13:30:00,S101,M5,BUY,4505.9,4498.51,4528.06,0.01,-7.59,2190.44,SL
28-05-2026 18:55:00,28-05-2026 20:35:00,S101,M5,SELL,4386.12,4400.26,4343.7,0.01,-14.34,2176.1,SL
29-05-2026 09:30:00,29-05-2026 14:10:00,S101,M5,BUY,4503.91,4490.62,4543.77,0.01,8.86,2184.96,TRAIL
29-05-2026 13:30:00,29-05-2026 14:05:00,S101,M5,BUY,4508.0,4500.55,4530.35,0.01,7.27,2192.23,TRAIL
29-05-2026 13:40:00,29-05-2026 13:50:00,S101,M5,SELL,4506.46,4514.32,4482.9,0.01,-8.06,2184.17,SL
03-06-2026 10:05:00,03-06-2026 14:00:00,S101,M5,SELL,4478.48,4490.95,4441.09,0.01,14.86,2199.03,TRAIL
16-06-2026 09:00:00,16-06-2026 10:05:00,S101,M5,BUY,4316.83,4310.0,4337.34,0.01,-7.03,2192.0,SL
17-06-2026 08:35:00,17-06-2026 09:15:00,S101,M5,BUY,4335.35,4327.19,4359.85,0.01,8.96,2200.96,TRAIL
18-06-2026 02:40:00,18-06-2026 03:45:00,S101,M5,SELL,4320.57,4383.33,4132.3,0.01,83.84,2284.8,TRAIL
18-06-2026 07:15:00,18-06-2026 09:00:00,S101,M5,BUY,4276.63,4262.55,4318.86,0.01,31.01,2315.81,TRAIL
18-06-2026 13:50:00,18-06-2026 16:55:00,S101,M5,SELL,4307.55,4319.88,4270.57,0.01,36.78,2352.59,TP
25-06-2026 03:10:00,25-06-2026 06:45:00,S101,M5,BUY,3976.61,3956.37,4037.33,0.01,21.16,2373.75,TRAIL
25-06-2026 20:35:00,25-06-2026 21:00:00,S101,M5,BUY,3990.23,3976.66,4030.94,0.01,40.51,2414.26,TP
29-06-2026 08:45:00,29-06-2026 12:55:00,S101,M5,BUY,4064.82,4051.7,4104.19,0.01,-13.32,2400.94,SL
01-07-2026 16:30:00,01-07-2026 19:10:00,S101,M5,BUY,3978.78,3967.58,4012.38,0.01,33.4,2434.34,TP
02-07-2026 08:15:00,02-07-2026 09:15:00,S101,M5,BUY,4041.07,4030.81,4071.87,0.01,19.14,2453.48,TRAIL
07-07-2026 12:10:00,07-07-2026 12:40:00,S101,M5,BUY,4136.93,4128.88,4161.09,0.01,-8.25,2445.23,SL
13-07-2026 13:15:00,13-07-2026 13:30:00,S101,M5,BUY,4066.13,4053.41,4104.32,0.01,-12.92,2432.31,SL
14-07-2026 08:40:00,14-07-2026 10:45:00,S101,M5,BUY,4000.15,3986.7,4040.53,0.01,9.9,2442.21,TRAIL
