Time (BKK),Close Time,Leg,TF,Type,Entry,SL,TP,Lot,P&L,Balance,Outcome
-,-,S111,M5,BUY,4448.0,4446.12,4459.33,0.01,-2.08,2560.77,SL
-,-,S111,M5,BUY,4332.83,4331.33,4341.19,0.01,-1.7,2559.07,SL
-,-,S111,M5,BUY,4278.19,4275.97,4291.61,0.01,-2.42,2556.65,SL
-,-,S111,M5,BUY,4278.19,4276.19,4291.61,0.01,-2.2,2554.45,SL
-,-,S111,M5,BUY,4278.19,4276.15,4291.61,0.01,-2.24,2552.21,SL
-,-,S111,M5,BUY,4278.19,4276.02,4291.61,0.01,-2.37,2549.84,SL
-,-,S111,M5,BUY,4015.71,4014.03,4026.14,0.01,-1.88,2547.96,SL
-,-,S111,M5,BUY,4053.02,4050.44,4069.57,0.01,-2.78,2545.18,SL
-,-,S111,M5,BUY,4053.02,4050.97,4069.57,0.01,-2.25,2542.93,SL
-,-,S111,M5,BUY,4053.02,4051.23,4069.57,0.01,-1.99,2540.94,SL
