bt_close_price,bt_close_ts,bt_entry,bt_fill_ts,bt_last_trail_sl,bt_last_trail_source,bt_last_trail_ts,bt_pnl,bt_reason,bt_s14_family,bt_scale_out_1_pnl,bt_scale_out_2_pnl,bt_scale_out_3_pnl,bt_scale_out_4_pnl,bt_side,bt_sl_guard_group,bt_sl_guard_trigger_tf,bt_trail_count,bt_trail_path,gap_reason,nearest_live_entry,nearest_live_entry_diff,nearest_live_fill_ts,nearest_live_reason,nearest_live_time_diff_min,status
4380.22,2026-05-28 17:45:00,4381.37,2026-05-28 17:45:00,,,,-1.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4380.22,2026-05-28 17:45:00,4381.37,2026-05-28 17:45:00,,,,-1.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4380.22,2026-05-28 17:45:00,4381.37,2026-05-28 17:45:00,,,,-1.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4383.59,2026-05-28 17:45:00,4384.81,2026-05-28 17:45:00,,,,-1.22,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4384.03,2026-05-28 17:45:00,4384.87,2026-05-28 17:45:00,,,,-0.84,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4384.03,2026-05-28 17:45:00,4384.87,2026-05-28 17:45:00,,,,-0.84,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4384.03,2026-05-28 17:45:00,4384.87,2026-05-28 17:45:00,,,,-0.84,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4384.03,2026-05-28 18:30:00,4384.87,2026-05-28 18:15:00,,,,-0.84,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4384.03,2026-05-28 18:30:00,4384.87,2026-05-28 18:30:00,,,,-0.84,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4392.47,2026-05-28 19:30:00,4391.61,2026-05-28 19:30:00,,,,-0.86,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4402.31,2026-05-28 19:30:00,4400.84,2026-05-28 19:30:00,,,,-1.47,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4406.87,2026-05-28 19:45:00,4404.88,2026-05-28 19:45:00,,,,-1.99,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4406.87,2026-05-28 19:45:00,4404.88,2026-05-28 19:45:00,,,,-1.99,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4406.87,2026-05-28 19:45:00,4404.88,2026-05-28 19:45:00,,,,-1.99,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4413.35,2026-05-28 19:45:00,4412.0,2026-05-28 19:45:00,,,,-1.35,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4413.35,2026-05-28 19:45:00,4412.0,2026-05-28 19:45:00,,,,-1.35,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4413.35,2026-05-28 19:45:00,4412.0,2026-05-28 19:45:00,,,,-1.35,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4413.35,2026-05-28 19:45:00,4412.0,2026-05-28 19:45:00,,,,-1.35,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4413.35,2026-05-28 19:45:00,4412.0,2026-05-28 19:45:00,,,,-1.35,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4443.34,2026-05-28 21:00:00,4441.39,2026-05-28 21:00:00,,,,-1.95,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4460.19,2026-05-28 21:00:00,4459.62,2026-05-28 21:00:00,,,,-0.57,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4465.47,2026-05-28 21:00:00,4462.52,2026-05-28 21:00:00,,,,-2.95,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4465.47,2026-05-28 21:00:00,4462.52,2026-05-28 21:00:00,,,,-2.95,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4465.47,2026-05-28 21:00:00,4462.52,2026-05-28 21:00:00,,,,-2.95,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4465.47,2026-05-28 21:00:00,4462.52,2026-05-28 21:00:00,,,,-2.95,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4451.7,2026-05-28 21:00:00,4467.03,2026-05-28 21:00:00,,,,15.33,TP,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4448.91,2026-05-28 21:00:00,4467.03,2026-05-28 21:00:00,,,,18.12,TP,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4441.53,2026-05-28 21:00:00,4467.03,2026-05-28 21:00:00,,,,25.5,TP,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4444.07,2026-05-28 21:00:00,4467.03,2026-05-28 21:00:00,,,,22.96,TP,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4478.45,2026-05-28 21:45:00,4473.01,2026-05-28 21:15:00,,,,-5.44,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4480.08,2026-05-28 22:15:00,4477.03,2026-05-28 22:15:00,,,,-3.05,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4480.08,2026-05-28 22:30:00,4477.03,2026-05-28 22:30:00,,,,-3.05,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4517.99,2026-05-29 08:15:00,4516.45,2026-05-29 01:00:00,,,,-1.54,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4499.48,2026-05-29 01:45:00,4500.28,2026-05-29 01:45:00,,,,-0.8,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4499.48,2026-05-29 02:00:00,4500.28,2026-05-29 02:00:00,,,,-0.8,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4497.11,2026-05-29 03:30:00,4497.82,2026-05-29 03:30:00,,,,-0.71,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4494.37,2026-05-29 05:45:00,4494.6,2026-05-29 05:45:00,,,,-0.23,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4490.0,2026-05-29 06:30:00,4490.83,2026-05-29 06:30:00,,,,-0.83,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4498.55,2026-05-29 07:15:00,4497.84,2026-05-29 07:15:00,,,,-0.71,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4502.53,2026-05-29 08:00:00,4501.72,2026-05-29 08:00:00,,,,-0.81,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4502.53,2026-05-29 08:00:00,4501.72,2026-05-29 08:00:00,,,,-0.81,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4502.53,2026-05-29 08:00:00,4501.72,2026-05-29 08:00:00,,,,-0.81,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4502.53,2026-05-29 08:00:00,4501.72,2026-05-29 08:00:00,,,,-0.81,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4502.53,2026-05-29 08:00:00,4501.72,2026-05-29 08:00:00,,,,-0.81,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4504.01,2026-05-29 08:00:00,4503.54,2026-05-29 08:00:00,,,,-0.47,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4504.01,2026-05-29 08:00:00,4503.54,2026-05-29 08:00:00,,,,-0.47,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4504.01,2026-05-29 08:00:00,4503.54,2026-05-29 08:00:00,,,,-0.47,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4517.99,2026-05-29 08:15:00,4516.45,2026-05-29 08:15:00,,,,-1.54,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4517.99,2026-05-29 08:15:00,4516.45,2026-05-29 08:15:00,,,,-1.54,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4519.73,2026-05-29 08:15:00,4518.3,2026-05-29 08:15:00,,,,-1.43,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4519.73,2026-05-29 08:15:00,4518.3,2026-05-29 08:15:00,,,,-1.43,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4519.73,2026-05-29 08:15:00,4518.3,2026-05-29 08:15:00,,,,-1.43,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4495.48,2026-05-29 10:30:00,4496.81,2026-05-29 10:30:00,,,,-1.33,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4508.16,2026-05-29 11:15:00,4496.81,2026-05-29 10:45:00,,,,11.35,TP,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4510.29,2026-05-29 11:15:00,4509.33,2026-05-29 11:15:00,,,,-0.96,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4510.29,2026-05-29 11:15:00,4509.33,2026-05-29 11:15:00,,,,-0.96,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4510.29,2026-05-29 11:15:00,4509.33,2026-05-29 11:15:00,,,,-0.96,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4510.29,2026-05-29 11:30:00,4509.33,2026-05-29 11:30:00,,,,-0.96,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4513.42,2026-05-29 11:45:00,4512.44,2026-05-29 11:45:00,,,,-0.98,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4513.42,2026-05-29 11:45:00,4512.44,2026-05-29 11:45:00,,,,-0.98,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4517.51,2026-05-29 13:00:00,4516.59,2026-05-29 13:00:00,,,,-0.92,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4519.73,2026-05-29 13:00:00,4518.3,2026-05-29 13:00:00,,,,-1.43,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4517.51,2026-05-29 13:15:00,4516.59,2026-05-29 13:15:00,,,,-0.92,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4525.61,2026-05-29 14:30:00,4523.43,2026-05-29 13:45:00,,,,-2.18,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4525.61,2026-05-29 14:30:00,4523.43,2026-05-29 13:45:00,,,,-2.18,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4525.04,2026-05-29 14:30:00,4523.45,2026-05-29 14:30:00,,,,-1.59,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4527.01,2026-05-29 16:00:00,4525.75,2026-05-29 16:00:00,,,,-1.26,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4527.01,2026-05-29 16:00:00,4525.75,2026-05-29 16:00:00,,,,-1.26,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4527.4,2026-05-29 16:00:00,4526.83,2026-05-29 16:00:00,,,,-0.57,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4535.59,2026-05-29 17:30:00,4534.15,2026-05-29 17:30:00,,,,-1.44,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4523.67,2026-05-29 19:15:00,4524.46,2026-05-29 19:15:00,,,,-0.79,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4523.67,2026-05-29 19:15:00,4524.46,2026-05-29 19:15:00,,,,-0.79,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.51,2026-05-29 21:00:00,4540.93,2026-05-29 21:00:00,,,,-1.58,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.51,2026-05-29 21:00:00,4540.93,2026-05-29 21:00:00,,,,-1.58,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.51,2026-05-29 21:00:00,4540.93,2026-05-29 21:00:00,,,,-1.58,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.59,2026-05-29 21:00:00,4541.21,2026-05-29 21:00:00,,,,-1.38,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.59,2026-05-29 21:00:00,4541.21,2026-05-29 21:00:00,,,,-1.38,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.84,2026-05-29 21:00:00,4542.05,2026-05-29 21:00:00,,,,-0.79,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.84,2026-05-29 21:00:00,4542.05,2026-05-29 21:00:00,,,,-0.79,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.51,2026-05-29 21:45:00,4540.93,2026-05-29 21:30:00,,,,-1.58,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4542.84,2026-05-29 21:45:00,4542.05,2026-05-29 21:45:00,,,,-0.79,SL,,,,,,SELL,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4553.2,2026-05-30 00:45:00,4555.16,2026-05-30 00:30:00,,,,-1.96,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4558.13,2026-05-30 00:30:00,4559.15,2026-05-30 00:30:00,,,,-1.02,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4549.75,2026-05-30 02:45:00,4550.59,2026-05-30 02:45:00,,,,-0.84,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4549.75,2026-05-30 02:45:00,4550.59,2026-05-30 02:45:00,,,,-0.84,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4520.39,2026-06-01 05:00:00,4522.69,2026-06-01 05:00:00,,,,-2.3,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4520.39,2026-06-01 05:00:00,4522.69,2026-06-01 05:00:00,,,,-2.3,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4520.39,2026-06-01 05:00:00,4522.69,2026-06-01 05:00:00,,,,-2.3,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4520.39,2026-06-01 05:00:00,4522.69,2026-06-01 05:00:00,,,,-2.3,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4520.39,2026-06-01 05:00:00,4522.69,2026-06-01 05:00:00,,,,-2.3,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4534.87,2026-06-01 08:00:00,4536.06,2026-06-01 08:00:00,,,,-1.19,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4520.39,2026-06-01 10:00:00,4522.69,2026-06-01 09:30:00,,,,-2.3,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4524.91,2026-06-01 09:30:00,4525.87,2026-06-01 09:30:00,,,,-0.96,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4514.6,2026-06-01 10:15:00,4516.75,2026-06-01 10:00:00,,,,-2.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4514.6,2026-06-01 10:15:00,4516.75,2026-06-01 10:00:00,,,,-2.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4514.6,2026-06-01 10:15:00,4516.75,2026-06-01 10:00:00,,,,-2.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4514.6,2026-06-01 10:15:00,4516.75,2026-06-01 10:00:00,,,,-2.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4514.6,2026-06-01 10:15:00,4516.75,2026-06-01 10:00:00,,,,-2.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4509.2,2026-06-01 11:45:00,4510.79,2026-06-01 10:30:00,,,,-1.59,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4509.2,2026-06-01 11:45:00,4510.79,2026-06-01 10:30:00,,,,-1.59,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4509.2,2026-06-01 11:45:00,4510.79,2026-06-01 10:30:00,,,,-1.59,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4509.2,2026-06-01 11:45:00,4510.79,2026-06-01 10:30:00,,,,-1.59,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4510.99,2026-06-01 10:30:00,4511.74,2026-06-01 10:30:00,,,,-0.75,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4514.6,2026-06-01 10:30:00,4516.75,2026-06-01 10:30:00,,,,-2.15,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4524.22,2026-06-01 12:45:00,4509.83,2026-06-01 10:45:00,,,,14.39,TP,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4524.12,2026-06-01 12:45:00,4508.72,2026-06-01 11:45:00,,,,15.4,TP,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4508.04,2026-06-01 13:15:00,4508.9,2026-06-01 11:45:00,,,,-0.86,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4508.04,2026-06-01 13:15:00,4508.9,2026-06-01 11:45:00,,,,-0.86,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4508.04,2026-06-01 13:15:00,4508.9,2026-06-01 11:45:00,,,,-0.86,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4508.79,2026-06-01 11:45:00,4509.68,2026-06-01 11:45:00,,,,-0.89,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4509.2,2026-06-01 11:45:00,4510.79,2026-06-01 11:45:00,,,,-1.59,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4511.5,2026-06-01 11:45:00,4512.56,2026-06-01 11:45:00,,,,-1.06,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4506.72,2026-06-01 13:15:00,4507.62,2026-06-01 13:15:00,,,,-0.9,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4507.81,2026-06-01 13:15:00,4508.72,2026-06-01 13:15:00,,,,-0.91,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4507.81,2026-06-01 13:15:00,4508.72,2026-06-01 13:15:00,,,,-0.91,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4506.72,2026-06-01 13:30:00,4507.62,2026-06-01 13:30:00,,,,-0.9,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4499.55,2026-06-01 14:30:00,4500.97,2026-06-01 13:45:00,,,,-1.42,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
4499.55,2026-06-01 14:30:00,4500.97,2026-06-01 13:45:00,,,,-1.42,SL,,,,,,BUY,,,,,NO_SAME_SIDE_CANDIDATE,,,,,,BACKTEST_ONLY
