target_af,window_days,component_no,component_name,order_no,family,entry_tf,mode,rd_min,rd_max,fill_hour,weight,signal,outcome,signal_time,fill_time,exit_time,exit_date,entry,tp,sl,exit_price,risk_distance,spread,pnl_per_001lot,pnl_weighted_full,reason
AF1,90,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,11,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-06-15 17:00,2026-06-15 17:15,2026-06-15 18:30,2026-06-15,4337.84,4342.06,4334.04,4342.06,4.22,0.2,4.02,694.49118,inverse_siglevel | oldWickFollow side=LOWER ageRef=8096 riskATR=0.52
AF1,90,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,12,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-06-23 17:30,2026-06-23 17:45,2026-06-23 17:45,2026-06-23,4126.54,4122.41,4130.26,4122.41,4.13,0.2,3.93,678.94287,inverse_siglevel | oldWickFollow side=UPPER ageRef=8620 riskATR=0.42
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,1,s84,M15,inverse,4.0,5.0,17,172.759,BUY,SL,2025-12-29 17:15,2025-12-29 17:30,2025-12-29 17:30,2025-12-29,4465.29,4469.74,4461.28,4461.28,4.45,0.2,-4.21,-727.31539,inverse_siglevel | oldWickFollow side=LOWER ageRef=143 riskATR=0.45
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,2,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-01-23 17:00,2026-01-23 17:15,2026-01-23 17:15,2026-01-23,4918.39,4914.12,4922.23,4914.12,4.27,0.2,4.07,703.12913,inverse_siglevel | oldWickFollow side=UPPER ageRef=1792 riskATR=0.40
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,3,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-01-27 17:30,2026-01-27 17:45,2026-01-27 17:45,2026-01-27,5085.79,5081.45,5089.7,5081.45,4.34,0.2,4.14,715.22226,inverse_siglevel | oldWickFollow side=UPPER ageRef=1963 riskATR=0.47
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,4,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-01-29 17:00,2026-01-29 17:15,2026-01-29 17:15,2026-01-29,5506.7,5511.55,5502.33,5511.55,4.85,0.2,4.65,803.32935,inverse_siglevel | oldWickFollow side=LOWER ageRef=2163 riskATR=0.20
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,5,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2026-02-20 17:15,2026-02-20 17:30,2026-02-20 17:30,2026-02-20,5028.72,5024.28,5032.72,5032.72,4.44,0.2,-4.2,-725.5878,inverse_siglevel | oldWickFollow side=UPPER ageRef=3625 riskATR=0.51
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,6,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-03-04 17:30,2026-03-04 17:45,2026-03-04 17:45,2026-03-04,5193.08,5188.17,5197.5,5188.17,4.91,0.2,4.71,813.69489,inverse_siglevel | oldWickFollow side=UPPER ageRef=4363 riskATR=0.35
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,7,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-03-05 17:15,2026-03-05 17:30,2026-03-05 17:30,2026-03-05,5163.1,5158.76,5167.01,5158.76,4.34,0.2,4.14,715.22226,inverse_siglevel | oldWickFollow side=UPPER ageRef=4443 riskATR=0.37
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,8,s84,M15,inverse,4.0,5.0,17,172.759,BUY,SL,2026-03-06 16:45,2026-03-06 17:00,2026-03-06 17:00,2026-03-06,5090.89,5095.1,5087.1,5087.1,4.21,0.2,-3.99,-689.30841,inverse_siglevel | oldWickFollow side=LOWER ageRef=4542 riskATR=0.36
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,9,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-03-27 17:15,2026-03-27 17:30,2026-03-27 17:30,2026-03-27,4415.33,4419.54,4411.54,4419.54,4.21,0.2,4.01,692.76359,inverse_siglevel | oldWickFollow side=LOWER ageRef=5931 riskATR=0.38
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,10,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-05-01 17:30,2026-05-01 17:45,2026-05-01 18:00,2026-05-01,4570.4,4565.99,4574.37,4565.99,4.41,0.2,4.21,727.31539,inverse_siglevel | oldWickFollow side=UPPER ageRef=8134 riskATR=0.60
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,11,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-05-04 16:45,2026-05-04 17:00,2026-05-04 17:00,2026-05-04,4575.5,4570.66,4579.86,4570.66,4.84,0.2,4.64,801.60176,inverse_siglevel | oldWickFollow side=UPPER ageRef=8222 riskATR=0.60
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,12,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2026-05-06 17:00,2026-05-06 17:15,2026-05-06 17:15,2026-05-06,4698.12,4693.86,4701.95,4701.95,4.26,0.2,-4.03,-696.21877,inverse_siglevel | oldWickFollow side=UPPER ageRef=8409 riskATR=0.41
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,13,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-05-14 16:45,2026-05-14 17:00,2026-05-14 17:00,2026-05-14,4699.6,4704.39,4695.29,4704.39,4.79,0.2,4.59,792.96381,inverse_siglevel | oldWickFollow side=LOWER ageRef=8919 riskATR=0.52
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,14,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-06-05 17:30,2026-06-05 17:45,2026-06-05 18:15,2026-06-05,4464.6,4460.59,4468.21,4460.59,4.01,0.2,3.81,658.21179,inverse_siglevel | oldWickFollow side=UPPER ageRef=10418 riskATR=0.59
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,15,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-06-15 17:00,2026-06-15 17:15,2026-06-15 18:30,2026-06-15,4337.84,4342.06,4334.04,4342.06,4.22,0.2,4.02,694.49118,inverse_siglevel | oldWickFollow side=LOWER ageRef=10976 riskATR=0.52
AF1,120,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,16,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-06-23 17:30,2026-06-23 17:45,2026-06-23 17:45,2026-06-23,4126.54,4122.41,4130.26,4122.41,4.13,0.2,3.93,678.94287,inverse_siglevel | oldWickFollow side=UPPER ageRef=11500 riskATR=0.42
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,1,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2025-12-02 16:45,2025-12-02 17:00,2025-12-02 17:15,2025-12-02,4185.75,4180.93,4190.09,4190.09,4.82,0.2,-4.54,-784.32586,inverse_siglevel | oldWickFollow side=UPPER ageRef=1384 riskATR=0.68
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,2,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2025-12-24 17:00,2025-12-24 17:15,2025-12-24 17:30,2025-12-24,4487.77,4483.45,4491.66,4483.45,4.32,0.2,4.12,711.76708,inverse_siglevel | oldWickFollow side=UPPER ageRef=2848 riskATR=0.58
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,3,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2025-12-26 16:45,2025-12-26 17:00,2025-12-26 17:00,2025-12-26,4514.45,4510.1,4518.36,4510.1,4.35,0.2,4.15,716.94985,inverse_siglevel | oldWickFollow side=UPPER ageRef=2900 riskATR=0.73
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,4,s84,M15,inverse,4.0,5.0,17,172.759,BUY,SL,2025-12-29 17:15,2025-12-29 17:30,2025-12-29 17:30,2025-12-29,4465.29,4469.74,4461.28,4461.28,4.45,0.2,-4.21,-727.31539,inverse_siglevel | oldWickFollow side=LOWER ageRef=3023 riskATR=0.45
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,5,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-01-23 17:00,2026-01-23 17:15,2026-01-23 17:15,2026-01-23,4918.39,4914.12,4922.23,4914.12,4.27,0.2,4.07,703.12913,inverse_siglevel | oldWickFollow side=UPPER ageRef=4672 riskATR=0.40
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,6,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-01-27 17:30,2026-01-27 17:45,2026-01-27 17:45,2026-01-27,5085.79,5081.45,5089.7,5081.45,4.34,0.2,4.14,715.22226,inverse_siglevel | oldWickFollow side=UPPER ageRef=4843 riskATR=0.47
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,7,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-01-29 17:00,2026-01-29 17:15,2026-01-29 17:15,2026-01-29,5506.7,5511.55,5502.33,5511.55,4.85,0.2,4.65,803.32935,inverse_siglevel | oldWickFollow side=LOWER ageRef=5043 riskATR=0.20
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,8,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2026-02-20 17:15,2026-02-20 17:30,2026-02-20 17:30,2026-02-20,5028.72,5024.28,5032.72,5032.72,4.44,0.2,-4.2,-725.5878,inverse_siglevel | oldWickFollow side=UPPER ageRef=6505 riskATR=0.51
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,9,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-03-04 17:30,2026-03-04 17:45,2026-03-04 17:45,2026-03-04,5193.08,5188.17,5197.5,5188.17,4.91,0.2,4.71,813.69489,inverse_siglevel | oldWickFollow side=UPPER ageRef=7243 riskATR=0.35
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,10,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-03-05 17:15,2026-03-05 17:30,2026-03-05 17:30,2026-03-05,5163.1,5158.76,5167.01,5158.76,4.34,0.2,4.14,715.22226,inverse_siglevel | oldWickFollow side=UPPER ageRef=7323 riskATR=0.37
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,11,s84,M15,inverse,4.0,5.0,17,172.759,BUY,SL,2026-03-06 16:45,2026-03-06 17:00,2026-03-06 17:00,2026-03-06,5090.89,5095.1,5087.1,5087.1,4.21,0.2,-3.99,-689.30841,inverse_siglevel | oldWickFollow side=LOWER ageRef=7422 riskATR=0.36
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,12,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-03-27 17:15,2026-03-27 17:30,2026-03-27 17:30,2026-03-27,4415.33,4419.54,4411.54,4419.54,4.21,0.2,4.01,692.76359,inverse_siglevel | oldWickFollow side=LOWER ageRef=8811 riskATR=0.38
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,13,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-05-01 17:30,2026-05-01 17:45,2026-05-01 18:00,2026-05-01,4570.4,4565.99,4574.37,4565.99,4.41,0.2,4.21,727.31539,inverse_siglevel | oldWickFollow side=UPPER ageRef=11014 riskATR=0.60
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,14,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-05-04 16:45,2026-05-04 17:00,2026-05-04 17:00,2026-05-04,4575.5,4570.66,4579.86,4570.66,4.84,0.2,4.64,801.60176,inverse_siglevel | oldWickFollow side=UPPER ageRef=11102 riskATR=0.60
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,15,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2026-05-06 17:00,2026-05-06 17:15,2026-05-06 17:15,2026-05-06,4698.12,4693.86,4701.95,4701.95,4.26,0.2,-4.03,-696.21877,inverse_siglevel | oldWickFollow side=UPPER ageRef=11289 riskATR=0.41
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,16,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-05-14 16:45,2026-05-14 17:00,2026-05-14 17:00,2026-05-14,4699.6,4704.39,4695.29,4704.39,4.79,0.2,4.59,792.96381,inverse_siglevel | oldWickFollow side=LOWER ageRef=11799 riskATR=0.52
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,17,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-06-05 17:30,2026-06-05 17:45,2026-06-05 18:15,2026-06-05,4464.6,4460.59,4468.21,4460.59,4.01,0.2,3.81,658.21179,inverse_siglevel | oldWickFollow side=UPPER ageRef=13298 riskATR=0.59
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,18,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-06-15 17:00,2026-06-15 17:15,2026-06-15 18:30,2026-06-15,4337.84,4342.06,4334.04,4342.06,4.22,0.2,4.02,694.49118,inverse_siglevel | oldWickFollow side=LOWER ageRef=13856 riskATR=0.52
AF1,150,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,19,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-06-23 17:30,2026-06-23 17:45,2026-06-23 17:45,2026-06-23,4126.54,4122.41,4130.26,4122.41,4.13,0.2,3.93,678.94287,inverse_siglevel | oldWickFollow side=UPPER ageRef=14380 riskATR=0.42
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,1,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2025-10-08 17:30,2025-10-08 17:45,2025-10-08 18:30,2025-10-08,4037.14,4032.18,4041.6,4032.18,4.96,0.2,4.76,822.33284,inverse_siglevel | oldWickFollow side=UPPER ageRef=696 riskATR=0.81
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,2,s84,M15,inverse,4.0,5.0,17,172.759,BUY,SL,2025-10-20 17:15,2025-10-20 17:30,2025-10-20 18:00,2025-10-20,4255.92,4260.77,4251.55,4251.55,4.85,0.2,-4.57,-789.50863,inverse_siglevel | oldWickFollow side=LOWER ageRef=1431 riskATR=0.50
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,3,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2025-10-30 17:15,2025-10-30 17:30,2025-10-30 17:30,2025-10-30,3966.27,3961.96,3970.15,3970.15,4.31,0.2,-4.08,-704.85672,inverse_siglevel | oldWickFollow side=UPPER ageRef=2157 riskATR=0.37
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,4,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2025-12-02 16:45,2025-12-02 17:00,2025-12-02 17:15,2025-12-02,4185.75,4180.93,4190.09,4190.09,4.82,0.2,-4.54,-784.32586,inverse_siglevel | oldWickFollow side=UPPER ageRef=4264 riskATR=0.68
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,5,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2025-12-24 17:00,2025-12-24 17:15,2025-12-24 17:30,2025-12-24,4487.77,4483.45,4491.66,4483.45,4.32,0.2,4.12,711.76708,inverse_siglevel | oldWickFollow side=UPPER ageRef=5728 riskATR=0.58
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,6,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2025-12-26 16:45,2025-12-26 17:00,2025-12-26 17:00,2025-12-26,4514.45,4510.1,4518.36,4510.1,4.35,0.2,4.15,716.94985,inverse_siglevel | oldWickFollow side=UPPER ageRef=5780 riskATR=0.73
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,7,s84,M15,inverse,4.0,5.0,17,172.759,BUY,SL,2025-12-29 17:15,2025-12-29 17:30,2025-12-29 17:30,2025-12-29,4465.29,4469.74,4461.28,4461.28,4.45,0.2,-4.21,-727.31539,inverse_siglevel | oldWickFollow side=LOWER ageRef=5903 riskATR=0.45
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,8,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-01-23 17:00,2026-01-23 17:15,2026-01-23 17:15,2026-01-23,4918.39,4914.12,4922.23,4914.12,4.27,0.2,4.07,703.12913,inverse_siglevel | oldWickFollow side=UPPER ageRef=7552 riskATR=0.40
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,9,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-01-27 17:30,2026-01-27 17:45,2026-01-27 17:45,2026-01-27,5085.79,5081.45,5089.7,5081.45,4.34,0.2,4.14,715.22226,inverse_siglevel | oldWickFollow side=UPPER ageRef=7723 riskATR=0.47
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,10,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-01-29 17:00,2026-01-29 17:15,2026-01-29 17:15,2026-01-29,5506.7,5511.55,5502.33,5511.55,4.85,0.2,4.65,803.32935,inverse_siglevel | oldWickFollow side=LOWER ageRef=7923 riskATR=0.20
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,11,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2026-02-20 17:15,2026-02-20 17:30,2026-02-20 17:30,2026-02-20,5028.72,5024.28,5032.72,5032.72,4.44,0.2,-4.2,-725.5878,inverse_siglevel | oldWickFollow side=UPPER ageRef=9385 riskATR=0.51
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,12,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-03-04 17:30,2026-03-04 17:45,2026-03-04 17:45,2026-03-04,5193.08,5188.17,5197.5,5188.17,4.91,0.2,4.71,813.69489,inverse_siglevel | oldWickFollow side=UPPER ageRef=10123 riskATR=0.35
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,13,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-03-05 17:15,2026-03-05 17:30,2026-03-05 17:30,2026-03-05,5163.1,5158.76,5167.01,5158.76,4.34,0.2,4.14,715.22226,inverse_siglevel | oldWickFollow side=UPPER ageRef=10203 riskATR=0.37
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,14,s84,M15,inverse,4.0,5.0,17,172.759,BUY,SL,2026-03-06 16:45,2026-03-06 17:00,2026-03-06 17:00,2026-03-06,5090.89,5095.1,5087.1,5087.1,4.21,0.2,-3.99,-689.30841,inverse_siglevel | oldWickFollow side=LOWER ageRef=10302 riskATR=0.36
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,15,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-03-27 17:15,2026-03-27 17:30,2026-03-27 17:30,2026-03-27,4415.33,4419.54,4411.54,4419.54,4.21,0.2,4.01,692.76359,inverse_siglevel | oldWickFollow side=LOWER ageRef=11691 riskATR=0.38
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,16,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-05-01 17:30,2026-05-01 17:45,2026-05-01 18:00,2026-05-01,4570.4,4565.99,4574.37,4565.99,4.41,0.2,4.21,727.31539,inverse_siglevel | oldWickFollow side=UPPER ageRef=13894 riskATR=0.60
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,17,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-05-04 16:45,2026-05-04 17:00,2026-05-04 17:00,2026-05-04,4575.5,4570.66,4579.86,4570.66,4.84,0.2,4.64,801.60176,inverse_siglevel | oldWickFollow side=UPPER ageRef=13982 riskATR=0.60
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,18,s84,M15,inverse,4.0,5.0,17,172.759,SELL,SL,2026-05-06 17:00,2026-05-06 17:15,2026-05-06 17:15,2026-05-06,4698.12,4693.86,4701.95,4701.95,4.26,0.2,-4.03,-696.21877,inverse_siglevel | oldWickFollow side=UPPER ageRef=14169 riskATR=0.41
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,19,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-05-14 16:45,2026-05-14 17:00,2026-05-14 17:00,2026-05-14,4699.6,4704.39,4695.29,4704.39,4.79,0.2,4.59,792.96381,inverse_siglevel | oldWickFollow side=LOWER ageRef=14679 riskATR=0.52
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,20,s84,M15,inverse,4.0,5.0,17,172.759,SELL,TP,2026-06-05 17:30,2026-06-05 17:45,2026-06-05 18:15,2026-06-05,4464.6,4460.59,4468.21,4460.59,4.01,0.2,3.81,658.21179,inverse_siglevel | oldWickFollow side=UPPER ageRef=16178 riskATR=0.59
AF1,180,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,21,s84,M15,inverse,4.0,5.0,17,172.759,BUY,TP,2026-06-15 17:00,2026-06-15 17:15,2026-06-15 18:30,2026-06-15,4337.84,4342.06,4334.04,4342.06,4.22,0.2,4.02,694.49118,inverse_siglevel | oldWickFollow side=LOWER ageRef=16736 riskATR=0.52
