target_af,window_days,component_no,component_name,family,entry_tf,mode,rd_min,rd_max,fill_hour,weight,orders,pnl_per_001lot,pnl_weighted_full,lot_max,max_dd_pct,skipped_by_cb,ambiguous,m1_sl,m1_tp,unresolved
AF34,180,8,AMBFIX_DIR_S84_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,116.366,22,27.77,3231.48382,0.01,0.68,0,371,74,62,235
AF34,180,9,AMBFIX_INV_S84_RD3.4_4.0_H19,s84,M15,inverse,3.4,4.0,19,232.335,18,15.07,3501.28845,0.01,0.68,0,371,74,62,235
AF34,180,10,AMBFIX_DIR_S84_RD5.0_7.0_H11,s84,M15,direct,5.0,7.0,11,212.057,16,34.72,7362.61904,0.01,1.48,0,371,74,62,235
AF34,180,11,AMBFIX_DIR_S84_RD3.4_4.0_H22,s84,M15,direct,3.4,4.0,22,274.789,11,6.51,1788.87639,0.01,0.74,0,371,74,62,235
AF34,180,12,AMBFIX_DIR_S84_RD5.0_7.0_H20,s84,M15,direct,5.0,7.0,20,54.139,29,42.91,2323.10449,0.01,1.79,10,371,74,62,235
AF34,180,13,AMBFIX_DIR_S84_RD0.8_1.3_H18,s84,M15,direct,0.8,1.3,18,414.033,3,2.08,861.18864,0.04,0.54,0,371,74,62,235
AF34,180,14,AMBFIX_DIR_S84_RD4.0_5.0_H18,s84,M15,direct,4.0,5.0,18,138.139,16,1.7,234.8363,0.01,1.04,0,371,74,62,235
AF34,180,15,AMBFIX_INV_S84_RD4.0_5.0_H15,s84,M15,inverse,4.0,5.0,15,156.917,11,4.62,724.95654,0.01,0.81,0,371,74,62,235
AF34,180,16,AMBFIX_INV_S84_RD2.0_2.7_H9,s84,M15,inverse,2.0,2.7,9,158.086,25,15.1,2387.0986,0.02,1.4,10,371,74,62,235
AF34,180,17,AMBFIX_INV_S84_RD5.0_7.0_H8,s84,M15,inverse,5.0,7.0,8,86.29,29,16.66,1437.5914,0.01,1.57,5,371,74,62,235
AF34,180,18,AMBFIX_DIR_S84_RD4.0_5.0_H14,s84,M15,direct,4.0,5.0,14,85.289,16,19.42,1656.31238,0.01,0.53,0,371,74,62,235
AF34,180,19,AMBFIX_INV_S84_RD3.4_4.0_H10,s84,M15,inverse,3.4,4.0,10,46.265,13,3.91,180.89615,0.01,0.71,0,371,74,62,235
AF34,180,20,AMBFIX_DIR_S84c6017_RD5.0_7.0_H17,s84,M30,direct,5.0,7.0,17,584.897,7,24.31,14218.84607,0.01,0.71,0,10,1,1,8
AF34,180,21,AMBFIX_DIR_S84c6017_RD5.0_7.0_H10,s84,M30,direct,5.0,7.0,10,344.492,5,22.25,7664.947,0.01,0.64,0,10,1,1,8
AF34,180,22,AMBFIX_DIR_S84c6017_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,244.089,8,42.14,10285.91046,0.01,0.63,0,10,1,1,8
AF34,180,23,AMBFIX_INV_S84c6017_RD5.0_7.0_H16,s84,M30,inverse,5.0,7.0,16,344.837,5,16.72,5765.67464,0.01,0.71,0,10,1,1,8
AF34,180,24,AMBFIX_DIR_S84c6017_ALL_H12,s84,M30,direct,,,12,23.911,46,105.29,2517.58919,0.01,9.07,10,10,1,1,8
AF34,180,25,AMBFIX_INV_S84c5505_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,121.543,9,13.24,1609.22932,0.01,0.8,0,11,2,1,8
AF34,180,26,AMBFIX_DIR_S84c5505_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,114.571,7,35.74,4094.76754,0.01,0.63,0,11,2,1,8
AF34,180,27,AMBFIX_INV_S84c4369_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,415.734,7,28.18,11715.38412,0.01,0.67,0,13,2,3,8
AF34,180,28,AMBFIX_INV_S84c4369_RD5.0_7.0_H22,s84,M30,inverse,5.0,7.0,22,222.978,3,4.5,1003.401,0.01,0.74,0,13,2,3,8
AF34,180,29,AMBFIX_DIR_S84c3057_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,733.281,12,33.93,24880.22433,0.01,0.49,0,43,7,7,29
AF34,180,30,AMBFIX_INV_S84c3057_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,525.853,6,21.42,11263.77126,0.02,0.77,0,43,7,7,29
AF34,180,31,AMBFIX_INV_S84c3057_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,321.025,8,12.32,3955.028,0.01,0.54,0,43,7,7,29
AF34,180,32,AMBFIX_DIR_S84c889_RD2.7_3.4_H9,s84,M15,direct,2.7,3.4,9,491.628,6,18.76,9222.94128,0.02,0.35,0,51,11,10,30
AF34,180,33,AMBFIX_DIR_S84c889_RD3.4_4.0_H13,s84,M15,direct,3.4,4.0,13,437.129,7,13.01,5687.04829,0.01,0.4,0,51,11,10,30
AF34,180,34,AMBFIX_INV_S84c889_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,273.83,6,22.32,6111.8856,0.02,0.73,0,51,11,10,30
AF47,30,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,s84,M15,inverse,4.0,5.0,17,172.759,4,16.59,2866.07181,0.01,0.0,0,80,39,35,6
AF47,30,2,AMBFIX_DIR_S84_RD2.7_3.4_H10,s84,M15,direct,2.7,3.4,10,196.726,6,-18.22,-3584.34772,0.02,1.82,3,80,39,35,6
AF47,30,3,AMBFIX_DIR_S84_RD2.7_3.4_H12,s84,M15,direct,2.7,3.4,12,123.035,8,19.62,2413.9467,0.02,0.64,0,80,39,35,6
AF47,30,4,AMBFIX_DIR_S84_RD5.0_7.0_H17,s84,M15,direct,5.0,7.0,17,92.141,5,25.03,2306.28923,0.01,0.0,0,80,39,35,6
AF47,30,5,AMBFIX_INV_S84_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,325.852,3,10.96,3571.33792,0.01,0.0,0,80,39,35,6
AF47,30,6,AMBFIX_DIR_S84_RD5.0_7.0_H14,s84,M15,direct,5.0,7.0,14,222.36,2,9.65,2145.774,0.01,0.0,0,80,39,35,6
AF47,30,7,AMBFIX_INV_S84_RD4.0_5.0_H22,s84,M15,inverse,4.0,5.0,22,258.309,5,4.44,1146.89196,0.01,0.85,0,80,39,35,6
AF47,30,8,AMBFIX_DIR_S84_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,116.366,4,10.98,1277.69868,0.01,0.55,0,80,39,35,6
AF47,30,9,AMBFIX_INV_S84_RD3.4_4.0_H19,s84,M15,inverse,3.4,4.0,19,232.335,5,3.53,820.14255,0.01,0.35,0,80,39,35,6
AF47,30,10,AMBFIX_DIR_S84_RD5.0_7.0_H11,s84,M15,direct,5.0,7.0,11,212.057,2,9.42,1997.57694,0.01,0.0,0,80,39,35,6
AF47,30,11,AMBFIX_DIR_S84_RD3.4_4.0_H22,s84,M15,direct,3.4,4.0,22,274.789,4,4.86,1335.47454,0.01,0.4,0,80,39,35,6
AF47,30,12,AMBFIX_DIR_S84_RD5.0_7.0_H20,s84,M15,direct,5.0,7.0,20,54.139,8,30.34,1642.57726,0.01,0.52,0,80,39,35,6
AF47,30,13,AMBFIX_DIR_S84_RD0.8_1.3_H18,s84,M15,direct,0.8,1.3,18,414.033,1,3.68,1523.64144,0.04,0.0,0,80,39,35,6
AF47,30,14,AMBFIX_DIR_S84_RD4.0_5.0_H18,s84,M15,direct,4.0,5.0,18,138.139,1,3.72,513.87708,0.01,0.0,0,80,39,35,6
AF47,30,15,AMBFIX_INV_S84_RD4.0_5.0_H15,s84,M15,inverse,4.0,5.0,15,156.917,3,-3.58,-561.76286,0.01,0.8,0,80,39,35,6
AF47,30,16,AMBFIX_INV_S84_RD2.0_2.7_H9,s84,M15,inverse,2.0,2.7,9,158.086,5,4.92,777.78312,0.02,0.84,0,80,39,35,6
AF47,30,17,AMBFIX_INV_S84_RD5.0_7.0_H8,s84,M15,inverse,5.0,7.0,8,86.29,5,-15.04,-1297.8016,0.01,1.5,2,80,39,35,6
AF47,30,18,AMBFIX_DIR_S84_RD4.0_5.0_H14,s84,M15,direct,4.0,5.0,14,85.289,5,11.55,985.08795,0.01,0.43,0,80,39,35,6
AF47,30,19,AMBFIX_INV_S84_RD3.4_4.0_H10,s84,M15,inverse,3.4,4.0,10,46.265,1,-3.45,-159.61425,0.01,0.35,0,80,39,35,6
AF47,30,20,AMBFIX_DIR_S84c6017_RD5.0_7.0_H17,s84,M30,direct,5.0,7.0,17,584.897,1,-5.94,-3474.28818,0.01,0.59,0,1,1,0,0
AF47,30,21,AMBFIX_DIR_S84c6017_RD5.0_7.0_H10,s84,M30,direct,5.0,7.0,10,344.492,0,0,0.0,0.0,0.0,0,1,1,0,0
AF47,30,22,AMBFIX_DIR_S84c6017_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,244.089,1,6.4,1562.1696,0.01,0.0,0,1,1,0,0
AF47,30,23,AMBFIX_INV_S84c6017_RD5.0_7.0_H16,s84,M30,inverse,5.0,7.0,16,344.837,2,-1.89,-651.74193,0.01,0.72,0,1,1,0,0
AF47,30,24,AMBFIX_DIR_S84c6017_ALL_H12,s84,M30,direct,,,12,23.911,8,35.25,842.86275,0.01,1.71,0,1,1,0,0
AF47,30,25,AMBFIX_INV_S84c5505_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,121.543,2,-2.09,-254.02487,0.01,0.71,0,1,1,0,0
AF47,30,26,AMBFIX_DIR_S84c5505_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,114.571,0,0,0.0,0.0,0.0,0,1,1,0,0
AF47,30,27,AMBFIX_INV_S84c4369_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,415.734,0,0,0.0,0.0,0.0,0,1,1,0,0
AF47,30,28,AMBFIX_INV_S84c4369_RD5.0_7.0_H22,s84,M30,inverse,5.0,7.0,22,222.978,1,6.31,1406.99118,0.01,0.0,0,1,1,0,0
AF47,30,29,AMBFIX_DIR_S84c3057_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,733.281,4,11.35,8322.73935,0.01,0.43,0,6,5,1,0
AF47,30,30,AMBFIX_INV_S84c3057_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,525.853,1,6.28,3302.35684,0.02,0.0,0,6,5,1,0
AF47,30,31,AMBFIX_INV_S84c3057_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,321.025,2,6.98,2240.7545,0.01,0.0,0,6,5,1,0
AF47,30,32,AMBFIX_DIR_S84c889_RD2.7_3.4_H9,s84,M15,direct,2.7,3.4,9,491.628,2,0.33,162.23724,0.01,0.35,0,8,6,2,0
AF47,30,33,AMBFIX_DIR_S84c889_RD3.4_4.0_H13,s84,M15,direct,3.4,4.0,13,437.129,1,4.04,1766.00116,0.01,0.0,0,8,6,2,0
AF47,30,34,AMBFIX_INV_S84c889_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,273.83,1,6.28,1719.6524,0.02,0.0,0,8,6,2,0
AF47,30,35,AMBFIX_DIR_S84c889_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,70.685,6,11.9,841.1515,0.01,0.5,0,8,6,2,0
AF47,30,36,AMBFIX_DIR_S84c889_RD4.0_5.0_H17,s84,M15,direct,4.0,5.0,17,215.498,4,-13.49,-2907.06802,0.01,1.35,1,8,6,2,0
AF47,30,37,AMBFIX_DIR_S84c889_RD2.7_3.4_H18,s84,M15,direct,2.7,3.4,18,434.774,1,6.56,2852.11744,0.02,0.0,0,8,6,2,0
AF47,30,38,AMBFIX_DIR_S84c889_RD2.7_3.4_H11,s84,M15,direct,2.7,3.4,11,888.785,0,0,0.0,0.0,0.0,0,8,6,2,0
AF47,30,39,AMBFIX_DIR_S84c889_RD2.7_3.4_H20,s84,M15,direct,2.7,3.4,20,286.625,1,6.36,1822.935,0.02,0.0,0,8,6,2,0
AF47,30,40,AMBFIX_INV_S84c889_RD2.0_2.7_H18,s84,M15,inverse,2.0,2.7,18,168.714,3,3.86,651.23604,0.02,0.58,0,8,6,2,0
AF47,30,41,AMBFIX_INV_S84c889_RD2.7_3.4_H16,s84,M15,inverse,2.7,3.4,16,106.536,2,11.72,1248.60192,0.02,0.0,0,8,6,2,0
AF47,30,42,AMBFIX_DIR_S84c889_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,32.734,5,20.1,657.9534,0.01,0.71,0,8,6,2,0
AF47,30,43,AMBFIX_DIR_S86RUNc7171_ALL_H22,s86,M30,direct,,,22,124.801,0,0,0.0,0.0,0.0,0,0,0,0,0
AF47,30,44,AMBFIX_DIR_S86RUNc7171_ALL_H14,s86,M30,direct,,,14,125.633,3,-18.92,-2376.97636,0.01,5.28,0,0,0,0,0
AF47,30,45,AMBFIX_DIR_S86RUNc7171_ALL_H15,s86,M30,direct,,,15,31.539,3,75.7,2387.5023,0.01,2.04,0,0,0,0,0
AF47,30,46,AMBFIX_DIR_S86RUNc7171_ALL_H11,s86,M30,direct,,,11,23.755,3,72.37,1719.14935,0.01,2.84,0,0,0,0,0
AF47,30,47,AMBFIX_DIR_S86RUNc7171_ALL_H13,s86,M30,direct,,,13,145.72,0,0,0.0,0.0,0.0,0,0,0,0,0
AF47,60,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,s84,M15,inverse,4.0,5.0,17,172.759,8,25.66,4432.99594,0.01,0.39,0,145,74,62,9
AF47,60,2,AMBFIX_DIR_S84_RD2.7_3.4_H10,s84,M15,direct,2.7,3.4,10,196.726,12,-2.66,-523.29116,0.02,1.79,3,145,74,62,9
AF47,60,3,AMBFIX_DIR_S84_RD2.7_3.4_H12,s84,M15,direct,2.7,3.4,12,123.035,12,28.9,3555.7115,0.02,0.63,0,145,74,62,9
AF47,60,4,AMBFIX_DIR_S84_RD5.0_7.0_H17,s84,M15,direct,5.0,7.0,17,92.141,7,24.4,2248.2404,0.01,0.53,0,145,74,62,9
AF47,60,5,AMBFIX_INV_S84_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,325.852,6,8.16,2658.95232,0.01,0.66,0,145,74,62,9
AF47,60,6,AMBFIX_DIR_S84_RD5.0_7.0_H14,s84,M15,direct,5.0,7.0,14,222.36,6,19.25,4280.43,0.01,0.53,0,145,74,62,9
AF47,60,7,AMBFIX_INV_S84_RD4.0_5.0_H22,s84,M15,inverse,4.0,5.0,22,258.309,6,9.19,2373.85971,0.01,0.84,0,145,74,62,9
AF47,60,8,AMBFIX_DIR_S84_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,116.366,11,14.29,1662.87014,0.01,0.67,0,145,74,62,9
AF47,60,9,AMBFIX_INV_S84_RD3.4_4.0_H19,s84,M15,inverse,3.4,4.0,19,232.335,6,-0.08,-18.5868,0.01,0.69,0,145,74,62,9
AF47,60,10,AMBFIX_DIR_S84_RD5.0_7.0_H11,s84,M15,direct,5.0,7.0,11,212.057,2,9.42,1997.57694,0.01,0.0,0,145,74,62,9
AF47,60,11,AMBFIX_DIR_S84_RD3.4_4.0_H22,s84,M15,direct,3.4,4.0,22,274.789,5,8.02,2203.80778,0.01,0.4,0,145,74,62,9
AF47,60,12,AMBFIX_DIR_S84_RD5.0_7.0_H20,s84,M15,direct,5.0,7.0,20,54.139,14,50.04,2709.11556,0.01,0.65,0,145,74,62,9
AF47,60,13,AMBFIX_DIR_S84_RD0.8_1.3_H18,s84,M15,direct,0.8,1.3,18,414.033,1,3.68,1523.64144,0.04,0.0,0,145,74,62,9
AF47,60,14,AMBFIX_DIR_S84_RD4.0_5.0_H18,s84,M15,direct,4.0,5.0,18,138.139,4,6.15,849.55485,0.01,0.47,0,145,74,62,9
AF47,60,15,AMBFIX_INV_S84_RD4.0_5.0_H15,s84,M15,inverse,4.0,5.0,15,156.917,3,-3.58,-561.76286,0.01,0.8,0,145,74,62,9
AF47,60,16,AMBFIX_INV_S84_RD2.0_2.7_H9,s84,M15,inverse,2.0,2.7,9,158.086,9,23.68,3743.47648,0.02,0.83,0,145,74,62,9
AF47,60,17,AMBFIX_INV_S84_RD5.0_7.0_H8,s84,M15,inverse,5.0,7.0,8,86.29,8,-16.22,-1399.6238,0.01,1.62,5,145,74,62,9
AF47,60,18,AMBFIX_DIR_S84_RD4.0_5.0_H14,s84,M15,direct,4.0,5.0,14,85.289,10,13.44,1146.28416,0.01,0.53,0,145,74,62,9
AF47,60,19,AMBFIX_INV_S84_RD3.4_4.0_H10,s84,M15,inverse,3.4,4.0,10,46.265,3,-3.01,-139.25765,0.01,0.67,0,145,74,62,9
AF47,60,20,AMBFIX_DIR_S84c6017_RD5.0_7.0_H17,s84,M30,direct,5.0,7.0,17,584.897,2,1.3,760.3661,0.01,0.59,0,2,1,1,0
AF47,60,21,AMBFIX_DIR_S84c6017_RD5.0_7.0_H10,s84,M30,direct,5.0,7.0,10,344.492,1,8.19,2821.38948,0.01,0.0,0,2,1,1,0
AF47,60,22,AMBFIX_DIR_S84c6017_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,244.089,1,6.4,1562.1696,0.01,0.0,0,2,1,1,0
AF47,60,23,AMBFIX_INV_S84c6017_RD5.0_7.0_H16,s84,M30,inverse,5.0,7.0,16,344.837,2,-1.89,-651.74193,0.01,0.72,0,2,1,1,0
AF47,60,24,AMBFIX_DIR_S84c6017_ALL_H12,s84,M30,direct,,,12,23.911,15,44.17,1056.14887,0.01,2.68,0,2,1,1,0
AF47,60,25,AMBFIX_INV_S84c5505_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,121.543,4,8.97,1090.24071,0.01,0.71,0,3,2,1,0
AF47,60,26,AMBFIX_DIR_S84c5505_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,114.571,0,0,0.0,0.0,0.0,0,3,2,1,0
AF47,60,27,AMBFIX_INV_S84c4369_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,415.734,3,17.35,7212.9849,0.01,0.0,0,5,2,3,0
AF47,60,28,AMBFIX_INV_S84c4369_RD5.0_7.0_H22,s84,M30,inverse,5.0,7.0,22,222.978,1,6.31,1406.99118,0.01,0.0,0,5,2,3,0
AF47,60,29,AMBFIX_DIR_S84c3057_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,733.281,7,17.36,12729.75816,0.01,0.49,0,14,7,7,0
AF47,60,30,AMBFIX_INV_S84c3057_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,525.853,1,6.28,3302.35684,0.02,0.0,0,14,7,7,0
AF47,60,31,AMBFIX_INV_S84c3057_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,321.025,3,10.81,3470.28025,0.01,0.0,0,14,7,7,0
AF47,60,32,AMBFIX_DIR_S84c889_RD2.7_3.4_H9,s84,M15,direct,2.7,3.4,9,491.628,3,11.09,5452.15452,0.02,0.35,0,21,11,10,0
AF47,60,33,AMBFIX_DIR_S84c889_RD3.4_4.0_H13,s84,M15,direct,3.4,4.0,13,437.129,2,0.08,34.97032,0.01,0.4,0,21,11,10,0
AF47,60,34,AMBFIX_INV_S84c889_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,273.83,1,6.28,1719.6524,0.02,0.0,0,21,11,10,0
AF47,60,35,AMBFIX_DIR_S84c889_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,70.685,8,22.9,1618.6865,0.01,0.5,0,21,11,10,0
AF47,60,36,AMBFIX_DIR_S84c889_RD4.0_5.0_H17,s84,M15,direct,4.0,5.0,17,215.498,6,-2.72,-586.15456,0.01,1.33,1,21,11,10,0
AF47,60,37,AMBFIX_DIR_S84c889_RD2.7_3.4_H18,s84,M15,direct,2.7,3.4,18,434.774,1,6.56,2852.11744,0.02,0.0,0,21,11,10,0
AF47,60,38,AMBFIX_DIR_S84c889_RD2.7_3.4_H11,s84,M15,direct,2.7,3.4,11,888.785,1,6.34,5634.8969,0.02,0.0,0,21,11,10,0
AF47,60,39,AMBFIX_DIR_S84c889_RD2.7_3.4_H20,s84,M15,direct,2.7,3.4,20,286.625,2,0.28,80.255,0.02,0.61,0,21,11,10,0
AF47,60,40,AMBFIX_INV_S84c889_RD2.0_2.7_H18,s84,M15,inverse,2.0,2.7,18,168.714,3,3.86,651.23604,0.02,0.58,0,21,11,10,0
AF47,60,41,AMBFIX_INV_S84c889_RD2.7_3.4_H16,s84,M15,inverse,2.7,3.4,16,106.536,2,11.72,1248.60192,0.02,0.0,0,21,11,10,0
AF47,60,42,AMBFIX_DIR_S84c889_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,32.734,11,8.21,268.74614,0.01,1.39,0,21,11,10,0
AF47,60,43,AMBFIX_DIR_S86RUNc7171_ALL_H22,s86,M30,direct,,,22,124.801,2,-9.37,-1169.38537,0.01,6.22,0,0,0,0,0
AF47,60,44,AMBFIX_DIR_S86RUNc7171_ALL_H14,s86,M30,direct,,,14,125.633,3,-18.92,-2376.97636,0.01,5.28,0,0,0,0,0
AF47,60,45,AMBFIX_DIR_S86RUNc7171_ALL_H15,s86,M30,direct,,,15,31.539,4,48.2,1520.1798,0.01,2.75,0,0,0,0,0
AF47,60,46,AMBFIX_DIR_S86RUNc7171_ALL_H11,s86,M30,direct,,,11,23.755,5,161.28,3831.2064,0.01,2.63,0,0,0,0,0
AF47,60,47,AMBFIX_DIR_S86RUNc7171_ALL_H13,s86,M30,direct,,,13,145.72,1,30.45,4437.174,0.01,0.0,0,0,0,0,0
AF47,90,1,AMBFIX_INV_S84_M15_OLDWICK_FOLLOW_RD4.0_5.0_H17,s84,M15,inverse,4.0,5.0,17,172.759,12,26.56,4588.47904,0.01,0.41,0,193,74,62,57
AF47,90,2,AMBFIX_DIR_S84_RD2.7_3.4_H10,s84,M15,direct,2.7,3.4,10,196.726,16,22.14,4355.51364,0.02,1.75,3,193,74,62,57
AF47,90,3,AMBFIX_DIR_S84_RD2.7_3.4_H12,s84,M15,direct,2.7,3.4,12,123.035,17,43.12,5305.2692,0.02,0.63,0,193,74,62,57
AF47,90,4,AMBFIX_DIR_S84_RD5.0_7.0_H17,s84,M15,direct,5.0,7.0,17,92.141,12,40.7,3750.1387,0.01,1.1,0,193,74,62,57
AF47,90,5,AMBFIX_INV_S84_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,325.852,9,11.36,3701.67872,0.01,0.65,0,193,74,62,57
AF47,90,6,AMBFIX_DIR_S84_RD5.0_7.0_H14,s84,M15,direct,5.0,7.0,14,222.36,8,17.25,3835.71,0.01,0.68,0,193,74,62,57
AF47,90,7,AMBFIX_INV_S84_RD4.0_5.0_H22,s84,M15,inverse,4.0,5.0,22,258.309,9,4.8,1239.8832,0.01,0.85,0,193,74,62,57
AF47,90,8,AMBFIX_DIR_S84_RD5.0_7.0_H15,s84,M15,direct,5.0,7.0,15,116.366,14,19.71,2293.57386,0.01,0.69,0,193,74,62,57
AF47,90,9,AMBFIX_INV_S84_RD3.4_4.0_H19,s84,M15,inverse,3.4,4.0,19,232.335,7,3.45,801.55575,0.01,0.69,0,193,74,62,57
AF47,90,10,AMBFIX_DIR_S84_RD5.0_7.0_H11,s84,M15,direct,5.0,7.0,11,212.057,8,-5.96,-1263.85972,0.01,1.54,0,193,74,62,57
AF47,90,11,AMBFIX_DIR_S84_RD3.4_4.0_H22,s84,M15,direct,3.4,4.0,22,274.789,6,11.41,3135.34249,0.01,0.4,0,193,74,62,57
AF47,90,12,AMBFIX_DIR_S84_RD5.0_7.0_H20,s84,M15,direct,5.0,7.0,20,54.139,19,2.77,149.96503,0.01,1.76,10,193,74,62,57
AF47,90,13,AMBFIX_DIR_S84_RD0.8_1.3_H18,s84,M15,direct,0.8,1.3,18,414.033,1,3.68,1523.64144,0.04,0.0,0,193,74,62,57
AF47,90,14,AMBFIX_DIR_S84_RD4.0_5.0_H18,s84,M15,direct,4.0,5.0,18,138.139,8,4.34,599.52326,0.01,0.54,0,193,74,62,57
AF47,90,15,AMBFIX_INV_S84_RD4.0_5.0_H15,s84,M15,inverse,4.0,5.0,15,156.917,6,0.22,34.52174,0.01,0.81,0,193,74,62,57
AF47,90,16,AMBFIX_INV_S84_RD2.0_2.7_H9,s84,M15,inverse,2.0,2.7,9,158.086,10,27.94,4416.92284,0.02,0.82,0,193,74,62,57
AF47,90,17,AMBFIX_INV_S84_RD5.0_7.0_H8,s84,M15,inverse,5.0,7.0,8,86.29,13,-0.07,-6.0403,0.01,1.6,5,193,74,62,57
AF47,90,18,AMBFIX_DIR_S84_RD4.0_5.0_H14,s84,M15,direct,4.0,5.0,14,85.289,13,16.67,1421.76763,0.01,0.53,0,193,74,62,57
AF47,90,19,AMBFIX_INV_S84_RD3.4_4.0_H10,s84,M15,inverse,3.4,4.0,10,46.265,6,0.26,12.0289,0.01,0.67,0,193,74,62,57
AF47,90,20,AMBFIX_DIR_S84c6017_RD5.0_7.0_H17,s84,M30,direct,5.0,7.0,17,584.897,3,9.45,5527.27665,0.01,0.58,0,2,1,1,0
AF47,90,21,AMBFIX_DIR_S84c6017_RD5.0_7.0_H10,s84,M30,direct,5.0,7.0,10,344.492,3,8.33,2869.61836,0.01,0.65,0,2,1,1,0
AF47,90,22,AMBFIX_DIR_S84c6017_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,244.089,2,12.69,3097.48941,0.01,0.0,0,2,1,1,0
AF47,90,23,AMBFIX_INV_S84c6017_RD5.0_7.0_H16,s84,M30,inverse,5.0,7.0,16,344.837,2,-1.89,-651.74193,0.01,0.72,0,2,1,1,0
AF47,90,24,AMBFIX_DIR_S84c6017_ALL_H12,s84,M30,direct,,,12,23.911,24,172.58,4126.56038,0.01,6.07,0,2,1,1,0
AF47,90,25,AMBFIX_INV_S84c5505_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,121.543,4,8.97,1090.24071,0.01,0.71,0,3,2,1,0
AF47,90,26,AMBFIX_DIR_S84c5505_RD5.0_7.0_H14,s84,M30,direct,5.0,7.0,14,114.571,1,6.29,720.65159,0.01,0.0,0,3,2,1,0
AF47,90,27,AMBFIX_INV_S84c4369_RD5.0_7.0_H11,s84,M30,inverse,5.0,7.0,11,415.734,3,17.35,7212.9849,0.01,0.0,0,6,2,3,1
AF47,90,28,AMBFIX_INV_S84c4369_RD5.0_7.0_H22,s84,M30,inverse,5.0,7.0,22,222.978,1,6.31,1406.99118,0.01,0.0,0,6,2,3,1
AF47,90,29,AMBFIX_DIR_S84c3057_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,733.281,7,17.36,12729.75816,0.01,0.49,0,21,7,7,7
AF47,90,30,AMBFIX_INV_S84c3057_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,525.853,1,6.28,3302.35684,0.02,0.0,0,21,7,7,7
AF47,90,31,AMBFIX_INV_S84c3057_RD3.4_4.0_H11,s84,M15,inverse,3.4,4.0,11,321.025,3,10.81,3470.28025,0.01,0.0,0,21,7,7,7
AF47,90,32,AMBFIX_DIR_S84c889_RD2.7_3.4_H9,s84,M15,direct,2.7,3.4,9,491.628,5,14.82,7285.92696,0.02,0.35,0,26,11,10,5
AF47,90,33,AMBFIX_DIR_S84c889_RD3.4_4.0_H13,s84,M15,direct,3.4,4.0,13,437.129,3,4.18,1827.19922,0.01,0.39,0,26,11,10,5
AF47,90,34,AMBFIX_INV_S84c889_RD2.7_3.4_H13,s84,M15,inverse,2.7,3.4,13,273.83,1,6.28,1719.6524,0.02,0.0,0,26,11,10,5
AF47,90,35,AMBFIX_DIR_S84c889_RD4.0_5.0_H19,s84,M15,direct,4.0,5.0,19,70.685,8,22.9,1618.6865,0.01,0.5,0,26,11,10,5
