idx,signal,outcome,time,open,high,low,close,tick_volume,spread,real_volume,time_dt,hour,atr,atr_pct,range,body,body_pct,upper_wick,lower_wick,upper_wick_pct,lower_wick_pct,vol_ma20,vol_ratio,ema_50,ema_200,dist_ema50,dist_ema200,rsi,rsi_7,z_score,adx,di_diff
2338,SELL,LOSS,1737136800,2712.6,2713.3,2705.36,2705.58,8360,15,0,2025-01-17 18:00:00,18,5.506428571428614,0.20352118848559697,7.940000000000055,7.019999999999982,0.8841198473570778,0.7000000000002728,0.2199999999997999,0.08816009873934434,0.02770745960375794,8778.35,0.9522345048323623,2704.8515919892225,2680.4806606379016,0.7284080107774571,25.099339362098362,40.79822616407949,45.97359735973585,-1.488295778310533,41.28807676109714,-18.355169282656608
2346,BUY,WIN,1737342000,2697.45,2703.96,2697.43,2703.48,6739,15,0,2025-01-20 03:00:00,3,6.110714285714331,0.2260314219344819,6.5300000000002,6.0300000000002,0.923416180456657,0.4800000000000182,0.01999999999998181,0.07350576560849045,0.0030627402336842005,8981.1,0.7502699814074659,2703.2426725201653,2681.9081711404406,0.23732747983467561,21.571828859559446,42.87349742415581,50.909897913892266,-0.2915886947785729,39.94668746867064,-19.918176504967665
2393,SELL,LOSS,1737525600,2758.07,2758.23,2745.6,2746.96,10599,14,0,2025-01-22 06:00:00,6,5.22928571428575,0.19036628543137685,12.63000000000011,11.110000000000127,0.8796446583954229,0.15999999999985448,1.3600000000001273,0.012668149895872012,0.10767927411502012,6766.15,1.5662428053168618,2728.9881307847963,2698.9766849049006,17.971869215203697,47.98331509509944,59.8095238095242,55.10363707469713,0.5478639732153074,64.67889607440743,20.96708099986314
2424,BUY,BE,1737640800,2741.66,2747.53,2740.3,2746.17,12877,14,0,2025-01-23 14:00:00,14,5.684285714285742,0.20698957873277116,7.230000000000018,4.510000000000218,0.6237811371903856,1.3600000000001273,1.3599999999996726,0.18810251587116691,0.18810251587110402,6785.1,1.8975552968568101,2745.538797500095,2713.4275970594663,0.6312024999051573,32.74240294053379,37.469118858083945,37.87878787878816,-1.3233017876042596,54.648895565147505,-31.32696657451585
2426,BUY,BE,1737648000,2746.51,2757.46,2744.21,2753.97,12796,14,0,2025-01-23 16:00:00,16,6.553571428571461,0.2379681488386388,13.25,7.459999999999582,0.5630146187575628,3.4900000000002365,2.300000000000182,0.2633942385340666,0.17358359559551867,7374.35,1.7349685099690184,2745.908663128692,2714.1575963751375,8.061336871307958,39.81240362486233,51.61445783132495,64.00839454354643,0.6792124087912165,55.13694597262059,-13.558583106267022
2449,SELL,BE,1737734400,2775.94,2777.56,2769.9,2771.98,13682,14,0,2025-01-24 16:00:00,16,6.056428571428569,0.2184874555887333,7.6599999999998545,3.9600000000000364,0.5169645304891727,1.6199999999998909,2.0799999999999272,0.21148548974555445,0.27153692510541205,8986.75,1.5222942338182526,2760.836201119651,2725.472393335772,11.143798880349095,46.507606664228206,46.17388472810169,47.712418300654,0.15767300336372,65.53173266567845,5.885127963203491
2466,BUY,LOSS,1737972000,2763.4,2771.08,2762.78,2768.02,9653,14,0,2025-01-27 10:00:00,10,6.783571428571447,0.24506945139744102,8.299999999999727,4.619999999999891,0.5566197997614538,3.0599999999999454,0.6199999999998909,0.36867025698486117,0.07469789520607116,9124.6,1.0577934601560446,2761.817729658581,2731.42901531952,6.20227034141908,36.59098468047978,44.62715727775973,60.239162929745675,0.28586096044,40.305409822068285,-10.550700221122412
2523,BUY,WIN,1738184400,2754.93,2759.71,2754.01,2759.42,3423,14,0,2025-01-29 21:00:00,21,6.252142857142839,0.22657452860176552,5.699999999999818,4.4900000000002365,0.7877054788513149,0.2899999999999636,0.919999999999618,0.050876300415777426,0.16140067718104023,9853.55,0.3473522383061632,2755.9647169351974,2740.8520392950177,3.455283064802643,18.567960704982397,50.34501794093293,50.692662904053336,0.2820167183139122,30.637082899434404,-6.6034502456298
2566,SELL,LOSS,1738346400,2808.6,2808.81,2795.37,2799.05,19509,14,0,2025-01-31 18:00:00,18,7.183571428571473,0.25664319781967,13.440000000000055,9.549999999999727,0.7105601892842828,0.21000000000003638,3.680000000000291,0.015624883743427171,0.2738074865514599,10350.6,1.884636191506627,2787.2905151584946,2757.845721655472,11.759484841505582,41.20427834452812,53.33744095296772,47.866618859807126,-0.10069960359862724,38.95835396939693,17.65934175201363
2635,SELL,LOSS,1738778400,2873.01,2873.49,2863.97,2865.76,9669,14,0,2025-02-05 18:00:00,18,8.740000000000009,0.3049801797777905,9.519999999999982,7.25,0.7615466224094299,0.47999999999956344,1.7900000000004184,0.050419638449130194,0.1880232350500963,10122.85,0.9550714402129624,2842.9342598123653,2795.029287482514,22.825740187634892,70.73071251748615,58.4832280019449,46.69151910531254,0.3301321015537544,63.02449221889548,5.026152337365222
2651,BUY,LOSS,1738839600,2859.3,2867.36,2858.26,2865.97,9588,14,0,2025-02-06 11:00:00,11,6.401428571428629,0.22335992949781852,9.099999999999909,6.669999999999618,0.7329589784727294,1.3900000000003274,1.0399999999999636,0.15274557422449658,0.11428445841254206,9508.25,1.0082814102058522,2853.018786754061,2805.321442322834,12.951213245939016,60.64855767716563,54.76931786017534,44.61337966985226,-0.08150001868106471,34.2139058256929,-11.448337424682638
2677,BUY,WIN,1738936800,2862.47,2878.36,2855.93,2876.3,21196,14,0,2025-02-07 14:00:00,14,7.2214285714285325,0.25106659845734214,22.43000000000029,13.830000000000382,0.6165821819786895,2.0599999999999454,6.539999999999964,0.09184087453912014,0.2915724851873099,8619.7,2.4587330495203403,2859.095408872316,2818.108488097549,17.204591127684125,58.19151190245111,68.86151231945651,73.93867924528396,2.193622180337605,25.915928638104084,1.2660731948558812
2678,BUY,WIN,1738940400,2876.42,2886.78,2873.54,2880.54,18283,14,0,2025-02-07 15:00:00,15,7.429999999999999,0.2579377477834017,13.240000000000236,4.119999999999891,0.3111758974629963,6.2400000000002365,2.880000000000109,0.4712955340216558,0.21752101570230267,9044.0,2.021337755666114,2859.9363732302645,2818.7296971712053,20.603626769735456,61.81030282879465,66.37614678899075,75.74981711777673,2.417330362476399,25.67792169577302,1.80734474139555
2679,SELL,LOSS,1738944000,2880.53,2881.52,2860.63,2860.87,18727,14,0,2025-02-07 16:00:00,16,8.676428571428557,0.3032793720591484,20.889999999999873,19.66000000000031,0.9411156480821264,0.9899999999997817,0.23999999999978172,0.047390869359159975,0.011488695602212684,9552.0,1.9603265989741443,2859.9729860447637,2819.1490036670148,0.8970139552361616,41.72099633298512,43.53618421052617,41.00493494840727,-0.6664920951492659,25.878012881768466,-9.73079772783456
2680,SELL,LOSS,1738947600,2860.86,2862.67,2853.41,2860.05,15256,14,0,2025-02-07 17:00:00,17,9.032142857142876,0.3158036697660137,9.260000000000218,0.8099999999999454,0.08747205753716768,1.8099999999999454,6.640000000000327,0.19546225202750542,0.7170548914158779,9826.05,1.5524496161106336,2859.976006199871,2819.5559787549055,0.07399380012930123,40.4940212450947,44.035934120778805,41.507720254314144,-0.8582147833319903,26.644097673863595,-16.19612495057369
2746,BUY,BE,1739368800,2884.92,2898.01,2881.97,2894.4,16742,14,0,2025-02-12 14:00:00,14,8.9457142857144,0.3090697307115257,16.04000000000042,9.480000000000018,0.5910187592346539,3.6100000000001273,2.950000000000273,0.22506094101657928,0.1839140653736695,8541.5,1.959847819724905,2893.012685694434,2856.637205784355,1.3873143055661785,37.762794215645044,52.402334979793274,52.87072912997551,0.4455089189247705,61.16282306152919,-16.592143085275858
2748,BUY,BE,1739376000,2894.7,2904.44,2892.12,2902.6,12356,14,0,2025-02-12 16:00:00,16,9.060000000000107,0.3121339488734275,12.320000000000164,7.900000000000091,0.6412285614564806,1.8400000000001455,2.5799999999999272,0.1493494370987347,0.20941388462755114,8999.65,1.3727897429630083,2893.4533634572613,2857.4698083281664,9.146636542738634,45.13019167183347,59.91751767478378,75.65189048239836,1.9554014712437073,54.12015112785294,-5.313781141595115
2781,SELL,BE,1739502000,2927.35,2930.38,2923.23,2924.38,7224,14,0,2025-02-14 03:00:00,3,6.332142857142896,0.2165294133164259,7.150000000000091,2.9699999999998,0.41537880589079346,3.0300000000002,1.150000000000091,0.4237702969189468,0.1608369113718796,8506.3,0.8491530802957461,2912.1094508603574,2874.0985551441167,12.270549139642753,50.281444855883365,56.014427412082945,41.49659863945568,0.4990857351725516,14.57861392186031,3.1584884376769544
2789,SELL,BE,1739530800,2935.92,2937.54,2929.35,2931.02,6930,14,0,2025-02-14 11:00:00,11,5.440000000000022,0.18560091708688517,8.190000000000055,4.900000000000091,0.5982832932442899,1.6199999999998909,1.6700000000000728,0.1977997826644217,0.20390471422816103,7764.6,0.8923972391057999,2917.824774359694,2878.6188747897254,13.195225640306035,52.401125210274586,53.74564459930307,57.35892961023907,0.49020076930738593,41.63279691680865,11.055672268907017
2825,BUY,WIN,1739847600,2903.03,2910.78,2902.76,2908.91,7375,14,0,2025-02-18 03:00:00,3,4.8885714285714,0.16805509378328654,8.019999999999982,5.879999999999654,0.7331579406740151,1.8700000000003456,0.2699999999999818,0.2331641750103303,0.03366541564319428,6322.35,1.1663121604845532,2903.3432682731386,2884.655513326999,5.566731726861235,24.254486673000883,58.387978142076136,76.62601626016286,2.811202352206162,16.790282334347122,11.338398597312562
2856,SELL,WIN,1739962800,2944.78,2946.09,2934.12,2935.07,8713,14,0,2025-02-19 11:00:00,11,6.791428571428631,0.2313889812314061,11.970000000000255,9.710000000000036,0.8111878764588291,1.3099999999999454,0.9500000000002728,0.10943935305468773,0.07936441633739506,6621.6,1.315646422855072,2922.4781812573224,2896.2120827486283,12.591818742677788,38.85791725137187,51.37241012927234,59.87043982270709,0.2092198193601803,42.21872028999614,5.58477071939409
2884,BUY,LOSS,1740067200,2938.49,2945.62,2935.86,2943.1,11469,14,0,2025-02-20 16:00:00,16,7.7214285714285325,0.26235698995713813,9.759999999999764,4.610000000000127,0.47233122611451106,2.519999999999982,2.6299999999996544,0.25819407588037446,0.2694644522084526,8433.5,1.3597723635070247,2934.65562461298,2906.7734809335284,8.444375387020045,36.32651906647152,52.21532091097301,34.998216196930926,0.08049848351035667,42.0648342089238,-5.800185013876053
2910,SELL,WIN,1740164400,2941.92,2942.61,2932.99,2933.47,10126,14,0,2025-02-21 19:00:00,19,8.047857142857213,0.2743459842049591,9.620000000000346,8.450000000000273,0.8783692477209145,0.6900000000000546,0.4800000000000182,0.07172482614526146,0.04989553123148418,9614.45,1.0530968389414952,2933.9586397171,2912.9646108012225,-0.48863971710034093,20.505389198777266,53.32236165398067,55.59276624246429,0.2608090245212201,37.04603659193094,-4.446614005502951
2919,SELL,WIN,1740373200,2940.73,2942.18,2935.6,2936.32,8880,14,0,2025-02-24 05:00:00,5,7.973571428571437,0.2715498116203764,6.579999999999927,4.4099999999998545,0.6702025805078803,1.449999999999818,0.7200000000002547,0.22036139268397656,0.10942082947071666,9880.9,0.8986126149829486,2934.657775932684,2914.958985333784,1.6622240673159467,21.361014666216306,52.35824059353479,50.25399129172774,0.4025491332207744,12.302625629414804,-6.682791364328203
2924,SELL,WIN,1740391200,2944.3,2944.77,2934.94,2938.32,6411,14,0,2025-02-24 10:00:00,10,7.524285714285692,0.25607441375635365,9.829999999999927,5.980000000000018,0.6083356222215504,0.4699999999997999,3.380000000000109,0.0478123315123756,0.343841873429582,10014.35,0.6401174197606674,2936.050158175615,2916.2946929354543,2.2698418243853666,22.025307064545814,55.00929560008311,43.74456993918382,0.15473481891132804,7.976271645369663,-4.404784507308694
2928,SELL,WIN,1740405600,2954.43,2956.2,2934.71,2938.64,22175,14,0,2025-02-24 14:00:00,14,9.107857142857126,0.3099344303098415,21.48999999999978,15.789999999999964,0.7347569345884907,1.7699999999999818,3.9299999999998363,0.08236350691713858,0.18287490518889518,9919.9,2.235180275983026,2937.626331149798,2917.490183148447,1.013668850202066,21.149816851552714,55.87178778668154,44.09854423292264,-0.21023611161656997,4.881043938529224,-1.8743627950744433
2975,BUY,LOSS,1740582000,2901.72,2914.34,2898.56,2913.34,15474,14,0,2025-02-26 15:00:00,15,8.426428571428525,0.28923601678583777,15.7800000000002,11.620000000000346,0.7363704919487328,1.0,3.1599999999998545,0.06337095455668769,0.20025221639912386,8893.8,1.7396681206997349,2922.8450502984833,2920.3110610343224,-9.505050298483184,-6.971061034322247,46.1615822996984,42.351785129380985,-0.16081076172122566,26.731328428706167,-18.614902093752782
2984,SELL,WIN,1740618000,2917.17,2918.28,2911.04,2912.5,11679,14,0,2025-02-27 01:00:00,1,6.553571428571461,0.22501532801962096,7.2400000000002365,4.670000000000073,0.6450187152111049,1.1100000000001273,1.4600000000000364,0.15331279954698016,0.20165467327799183,8946.25,1.305317276258068,2920.576901810984,2919.8784955678793,-8.076901810984054,-7.378495567879327,49.777777777777985,45.378151260504,-0.20604374810294884,30.377732686623155,-14.081743869208829
2985,SELL,BE,1740621600,2912.51,2914.9,2904.34,2906.68,9508,14,0,2025-02-27 02:00:00,2,7.068571428571464,0.24318368133304885,10.559999999999945,5.830000000000382,0.5520781053210114,2.3899999999998727,2.3399999999996908,0.2263236143597016,0.22158881071199163,9081.75,1.0468195205196664,2920.031925269377,2919.7471672537713,-13.351925269377261,-13.067167253771458,42.13669542136706,28.39116719242989,-1.4079731153855541,31.640316569175923,-19.82619240096896
3066,SELL,LOSS,1741096800,2922.62,2922.96,2903.28,2903.48,24758,14,0,2025-03-04 14:00:00,14,9.677142857142858,0.33329462772751517,19.679999999999836,19.139999999999873,0.9725560337599927,0.3400000000001455,0.1999999999998181,0.01727633497798021,0.01016254998703359,10725.35,2.3081476923650635,2889.4411235631155,2897.727083680424,14.038876436884493,5.752916319575888,57.01754385964908,53.293187805795995,0.29311776549914426,25.163668478999135,12.776793622675903
3085,SELL,LOSS,1741168800,2918.99,2919.3,2909.03,2913.2,9790,14,0,2025-03-05 10:00:00,10,7.660000000000017,0.26294109570232105,10.269999999999982,5.789999999999964,0.5637725046494166,0.3100000000004002,4.169999999999618,0.030184710957089095,0.4060330473899597,10949.0,0.8940639269406393,2902.549058425995,2900.5068299355517,10.650941574004719,12.693170064448168,46.402788150360486,60.36499766027131,0.001569049591276659,21.002059628878847,-5.585602387168327
3109,BUY,BE,1741258800,2899.27,2907.64,2898.65,2905.83,10695,14,0,2025-03-06 11:00:00,11,7.405714285714241,0.25485710746032086,8.989999999999782,6.559999999999945,0.7296915495934534,1.8099999999999454,0.6199999999998909,0.20133257694575027,0.06896475011400384,10266.45,1.041641303342115,2909.5855300908306,2903.524155526628,-3.755530090830689,2.3058444733719625,37.29398838486899,35.987415295256525,-1.1561480336208827,27.301358361919945,-26.668595679012157
3138,SELL,LOSS,1741366800,2914.08,2916.27,2905.07,2908.2,17899,14,0,2025-03-07 17:00:00,17,9.23928571428574,0.3176977413618644,11.199999999999818,5.880000000000109,0.5249953125418706,2.1900000000000546,3.1299999999996544,0.19553396844671836,0.2794617905197012,11638.65,1.5377610151507992,2912.5391069680845,2905.9869166403173,-4.339106968084707,2.213083359682514,52.39714382862948,36.93090519550056,-0.8610845268393358,11.016917330155435,-5.689988403556324
3169,BUY,WIN,1741654800,2887.37,2890.95,2880.15,2890.62,11808,14,0,2025-03-11 01:00:00,1,8.386428571428594,0.29012559836397017,10.799999999999727,3.25,0.3009231396005669,0.32999999999992724,7.2199999999998,0.030555272636358512,0.6685123285895485,12181.5,0.9692591832546685,2903.240324947155,2904.8843503350085,-12.62032494715504,-14.264350335008658,37.30010384215992,64.86486486486446,-0.7132459452786427,44.742526234626965,-20.313431564603704
3205,BUY,WIN,1741788000,2915.55,2922.5,2914.31,2921.89,18738,14,0,2025-03-12 14:00:00,14,7.169285714285804,0.24536466856335468,8.190000000000055,6.339999999999691,0.7741053222792944,0.6100000000001273,1.2400000000002365,0.07448016507736453,0.15140230278021372,8491.6,2.2063914466712196,2911.849653322849,2907.430798677988,10.040346677150865,14.459201322011722,60.06305832895423,63.83058470764561,2.259940338480838,29.7570422931451,16.827737371724737
3206,BUY,WIN,1741791600,2921.88,2929.24,2921.4,2928.37,19263,14,0,2025-03-12 15:00:00,15,7.255714285714346,0.24777313951837868,7.839999999999691,6.489999999999782,0.8277955638320988,0.8699999999998909,0.4800000000000182,0.11096797234728195,0.061223708881269004,9026.6,2.133789711551243,2912.4975100552865,2907.639148939899,15.87248994471338,20.73085106010103,65.41524459613188,62.156862745097676,3.1647222108014135,30.10081215625153,21.342784012601015
3207,BUY,WIN,1741795200,2928.39,2939.12,2927.89,2936.56,20067,14,0,2025-03-12 16:00:00,16,7.742857142857182,0.2636710008600942,11.230000000000018,8.170000000000073,0.727509104994618,2.5599999999999454,0.5,0.2279587893251121,0.044523201040061904,9594.55,2.091281896295679,2913.4411371119418,2907.926918602189,23.118862888058175,28.63308139781111,70.01380942986795,91.51122953939849,3.2831293857720616,31.043415474885325,28.265682656826726
3253,BUY,WIN,1741968000,2984.51,2990.0,2982.91,2989.76,12024,14,0,2025-03-14 16:00:00,16,8.63214285714298,0.28872360514365636,7.0900000000001455,5.25,0.7404691048080976,0.23999999999978172,1.6000000000003638,0.03385001621976796,0.2256667747987096,10469.4,1.148380195599022,2966.7674190118623,2930.560963362503,22.992580988137888,59.1990366374971,55.6232795910346,28.138739618954318,0.23130322870368167,37.816464130141085,-0.5792304509728723
3316,BUY,BE,1742378400,3030.43,3037.69,3028.36,3034.65,7515,14,0,2025-03-19 10:00:00,10,6.356428571428686,0.20946167009140054,9.329999999999927,4.220000000000255,0.4522995466286843,3.0399999999999636,2.069999999999709,0.3258271615523936,0.22186257382018684,8426.75,0.891697072172288,3018.751632765905,2969.784736666539,15.898367234095076,64.86526333346092,49.271079590228744,47.77687954729172,0.15016891344245967,33.08921773435841,-2.5508484099336357
3317,BUY,BE,1742382000,3034.63,3039.93,3033.77,3038.91,6066,14,0,2025-03-19 11:00:00,11,6.603571428571513,0.2173006580837048,6.1599999999998545,4.279999999999745,0.6947939156831621,1.0199999999999818,0.8600000000001273,0.1655817275693586,0.1396081232447765,7600.2,0.7980318897016261,3019.5421569711634,2970.4725502320466,19.367843028836432,68.43744976795324,54.62859275849202,52.983988355167426,1.0160198890287482,27.945749074784363,1.9578150351540522
3331,SELL,BE,1742436000,3049.66,3052.18,3044.99,3045.67,8199,14,0,2025-03-20 02:00:00,2,7.104285714285717,0.2332585511327792,7.190000000000055,3.9899999999997817,0.5549296949972534,2.519999999999982,0.680000000000291,0.3504819126298609,0.09457448436047981,9162.4,0.8947552218608814,3029.514860441555,2979.812555143218,16.15513955844517,65.85744485678197,56.565656565656944,46.37122671804689,0.7014193160418487,18.77277371225247,14.01568469736537
3336,SELL,BE,1742454000,3048.98,3048.98,3041.8,3042.27,8183,14,0,2025-03-20 07:00:00,7,7.0828571428571,0.2328148764855552,7.179999999999836,6.710000000000036,0.9345273742705797,0.0,0.4699999999997999,0.0,0.06545869834679331,8740.8,0.936077238097417,3032.858226698163,2983.1415621122173,9.411773301837002,59.12843788778264,58.304902136829064,30.79076277116826,-0.10738371529427294,33.78035234022536,18.122226704316162
3353,SELL,BE,1742518800,3042.84,3044.59,3035.8,3035.82,9764,14,0,2025-03-21 01:00:00,1,5.997142857142827,0.19754606192537194,8.789999999999964,7.019999999999982,0.7986257266697775,1.75,0.01999999999998181,0.1990876099248026,0.0022752869705671033,8772.95,1.1128397130140928,3036.8479515620597,2992.138542007526,-1.0279515620595703,43.68145799247395,51.78287531228725,31.03670315518417,-1.2565836039357066,28.276099276612893,-4.811815150071441
3355,SELL,BE,1742526000,3034.74,3034.83,3030.04,3030.53,6234,14,0,2025-03-21 03:00:00,3,5.507857142857087,0.1817456729633789,4.789999999999964,4.209999999999582,0.8788960564496804,0.09000000000014552,0.49000000000023647,0.018788751800619237,0.10229431535881092,8502.95,0.7330711022524826,3036.5211425223015,2992.940322319746,-5.991142522301288,37.589677680254226,37.83403656821428,10.414333706607579,-2.025096529879575,30.57484270229455,-21.851899883284315
3395,BUY,WIN,1742846400,3006.07,3014.63,3005.6,3011.85,2560,14,0,2025-03-24 20:00:00,20,7.712142857142908,0.25605999160459214,9.0300000000002,5.779999999999745,0.6400815051881615,2.7800000000002,0.47000000000025466,0.3078592706614698,0.05204815007588446,10071.8,0.25414978953220557,3022.3993817968776,3001.9861277066366,-10.549381796877697,9.863872293363329,36.9539316918193,29.512566641279264,-0.8682703990372216,21.298962791056287,-8.91914420672371
3405,SELL,LOSS,1742886000,3017.81,3018.16,3010.62,3011.25,5707,14,0,2025-03-25 07:00:00,7,5.031428571428576,0.16708770681373436,7.539999999999964,6.559999999999945,0.8700149865386371,0.34999999999990905,0.6300000000001091,0.04641848251348268,0.083553268524305,8206.2,0.6953650453260551,3019.5002464627464,3003.079294302098,-8.250246462746418,8.170705697902122,51.98711063372714,43.37349397590371,-0.4412962373611341,31.576890228482682,6.71493469619536
3413,SELL,LOSS,1742914800,3024.96,3028.05,3018.02,3021.56,11826,14,0,2025-03-25 15:00:00,15,7.02071428571425,0.23235395907128276,10.0300000000002,3.400000000000091,0.3389796711897213,3.0900000000001455,3.5399999999999636,0.30807270116948826,0.3529376576504614,7425.45,1.5924162958075527,3020.548806611105,3004.6324457801084,1.0111933888947533,16.92755421989159,59.73610555777641,50.60474117077891,0.748939997342752,33.37418163891552,9.28883914945585
3426,BUY,WIN,1742965200,3015.21,3024.09,3013.41,3022.69,6670,14,0,2025-03-26 05:00:00,5,5.116428571428579,0.16926739332940458,10.680000000000291,7.480000000000018,0.7003679740826223,1.400000000000091,1.800000000000182,0.13108491493525837,0.1685377477739097,7155.5,0.932019842101586,3020.591231071038,3006.592184128863,2.098768928962272,16.097815871136845,47.139588100686495,52.52412769116579,0.3189967006638783,10.942320594922831,-11.922378891525192
3427,BUY,WIN,1742968800,3022.71,3026.4,3022.08,3026.26,8113,14,0,2025-03-26 06:00:00,6,4.7085714285714335,0.15559044591579815,4.320000000000164,3.550000000000182,0.8217402374945134,0.13999999999987267,0.6300000000001091,0.03240665725327362,0.14582995763988918,7223.35,1.123007606220629,3020.813535734919,3006.7878837892727,5.446464265081431,19.472116210727563,55.94635627530399,58.753315649867616,1.3690752815273879,9.807269415143285,1.0315533980586942
3428,BUY,WIN,1742972400,3026.13,3030.81,3025.09,3030.44,6551,14,0,2025-03-26 07:00:00,7,4.824285714285712,0.15919423299209726,5.7199999999998,4.309999999999945,0.7534833307110184,0.36999999999989086,1.0399999999999636,0.06468418384292299,0.1818150032342092,7155.6,0.915378811167314,3021.191044137471,3007.023228229181,9.248955862528874,23.416771770819196,58.63625564267051,69.41362916006328,2.20810584903288,8.9907964054725,7.536274800118665
3481,SELL,LOSS,1743170400,3083.48,3086.82,3068.1,3070.36,28407,14,0,2025-03-28 14:00:00,14,9.376428571428537,0.30538531544928077,18.720000000000255,13.11999999999989,0.7008509569927357,3.3400000000001455,2.2600000000002183,0.17841785033200144,0.12072585082345648,9669.15,2.9375966246645606,3053.881521281906,3024.3893261229327,16.478478718094266,45.970673877067384,56.5204003079293,35.24752475247547,-0.0015040100725298297,50.18963492777774,17.46019654147951
3484,SELL,LOSS,1743181200,3083.83,3085.9,3076.05,3077.46,12432,14,0,2025-03-28 17:00:00,17,9.924285714285718,0.32248301242861704,9.849999999999909,6.369999999999891,0.6466939421934752,2.0700000000001637,1.4099999999998545,0.21015015075990934,0.1431457548654194,10792.2,1.1518363414001407,3057.0165608800157,3026.082111628814,20.443439119984305,51.377888371186145,51.678249297648954,53.67873196120195,0.3983166869658554,49.410881746008606,3.620267741471281
3490,SELL,LOSS,1743382800,3089.12,3089.69,3077.41,3079.02,4958,14,0,2025-03-31 01:00:00,1,9.387857142857197,0.3048975694492792,12.2800000000002,10.099999999999909,0.8224688724032984,0.5700000000001637,1.6100000000001273,0.04641656012574445,0.13110642421479476,10468.85,0.47355024188503175,3062.7672265297433,3029.4494789650807,16.25277347025667,49.57052103491924,54.572490706319805,41.92037470725992,-0.10702558823496656,27.419909443978575,7.091227269268899
3551,SELL,LOSS,1743616800,3131.47,3131.47,3120.85,3123.64,13837,14,0,2025-04-02 18:00:00,18,10.665714285714264,0.3414514568168632,10.61999999999989,7.829999999999927,0.7372811932091042,0.0,2.7899999999999636,0.0,0.2627093906837028,9921.5,1.3945074326026707,3118.4591129486244,3072.2967485850004,5.180887051375521,51.343251414999486,48.58806404657932,68.21862348178152,0.08763216451105518,16.0823207086758,-6.208143584248592
3570,BUY,LOSS,1743692400,3085.76,3135.57,3085.76,3128.93,32307,14,0,2025-04-03 15:00:00,15,19.614285714285675,0.626868792663488,49.809999999999945,43.16999999999962,0.8666916950578228,6.640000000000327,0.0,0.13330629731721746,0.0,17528.45,1.843012758529218,3121.0916442870575,3081.613450860972,7.8383557129423025,47.31654913902776,42.018544935805984,49.89541737972987,0.08899943544633342,32.30242544440791,-22.552804078659687
3588,BUY,LOSS,1743764400,3090.84,3116.11,3090.65,3110.29,25196,14,0,2025-04-04 11:00:00,11,12.1814285714286,0.39164928580385117,25.460000000000036,19.449999999999818,0.7639404401396613,5.820000000000164,0.19000000000005457,0.2285929748901283,0.0074626572558652285,14370.25,1.7532225798034269,3111.9281674392923,3085.313460686403,-1.6381674392923742,24.976539313597186,49.30069930069922,59.692458694585284,0.5183089107820046,25.38956251950717,-7.013017473906956
3591,SELL,BE,1743775200,3071.23,3087.4,3059.77,3061.77,27300,14,0,2025-04-04 14:00:00,14,18.078571428571454,0.5904614464369125,27.63000000000011,9.460000000000036,0.3423802302561337,16.170000000000073,2.0,0.5852313238099033,0.07238482669262841,14358.6,1.901167163430736,3108.366997542916,3085.1836683752604,-46.59699754291614,-23.413668375260386,29.91533396048908,28.505847633621144,-2.7011114197895236,23.69561167162863,-11.722639273014813
3592,SELL,BE,1743778800,3061.79,3061.79,3027.11,3038.42,30107,14,0,2025-04-04 15:00:00,15,19.905000000000005,0.6551102217599939,34.679999999999836,23.36999999999989,0.6738734894074699,0.0,11.309999999999945,0.0,0.3261236270945008,14988.8,2.00849911272999,3105.623978031429,3084.7183582421735,-67.20397803142896,-46.298358242173435,25.695239377819618,24.467586077493195,-2.9553666206815543,24.396355329565555,-21.006925754476764
3637,SELL,LOSS,1744128000,3006.18,3012.41,3001.28,3001.44,19192,14,0,2025-04-08 16:00:00,16,11.403571428571436,0.3799366780136013,11.129999999999654,4.739999999999782,0.42587218443679115,6.230000000000018,0.15999999999985448,0.559743398531928,0.014375432386039609,13396.95,1.4324579506566302,3022.0723861729102,3056.872123735948,-20.632386172910174,-55.43212373594815,50.956435887942845,42.782526115859525,0.1896017283587347,30.11570381386098,2.3238333855308717
3638,SELL,LOSS,1744131600,3001.45,3001.56,2984.38,2985.99,21210,14,0,2025-04-08 17:00:00,17,12.146428571428585,0.40678061786638886,17.179999999999836,15.460000000000036,0.8998783476231328,0.11000000000012733,1.6099999999996726,0.006402756677791653,0.09371307501118666,13818.45,1.5347933528468933,3020.6573906367175,3056.1668289724066,-34.667390636717755,-70.17682897240684,42.203372080846044,31.558669001751085,-1.2634895977441734,29.474327346955988,-8.785651279035601
3706,SELL,LOSS,1744390800,3240.47,3245.37,3219.76,3223.18,12877,15,0,2025-04-11 17:00:00,17,18.9435714285714,0.5877292434357188,25.609999999999673,17.289999999999964,0.6751242673788929,4.900000000000091,3.419999999999618,0.19133076403450802,0.13354106387712902,12581.2,1.0234299248144203,3159.698093200108,3093.139453459891,63.48190679989193,130.04054654010906,52.14608433734934,47.149344096871836,0.6891421523466051,44.906578537010034,5.802948606764584
