Pattern,TF,Time (BKK),Type,Limit_Price,Entry,SL,TP,be_trig,be_act,RSI,ATR,Lot,dist_sma50,dist_sma200,body,range,Bars_Waited,Reason,P&L,CloseTime (BKK),Balance,Date,Month
Naiya Hidden,H1,2025-07-03 12:00,BUY,4275.95,4275.95,3344.31,4392.04,4322.38,False,41.85,8.2,0.01,0.04,0.48,7.11,10.68,1,SL,-931.64,2025-07-03 12:00,-889540.4099999971,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 12:00,BUY,3345.05,3345.05,3341.89,3377.11,3351.37,False,41.85,8.2,0.01,0.04,0.48,7.11,10.68,1,SL,-3.16,2025-07-03 13:00,-889543.5699999972,2025-07-03,2025-07
Naiya,H1,2025-07-03 13:00,BUY,3317.83,3317.83,3314.4,3323.38,3324.69,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,53,SL,-3.43,2025-07-03 13:00,-889546.9999999972,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3355.54,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,25,SL,-4.51,2025-07-03 13:00,-889551.5099999972,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3355.54,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,24,SL,-4.51,2025-07-03 13:00,-889556.0199999972,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3355.54,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,23,SL,-4.51,2025-07-03 13:00,-889560.5299999972,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3355.54,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,22,SL,-4.51,2025-07-03 13:00,-889565.0399999972,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3355.54,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,21,SL,-4.51,2025-07-03 13:00,-889569.5499999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3355.54,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,20,SL,-4.51,2025-07-03 13:00,-889574.0599999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,19,SL,-4.51,2025-07-03 13:00,-889578.5699999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,18,SL,-4.51,2025-07-03 13:00,-889583.0799999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,17,SL,-4.51,2025-07-03 13:00,-889587.5899999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,16,SL,-4.51,2025-07-03 13:00,-889592.0999999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,15,SL,-4.51,2025-07-03 13:00,-889596.6099999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,14,SL,-4.51,2025-07-03 13:00,-889601.1199999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,13,SL,-4.51,2025-07-03 13:00,-889605.6299999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,12,SL,-4.51,2025-07-03 13:00,-889610.1399999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3365.49,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,11,SL,-4.51,2025-07-03 13:00,-889614.6499999973,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3383.71,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,9,SL,-4.51,2025-07-03 13:00,-889619.1599999974,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3385.89,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,3,SL,-4.51,2025-07-03 13:00,-889623.6699999974,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3385.89,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,1,SL,-4.51,2025-07-03 13:00,-889628.1799999974,2025-07-03,2025-07
Naiya Hidden,H1,2025-07-03 15:00,BUY,4275.95,4275.95,3321.65,4392.04,4322.38,False,39.73,11.35,0.01,-0.58,-0.15,7.51,11.21,1,SL,-954.3,2025-07-07 03:00,-890582.4799999974,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-03 17:00,BUY,4275.95,4275.95,3322.65,4392.04,4322.38,False,41.52,11.72,0.01,-0.29,0.14,5.84,8.96,1,SL,-953.3,2025-07-07 02:00,-891535.7799999975,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-03 18:00,BUY,4275.95,4275.95,3325.22,4392.04,4322.38,False,41.01,11.72,0.01,-0.42,0.0,4.69,5.86,1,SL,-950.73,2025-07-07 02:00,-892486.5099999974,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-03 20:00,BUY,4275.95,4275.95,3327.46,4392.04,4322.38,False,33.07,11.0,0.01,-0.4,-0.0,0.4,2.37,1,SL,-948.49,2025-07-03 20:00,-893434.9999999974,2025-07-03,2025-07
Naiya Hidden,H1,2025-07-04 01:00,BUY,4275.95,4275.95,3327.99,4392.04,4322.38,False,34.09,10.33,0.01,-0.37,0.03,1.76,5.23,1,SL,-947.96,2025-07-04 01:00,-894382.9599999974,2025-07-04,2025-07
Naiya,H1,2025-07-04 01:00,BUY,3328.7,3328.7,3325.41,3387.3,3335.28,False,34.09,10.33,0.01,-0.37,0.03,1.76,5.23,1,SL,-3.29,2025-07-07 02:00,-894386.2499999974,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-04 03:00,BUY,4275.95,4275.95,3326.0,4392.04,4322.38,False,31.95,9.61,0.01,-0.41,-0.01,2.63,5.3,1,SL,-949.95,2025-07-07 02:00,-895336.1999999974,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-04 05:00,BUY,4275.95,4275.95,3325.73,4392.04,4322.38,False,64.56,7.16,0.01,-0.0,0.4,2.51,4.33,1,SL,-950.22,2025-07-07 02:00,-896286.4199999974,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-04 06:00,BUY,4275.95,4275.95,3337.52,4392.04,4322.38,False,57.56,6.26,0.01,-0.04,0.37,1.22,3.72,1,SL,-938.43,2025-07-04 08:00,-897224.8499999974,2025-07-04,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3323.32,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,16,TP,20.8,2025-07-07 02:00,-897204.0499999974,2025-07-07,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3323.32,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,15,TP,20.8,2025-07-07 02:00,-897183.2499999973,2025-07-07,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3323.32,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,14,TP,20.8,2025-07-07 02:00,-897162.4499999973,2025-07-07,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3287.33,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,13,TP,56.79,2025-07-08 17:00,-897105.6599999972,2025-07-08,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3287.33,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,12,TP,56.79,2025-07-08 17:00,-897048.8699999972,2025-07-08,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3287.33,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,11,TP,56.79,2025-07-08 17:00,-896992.0799999972,2025-07-08,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3287.33,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,10,TP,56.79,2025-07-08 17:00,-896935.2899999971,2025-07-08,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3287.33,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,9,TP,56.79,2025-07-08 17:00,-896878.4999999971,2025-07-08,2025-07
Naiya,H1,2025-07-04 08:00,BUY,3340.83,3340.83,3338.47,3379.23,3345.55,False,67.52,5.79,0.01,0.05,0.47,0.43,7.23,1,SL,-2.36,2025-07-04 08:00,-896880.8599999971,2025-07-04,2025-07
Naiya Hidden,H1,2025-07-04 08:00,BUY,4275.95,4275.95,3338.75,4392.04,4322.38,False,67.52,5.79,0.01,0.05,0.47,0.43,7.23,1,SL,-937.2,2025-07-04 08:00,-897818.059999997,2025-07-04,2025-07
Naiya Hidden,H1,2025-07-04 09:00,BUY,4275.95,4275.95,3335.97,4392.04,4322.38,False,62.22,5.39,0.01,0.04,0.47,0.02,3.24,1,SL,-939.98,2025-07-04 10:00,-898758.039999997,2025-07-04,2025-07
Naiya Hidden,H1,2025-07-04 12:00,BUY,4275.95,4275.95,3331.04,4392.04,4322.38,False,56.8,6.07,0.01,-0.19,0.24,2.14,3.45,1,SL,-944.91,2025-07-04 15:00,-899702.949999997,2025-07-04,2025-07
Naiya,H1,2025-07-07 00:00,BUY,3333.18,3333.18,3330.84,3353.85,3337.86,False,40.71,5.41,0.01,-0.21,0.24,7.72,9.33,1,SL,-2.34,2025-07-07 01:00,-899705.289999997,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-07 00:00,BUY,4275.95,4275.95,3331.8,4392.04,4322.38,False,40.71,5.41,0.01,-0.21,0.24,7.72,9.33,1,SL,-944.15,2025-07-07 01:00,-900649.439999997,2025-07-07,2025-07
Naiya,H1,2025-07-07 01:00,BUY,3329.97,3329.97,3327.13,3386.24,3335.65,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,15,SL,-2.84,2025-07-07 01:00,-900652.279999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3332.34,3332.34,3330.84,3353.85,3335.34,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,2,SL,-1.5,2025-07-07 01:00,-900653.779999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3387.0,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,15,SL,-2.62,2025-07-07 02:00,-900656.399999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3387.0,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,14,SL,-2.62,2025-07-07 02:00,-900659.019999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3387.0,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,13,SL,-2.62,2025-07-07 02:00,-900661.639999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3387.0,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,12,SL,-2.62,2025-07-07 02:00,-900664.259999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3387.0,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,11,SL,-2.62,2025-07-07 02:00,-900666.879999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3387.0,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,10,SL,-2.62,2025-07-07 02:00,-900669.499999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3356.91,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,9,SL,-2.62,2025-07-07 02:00,-900672.119999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3356.91,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,8,SL,-2.62,2025-07-07 02:00,-900674.739999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3356.91,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,7,SL,-2.62,2025-07-07 02:00,-900677.359999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3356.91,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,6,SL,-2.62,2025-07-07 02:00,-900679.979999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3356.91,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,5,SL,-2.62,2025-07-07 02:00,-900682.599999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3356.91,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,4,SL,-2.62,2025-07-07 02:00,-900685.219999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3356.91,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,3,SL,-2.62,2025-07-07 02:00,-900687.8399999969,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3356.91,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,1,SL,-2.62,2025-07-07 02:00,-900690.4599999969,2025-07-07,2025-07
Naiya,H1,2025-07-07 03:00,BUY,3308.58,3308.58,3302.35,3318.66,3321.04,False,15.07,7.02,0.01,-0.69,-0.24,9.95,20.96,87,TP,10.08,2025-07-07 03:00,-900680.379999997,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-07 06:00,BUY,4275.95,4275.95,3306.64,4392.04,4322.38,False,17.28,7.46,0.01,-0.88,-0.48,3.12,6.95,1,SL,-969.31,2025-07-07 06:00,-901649.689999997,2025-07-07,2025-07
Naiya,H1,2025-07-07 08:00,BUY,3310.89,3310.89,3305.33,3364.26,3322.01,False,22.84,7.82,0.01,-0.76,-0.4,3.39,6.89,1,SL,-5.56,2025-07-07 09:00,-901655.2499999971,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-07 08:00,BUY,4275.95,4275.95,3306.49,4392.04,4322.38,False,22.84,7.82,0.01,-0.76,-0.4,3.39,6.89,1,SL,-969.46,2025-07-07 09:00,-902624.709999997,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-07 11:00,BUY,4275.95,4275.95,3300.69,4392.04,4322.38,False,30.05,8.86,0.01,-0.72,-0.41,1.12,5.66,1,SL,-975.26,2025-07-07 12:00,-903599.9699999971,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-07 15:00,BUY,4275.95,4275.95,3300.1,4392.04,4322.38,False,41.26,10.35,0.01,-0.4,-0.18,6.69,10.84,1,SL,-975.85,2025-07-08 16:00,-904575.819999997,2025-07-08,2025-07
Naiya Hidden,H1,2025-07-07 16:00,BUY,4275.95,4275.95,3305.72,4392.04,4322.38,False,44.02,10.41,0.01,-0.32,-0.13,1.54,7.94,1,SL,-970.23,2025-07-08 16:00,-905546.049999997,2025-07-08,2025-07
Naiya Hidden,H1,2025-07-07 17:00,BUY,4275.95,4275.95,3312.81,4392.04,4322.38,False,53.27,9.32,0.01,-0.21,-0.05,2.78,5.82,1,SL,-963.14,2025-07-08 16:00,-906509.189999997,2025-07-08,2025-07
Naiya Hidden,H1,2025-07-07 18:00,BUY,4275.95,4275.95,3315.62,4392.04,4322.38,False,64.6,9.05,0.01,-0.0,0.15,6.61,7.87,1,SL,-960.33,2025-07-08 15:00,-907469.519999997,2025-07-08,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3318.96,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,18,SL,-2.85,2025-07-07 21:00,-907472.369999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3318.96,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,17,SL,-2.85,2025-07-07 21:00,-907475.219999997,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3318.96,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,16,SL,-2.85,2025-07-07 21:00,-907478.0699999969,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3318.96,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,15,SL,-2.85,2025-07-07 21:00,-907480.9199999969,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3318.96,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,14,SL,-2.85,2025-07-07 21:00,-907483.7699999969,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3318.96,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,13,SL,-2.85,2025-07-07 21:00,-907486.6199999969,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3318.96,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,12,SL,-2.85,2025-07-07 21:00,-907489.4699999968,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3318.96,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,11,SL,-2.85,2025-07-07 21:00,-907492.3199999968,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3285.14,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,10,SL,-2.85,2025-07-07 21:00,-907495.1699999968,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3285.14,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,9,SL,-2.85,2025-07-07 21:00,-907498.0199999968,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3285.14,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,8,SL,-2.85,2025-07-07 21:00,-907500.8699999967,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3277.58,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,7,SL,-2.85,2025-07-07 21:00,-907503.7199999967,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3277.58,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,6,SL,-2.85,2025-07-07 21:00,-907506.5699999967,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3277.58,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,5,SL,-2.85,2025-07-07 21:00,-907509.4199999967,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3270.72,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,4,SL,-2.85,2025-07-07 21:00,-907512.2699999966,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3270.72,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,3,SL,-2.85,2025-07-07 21:00,-907515.1199999966,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3270.72,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,2,SL,-2.85,2025-07-07 21:00,-907517.9699999966,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3270.72,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,1,SL,-2.85,2025-07-07 21:00,-907520.8199999966,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-07 19:00,BUY,4275.95,4275.95,3319.64,4392.04,4322.38,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,1,SL,-956.31,2025-07-08 15:00,-908477.1299999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-07 20:00,SELL,3335.15,3335.15,3338.0,3270.72,3329.45,False,70.39,9.09,0.01,0.23,0.35,2.42,7.26,1,SL,-2.85,2025-07-07 21:00,-908479.9799999966,2025-07-07,2025-07
Naiya Hidden,H1,2025-07-07 20:00,BUY,4275.95,4275.95,3326.85,4392.04,4322.38,False,70.39,9.09,0.01,0.23,0.35,2.42,7.26,1,SL,-949.1,2025-07-08 10:00,-909429.0799999966,2025-07-08,2025-07
Naiya Hidden,H1,2025-07-07 21:00,BUY,4275.95,4275.95,3327.99,4392.04,4322.38,False,69.03,8.94,0.01,0.32,0.43,2.78,6.06,1,SL,-947.96,2025-07-08 06:00,-910377.0399999965,2025-07-08,2025-07
Naiya Hidden,H1,2025-07-07 22:00,BUY,4275.95,4275.95,3333.78,4392.04,4322.38,False,72.01,8.63,0.01,0.3,0.4,0.83,2.61,1,SL,-942.17,2025-07-08 02:00,-911319.2099999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,31,SL,-1.62,2025-07-08 00:00,-911320.8299999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,30,SL,-1.62,2025-07-08 00:00,-911322.4499999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,29,SL,-1.62,2025-07-08 00:00,-911324.0699999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,28,SL,-1.62,2025-07-08 00:00,-911325.6899999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,27,SL,-1.62,2025-07-08 00:00,-911327.3099999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,26,SL,-1.62,2025-07-08 00:00,-911328.9299999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,25,SL,-1.62,2025-07-08 00:00,-911330.5499999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,24,SL,-1.62,2025-07-08 00:00,-911332.1699999965,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3313.81,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,23,SL,-1.62,2025-07-08 00:00,-911333.7899999965,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3266.9,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,3,SL,-1.62,2025-07-08 00:00,-911335.4099999965,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3348.49,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,5,SL,-1.5,2025-07-08 03:00,-911336.9099999965,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3348.49,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,4,SL,-1.5,2025-07-08 03:00,-911338.4099999965,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3348.49,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,3,SL,-1.5,2025-07-08 03:00,-911339.9099999965,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3348.49,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,2,SL,-1.5,2025-07-08 03:00,-911341.4099999965,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3348.49,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,1,SL,-1.5,2025-07-08 03:00,-911342.9099999965,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 03:00,BUY,3332.34,3332.34,3330.84,3348.49,3335.34,False,85.91,7.56,0.01,0.24,0.35,0.53,7.32,1,SL,-1.5,2025-07-08 03:00,-911344.4099999965,2025-07-08,2025-07
Naiya Hidden,H1,2025-07-08 04:00,BUY,4275.95,4275.95,3329.17,4392.04,4322.38,False,85.72,7.37,0.01,0.23,0.34,0.2,5.16,1,SL,-946.78,2025-07-08 06:00,-912291.1899999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 05:00,BUY,3332.34,3332.34,3330.84,3355.03,3335.34,False,76.72,6.93,0.01,0.14,0.25,2.97,5.93,2,SL,-1.5,2025-07-08 05:00,-912292.6899999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 05:00,BUY,3332.34,3332.34,3330.84,3355.03,3335.34,False,76.72,6.93,0.01,0.14,0.25,2.97,5.93,1,SL,-1.5,2025-07-08 05:00,-912294.1899999966,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 07:00,SELL,3335.37,3335.37,3337.95,3270.75,3330.21,False,70.58,6.47,0.01,0.21,0.32,4.44,7.01,2,SL,-2.58,2025-07-08 09:00,-912296.7699999965,2025-07-08,2025-07
