Pattern,TF,Time (BKK),Type,Limit_Price,Entry,SL,TP,be_trig,be_act,RSI,ATR,Lot,dist_sma50,dist_sma200,body,range,Bars_Waited,Reason,P&L,CloseTime (BKK),Balance,Date,Month
FollowDiv,H1,2025-09-02 16:00,SELL,3508.79,3508.79,3526.68,3438.77,3480.78,False,66.95,13.12,0.01,1.27,3.39,21.8,24.98,5,SL,-17.89,2025-09-02 18:00,10710.95,2025-09-02,2025-09
Div,H1,2025-09-02 17:00,SELL,3508.79,3508.79,3535.03,3430.0,3477.28,False,63.35,11.63,0.01,1.47,3.63,9.28,10.79,1,SL,-26.24,2025-09-02 21:00,10684.71,2025-09-02,2025-09
Div,H1,2025-09-02 19:00,SELL,3520.45,3520.45,3543.89,3424.53,3482.08,False,68.72,11.87,0.01,1.58,3.84,1.49,8.26,1,SL,-23.44,2025-09-03 02:00,10661.27,2025-09-03,2025-09
Div,H1,2025-09-02 20:00,SELL,3528.78,3528.78,3552.51,3419.2,3484.95,False,67.45,12.0,0.01,1.49,3.78,1.0,6.8,1,SL,-23.73,2025-09-03 15:00,10637.54,2025-09-03,2025-09
Div,H1,2025-09-02 21:00,SELL,3530.14,3530.14,3554.14,3418.2,3485.36,False,72.85,12.42,0.01,1.68,4.01,8.69,11.68,1,SL,-24.0,2025-09-03 15:00,10613.54,2025-09-03,2025-09
Div,H1,2025-09-02 22:00,SELL,3532.14,3532.14,3556.98,3416.44,3485.86,False,76.29,11.84,0.01,1.53,3.88,3.29,4.41,1,SL,-24.84,2025-09-03 15:00,10588.7,2025-09-03,2025-09
Div,H1,2025-09-03 02:00,SELL,3540.04,3540.04,3563.72,3412.28,3488.93,False,82.16,11.81,0.01,1.45,3.86,6.05,18.82,3,SL,-23.68,2025-09-03 16:00,10565.02,2025-09-03,2025-09
Div,H1,2025-09-03 02:00,SELL,3540.04,3540.04,3562.24,3413.19,3489.3,False,82.16,11.81,0.01,1.45,3.86,6.05,18.82,2,SL,-22.2,2025-09-03 16:00,10542.82,2025-09-03,2025-09
Div,H1,2025-09-03 02:00,SELL,3540.04,3540.04,3561.61,3413.58,3489.46,False,82.16,11.81,0.01,1.45,3.86,6.05,18.82,1,SL,-21.57,2025-09-03 16:00,10521.25,2025-09-03,2025-09
Div,H1,2025-09-03 03:00,SELL,3540.04,3540.04,3563.66,3412.31,3488.95,False,80.88,11.8,0.01,1.47,3.91,2.74,9.8,1,SL,-23.62,2025-09-03 16:00,10497.63,2025-09-03,2025-09
FollowDiv,H1,2025-09-03 13:00,SELL,3546.89,3546.89,3570.94,3414.79,3494.05,False,60.36,9.17,0.01,1.28,3.87,7.59,9.74,9,SL,-24.05,2025-09-03 18:00,10473.58,2025-09-03,2025-09
FollowDiv,H1,2025-09-05 14:00,SELL,3576.05,3576.05,3595.54,3484.45,3539.41,False,78.21,9.64,0.01,0.84,3.42,27.02,37.94,40,SL,-19.49,2025-09-05 16:00,10454.09,2025-09-05,2025-09
FollowDiv,H1,2025-09-05 14:00,SELL,3578.47,3578.47,3599.22,3482.18,3539.95,False,78.21,9.64,0.01,0.84,3.42,27.02,37.94,34,SL,-20.75,2025-09-05 18:00,10433.34,2025-09-05,2025-09
FollowDiv,H1,2025-09-09 06:00,SELL,3654.55,3654.55,3672.19,3601.21,3633.21,False,69.09,8.43,0.01,1.52,4.23,8.99,11.37,1,SL,-17.64,2025-09-09 16:00,10415.7,2025-09-09,2025-09
FollowDiv,H1,2025-09-09 15:00,SELL,3659.34,3659.34,3676.38,3598.62,3635.05,False,72.66,10.78,0.01,1.33,4.19,18.63,21.9,7,SL,-17.04,2025-09-15 17:00,10398.66,2025-09-15,2025-09
Div,H1,2025-09-09 15:00,SELL,3659.34,3659.34,3678.88,3597.07,3634.43,False,72.66,10.78,0.01,1.33,4.19,18.63,21.9,1,SL,-19.54,2025-09-15 17:00,10379.119999999999,2025-09-15,2025-09
Div,H1,2025-09-09 16:00,SELL,3659.34,3659.34,3680.89,3595.83,3633.94,False,53.74,12.99,0.01,0.7,3.56,21.16,38.46,1,SL,-21.55,2025-09-15 17:00,10357.57,2025-09-15,2025-09
Div,H1,2025-09-15 15:00,SELL,3657.57,3657.57,3675.01,3586.59,3629.18,False,66.31,8.81,0.01,0.43,1.37,6.82,17.34,68,SL,-17.44,2025-09-15 17:00,10340.13,2025-09-15,2025-09
Div,H1,2025-09-15 17:00,SELL,3674.58,3674.58,3690.73,3576.87,3635.5,False,80.38,9.52,0.01,1.01,1.98,17.05,18.8,74,SL,-16.15,2025-09-16 08:00,10323.98,2025-09-16,2025-09
Div,H1,2025-09-15 17:00,SELL,3674.58,3674.58,3690.99,3576.71,3635.43,False,80.38,9.52,0.01,1.01,1.98,17.05,18.8,73,SL,-16.41,2025-09-16 08:00,10307.57,2025-09-16,2025-09
FollowDiv,H1,2025-09-15 17:00,SELL,3668.28,3668.28,3694.26,3587.57,3636.0,False,80.38,9.52,0.01,1.01,1.98,17.05,18.8,93,SL,-25.98,2025-09-16 10:00,10281.59,2025-09-16,2025-09
FollowDiv,H1,2025-09-16 02:00,SELL,3685.63,3685.63,3704.75,3589.87,3647.33,False,82.96,8.88,0.01,0.96,1.97,9.43,10.55,5,SL,-19.12,2025-09-17 20:00,10262.47,2025-09-17,2025-09
FollowDiv,H1,2025-09-23 10:00,SELL,3759.23,3759.23,3778.2,3671.14,3723.99,False,68.61,9.64,0.01,1.81,2.85,21.0,22.08,6,SL,-18.97,2025-09-23 11:00,10243.5,2025-09-23,2025-09
Div,H1,2025-09-29 04:00,SELL,3791.09,3791.09,3814.41,3688.72,3750.14,False,67.94,13.25,0.01,1.07,2.07,14.17,21.01,78,SL,-23.32,2025-09-29 07:00,10220.18,2025-09-29,2025-09
Div,H1,2025-09-29 04:00,SELL,3791.09,3791.09,3815.29,3688.18,3749.93,False,67.94,13.25,0.01,1.07,2.07,14.17,21.01,80,SL,-24.2,2025-09-29 08:00,10195.98,2025-09-29,2025-09
Div,H1,2025-09-29 04:00,SELL,3791.09,3791.09,3814.68,3688.56,3750.08,False,67.94,13.25,0.01,1.07,2.07,14.17,21.01,77,SL,-23.59,2025-09-29 08:00,10172.39,2025-09-29,2025-09
FollowDiv,H1,2025-10-01 04:00,SELL,3870.38,3870.38,3889.08,3759.96,3826.21,False,74.86,12.86,0.01,0.86,2.95,5.44,17.1,19,SL,-18.7,2025-10-01 10:00,10153.69,2025-10-01,2025-10
FollowDiv,H1,2025-10-02 15:00,SELL,3895.27,3895.27,3922.83,3810.54,3861.38,False,59.67,10.16,0.01,0.31,2.26,9.27,23.3,19,SL,-27.56,2025-10-06 04:00,10126.13,2025-10-06,2025-10
FollowDiv,H1,2025-10-06 04:00,SELL,3920.67,3920.67,3946.33,3771.04,3860.82,False,79.66,13.4,0.01,1.32,2.81,3.03,7.15,2,SL,-25.66,2025-10-06 10:00,10100.47,2025-10-06,2025-10
Div,H1,2025-10-07 00:00,SELL,3970.08,3970.08,3995.89,3877.08,3932.88,False,69.62,13.09,0.01,1.59,3.47,2.84,17.25,1,SL,-25.81,2025-10-08 01:00,10074.66,2025-10-08,2025-10
Div,H1,2025-10-07 01:00,SELL,3970.08,3970.08,3996.27,3876.85,3932.79,False,72.2,12.86,0.01,1.69,3.6,6.04,10.89,1,SL,-26.19,2025-10-08 02:00,10048.47,2025-10-08,2025-10
Div,H1,2025-10-07 02:00,SELL,3976.21,3976.21,4001.93,3873.34,3935.06,False,65.08,13.41,0.01,1.46,3.4,6.77,15.93,1,SL,-25.72,2025-10-08 04:00,10022.75,2025-10-08,2025-10
FollowDiv,H1,2025-10-07 06:00,SELL,3976.21,3976.21,4003.02,3872.67,3934.8,False,72.13,11.69,0.01,1.57,3.64,2.72,5.46,4,SL,-26.81,2025-10-08 04:00,9995.94,2025-10-08,2025-10
Div,H1,2025-10-07 14:00,SELL,3977.45,3977.45,4003.05,3872.66,3935.53,False,58.11,12.0,0.01,1.22,3.49,12.44,15.6,10,SL,-25.6,2025-10-08 04:00,9970.34,2025-10-08,2025-10
Div,H1,2025-10-07 14:00,SELL,3977.45,3977.45,4002.92,3872.74,3935.56,False,58.11,12.0,0.01,1.22,3.49,12.44,15.6,9,SL,-25.47,2025-10-08 04:00,9944.869999999999,2025-10-08,2025-10
Div,H1,2025-10-08 01:00,SELL,3990.96,3990.96,4016.56,3894.16,3952.24,False,75.53,12.42,0.01,1.06,3.55,4.88,7.65,1,SL,-25.6,2025-10-08 05:00,9919.27,2025-10-08,2025-10
Div,H1,2025-10-08 01:00,SELL,3990.96,3990.96,4017.53,3893.56,3952.0,False,75.53,12.42,0.01,1.06,3.55,4.88,7.65,2,SL,-26.57,2025-10-08 06:00,9892.7,2025-10-08,2025-10
Div,H1,2025-10-08 02:00,SELL,3990.96,3990.96,4015.8,3894.63,3952.43,False,72.57,12.23,0.01,0.96,3.47,1.96,9.75,1,SL,-24.84,2025-10-08 05:00,9867.86,2025-10-08,2025-10
Div,H1,2025-10-08 03:00,SELL,3995.97,3995.97,4020.43,3891.76,3954.29,False,73.48,12.72,0.01,1.09,3.63,7.55,15.47,1,SL,-24.46,2025-10-08 06:00,9843.4,2025-10-08,2025-10
Div,H1,2025-10-08 04:00,SELL,3999.33,3999.33,4024.76,3889.09,3955.23,False,74.9,12.94,0.01,1.33,3.9,11.71,16.0,1,SL,-25.43,2025-10-08 06:00,9817.97,2025-10-08,2025-10
Div,H1,2025-10-08 05:00,SELL,3999.97,3999.97,4025.86,3888.41,3955.35,False,71.94,12.38,0.01,1.35,3.95,3.06,7.63,1,SL,-25.89,2025-10-08 06:00,9792.08,2025-10-08,2025-10
Div,H1,2025-10-08 06:00,SELL,4011.69,4011.69,4036.44,3881.87,3959.76,False,75.83,12.19,0.01,1.6,4.23,12.24,12.64,1,SL,-24.75,2025-10-08 07:00,9767.33,2025-10-08,2025-10
Div,H1,2025-10-08 07:00,SELL,4016.54,4016.54,4040.93,3912.98,3975.12,False,74.72,11.82,0.01,1.6,4.24,2.31,12.43,1,SL,-24.39,2025-10-08 11:00,9742.94,2025-10-08,2025-10
Div,H1,2025-10-08 08:00,SELL,4027.26,4027.26,4050.9,3906.82,3979.08,False,95.97,10.58,0.01,1.6,4.27,2.41,11.74,1,SL,-23.64,2025-10-08 18:00,9719.3,2025-10-08,2025-10
Div,H1,2025-10-08 15:00,SELL,4049.56,4049.56,4071.98,3893.79,3987.25,False,80.0,12.97,0.01,1.43,4.18,0.82,23.33,3,SL,-22.42,2025-10-13 07:00,9696.88,2025-10-13,2025-10
Div,H1,2025-10-08 17:00,SELL,4049.61,4049.61,4071.99,3893.79,3987.28,False,79.74,13.09,0.01,1.48,4.27,2.46,13.44,4,SL,-22.38,2025-10-13 07:00,9674.5,2025-10-13,2025-10
Div,H1,2025-10-08 17:00,SELL,4049.61,4049.61,4073.31,3892.97,3986.95,False,79.74,13.09,0.01,1.48,4.27,2.46,13.44,3,SL,-23.7,2025-10-13 07:00,9650.8,2025-10-13,2025-10
Div,H1,2025-10-08 17:00,SELL,4049.61,4049.61,4075.55,3891.59,3986.4,False,79.74,13.09,0.01,1.48,4.27,2.46,13.44,2,SL,-25.94,2025-10-13 07:00,9624.86,2025-10-13,2025-10
Div,H1,2025-10-13 01:00,SELL,4059.23,4059.23,4088.46,3949.44,4015.31,False,68.41,21.75,0.01,0.78,2.52,7.18,27.85,33,SL,-29.23,2025-10-13 15:00,9595.63,2025-10-13,2025-10
FollowDiv,H1,2025-10-14 01:00,SELL,4116.92,4116.92,4143.71,3863.78,4015.66,False,84.22,13.17,0.01,2.37,4.16,13.18,19.11,5,SL,-26.79,2025-10-14 03:00,9568.84,2025-10-14,2025-10
Div,H1,2025-10-16 04:00,SELL,4227.18,4227.18,4259.61,4130.48,4188.5,False,72.61,16.43,0.01,1.68,4.99,9.26,13.59,1,SL,-32.43,2025-10-16 16:00,9536.41,2025-10-16,2025-10
Div,H1,2025-10-16 05:00,SELL,4232.99,4232.99,4265.85,4126.62,4190.44,False,74.55,15.47,0.01,1.49,4.8,5.71,12.81,1,SL,-32.86,2025-10-16 16:00,9503.55,2025-10-16,2025-10
Div,H1,2025-10-16 11:00,SELL,4239.61,4239.61,4270.54,4123.72,4193.25,False,66.19,15.82,0.01,1.38,4.67,6.75,19.8,6,SL,-30.93,2025-10-16 17:00,9472.619999999999,2025-10-16,2025-10
Div,H1,2025-10-16 11:00,SELL,4242.01,4242.01,4272.28,4122.65,4194.27,False,66.19,15.82,0.01,1.38,4.67,6.75,19.8,5,SL,-30.27,2025-10-16 17:00,9442.35,2025-10-16,2025-10
Div,H1,2025-10-16 12:00,SELL,4242.01,4242.01,4273.65,4153.93,4206.78,False,64.24,15.74,0.01,1.4,4.7,3.17,11.79,1,SL,-31.64,2025-10-16 17:00,9410.71,2025-10-16,2025-10
Div,H1,2025-10-16 17:00,SELL,4258.76,4258.76,4293.5,4148.04,4214.47,False,67.18,16.85,0.01,1.84,5.23,10.33,15.08,1,SL,-34.74,2025-10-16 19:00,9375.97,2025-10-16,2025-10
Div,H1,2025-10-16 18:00,SELL,4267.55,4267.55,4301.24,4173.22,4229.82,False,67.13,18.06,0.01,1.97,5.4,9.06,30.63,1,SL,-33.69,2025-10-16 21:00,9342.279999999999,2025-10-16,2025-10
Div,H1,2025-10-16 19:00,SELL,4276.07,4276.07,4312.2,4166.45,4232.22,False,72.83,18.48,0.01,2.16,5.63,11.21,18.68,1,SL,-36.13,2025-10-16 21:00,9306.15,2025-10-16,2025-10
Div,H1,2025-10-16 20:00,SELL,4292.02,4292.02,4328.99,4156.08,4237.64,False,71.49,19.21,0.01,2.01,5.51,3.01,21.46,1,SL,-36.97,2025-10-16 22:00,9269.18,2025-10-16,2025-10
Div,H1,2025-10-16 21:00,SELL,4298.81,4298.81,4337.23,4150.98,4239.68,False,91.99,18.77,0.01,2.32,5.87,16.63,25.05,1,SL,-38.42,2025-10-17 00:00,9230.76,2025-10-17,2025-10
Div,H1,2025-10-20 21:00,SELL,4379.54,4379.54,4426.6,4095.75,4266.03,False,83.54,23.61,0.01,1.88,5.62,18.64,22.39,42,TP,283.79,2025-10-21 16:00,9514.55,2025-10-21,2025-10
Div,H1,2025-10-20 21:00,SELL,4379.54,4379.54,4436.79,4089.45,4263.51,False,83.54,23.61,0.01,1.88,5.62,18.64,22.39,41,TP,290.09,2025-10-21 16:00,9804.64,2025-10-21,2025-10
Div,H1,2025-10-20 21:00,SELL,4379.54,4379.54,4440.76,4087.0,4262.52,False,83.54,23.61,0.01,1.88,5.62,18.64,22.39,40,TP,292.54,2025-10-21 16:00,10097.18,2025-10-21,2025-10
Div,H1,2025-10-20 21:00,SELL,4379.54,4379.54,4441.42,4086.6,4262.36,False,83.54,23.61,0.01,1.88,5.62,18.64,22.39,39,TP,292.94,2025-10-21 16:00,10390.119999999999,2025-10-21,2025-10
FollowDiv,H1,2025-10-27 14:00,BUY,4015.44,4015.44,3972.74,4174.72,4079.15,False,35.06,22.1,0.01,-1.78,-3.94,23.63,37.09,1,SL,-42.7,2025-10-27 16:00,10347.42,2025-10-27,2025-10
FollowDiv,H1,2025-11-07 17:00,SELL,4019.6,4019.6,4043.18,3915.91,3978.12,False,58.49,13.93,0.01,0.38,0.57,16.8,37.51,25,SL,-23.58,2025-11-10 02:00,10323.84,2025-11-10,2025-11
FollowDiv,H1,2025-11-07 17:00,SELL,4019.6,4019.6,4047.16,3913.45,3977.14,False,58.49,13.93,0.01,0.38,0.57,16.8,37.51,20,SL,-27.56,2025-11-10 02:00,10296.28,2025-11-10,2025-11
Div,H1,2025-11-10 03:00,SELL,4027.45,4027.45,4060.51,3936.85,3991.21,False,75.66,16.04,0.01,1.23,1.53,4.09,11.33,1,SL,-33.06,2025-11-10 06:00,10263.22,2025-11-10,2025-11
Div,H1,2025-11-10 05:00,SELL,4053.2,4053.2,4084.02,3922.32,4000.85,False,83.08,15.19,0.01,1.3,1.64,3.82,7.03,1,SL,-30.82,2025-11-10 09:00,10232.4,2025-11-10,2025-11
Div,H1,2025-11-10 05:00,SELL,4053.2,4053.2,4085.28,3921.54,4000.53,False,83.08,15.19,0.01,1.3,1.64,3.82,7.03,2,SL,-32.08,2025-11-10 10:00,10200.32,2025-11-10,2025-11
Div,H1,2025-11-10 06:00,SELL,4053.2,4053.2,4083.57,3922.59,4000.96,False,89.57,14.96,0.01,1.64,2.01,15.26,19.75,1,SL,-30.37,2025-11-10 09:00,10169.95,2025-11-10,2025-11
Div,H1,2025-11-10 07:00,SELL,4056.85,4056.85,4086.77,3920.62,4002.36,False,92.31,14.7,0.01,1.73,2.13,5.7,11.51,1,SL,-29.92,2025-11-10 13:00,10140.03,2025-11-10,2025-11
Div,H1,2025-11-10 12:00,SELL,4085.12,4085.12,4109.81,3906.38,4013.62,False,91.42,12.14,0.01,1.77,2.3,4.38,9.65,2,SL,-24.69,2025-11-10 19:00,10115.34,2025-11-10,2025-11
Div,H1,2025-11-10 13:00,SELL,4086.3,4086.3,4111.0,3905.64,4014.04,False,94.71,12.79,0.01,2.03,2.59,12.14,15.61,2,SL,-24.7,2025-11-10 19:00,10090.64,2025-11-10,2025-11
FollowDiv,H1,2025-11-12 16:00,SELL,4149.0,4149.0,4170.23,4015.04,4095.42,False,69.34,15.92,0.01,1.4,3.78,44.91,50.91,26,SL,-21.23,2025-11-12 16:00,10069.41,2025-11-12,2025-11
FollowDiv,H1,2025-11-13 04:00,SELL,4211.69,4211.69,4246.25,4007.82,4130.14,False,77.2,19.63,0.01,1.64,4.29,22.66,23.0,7,TP,203.87,2025-11-17 21:00,10273.28,2025-11-17,2025-11
FollowDiv,H1,2025-11-17 20:00,BUY,4032.17,4032.17,3976.11,4356.58,4161.94,False,36.29,21.98,0.01,-2.59,-1.81,51.5,54.18,20,TP,324.41,2025-12-18 17:00,10597.69,2025-12-18,2025-12
FollowDiv,H1,2025-11-28 01:00,SELL,4172.92,4172.92,4198.54,4083.79,4137.27,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,32,SL,-25.62,2025-11-28 15:00,10572.07,2025-11-28,2025-11
FollowDiv,H1,2025-11-28 01:00,SELL,4173.37,4173.37,4201.38,4096.68,4142.69,False,68.7,8.18,0.01,0.59,2.04,17.24,19.66,26,SL,-28.01,2025-11-28 15:00,10544.06,2025-11-28,2025-11
FollowDiv,H1,2025-11-28 15:00,SELL,4193.14,4193.14,4211.38,4114.44,4161.66,False,59.76,14.78,0.01,0.8,2.28,15.65,26.08,7,SL,-18.24,2025-11-28 18:00,10525.82,2025-11-28,2025-11
FollowDiv,H1,2025-12-12 14:00,SELL,4339.24,4339.24,4362.15,4204.38,4285.29,False,79.41,12.43,0.01,2.23,2.95,15.13,24.6,1,SL,-22.91,2025-12-18 17:00,10502.91,2025-12-18,2025-12
Div,H1,2025-12-17 15:00,SELL,4342.37,4342.37,4368.29,4253.02,4306.63,False,62.94,14.06,0.01,0.64,1.99,4.01,23.0,1,SL,-25.92,2025-12-18 17:00,10476.99,2025-12-18,2025-12
FollowDiv,H1,2025-12-18 17:00,SELL,4353.5,4353.5,4388.07,4188.36,4287.44,False,67.79,12.99,0.01,0.79,2.16,22.21,36.77,93,SL,-34.57,2025-12-22 03:00,10442.42,2025-12-22,2025-12
Div,H1,2025-12-23 00:00,SELL,4442.13,4442.13,4463.75,4370.52,4413.49,False,84.23,11.48,0.01,2.03,3.44,11.13,13.04,1,SL,-21.62,2025-12-23 01:00,10420.8,2025-12-23,2025-12
Div,H1,2025-12-23 01:00,SELL,4449.17,4449.17,4472.13,4374.89,4419.46,False,85.66,11.88,0.01,2.2,3.65,10.45,12.47,1,SL,-22.96,2025-12-23 02:00,10397.84,2025-12-23,2025-12
Div,H1,2025-12-23 02:00,SELL,4461.65,4461.65,4485.41,4366.68,4423.66,False,90.15,12.69,0.01,2.5,3.99,16.19,21.1,1,SL,-23.76,2025-12-23 02:00,10374.08,2025-12-23,2025-12
Div,H1,2025-12-23 21:00,SELL,4497.75,4497.75,4525.28,4342.04,4435.47,False,56.08,15.62,0.01,1.41,3.62,6.67,10.47,17,SL,-27.53,2025-12-24 02:00,10346.55,2025-12-24,2025-12
Div,H1,2025-12-23 21:00,SELL,4497.75,4497.75,4524.64,4342.44,4435.63,False,56.08,15.62,0.01,1.41,3.62,6.67,10.47,16,SL,-26.89,2025-12-24 02:00,10319.66,2025-12-24,2025-12
Div,H1,2025-12-23 21:00,SELL,4497.75,4497.75,4524.08,4342.78,4435.76,False,56.08,15.62,0.01,1.41,3.62,6.67,10.47,15,SL,-26.33,2025-12-24 02:00,10293.33,2025-12-24,2025-12
Div,H1,2025-12-23 21:00,SELL,4497.75,4497.75,4522.44,4343.79,4436.17,False,56.08,15.62,0.01,1.41,3.62,6.67,10.47,14,SL,-24.69,2025-12-24 02:00,10268.64,2025-12-24,2025-12
FollowDiv,H1,2026-01-05 15:00,SELL,4439.92,4439.92,4475.86,4198.83,4343.48,False,69.78,17.09,0.01,1.55,0.38,19.63,26.01,3,SL,-35.94,2026-01-06 09:00,10232.7,2026-01-06,2026-01
FollowDiv,H1,2026-01-06 00:00,SELL,4455.58,4455.58,4487.87,4199.98,4353.34,False,54.82,16.17,0.01,1.21,0.4,12.28,23.1,3,SL,-32.29,2026-01-06 15:00,10200.41,2026-01-06,2026-01
FollowDiv,H1,2026-01-06 03:00,SELL,4455.58,4455.58,4487.91,4339.39,4409.1,False,66.4,16.39,0.01,1.36,0.71,4.33,12.44,3,SL,-32.33,2026-01-06 15:00,10168.08,2026-01-06,2026-01
FollowDiv,H1,2026-01-06 15:00,SELL,4475.78,4475.78,4507.12,4379.05,4437.09,False,68.16,16.49,0.01,1.58,1.37,18.99,25.22,5,SL,-31.34,2026-01-09 16:00,10136.74,2026-01-09,2026-01
Div,H1,2026-01-06 16:00,SELL,4475.78,4475.78,4508.75,4401.67,4446.14,False,60.4,16.72,0.01,1.34,1.17,9.04,27.67,1,SL,-32.97,2026-01-09 16:00,10103.77,2026-01-09,2026-01
Div,H1,2026-01-08 13:00,BUY,4415.67,4415.67,4388.66,4517.47,4456.39,False,31.15,14.37,0.01,-0.68,0.15,4.84,23.62,5,TP,101.8,2026-01-12 00:00,10205.57,2026-01-12,2026-01
Div,H1,2026-01-09 16:00,SELL,4500.51,4500.51,4529.01,4389.15,4455.97,False,75.8,13.74,0.01,1.27,2.21,17.83,26.67,61,SL,-28.5,2026-01-12 00:00,10177.07,2026-01-12,2026-01
FollowDiv,H1,2026-01-13 15:00,SELL,4630.18,4630.18,4665.95,4368.47,4525.49,False,69.99,15.33,0.01,1.3,3.9,18.5,25.44,17,SL,-35.77,2026-01-19 00:00,10141.3,2026-01-19,2026-01
Div,H1,2026-01-14 13:00,SELL,4639.74,4639.74,4669.32,4507.42,4586.81,False,77.6,12.97,0.01,0.72,3.39,8.15,11.62,4,SL,-29.58,2026-01-19 00:00,10111.72,2026-01-19,2026-01
Div,H1,2026-01-14 13:00,SELL,4639.74,4639.74,4668.13,4508.16,4587.11,False,77.6,12.97,0.01,0.72,3.39,8.15,11.62,3,SL,-28.39,2026-01-19 00:00,10083.33,2026-01-19,2026-01
Div,H1,2026-01-14 13:00,SELL,4639.74,4639.74,4667.5,4508.55,4587.26,False,77.6,12.97,0.01,0.72,3.39,8.15,11.62,2,SL,-27.76,2026-01-19 00:00,10055.57,2026-01-19,2026-01
FollowDiv,H1,2026-01-14 20:00,SELL,4641.91,4641.91,4674.05,4504.5,4586.94,False,60.43,16.66,0.01,0.65,3.18,4.09,9.31,3,SL,-32.14,2026-01-19 00:00,10023.43,2026-01-19,2026-01
Div,H1,2026-01-20 06:00,SELL,4681.54,4681.54,4702.88,4632.67,4661.99,False,72.93,11.29,0.01,1.64,3.11,19.28,22.29,1,SL,-21.34,2026-01-20 06:00,10002.09,2026-01-20,2026-01
Div,H1,2026-01-20 07:00,SELL,4697.04,4697.04,4719.61,4622.33,4667.16,False,76.03,11.44,0.01,1.55,3.04,1.96,11.52,1,SL,-22.57,2026-01-20 08:00,9979.52,2026-01-20,2026-01
Div,H1,2026-01-20 08:00,SELL,4716.63,4716.63,4739.52,4610.03,4673.99,False,76.82,11.63,0.01,1.57,3.08,3.71,11.32,1,SL,-22.89,2026-01-20 15:00,9956.63,2026-01-20,2026-01
Div,H1,2026-01-20 09:00,SELL,4717.17,4717.17,4740.43,4609.47,4674.09,False,78.17,11.97,0.01,1.8,3.35,13.27,16.57,1,SL,-23.26,2026-01-20 15:00,9933.369999999999,2026-01-20,2026-01
Div,H1,2026-01-20 10:00,SELL,4722.76,4722.76,4746.7,4605.59,4675.89,False,80.47,12.76,0.01,1.81,3.38,3.06,16.26,1,SL,-23.94,2026-01-20 15:00,9909.43,2026-01-20,2026-01
Div,H1,2026-01-20 11:00,SELL,4731.58,4731.58,4757.1,4599.17,4678.61,False,74.99,12.92,0.01,1.63,3.22,5.9,11.87,1,SL,-25.52,2026-01-20 17:00,9883.91,2026-01-20,2026-01
Div/FollowDiv,H1,2026-01-20 14:00,SELL,4737.48,4737.48,4763.33,4595.32,4680.62,False,82.53,14.47,0.01,1.69,3.36,9.67,23.22,3,SL,-25.85,2026-01-20 19:00,9858.06,2026-01-20,2026-01
Div,H1,2026-01-20 14:00,SELL,4737.48,4737.48,4764.35,4594.68,4680.36,False,82.53,14.47,0.01,1.69,3.36,9.67,23.22,2,SL,-26.87,2026-01-20 19:00,9831.19,2026-01-20,2026-01
Div,H1,2026-01-20 14:00,SELL,4737.48,4737.48,4764.22,4594.77,4680.39,False,82.53,14.47,0.01,1.69,3.36,9.67,23.22,1,SL,-26.74,2026-01-20 19:00,9804.45,2026-01-20,2026-01
Div,H1,2026-01-20 15:00,SELL,4737.48,4737.48,4766.42,4593.41,4679.85,False,86.95,15.46,0.01,1.72,3.42,4.16,22.43,1,SL,-28.94,2026-01-21 00:00,9775.51,2026-01-21,2026-01
FollowDiv,H1,2026-01-21 00:00,SELL,4766.27,4766.27,4799.41,4573.02,4688.97,False,77.45,16.84,0.01,1.9,3.89,15.92,23.87,2,SL,-33.14,2026-01-21 02:00,9742.369999999999,2026-01-21,2026-01
FollowDiv,H1,2026-01-21 14:00,SELL,4878.23,4878.23,4925.78,4584.95,4760.92,False,83.94,24.78,0.01,2.79,5.47,14.2,21.86,7,SL,-47.55,2026-01-22 21:00,9694.82,2026-01-22,2026-01
FollowDiv,H1,2026-01-22 18:00,SELL,4888.41,4888.41,4941.49,4627.11,4783.89,False,85.98,20.47,0.01,1.73,4.96,26.5,35.24,26,SL,-53.08,2026-01-23 00:00,9641.74,2026-01-23,2026-01
FollowDiv,H1,2026-01-23 06:00,SELL,4965.74,4965.74,5013.56,4685.48,4853.64,False,88.18,22.44,0.01,2.06,5.71,4.39,12.62,4,SL,-47.82,2026-01-26 00:00,9593.92,2026-01-26,2026-01
Div,H1,2026-01-26 01:00,SELL,4989.78,4989.78,5037.61,4814.8,4919.79,False,85.47,23.89,0.01,2.88,6.7,1.97,21.41,1,SL,-47.83,2026-01-26 01:00,9546.09,2026-01-26,2026-01
Div,H1,2026-01-26 02:00,SELL,5040.05,5040.05,5087.83,4783.76,4937.53,False,86.84,26.73,0.01,3.37,7.26,29.18,56.48,1,SL,-47.78,2026-01-26 03:00,9498.31,2026-01-26,2026-01
Div,H1,2026-01-26 03:00,SELL,5052.04,5052.04,5105.5,4772.84,4940.36,False,90.65,27.31,0.01,3.47,7.42,9.98,25.99,1,SL,-53.46,2026-01-26 07:00,9444.85,2026-01-26,2026-01
Div,H1,2026-01-26 07:00,SELL,5093.03,5093.03,5146.73,4747.36,4954.76,False,83.79,28.02,0.01,2.93,7.13,3.56,45.53,3,SL,-53.7,2026-01-27 21:00,9391.15,2026-01-27,2026-01
