Time (BKK),CloseTime (BKK),TF,Pattern,Type,RSI,ATR,dist_sma50,dist_sma200,body,range,Entry,SL,TP,Lot,P&L,Balance,Reason
2026-05-07 16:00,2026-05-18 02:00,H1,Div,SELL,75.28,20.83,2.07,3.09,16.48,21.88,4753.49,4794.26,4493.82,0.01,259.67,5479.689999999998,TP
2026-05-07 17:00,2026-05-18 02:00,H1,Div,SELL,54.69,20.99,1.28,2.36,33.54,38.29,4758.19,4799.85,4492.9,0.01,265.29,5744.979999999998,TP
2026-05-12 01:00,2026-05-18 02:00,H1,FollowDiv,SELL,78.75,19.6,1.28,2.84,16.49,23.32,4763.4,4805.37,4496.1,0.01,267.3,6012.279999999998,TP
2026-05-15 02:00,2026-05-15 03:00,H1,FollowDiv,BUY,22.65,19.09,-1.27,-0.87,21.96,44.64,4644.38,4611.16,4793.99,0.01,-33.22,5979.059999999998,SL
2026-05-18 02:00,2026-05-20 03:00,H1,FollowDiv,BUY,41.83,25.32,-2.39,-3.36,20.97,62.17,4511.82,4458.97,4749.81,0.01,-52.85,5926.209999999998,SL
2026-05-19 15:00,2026-05-19 15:00,H1,Div,BUY,20.09,21.39,-0.95,-3.31,33.2,72.42,4525.5,4491.9,4676.81,0.01,-33.6,5892.609999999998,SL
2026-05-19 15:00,2026-05-19 15:00,H1,Div,BUY,20.09,21.39,-0.95,-3.31,33.2,72.42,4525.5,4490.89,4681.36,0.01,-34.61,5857.999999999998,SL
2026-05-19 16:00,2026-05-19 21:00,H1,Div,BUY,21.52,21.52,-1.13,-3.5,9.84,29.69,4525.5,4482.71,4718.18,0.01,-42.79,5815.209999999998,SL
2026-05-20 03:00,2026-05-27 13:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4425.12,4644.54,0.01,-39.87,5775.339999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4421.95,4658.82,0.01,-43.04,5732.299999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div/FollowDiv,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4421.77,4659.62,0.01,-43.22,5689.079999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4422.02,4658.48,0.01,-42.97,5646.109999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4421.95,4658.81,0.01,-43.04,5603.069999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4421.13,4662.51,0.01,-43.86,5559.209999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4421.04,4662.92,0.01,-43.95,5515.259999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4422.9,4654.54,0.01,-42.09,5473.169999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4424.23,4648.56,0.01,-40.76,5432.409999999998,SL
2026-05-20 03:00,2026-05-27 15:00,H1,Div,BUY,27.97,23.46,-1.17,-3.55,19.46,50.04,4464.99,4422.47,4656.48,0.01,-42.52,5389.889999999998,SL
2026-05-20 04:00,2026-05-27 15:00,H1,Div,BUY,27.57,24.21,-1.49,-3.87,16.06,28.56,4464.99,4418.07,4676.3,0.01,-46.92,5342.9699999999975,SL
2026-05-27 12:00,2026-05-27 15:00,H1,FollowDiv,BUY,28.52,18.93,-1.84,-2.01,44.36,47.87,4453.46,4416.01,4622.13,0.01,-37.45,5305.519999999998,SL
2026-05-28 04:00,2026-06-05 16:00,H1,FollowDiv,BUY,38.0,20.44,-2.15,-2.84,15.51,20.06,4401.5,4355.72,4607.68,0.01,-45.78,5259.739999999998,SL
2026-06-03 15:00,2026-06-05 15:00,H1,FollowDiv,BUY,38.19,19.29,-0.92,-1.27,14.55,39.3,4438.98,4404.29,4595.19,0.01,-34.69,5225.049999999998,SL
2026-06-04 00:00,2026-06-05 15:00,H1,FollowDiv,BUY,47.97,18.28,-0.71,-1.12,11.71,28.93,4426.47,4390.21,4589.78,0.01,-36.26,5188.789999999998,SL
2026-06-05 15:00,2026-06-05 18:00,H1,FollowDiv,BUY,21.01,21.38,-2.1,-2.64,40.42,55.46,4366.4,4330.76,4526.91,0.01,-35.64,5153.149999999998,SL
2026-06-08 00:00,2026-06-09 17:00,H1,FollowDiv,BUY,15.27,25.13,-2.78,-3.53,2.77,20.49,4313.89,4264.34,4537.02,0.01,-49.55,5103.599999999998,SL
2026-06-10 13:00,2026-06-10 17:00,H1,FollowDiv,BUY,22.86,25.3,-3.12,-6.21,27.05,30.28,4161.43,4114.24,4373.94,0.01,-47.19,5056.409999999998,SL
2026-06-10 20:00,2026-06-11 00:00,H1,Div,BUY,33.26,31.67,-3.63,-6.99,10.5,23.41,4106.86,4044.8,4386.36,0.01,-62.06,4994.349999999998,SL
2026-06-10 21:00,2026-06-11 01:00,H1,Div,BUY,20.55,30.58,-3.94,-7.36,18.71,20.47,4100.91,4033.69,4382.22,0.01,-67.22,4927.129999999997,SL
2026-06-10 22:00,2026-06-11 01:00,H1,Div,BUY,19.47,30.29,-4.12,-7.6,12.65,15.95,4097.02,4035.85,4372.47,0.01,-61.17,4865.959999999997,SL
2026-06-11 00:00,2026-06-15 15:00,H1,Div,BUY,18.84,30.83,-4.54,-8.09,18.84,33.03,4081.68,4021.11,4354.47,0.01,272.79,5138.749999999997,TP
2026-06-11 01:00,2026-06-15 10:00,H1,Div,BUY,20.86,31.88,-4.4,-8.02,0.63,40.87,4067.16,4005.49,4344.86,0.01,277.7,5416.449999999997,TP
2026-06-11 02:00,2026-06-15 04:00,H1,Div,BUY,30.46,33.71,-3.6,-7.32,28.87,42.01,4036.14,3972.39,4323.23,0.01,287.09,5703.539999999997,TP
2026-06-17 16:00,2026-06-19 01:00,H1,Div,SELL,55.43,14.16,0.27,1.61,4.77,33.03,4360.78,4386.62,4196.19,0.01,164.59,5868.129999999997,TP
2026-06-17 19:00,2026-06-18 21:00,H1,Div,SELL,74.08,15.89,1.04,2.45,19.57,26.87,4369.3,4393.96,4212.28,0.01,157.02,6025.149999999998,TP
2026-06-17 19:00,2026-06-19 05:00,H1,FollowDiv,SELL,74.08,15.89,1.04,2.45,19.57,26.87,4369.3,4401.91,4161.63,0.01,207.67,6232.819999999998,TP
2026-06-24 01:00,2026-06-24 13:00,H1,FollowDiv,BUY,47.15,17.21,-1.43,-3.12,5.21,23.35,4090.94,4045.72,4294.59,0.01,-45.22,6187.599999999998,SL
2026-07-06 01:00,2026-07-13 16:00,H1,FollowDiv,SELL,52.39,13.56,1.59,3.1,5.0,24.18,4195.44,4225.63,4003.2,0.01,192.24,6379.839999999997,TP
2026-07-13 16:00,2026-07-16 15:00,H1,FollowDiv,BUY,25.93,19.24,-1.98,-2.11,28.02,46.78,4021.78,3973.92,4237.3,0.01,-47.86,6331.979999999998,SL
2026-07-21 06:00,2026-07-21 08:00,H1,Div,SELL,78.54,13.5,1.04,0.1,2.63,7.97,4045.1,4072.62,3869.85,0.01,-27.52,6304.459999999997,SL
2026-07-21 07:00,2026-07-21 08:00,H1,Div,SELL,81.34,13.95,1.3,0.39,11.9,21.48,4050.74,4078.74,3879.8,0.01,-28.0,6276.459999999997,SL
2026-07-21 08:00,2026-07-21 08:00,H1,Div,SELL,83.46,14.5,1.67,0.81,17.04,22.66,4051.74,4079.63,3874.09,0.01,-27.89,6248.569999999998,SL
2026-07-21 09:00,2026-07-22 02:00,H1,Div,SELL,79.33,14.19,1.45,0.63,7.16,12.56,4067.91,4096.91,3883.25,0.01,-29.0,6219.569999999998,SL
2026-07-21 20:00,2026-07-22 03:00,H1,Div,SELL,66.17,14.53,1.31,0.91,13.57,19.33,4084.12,4112.5,3903.39,0.01,-28.38,6191.189999999997,SL
2026-07-21 20:00,2026-07-22 03:00,H1,Div,SELL,66.17,14.53,1.31,0.91,13.57,19.33,4084.12,4113.07,3899.76,0.01,-28.95,6162.239999999998,SL
2026-07-21 20:00,2026-07-22 03:00,H1,Div,SELL,66.17,14.53,1.31,0.91,13.57,19.33,4084.12,4113.09,3899.6,0.01,-28.97,6133.269999999998,SL
2026-07-21 20:00,2026-07-22 03:00,H1,Div,SELL,66.17,14.53,1.31,0.91,13.57,19.33,4084.12,4112.43,3903.8,0.01,-28.31,6104.959999999997,SL
2026-07-24 04:00,2026-07-28 16:00,H1,FollowDiv,BUY,24.34,12.85,-1.85,-0.51,19.01,25.16,4040.06,4015.13,4152.34,0.01,-24.93,6080.029999999998,SL
2026-07-28 11:00,2026-07-29 16:00,H1,FollowDiv,BUY,20.42,11.84,-1.15,-0.75,21.97,26.37,4022.01,3996.45,4137.12,0.01,-25.56,6054.4699999999975,SL
2026-08-06 01:00,2026-08-07 10:00,H1,Div,SELL,81.89,21.95,3.73,4.97,28.27,33.1,4267.78,4311.8,3987.43,0.01,-44.02,6010.449999999998,SL
2026-08-06 01:00,2026-08-07 10:00,H1,Div,SELL,81.89,21.95,3.73,4.97,28.27,33.1,4267.78,4310.18,3997.75,0.01,-42.4,5968.049999999997,SL
2026-08-06 01:00,2026-08-07 10:00,H1,Div,SELL,81.89,21.95,3.73,4.97,28.27,33.1,4267.78,4308.87,4006.08,0.01,-41.09,5926.959999999997,SL
2026-08-06 02:00,2026-08-07 10:00,H1,Div,SELL,84.39,23.5,4.02,5.34,16.65,35.75,4267.78,4311.67,3988.24,0.01,-43.89,5883.069999999998,SL
2026-08-06 03:00,2026-08-07 14:00,H1,Div,SELL,80.73,24.82,3.7,5.11,8.13,29.87,4282.15,4329.14,3982.87,0.01,-46.99,5836.079999999998,SL
2026-08-06 04:00,2026-08-07 14:00,H1,Div,SELL,74.34,24.63,3.39,4.89,7.91,28.98,4300.26,4349.91,3984.07,0.01,-49.65,5786.4299999999985,SL
2026-08-07 10:00,2026-08-07 14:00,H1,Div,SELL,69.25,16.78,1.43,4.88,15.95,27.62,4302.75,4352.0,3989.07,0.01,-49.25,5737.1799999999985,SL
2026-08-07 10:00,2026-08-07 14:00,H1,Div,SELL,69.25,16.78,1.43,4.88,15.95,27.62,4304.04,4351.88,3999.36,0.01,-47.84,5689.339999999998,SL
2026-08-07 10:00,2026-08-07 14:00,H1,Div,SELL,69.25,16.78,1.43,4.88,15.95,27.62,4304.04,4350.65,4007.21,0.01,-46.61,5642.729999999999,SL
2026-08-07 10:00,2026-08-07 14:00,H1,FollowDiv,SELL,69.25,16.78,1.43,4.88,15.95,27.62,4304.04,4345.48,4040.13,0.01,-41.44,5601.289999999999,SL
2026-08-13 02:00,2026-08-19 16:00,H1,FollowDiv,SELL,55.19,21.05,0.7,4.45,13.7,36.75,4441.1,4480.77,4188.48,0.01,-39.67,5561.619999999999,SL
2026-08-19 14:00,2026-08-19 14:00,H1,Div,SELL,84.18,18.44,1.26,1.58,73.99,80.13,4406.56,4433.49,4235.08,0.01,-26.93,5534.689999999999,SL
2026-08-19 15:00,2026-08-19 15:00,H1,Div,SELL,86.48,20.62,1.71,2.03,21.01,41.61,4377.5,4414.38,4142.61,0.01,-36.88,5497.809999999999,SL
2026-08-19 16:00,2026-08-19 16:00,H1,Div,SELL,88.09,22.61,2.32,2.66,28.58,43.47,4442.18,4483.43,4179.49,0.01,-41.25,5456.559999999999,SL
2026-08-19 17:00,2026-08-19 21:00,H1,Div,SELL,87.26,21.38,2.4,2.76,5.65,15.81,4466.12,4511.33,4178.18,0.01,-45.21,5411.3499999999985,SL
2026-08-19 18:00,2026-08-21 03:00,H1,Div,SELL,87.98,21.24,2.35,2.73,0.02,8.71,4498.61,4541.37,4226.3,0.01,-42.76,5368.589999999998,SL
2026-08-19 19:00,2026-08-20 17:00,H1,Div,SELL,84.67,21.69,2.15,2.54,6.65,14.74,4498.61,4541.09,4228.05,0.01,-42.48,5326.109999999999,SL
2026-08-19 21:00,2026-08-21 03:00,H1,Div,SELL,94.99,22.71,2.64,3.04,16.3,17.77,4499.35,4542.73,4223.1,0.01,-43.38,5282.729999999999,SL
2026-08-19 21:00,2026-08-21 06:00,H1,Div,SELL,94.99,22.71,2.64,3.04,16.3,17.77,4499.35,4544.45,4212.11,0.01,-45.1,5237.629999999998,SL
2026-08-20 17:00,2026-08-21 08:00,H1,FollowDiv,SELL,61.8,18.31,2.08,2.89,5.76,30.81,4525.44,4560.49,4302.25,0.01,-35.05,5202.579999999998,SL
2026-08-20 17:00,2026-08-21 10:00,H1,Div,SELL,61.8,18.31,2.08,2.89,5.76,30.81,4525.44,4570.64,4237.58,0.01,-45.2,5157.379999999998,SL
2026-08-20 17:00,2026-08-21 10:00,H1,Div,SELL,61.8,18.31,2.08,2.89,5.76,30.81,4525.44,4571.89,4229.6,0.01,-46.45,5110.9299999999985,SL
2026-08-20 17:00,2026-08-21 10:00,H1,Div,SELL,61.8,18.31,2.08,2.89,5.76,30.81,4525.44,4574.14,4215.26,0.01,-48.7,5062.229999999999,SL
2026-08-21 06:00,2026-08-21 10:00,H1,Div,SELL,71.96,18.86,1.58,3.06,5.01,12.56,4543.62,4584.6,4282.64,0.01,-40.98,5021.249999999999,SL
2026-08-21 06:00,2026-08-21 10:00,H1,Div,SELL,71.96,18.86,1.58,3.06,5.01,12.56,4543.62,4582.42,4296.53,0.01,-38.8,4982.449999999999,SL
2026-08-21 07:00,2026-08-21 10:00,H1,Div,SELL,66.68,18.26,1.79,3.33,13.05,26.91,4543.62,4581.35,4303.35,0.01,-37.73,4944.719999999999,SL
2026-08-21 08:00,2026-08-21 10:00,H1,Div,SELL,67.16,17.63,1.86,3.47,7.31,22.03,4547.99,4584.51,4315.41,0.01,-36.52,4908.199999999999,SL
2026-08-21 09:00,2026-08-21 11:00,H1,Div,SELL,75.55,16.74,1.84,3.52,3.36,9.56,4556.31,4591.58,4331.71,0.01,-35.27,4872.9299999999985,SL
2026-08-21 10:00,2026-08-21 11:00,H1,Div,SELL,77.64,17.68,2.17,3.94,19.77,25.81,4567.61,4601.09,4354.36,0.01,-33.48,4839.449999999999,SL
2026-08-21 11:00,2026-08-21 13:00,H1,Div,SELL,76.2,18.01,2.03,3.88,1.55,21.61,4568.09,4603.45,4342.91,0.01,-35.36,4804.089999999999,SL
2026-08-21 12:00,2026-08-21 18:00,H1,Div,SELL,76.0,18.17,2.05,3.99,5.95,16.11,4584.98,4621.0,4355.58,0.01,-36.02,4768.069999999999,SL
2026-08-21 13:00,2026-08-24 02:00,H1,Div,SELL,84.63,18.54,2.13,4.16,8.48,17.37,4601.99,4638.34,4370.52,0.01,-36.35,4731.719999999998,SL
2026-08-21 16:00,2026-08-24 02:00,H1,Div,SELL,83.17,21.72,1.71,3.97,10.62,23.77,4601.99,4639.06,4365.9,0.01,-37.07,4694.649999999999,SL
2026-08-21 17:00,2026-08-24 04:00,H1,Div,SELL,83.55,21.23,2.1,4.46,23.06,27.9,4604.6,4646.06,4340.55,0.01,-41.46,4653.189999999999,SL
2026-08-21 17:00,2026-08-24 04:00,H1,Div,SELL,83.55,21.23,2.1,4.46,23.06,27.9,4604.6,4647.16,4333.52,0.01,-42.56,4610.629999999998,SL
2026-08-21 17:00,2026-08-24 04:00,H1,Div,SELL,83.55,21.23,2.1,4.46,23.06,27.9,4604.6,4648.04,4327.92,0.01,-43.44,4567.189999999999,SL
2026-08-21 18:00,2026-08-24 04:00,H1,Div,SELL,84.89,20.89,2.33,4.76,14.08,19.87,4604.6,4647.07,4334.12,0.01,-42.47,4524.719999999998,SL
2026-08-24 02:00,2026-08-24 15:00,H1,FollowDiv,SELL,64.03,21.13,1.78,4.42,2.31,46.06,4632.12,4671.65,4380.37,0.01,-39.53,4485.189999999999,SL
2026-08-24 14:00,2026-08-31 04:00,H1,Div,SELL,78.32,21.81,1.89,4.97,4.97,22.64,4659.8,4712.91,4397.48,0.01,262.32,4747.509999999998,TP
2026-08-24 15:00,2026-09-01 10:00,H1,Div,SELL,74.16,22.15,1.85,4.97,1.94,24.71,4670.1,4713.72,4392.31,0.01,277.79,5025.299999999998,TP
2026-08-24 16:00,2026-09-01 10:00,H1,Div,SELL,77.82,20.52,1.89,5.06,5.7,23.31,4670.1,4714.4,4387.99,0.01,282.11,5307.409999999998,TP
2026-08-25 01:00,2026-08-31 04:00,H1,Div,SELL,68.26,20.34,1.57,5.04,12.18,15.9,4680.94,4721.99,4419.52,0.01,261.42,5568.829999999998,TP
2026-08-31 01:00,2026-09-01 10:00,H1,FollowDiv,BUY,11.49,30.72,-2.65,-2.12,2.74,30.86,4445.43,4386.47,4710.96,0.01,-58.96,5509.869999999998,SL
2026-09-01 10:00,2026-09-01 14:00,H1,FollowDiv,BUY,28.23,18.22,-2.31,-4.25,49.08,50.55,4396.5,4354.14,4587.27,0.01,-42.36,5467.509999999998,SL
2026-09-01 14:00,2026-09-01 15:00,H1,FollowDiv,BUY,21.28,19.63,-2.23,-4.51,18.06,24.03,4364.68,4328.23,4528.83,0.01,-36.45,5431.059999999999,SL
2026-09-01 21:00,2026-09-14 11:00,H1,Div,BUY,19.14,22.34,-2.16,-5.04,4.56,14.69,4326.23,4281.54,4527.47,0.01,-44.69,5386.369999999999,SL
2026-09-01 21:00,2026-09-14 11:00,H1,Div,BUY,19.14,22.34,-2.16,-5.04,4.56,14.69,4326.23,4281.79,4526.35,0.01,-44.44,5341.929999999999,SL
2026-09-01 21:00,2026-09-14 11:00,H1,Div,BUY,19.14,22.34,-2.16,-5.04,4.56,14.69,4326.23,4280.9,4530.37,0.01,-45.33,5296.599999999999,SL
2026-09-01 21:00,2026-09-14 11:00,H1,Div,BUY,19.14,22.34,-2.16,-5.04,4.56,14.69,4326.23,4281.1,4529.48,0.01,-45.13,5251.469999999999,SL
2026-09-01 21:00,2026-09-14 11:00,H1,Div,BUY,19.14,22.34,-2.16,-5.04,4.56,14.69,4326.23,4280.52,4532.09,0.01,-45.71,5205.759999999999,SL
2026-09-01 22:00,2026-09-14 14:00,H1,Div,BUY,21.06,21.92,-2.05,-4.99,1.68,7.04,4326.23,4278.27,4524.19,0.01,-47.96,5157.799999999999,SL
2026-09-02 02:00,2026-09-02 05:00,H1,Div,BUY,30.21,18.56,-2.16,-5.22,8.45,19.77,4322.96,4286.97,4486.25,0.01,-35.99,5121.8099999999995,SL
2026-09-02 02:00,2026-09-03 17:00,H1,Div,BUY,30.21,18.56,-2.16,-5.22,8.45,19.77,4322.96,4281.3,4510.57,0.01,187.61,5309.419999999999,TP
2026-09-02 02:00,2026-09-14 11:00,H1,Div,BUY,30.21,18.56,-2.16,-5.22,8.45,19.77,4322.96,4279.11,4520.43,0.01,-43.85,5265.569999999999,SL
2026-09-02 03:00,2026-09-02 05:00,H1,Div,BUY,17.72,19.74,-2.65,-5.75,24.89,38.24,4322.96,4285.85,4490.09,0.01,-37.11,5228.459999999999,SL
2026-09-02 04:00,2026-09-03 14:00,H1,Div,BUY,24.99,20.61,-2.31,-5.47,11.82,27.5,4314.66,4275.18,4492.44,0.01,177.78,5406.239999999999,TP
2026-09-02 05:00,2026-09-03 14:00,H1,Div,BUY,28.87,20.45,-2.23,-5.44,0.45,21.74,4288.46,4247.23,4474.13,0.01,185.67,5591.909999999999,TP
2026-09-11 05:00,2026-09-14 14:00,H1,FollowDiv,BUY,37.12,19.4,-1.76,-2.22,18.91,25.66,4311.24,4268.02,4505.85,0.01,-43.22,5548.689999999999,SL
