SIM_Open_Time,MT5_Open_Time,SIM_Close_Time,MT5_Close_Time,SIM_TF,MT5_TF,SIM_Type,MT5_Type,SIM_Entry,MT5_Entry,MT5_Close_Price,SIM_SL,MT5_SL,SIM_TP,MT5_TP,SIM_Lot,MT5_Volume,SIM_P&L,MT5_P&L,SIM_Balance,MT5_Balance,MT5_Comment,MT5_Position_ID,Matched,SIM_Reason
2026-07-10 08:28:00,2026-07-10 08:28:02,2026-07-10 08:39:00,2026-07-10 08:38:41,M1,M1,BUY,BUY,4121.96,4121.94,4117.78,4117.78,4117.78,4128.11,4128.11,0.01,0.06,-4.32,-24.96,-68.46,-11774.28,[sl 4117.78],558755720.0,True,SL
2026-07-10 08:47:00,2026-07-10 08:47:01,2026-07-10 08:48:00,2026-07-10 08:47:12,M1,M1,SELL,SELL,4110.82,4110.73,4112.14,4112.14,4112.14,4106.16,4106.16,0.01,0.01,-1.46,-1.41,-100.77,-11792.52,[sl 4112.14],558764342.0,True,SL
2026-07-10 08:50:00,2026-07-10 08:50:04,2026-07-10 08:57:00,2026-07-10 08:56:55,M5,M5,BUY,BUY,4113.4,4113.06,4118.18,4106.4,4106.4,4118.18,4118.18,0.01,0.01,4.64,5.12,-101.49,-11787.40,[tp 4118.18],558766143.0,True,TP
2026-07-10 08:50:00,2026-07-10 08:50:01,2026-07-10 08:57:00,2026-07-10 08:56:55,M1,M1,SELL,SELL,4113.26,4113.2,4118.48,4118.48,4118.48,4108.68,4108.68,0.01,0.04,-5.36,-21.12,-106.13,-11808.52,[sl 4118.48],558766108.0,True,SL
2026-07-10 09:00:00,,2026-07-10 12:48:00,,H1,,SELL,,4116.86,,,4138.16,,4108.39,,0.01,,8.33,,-113.51,,,,False,TP
,2026-07-10 09:00:01,,2026-07-10 14:43:57,,H1,,SELL,,4117.24,4108.39,,4138.16,,4108.39,,0.01,,8.85,,-11802.73,[tp 4108.39],558770561.0,False,ไม่มี SIM คู่ — backtest ไม่เจอ pattern นี้
2026-07-10 09:01:00,2026-07-10 09:01:01,2026-07-10 09:05:00,2026-07-10 09:04:18,M1,M1,SELL,SELL,4116.97,4117.01,4118.54,4118.54,4118.54,4115.63,4115.63,0.01,0.02,-1.71,-3.06,-103.2,-11811.58,[sl 4118.54],558771015.0,True,SL
2026-07-10 09:15:00,,2026-07-10 09:32:00,,M5,,BUY,,4124.99,,,4117.31,,4128.28,,0.01,,3.15,,-100.05,,,,False,TP
2026-07-10 09:30:00,,2026-07-10 09:32:00,,M5,,SELL,,4125.9,,,4128.7,,4122.2,,0.01,,-2.94,,-102.99,,,,False,SL
2026-07-10 09:48:00,,2026-07-10 10:01:00,,M1,,BUY,,4125.85,,,4122.63,,4130.31,,0.01,,4.32,,-98.67,,,,False,TP
2026-07-10 10:00:00,,2026-07-10 20:28:00,,H4,,BUY,,4127.93,,,4092.23,,4158.9,,0.01,,-35.84,,-221.45,,,,False,SL
2026-07-10 10:04:00,,2026-07-10 10:07:00,,M1,,SELL,,4129.64,,,4130.85,,4126.91,,0.01,,-1.35,,-111.25,,,,False,SL
2026-07-10 10:17:00,,2026-07-10 10:21:00,,M1,,BUY,,4127.38,,,4125.05,,4130.25,,0.01,,-2.47,,-126.57,,,,False,SL
2026-07-10 10:32:00,,2026-07-10 11:01:00,,M1,,SELL,,4124.08,,,4129.13,,4118.58,,0.01,,5.36,,-121.21,,,,False,TP
2026-07-10 10:46:00,,2026-07-10 11:01:00,,M1,,BUY,,4122.41,,,4118.5,,4128.97,,0.01,,-4.05,,-125.26,,,,False,SL
2026-07-10 10:47:00,,2026-07-10 11:11:00,,M1,,SELL,,4120.8,,,4123.07,,4117.0,,0.01,,3.66,,-122.46,,,,False,TP
2026-07-10 11:02:00,,2026-07-10 11:04:00,,M1,,SELL,,4118.67,,,4119.78,,4116.87,,0.01,,-1.25,,-126.51,,,,False,SL
2026-07-10 11:04:00,,2026-07-10 11:06:00,,M1,,BUY,,4119.35,,,4118.17,,4119.88,,0.01,,0.39,,-126.12,,,,False,TP
2026-07-10 11:11:00,,2026-07-10 11:12:00,,M1,,SELL,,4118.04,,,4118.85,,4117.47,,0.01,,-0.95,,-123.41,,,,False,SL
2026-07-10 11:15:00,,2026-07-10 11:21:00,,M1,,BUY,,4121.12,,,4117.9,,4128.02,,0.01,,-3.36,,-126.77,,,,False,SL
2026-07-10 11:15:00,,2026-07-10 11:23:00,,M5,,BUY,,4121.12,,,4114.91,,4128.03,,0.01,,-6.35,,-133.12,,,,False,SL
2026-07-10 11:26:00,,2026-07-10 11:39:00,,M1,,BUY,,4113.8,,,4112.26,,4119.55,,0.01,,5.61,,-127.51,,,,False,TP
2026-07-10 11:30:00,,2026-07-10 12:31:00,,M15,,SELL,,4117.51,,,4124.49,,4111.23,,0.01,,6.14,,-123.69,,,,False,TP
2026-07-10 11:43:00,,2026-07-10 11:44:00,,M1,,SELL,,4118.5,,,4119.17,,4117.63,,0.01,,-0.81,,-128.32,,,,False,SL
2026-07-10 11:45:00,,2026-07-10 11:46:00,,M1,,BUY,,4119.26,,,4118.27,,4119.82,,0.01,,-1.13,,-129.45,,,,False,SL
2026-07-10 11:45:00,,2026-07-10 12:31:00,,M15,,SELL,,4119.12,,,4122.9,,4112.06,,0.01,,6.92,,-116.77,,,,False,TP
2026-07-10 11:49:00,,2026-07-10 11:50:00,,M1,,BUY,,4118.31,,,4117.61,,4118.93,,0.01,,-0.84,,-130.29,,,,False,SL
2026-07-10 11:55:00,,2026-07-10 11:58:00,,M5,,SELL,,4117.31,,,4119.16,,4114.99,,0.01,,2.18,,-128.11,,,,False,TP
2026-07-10 11:57:00,,2026-07-10 11:58:00,,M1,,SELL,,4115.97,,,4118.94,,4117.55,,0.01,,-1.72,,-129.83,,,,False,TP
2026-07-10 12:00:00,,2026-07-10 12:48:00,,M5,,SELL,,4115.13,,,4119.52,,4108.43,,0.01,,6.56,,-106.95,,,,False,TP
2026-07-10 12:09:00,,2026-07-10 13:01:00,,M1,,SELL,,4114.07,,,4118.31,,4108.09,,0.01,,-4.38,,-115.36,,,,False,SL
2026-07-10 12:12:00,,2026-07-10 12:48:00,,M1,,SELL,,4113.62,,,4118.36,,4108.71,,0.01,,4.77,,-102.18,,,,False,TP
2026-07-10 12:30:00,,2026-07-10 12:31:00,,M1,,BUY,,4114.12,,,4113.53,,4120.12,,0.01,,-0.73,,-117.5,,,,False,SL
2026-07-10 12:34:00,,2026-07-10 12:48:00,,M1,,BUY,,4113.68,,,4108.53,,4118.01,,0.01,,-5.29,,-107.47,,,,False,SL
2026-07-10 12:39:00,,2026-07-10 12:43:00,,M1,,SELL,,4110.54,,,4111.79,,4106.47,,0.01,,-1.39,,-118.89,,,,False,SL
2026-07-10 12:40:00,,2026-07-10 12:44:00,,M1,,SELL,,4109.22,,,4112.03,,4107.16,,0.01,,-2.95,,-121.84,,,,False,SL
2026-07-10 12:41:00,,2026-07-10 13:01:00,,M1,,BUY,,4111.48,,,4108.13,,4118.8,,0.01,,7.18,,-108.18,,,,False,TP
2026-07-10 12:42:00,,2026-07-10 13:01:00,,M1,,BUY,,4111.26,,,4108.02,,4118.11,,0.01,,6.71,,-101.47,,,,False,TP
2026-07-10 12:43:00,,2026-07-10 12:48:00,,M1,,BUY,,4111.82,,,4108.45,,4118.2,,0.01,,-3.51,,-110.98,,,,False,SL
2026-07-10 13:00:00,,2026-07-10 14:48:00,,H1,,SELL,,4116.86,,,4123.95,,4104.95,,0.01,,11.77,,-102.85,,,,False,TP
2026-07-10 13:00:00,,2026-07-10 15:28:00,,M30,,BUY,,4117.0,,,4103.93,,4127.7,,0.01,,-13.21,,-140.71,,,,False,SL
2026-07-10 13:04:00,,2026-07-10 13:06:00,,M1,,BUY,,4118.14,,,4115.22,,4118.85,,0.01,,0.57,,-100.9,,,,False,TP
2026-07-10 13:20:00,,2026-07-10 13:44:00,,M5,,BUY,,4120.01,,,4111.97,,4128.0,,0.01,,-8.18,,-111.21,,,,False,SL
2026-07-10 13:24:00,,2026-07-10 13:29:00,,M1,,BUY,,4117.6,,,4115.61,,4120.6,,0.01,,-2.13,,-103.03,,,,False,SL
2026-07-10 13:35:00,,2026-07-10 14:44:00,,M1,,BUY,,4113.97,,,4108.55,,4118.95,,0.01,,-5.56,,-125.76,,,,False,SL
2026-07-10 13:47:00,,2026-07-10 13:48:00,,M1,,BUY,,4112.35,,,4108.29,,4110.1,,0.01,,-2.39,,-113.6,,,,False,TP
2026-07-10 13:48:00,,2026-07-10 14:01:00,,M1,,BUY,,4114.09,,,4110.98,,4119.64,,0.01,,-3.25,,-120.2,,,,False,SL
2026-07-10 13:55:00,,2026-07-10 13:56:00,,M1,,SELL,,4113.64,,,4118.5,,4116.85,,0.01,,-3.35,,-116.95,,,,False,TP
2026-07-10 14:00:00,,2026-07-10 15:49:00,,H1,,SELL,,4111.7,,,4126.66,,4097.99,,0.01,,13.57,,-129.21,,,,False,TP
2026-07-10 14:00:00,,2026-07-10 21:34:00,,H4,,SELL,,4111.7,,,4151.13,,4078.06,,0.01,,33.5,,-197.58,,,,False,TP
2026-07-10 14:10:00,,2026-07-10 14:44:00,,M5,,SELL,,4111.32,,,4118.71,,4108.19,,0.01,,2.99,,-122.77,,,,False,TP
2026-07-10 14:20:00,,2026-07-10 14:45:00,,M5,,BUY,,4114.33,,,4106.83,,4118.94,,0.01,,-7.64,,-112.28,,,,False,SL
2026-07-10 14:24:00,,2026-07-10 14:44:00,,M1,,SELL,,4113.28,,,4119.03,,4108.84,,0.01,,4.3,,-118.47,,,,False,TP
2026-07-10 14:29:00,,2026-07-10 14:44:00,,M1,,SELL,,4112.98,,,4118.74,,4108.41,,0.01,,4.43,,-114.04,,,,False,TP
2026-07-10 14:30:00,,2026-07-10 14:45:00,,M15,,BUY,,4112.65,,,4105.76,,4118.34,,0.01,,-7.03,,-119.31,,,,False,SL
2026-07-10 14:33:00,,2026-07-10 14:44:00,,M1,,SELL,,4113.99,,,4118.58,,4108.85,,0.01,,5.0,,-109.04,,,,False,TP
2026-07-10 14:38:00,,2026-07-10 14:44:00,,M1,,SELL,,4111.93,,,4112.87,,4107.39,,0.01,,4.4,,-104.64,,,,False,TP
2026-07-10 14:40:00,,2026-07-10 14:45:00,,M1,,SELL,,4111.61,,,4112.47,,4106.78,,0.01,,4.69,,-114.62,,,,False,TP
2026-07-10 14:54:00,,2026-07-10 14:56:00,,M1,,BUY,,4108.08,,,4105.76,,4108.75,,0.01,,0.53,,-102.32,,,,False,TP
2026-07-10 14:56:00,,2026-07-10 14:57:00,,M1,,SELL,,4107.11,,,4110.78,,4106.54,,0.01,,0.43,,-101.89,,,,False,TP
2026-07-10 15:01:00,,2026-07-10 15:02:00,,M1,,SELL,,4107.66,,,4110.4,,4106.38,,0.01,,1.14,,-100.75,,,,False,TP
2026-07-10 15:04:00,,2026-07-10 15:34:00,,M1,,BUY,,4105.78,,,4103.17,,4109.81,,0.01,,-2.75,,-146.91,,,,False,SL
2026-07-10 15:08:00,,2026-07-10 15:09:00,,M1,,BUY,,4107.2,,,4105.97,,4110.23,,0.01,,-1.37,,-102.12,,,,False,SL
2026-07-10 15:13:00,,2026-07-10 15:26:00,,M1,,BUY,,4106.69,,,4105.02,,4109.72,,0.01,,-1.81,,-106.28,,,,False,SL
2026-07-10 15:19:00,,2026-07-10 15:25:00,,M1,,BUY,,4107.75,,,4105.54,,4110.26,,0.01,,-2.35,,-104.47,,,,False,SL
2026-07-10 15:25:00,,2026-07-10 15:48:00,,M5,,SELL,,4105.25,,,4110.51,,4098.66,,0.01,,6.45,,-142.78,,,,False,TP
2026-07-10 15:28:00,,2026-07-10 15:29:00,,M1,,SELL,,4104.14,,,4109.11,,4107.45,,0.01,,-3.45,,-144.16,,,,False,TP
2026-07-10 15:45:00,,2026-07-10 15:46:00,,M1,,BUY,,4102.03,,,4098.16,,4099.85,,0.01,,-2.32,,-149.23,,,,False,TP
2026-07-10 15:52:00,,2026-07-10 15:58:00,,M1,,BUY,,4097.67,,,4096.28,,4100.43,,0.01,,-1.53,,-130.74,,,,False,SL
2026-07-10 15:55:00,,2026-07-10 16:02:00,,M5,,SELL,,4096.94,,,4100.43,,4094.95,,0.01,,1.85,,-128.89,,,,False,TP
2026-07-10 15:56:00,,2026-07-10 16:02:00,,M1,,BUY,,4097.55,,,4095.76,,4100.47,,0.01,,-1.93,,-130.82,,,,False,SL
2026-07-10 16:05:00,,2026-07-10 16:06:00,,M1,,BUY,,4098.56,,,4096.75,,4098.94,,0.01,,0.24,,-130.58,,,,False,TP
2026-07-10 16:08:00,,2026-07-10 16:12:00,,M1,,SELL,,4099.28,,,4100.34,,4097.14,,0.01,,2.0,,-128.58,,,,False,TP
2026-07-10 16:13:00,,2026-07-10 16:14:00,,M1,,BUY,,4098.54,,,4096.11,,4099.3,,0.01,,0.62,,-127.96,,,,False,TP
2026-07-10 16:16:00,,2026-07-10 16:17:00,,M1,,BUY,,4100.7,,,4098.1,,4099.82,,0.01,,-1.02,,-128.98,,,,False,TP
2026-07-10 16:32:00,,2026-07-10 16:43:00,,M1,,SELL,,4102.06,,,4103.01,,4096.95,,0.01,,-1.09,,-130.07,,,,False,SL
2026-07-10 16:34:00,,2026-07-10 16:43:00,,M1,,SELL,,4101.69,,,4103.54,,4096.9,,0.01,,-1.99,,-132.06,,,,False,SL
2026-07-10 16:36:00,,2026-07-10 16:43:00,,M1,,SELL,,4101.35,,,4103.18,,4097.47,,0.01,,-1.97,,-134.03,,,,False,SL
2026-07-10 16:44:00,,2026-07-10 16:45:00,,M1,,BUY,,4102.86,,,4097.9,,4099.53,,0.01,,-3.47,,-137.5,,,,False,TP
2026-07-10 16:47:00,,2026-07-10 17:05:00,,M1,,SELL,,4102.41,,,4108.37,,4098.92,,0.01,,-6.1,,-146.93,,,,False,SL
2026-07-10 16:57:00,,2026-07-10 16:58:00,,M1,,SELL,,4103.85,,,4108.43,,4107.04,,0.01,,-3.33,,-140.83,,,,False,TP
2026-07-10 17:01:00,,2026-07-10 17:24:00,,M1,,BUY,,4106.69,,,4103.58,,4109.84,,0.01,,3.01,,-144.82,,,,False,TP
2026-07-10 17:06:00,,2026-07-10 17:07:00,,M1,,BUY,,4108.2,,,4107.17,,4108.79,,0.01,,-1.17,,-148.1,,,,False,SL
2026-07-10 17:14:00,,2026-07-10 17:23:00,,M1,,BUY,,4106.66,,,4105.58,,4109.22,,0.01,,2.42,,-145.68,,,,False,TP
2026-07-10 17:19:00,,2026-07-10 17:23:00,,M1,,SELL,,4106.55,,,4108.56,,4105.96,,0.01,,-2.15,,-147.83,,,,False,SL
2026-07-10 17:20:00,,2026-07-10 17:24:00,,M1,,BUY,,4107.38,,,4105.74,,4109.98,,0.01,,2.46,,-142.36,,,,False,TP
2026-07-10 17:27:00,,2026-07-10 17:30:00,,M1,,SELL,,4108.77,,,4109.93,,4106.9,,0.01,,-1.3,,-143.66,,,,False,SL
2026-07-10 17:35:00,,2026-07-10 17:36:00,,M1,,SELL,,4106.88,,,4107.6,,4105.85,,0.01,,-0.86,,-144.52,,,,False,SL
2026-07-10 17:39:00,,2026-07-10 17:41:00,,M1,,SELL,,4108.44,,,4109.68,,4107.34,,0.01,,0.96,,-143.56,,,,False,TP
2026-07-10 17:42:00,,2026-07-10 17:43:00,,M1,,SELL,,4107.73,,,4108.27,,4106.86,,0.01,,-0.68,,-144.24,,,,False,SL
2026-07-10 17:44:00,,2026-07-10 17:45:00,,M1,,BUY,,4108.28,,,4107.42,,4108.85,,0.01,,0.43,,-143.81,,,,False,TP
2026-07-10 17:48:00,,2026-07-10 17:49:00,,M1,,SELL,,4107.57,,,4108.37,,4106.96,,0.01,,-0.94,,-144.75,,,,False,SL
2026-07-10 17:50:00,,2026-07-10 18:00:00,,M5,,SELL,,4107.3,,,4110.68,,4105.02,,0.01,,2.14,,-142.61,,,,False,TP
2026-07-10 17:55:00,,2026-07-10 18:00:00,,M5,,SELL,,4108.44,,,4110.4,,4105.42,,0.01,,2.88,,-139.73,,,,False,TP
2026-07-10 17:59:00,,2026-07-10 18:00:00,,M1,,SELL,,4105.9,,,4108.63,,4107.33,,0.01,,-1.57,,-141.3,,,,False,TP
2026-07-10 18:05:00,,2026-07-10 18:06:00,,M1,,SELL,,4106.93,,,4108.72,,4106.06,,0.01,,0.73,,-140.57,,,,False,TP
2026-07-10 18:10:00,,2026-07-10 18:28:00,,M5,,BUY,,4106.08,,,4103.02,,4111.62,,0.01,,-3.2,,-146.41,,,,False,SL
2026-07-10 18:14:00,,2026-07-10 18:15:00,,M1,,SELL,,4107.04,,,4107.78,,4106.22,,0.01,,0.68,,-139.89,,,,False,TP
2026-07-10 18:15:00,,2026-07-10 18:35:00,,M15,,SELL,,4106.32,,,4110.75,,4098.93,,0.01,,7.25,,-139.16,,,,False,TP
2026-07-10 18:16:00,,2026-07-10 18:17:00,,M1,,SELL,,4106.41,,,4108.93,,4107.6,,0.01,,-1.33,,-141.22,,,,False,TP
2026-07-10 18:26:00,,2026-07-10 18:27:00,,M1,,SELL,,4105.6,,,4108.88,,4107.45,,0.01,,-1.99,,-143.21,,,,False,TP
2026-07-10 18:30:00,,2026-07-10 18:37:00,,M5,,SELL,,4100.19,,,4109.78,,4098.43,,0.01,,1.62,,-137.54,,,,False,TP
2026-07-10 18:30:00,,2026-07-10 19:14:00,,M15,,SELL,,4100.19,,,4110.93,,4088.71,,0.01,,-10.88,,-162.13,,,,False,SL
2026-07-10 18:33:00,,2026-07-10 18:37:00,,M1,,BUY,,4102.94,,,4097.81,,4108.57,,0.01,,-5.27,,-142.81,,,,False,SL
2026-07-10 18:39:00,,2026-07-10 18:41:00,,M1,,SELL,,4096.87,,,4099.6,,4096.26,,0.01,,-2.87,,-145.68,,,,False,SL
2026-07-10 18:50:00,,2026-07-10 18:57:00,,M5,,BUY,,4105.94,,,4103.95,,4112.5,,0.01,,-2.13,,-146.93,,,,False,SL
2026-07-10 18:53:00,,2026-07-10 18:55:00,,M1,,SELL,,4106.74,,,4108.8,,4105.72,,0.01,,0.88,,-144.8,,,,False,TP
2026-07-10 19:00:00,,2026-07-10 19:01:00,,M1,,SELL,,4102.39,,,4103.27,,4097.23,,0.01,,-1.02,,-147.95,,,,False,SL
2026-07-10 19:05:00,,2026-07-10 19:06:00,,M1,,BUY,,4102.75,,,4097.88,,4099.59,,0.01,,-3.3,,-151.25,,,,False,TP
2026-07-10 19:05:00,,2026-07-10 19:14:00,,M5,,SELL,,4102.61,,,4109.39,,4098.96,,0.01,,-6.92,,-169.05,,,,False,SL
2026-07-10 19:15:00,,2026-07-10 20:25:00,,M15,,BUY,,4115.12,,,4097.6,,4128.1,,0.01,,-17.66,,-177.43,,,,False,SL
2026-07-10 19:20:00,,2026-07-10 19:24:00,,M1,,SELL,,4109.22,,,4114.17,,4105.71,,0.01,,3.37,,-165.68,,,,False,TP
2026-07-10 19:21:00,,2026-07-10 19:24:00,,M1,,SELL,,4109.53,,,4111.35,,4105.67,,0.01,,3.72,,-161.96,,,,False,TP
2026-07-10 19:22:00,,2026-07-10 19:24:00,,M1,,SELL,,4107.57,,,4112.36,,4105.87,,0.01,,1.56,,-160.4,,,,False,TP
2026-07-10 19:27:00,,2026-07-10 19:28:00,,M1,,SELL,,4106.65,,,4108.63,,4105.02,,0.01,,1.49,,-158.91,,,,False,TP
2026-07-10 19:29:00,,2026-07-10 19:30:00,,M1,,SELL,,4104.62,,,4108.75,,4105.58,,0.01,,-1.1,,-160.01,,,,False,TP
2026-07-10 19:33:00,,2026-07-10 19:37:00,,M1,,SELL,,4104.08,,,4108.8,,4098.68,,0.01,,5.26,,-154.75,,,,False,TP
2026-07-10 19:46:00,,2026-07-10 20:25:00,,M1,,BUY,,4101.09,,,4096.74,,4108.21,,0.01,,-4.49,,-181.92,,,,False,SL
2026-07-10 19:48:00,,2026-07-10 20:25:00,,M1,,BUY,,4101.82,,,4098.2,,4108.51,,0.01,,-3.76,,-185.68,,,,False,SL
2026-07-10 19:50:00,,2026-07-10 19:52:00,,M1,,SELL,,4101.75,,,4103.79,,4096.1,,0.01,,-2.18,,-156.93,,,,False,SL
2026-07-10 19:53:00,,2026-07-10 20:25:00,,M1,,SELL,,4102.34,,,4108.79,,4098.5,,0.01,,3.7,,-181.98,,,,False,TP
2026-07-10 19:55:00,,2026-07-10 20:01:00,,M5,,BUY,,4100.55,,,4096.99,,4102.64,,0.01,,1.95,,-156.21,,,,False,TP
2026-07-10 19:58:00,,2026-07-10 19:59:00,,M1,,SELL,,4099.91,,,4101.0,,4096.55,,0.01,,-1.23,,-158.16,,,,False,SL
2026-07-10 20:00:00,,2026-07-10 20:24:00,,M15,,SELL,,4100.83,,,4109.74,,4098.6,,0.01,,2.09,,-159.77,,,,False,TP
2026-07-10 20:01:00,,2026-07-10 20:25:00,,M1,,BUY,,4102.51,,,4097.94,,4108.82,,0.01,,-4.71,,-186.69,,,,False,SL
2026-07-10 20:16:00,,2026-07-10 20:18:00,,M1,,BUY,,4106.63,,,4102.99,,4110.41,,0.01,,-3.78,,-159.99,,,,False,SL
2026-07-10 20:21:00,,2026-07-10 20:22:00,,M1,,BUY,,4101.98,,,4097.73,,4100.25,,0.01,,-1.87,,-161.86,,,,False,TP
2026-07-10 20:26:00,,2026-07-10 20:27:00,,M1,,SELL,,4097.69,,,4099.18,,4096.47,,0.01,,1.08,,-185.61,,,,False,TP
2026-07-10 20:30:00,,2026-07-10 20:32:00,,M1,,SELL,,4087.4,,,4092.56,,4085.78,,0.01,,-5.3,,-226.75,,,,False,SL
2026-07-10 20:30:00,,2026-07-10 22:53:00,,M15,,SELL,,4087.4,,,4110.89,,4068.08,,0.01,,-23.63,,-215.52,,,,False,SL
2026-07-10 20:36:00,,2026-07-10 20:38:00,,M1,,SELL,,4088.16,,,4093.14,,4085.31,,0.01,,-5.12,,-231.87,,,,False,SL
2026-07-10 20:37:00,,2026-07-10 20:41:00,,M1,,BUY,,4091.36,,,4086.18,,4098.34,,0.01,,6.84,,-225.03,,,,False,TP
2026-07-10 21:00:00,,2026-07-10 21:03:00,,M1,,BUY,,4100.31,,,4097.42,,4100.72,,0.01,,0.27,,-224.76,,,,False,TP
2026-07-10 21:01:00,,2026-07-10 21:03:00,,M1,,SELL,,4098.47,,,4101.76,,4095.81,,0.01,,-3.43,,-228.19,,,,False,SL
2026-07-10 21:05:00,,2026-07-10 21:13:00,,M5,,SELL,,4101.05,,,4109.3,,4098.91,,0.01,,2.0,,-226.19,,,,False,TP
2026-07-10 21:20:00,,2026-07-10 21:30:00,,M5,,BUY,,4104.42,,,4094.61,,4108.42,,0.01,,3.86,,-222.33,,,,False,TP
2026-07-10 21:24:00,,2026-07-10 21:33:00,,M1,,SELL,,4104.68,,,4109.26,,4098.88,,0.01,,5.66,,-216.67,,,,False,TP
2026-07-10 21:30:00,,2026-07-10 21:33:00,,M1,,SELL,,4105.45,,,4110.31,,4098.51,,0.01,,6.8,,-209.87,,,,False,TP
2026-07-10 21:30:00,,2026-07-10 21:33:00,,M5,,BUY,,4105.59,,,4097.14,,4108.11,,0.01,,-8.59,,-218.46,,,,False,SL
2026-07-10 21:30:00,,2026-07-10 21:33:00,,M15,,BUY,,4105.59,,,4093.11,,4118.03,,0.01,,-12.62,,-231.08,,,,False,SL
2026-07-10 21:33:00,,2026-07-10 21:34:00,,M1,,SELL,,4087.48,,,4109.79,,4078.33,,0.01,,9.01,,-188.57,,,,False,TP
2026-07-10 21:42:00,,2026-07-10 21:47:00,,M1,,BUY,,4096.4,,,4093.3,,4103.0,,0.01,,6.46,,-182.11,,,,False,TP
2026-07-10 21:56:00,,2026-07-10 21:58:00,,M1,,SELL,,4098.57,,,4103.8,,4094.61,,0.01,,3.82,,-178.29,,,,False,TP
2026-07-10 22:01:00,,2026-07-10 22:17:00,,M1,,BUY,,4096.59,,,4089.7,,4101.78,,0.01,,5.05,,-173.24,,,,False,TP
2026-07-10 22:10:00,,2026-07-10 22:17:00,,M1,,SELL,,4098.63,,,4101.61,,4095.53,,0.01,,-3.12,,-176.36,,,,False,SL
2026-07-10 22:20:00,,2026-07-10 22:22:00,,M1,,SELL,,4099.87,,,4101.19,,4096.19,,0.01,,-1.46,,-177.82,,,,False,SL
2026-07-10 22:25:00,,2026-07-10 22:28:00,,M1,,BUY,,4105.84,,,4103.8,,4110.67,,0.01,,-2.18,,-180.0,,,,False,SL
2026-07-10 22:27:00,,2026-07-10 22:49:00,,M1,,SELL,,4105.35,,,4108.82,,4098.38,,0.01,,-3.61,,-186.86,,,,False,SL
2026-07-10 22:30:00,,2026-07-10 22:31:00,,M1,,SELL,,4102.14,,,4103.31,,4096.48,,0.01,,-1.31,,-181.31,,,,False,SL
2026-07-10 22:33:00,,2026-07-10 22:49:00,,M1,,SELL,,4102.65,,,4108.46,,4098.31,,0.01,,-5.95,,-192.81,,,,False,SL
2026-07-10 22:44:00,,2026-07-10 22:45:00,,M1,,SELL,,4104.58,,,4108.67,,4106.38,,0.01,,-1.94,,-183.25,,,,False,TP
2026-07-10 22:48:00,,2026-07-10 22:49:00,,M1,,BUY,,4108.09,,,4105.24,,4109.15,,0.01,,0.92,,-191.89,,,,False,TP
2026-07-10 23:04:00,,2026-07-10 23:17:00,,M1,,SELL,,4111.79,,,4113.14,,4106.68,,0.01,,-1.49,,-217.01,,,,False,SL
2026-07-10 23:08:00,,2026-07-10 23:17:00,,M1,,SELL,,4109.84,,,4112.86,,4106.97,,0.01,,-3.16,,-220.17,,,,False,SL
2026-07-10 23:15:00,,2026-07-11 00:05:00,,M15,,BUY,,4110.35,,,4102.79,,4118.71,,0.01,,-7.7,,-247.86,,,,False,SL
2026-07-10 23:15:00,,2026-07-10 23:31:00,,M5,,SELL,,4110.21,,,4115.31,,4103.28,,0.01,,-5.24,,-227.01,,,,False,SL
2026-07-10 23:22:00,,2026-07-10 23:25:00,,M1,,SELL,,4108.72,,,4110.18,,4106.56,,0.01,,-1.6,,-221.77,,,,False,SL
2026-07-10 23:30:00,,2026-07-11 00:06:00,,M15,,BUY,,4114.58,,,4102.38,,4128.59,,0.01,,-12.34,,-260.2,,,,False,SL
2026-07-10 23:33:00,,2026-07-10 23:34:00,,M1,,SELL,,4114.43,,,4118.95,,4117.16,,0.01,,-2.87,,-229.88,,,,False,TP
2026-07-10 23:34:00,,2026-07-10 23:35:00,,M1,,SELL,,4113.94,,,4118.85,,4117.04,,0.01,,-3.24,,-233.12,,,,False,TP
2026-07-10 23:35:00,,2026-07-10 23:53:00,,M5,,BUY,,4112.86,,,4107.31,,4118.76,,0.01,,-5.69,,-238.81,,,,False,SL
2026-07-10 23:55:00,,2026-07-10 23:56:00,,M1,,SELL,,4106.28,,,4108.99,,4107.49,,0.01,,-1.35,,-240.16,,,,False,TP
2026-07-11 00:00:00,,2026-07-13 05:06:00,,M30,,SELL,,4104.56,,,4121.48,,4088.67,,0.01,,15.75,,-250.47,,,,False,TP
2026-07-11 00:03:00,,2026-07-11 00:06:00,,M1,,BUY,,4104.23,,,4102.49,,4109.68,,0.01,,-1.88,,-262.08,,,,False,SL
2026-07-11 00:08:00,,2026-07-11 01:46:00,,M1,,SELL,,4102.87,,,4108.92,,4098.6,,0.01,,4.13,,-259.84,,,,False,TP
2026-07-11 00:28:00,,2026-07-11 00:30:00,,M1,,BUY,,4105.65,,,4104.41,,4109.21,,0.01,,-1.38,,-263.46,,,,False,SL
2026-07-11 00:30:00,,2026-07-11 03:01:00,,M30,,SELL,,4105.66,,,4112.66,,4096.32,,0.01,,-7.14,,-258.09,,,,False,SL
2026-07-11 00:46:00,,2026-07-11 00:47:00,,M1,,SELL,,4104.42,,,4109.2,,4107.86,,0.01,,-3.58,,-267.04,,,,False,TP
