2026-07-04 08:28:09,14,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,17.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.104809, 633.031212, -1094.2562, 5.586876, -3)",656.1,633.03,5.587,3,-1094.26,0.19,55.01,10391,180,633.03,5.587,3,-1094.26,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,15,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.056929, 632.97467, -1092.8687, 5.586724, -3)",656.06,632.97,5.587,3,-1092.87,0.19,55.01,10391,90,638.36,5.635,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,15,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.056929, 632.97467, -1092.8687, 5.586724, -3)",656.06,632.97,5.587,3,-1092.87,0.19,55.01,10391,120,692.58,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,15,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.056929, 632.97467, -1092.8687, 5.586724, -3)",656.06,632.97,5.587,3,-1092.87,0.19,55.01,10391,150,660.31,6.115,3,-999.75,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,15,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.056929, 632.97467, -1092.8687, 5.586724, -3)",656.06,632.97,5.587,3,-1092.87,0.19,55.01,10391,180,632.97,5.587,3,-1092.87,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,16,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.009049, 632.918128, -1091.4812, 5.586572, -3)",656.01,632.92,5.587,3,-1091.48,0.19,55.01,10391,90,638.33,5.635,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,16,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.009049, 632.918128, -1091.4812, 5.586572, -3)",656.01,632.92,5.587,3,-1091.48,0.19,55.01,10391,120,692.54,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,16,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.009049, 632.918128, -1091.4812, 5.586572, -3)",656.01,632.92,5.587,3,-1091.48,0.19,55.01,10391,150,660.24,6.114,3,-998.4,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,16,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 656.009049, 632.918128, -1091.4812, 5.586572, -3)",656.01,632.92,5.587,3,-1091.48,0.19,55.01,10391,180,632.92,5.587,3,-1091.48,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,17,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.961169, 632.861587, -1090.0937, 5.58642, -3)",655.96,632.86,5.586,3,-1090.09,0.19,55.01,10391,90,638.3,5.635,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,17,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.961169, 632.861587, -1090.0937, 5.58642, -3)",655.96,632.86,5.586,3,-1090.09,0.19,55.01,10391,120,692.5,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,17,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.961169, 632.861587, -1090.0937, 5.58642, -3)",655.96,632.86,5.586,3,-1090.09,0.19,55.01,10391,150,660.17,6.114,3,-997.05,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,17,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.25,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.961169, 632.861587, -1090.0937, 5.58642, -3)",655.96,632.86,5.586,3,-1090.09,0.19,55.01,10391,180,632.86,5.586,3,-1090.09,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,18,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.913288, 632.805045, -1088.7062, 5.586268, -3)",655.91,632.81,5.586,3,-1088.71,0.19,55.01,10391,90,638.28,5.636,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,18,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.913288, 632.805045, -1088.7062, 5.586268, -3)",655.91,632.81,5.586,3,-1088.71,0.19,55.01,10391,120,692.47,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,18,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.913288, 632.805045, -1088.7062, 5.586268, -3)",655.91,632.81,5.586,3,-1088.71,0.19,55.01,10391,150,660.1,6.114,3,-995.7,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,18,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,16.0,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.913288, 632.805045, -1088.7062, 5.586268, -3)",655.91,632.81,5.586,3,-1088.71,0.19,55.01,10391,180,632.81,5.586,3,-1088.71,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,19,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,15.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.865408, 632.748503, -1087.3187, 5.586115, -3)",655.87,632.75,5.586,3,-1087.32,0.19,55.01,10391,90,638.25,5.636,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,19,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,15.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.865408, 632.748503, -1087.3187, 5.586115, -3)",655.87,632.75,5.586,3,-1087.32,0.19,55.01,10391,120,692.43,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,19,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,15.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.865408, 632.748503, -1087.3187, 5.586115, -3)",655.87,632.75,5.586,3,-1087.32,0.19,55.01,10391,150,660.03,6.114,3,-994.35,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,19,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,15.75,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.865408, 632.748503, -1087.3187, 5.586115, -3)",655.87,632.75,5.586,3,-1087.32,0.19,55.01,10391,180,632.75,5.586,3,-1087.32,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,20,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,15.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.817528, 632.691962, -1085.9312, 5.585963, -3)",655.82,632.69,5.586,3,-1085.93,0.19,55.01,10391,90,638.22,5.636,3,-987.11,3302.89,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,20,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,15.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.817528, 632.691962, -1085.9312, 5.585963, -3)",655.82,632.69,5.586,3,-1085.93,0.19,55.01,10391,120,692.39,6.12,3,-999.91,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,20,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,15.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.817528, 632.691962, -1085.9312, 5.585963, -3)",655.82,632.69,5.586,3,-1085.93,0.19,55.01,10391,150,659.96,6.114,3,-993.0,5625.78,90d:8;120d:10;150d:15;180d:16
2026-07-04 08:28:09,20,INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom13_hbefore14,15.5,False,-999.91:FAIL;-1000:FAIL,"(0, 0, 655.817528, 632.691962, -1085.9312, 5.585963, -3)",655.82,632.69,5.586,3,-1085.93,0.19,55.01,10391,180,632.69,5.586,3,-1085.93,5625.78,90d:8;120d:10;150d:15;180d:16
