timestamp,rank,label,add_leg,add_weight,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 16:02:05,0,S83_BASELINE,,,,429.68,401.38,4.095,3,-999.91,0.19,55.01,9754,90,439.1,4.474,3,-984.09,3352.32,6366.25,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,0,S83_BASELINE,,,,429.68,401.38,4.095,3,-999.91,0.19,55.01,9754,120,475.4,4.573,3,-984.09,5771.9,8458.94,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,0,S83_BASELINE,,,,429.68,401.38,4.095,3,-999.91,0.19,55.01,9754,150,402.83,4.22,3,-998.76,5771.9,10130.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,0,S83_BASELINE,,,,429.68,401.38,4.095,3,-999.91,0.19,55.01,9754,180,401.38,4.095,3,-999.91,5771.9,12068.08,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,89,S83+S87_H12_TURNx6.7,S87_H12_TURN,6.7,"(0, 444.908719, 416.34641, -1210.0046, 4.022452, -5)",444.91,416.35,4.022,5,-1210.0,0.19,55.01,9764,90,445.41,4.317,3,-985.59,3826.88,6453.35,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:567.36;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,89,S83+S87_H12_TURNx6.7,S87_H12_TURN,6.7,"(0, 444.908719, 416.34641, -1210.0046, 4.022452, -5)",444.91,416.35,4.022,5,-1210.0,0.19,55.01,9764,120,496.23,4.546,3,-984.09,6836.26,8599.65,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:2500.24;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,89,S83+S87_H12_TURNx6.7,S87_H12_TURN,6.7,"(0, 444.908719, 416.34641, -1210.0046, 4.022452, -5)",444.91,416.35,4.022,5,-1210.0,0.19,55.01,9764,150,421.65,4.186,5,-1191.25,6836.26,10331.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:2823.11;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,89,S83+S87_H12_TURNx6.7,S87_H12_TURN,6.7,"(0, 444.908719, 416.34641, -1210.0046, 4.022452, -5)",444.91,416.35,4.022,5,-1210.0,0.19,55.01,9764,180,416.35,4.022,3,-1210.0,6836.26,12302.58,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:2693.13;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,90,S83+S87_D1_LAST_INVx4.5,S87_D1_LAST_INV,4.5,"(0, 444.708039, 412.604816, -1212.8927, 4.045859, -3)",444.71,412.6,4.046,3,-1212.89,0.19,55.01,9782,90,459.16,4.451,3,-1197.34,3671.06,6519.25,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1805.58;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,90,S83+S87_D1_LAST_INVx4.5,S87_D1_LAST_INV,4.5,"(0, 444.708039, 412.604816, -1212.8927, 4.045859, -3)",444.71,412.6,4.046,3,-1212.89,0.19,55.01,9782,120,491.29,4.473,3,-1197.34,6275.76,8692.94,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:1906.38;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,90,S83+S87_D1_LAST_INVx4.5,S87_D1_LAST_INV,4.5,"(0, 444.708039, 412.604816, -1212.8927, 4.045859, -3)",444.71,412.6,4.046,3,-1212.89,0.19,55.01,9782,150,415.78,4.146,3,-1207.37,6275.76,10400.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:1942.56;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,90,S83+S87_D1_LAST_INVx4.5,S87_D1_LAST_INV,4.5,"(0, 444.708039, 412.604816, -1212.8927, 4.045859, -3)",444.71,412.6,4.046,3,-1212.89,0.19,55.01,9782,180,412.6,4.046,3,-1212.89,6275.76,12369.58,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2019.64;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,91,S83+S87_H12_TURNx6.6,S87_H12_TURN,6.6,"(0, 444.681399, 416.123099, -1204.2345, 4.023492, -5)",444.68,416.12,4.023,5,-1204.23,0.19,55.01,9764,90,445.31,4.319,3,-984.09,3819.8,6452.05,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:558.89;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,91,S83+S87_H12_TURNx6.6,S87_H12_TURN,6.6,"(0, 444.681399, 416.123099, -1204.2345, 4.023492, -5)",444.68,416.12,4.023,5,-1204.23,0.19,55.01,9764,120,495.92,4.546,3,-984.09,6820.38,8597.55,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:2462.92;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,91,S83+S87_H12_TURNx6.6,S87_H12_TURN,6.6,"(0, 444.681399, 416.123099, -1204.2345, 4.023492, -5)",444.68,416.12,4.023,5,-1204.23,0.19,55.01,9764,150,421.37,4.186,5,-1188.38,6820.38,10328.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:2780.98;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,91,S83+S87_H12_TURNx6.6,S87_H12_TURN,6.6,"(0, 444.681399, 416.123099, -1204.2345, 4.023492, -5)",444.68,416.12,4.023,5,-1204.23,0.19,55.01,9764,180,416.12,4.023,3,-1204.23,6820.38,12299.08,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:2652.94;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,92,S83+S87_H12_TURNx6.5,S87_H12_TURN,6.5,"(0, 444.454078, 415.899788, -1198.4645, 4.024534, -5)",444.45,415.9,4.025,5,-1198.46,0.19,55.01,9764,90,445.22,4.322,3,-984.09,3812.72,6450.75,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:550.42;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,92,S83+S87_H12_TURNx6.5,S87_H12_TURN,6.5,"(0, 444.454078, 415.899788, -1198.4645, 4.024534, -5)",444.45,415.9,4.025,5,-1198.46,0.19,55.01,9764,120,495.61,4.546,3,-984.09,6804.49,8595.44,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:2425.61;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,92,S83+S87_H12_TURNx6.5,S87_H12_TURN,6.5,"(0, 444.454078, 415.899788, -1198.4645, 4.024534, -5)",444.45,415.9,4.025,5,-1198.46,0.19,55.01,9764,150,421.09,4.187,5,-1185.51,6804.49,10325.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:2738.84;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,92,S83+S87_H12_TURNx6.5,S87_H12_TURN,6.5,"(0, 444.454078, 415.899788, -1198.4645, 4.024534, -5)",444.45,415.9,4.025,5,-1198.46,0.19,55.01,9764,180,415.9,4.025,3,-1198.46,6804.49,12295.58,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:2612.74;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,93,S83+S87_D1_LAST_INVx4.4,S87_D1_LAST_INV,4.4,"(0, 444.374043, 412.355477, -1208.1537, 4.047003, -3)",444.37,412.36,4.047,3,-1208.15,0.19,55.01,9782,90,458.72,4.452,3,-1192.6,3663.98,6515.85,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1765.46;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,93,S83+S87_D1_LAST_INVx4.4,S87_D1_LAST_INV,4.4,"(0, 444.374043, 412.355477, -1208.1537, 4.047003, -3)",444.37,412.36,4.047,3,-1208.15,0.19,55.01,9782,120,490.93,4.475,3,-1192.6,6264.57,8687.74,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:1864.02;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,93,S83+S87_D1_LAST_INVx4.4,S87_D1_LAST_INV,4.4,"(0, 444.374043, 412.355477, -1208.1537, 4.047003, -3)",444.37,412.36,4.047,3,-1208.15,0.19,55.01,9782,150,415.49,4.147,3,-1202.63,6264.57,10394.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:1899.39;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,93,S83+S87_D1_LAST_INVx4.4,S87_D1_LAST_INV,4.4,"(0, 444.374043, 412.355477, -1208.1537, 4.047003, -3)",444.37,412.36,4.047,3,-1208.15,0.19,55.01,9782,180,412.36,4.047,3,-1208.15,6264.57,12362.88,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:1974.76;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,94,S83+S87_H12_TURNx6.4,S87_H12_TURN,6.4,"(0, 444.226758, 415.676477, -1192.6945, 4.025578, -5)",444.23,415.68,4.026,5,-1192.69,0.19,55.01,9764,90,445.12,4.324,3,-984.09,3805.64,6449.45,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:541.95;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,94,S83+S87_H12_TURNx6.4,S87_H12_TURN,6.4,"(0, 444.226758, 415.676477, -1192.6945, 4.025578, -5)",444.23,415.68,4.026,5,-1192.69,0.19,55.01,9764,120,495.3,4.547,3,-984.09,6788.6,8593.34,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:2388.29;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,94,S83+S87_H12_TURNx6.4,S87_H12_TURN,6.4,"(0, 444.226758, 415.676477, -1192.6945, 4.025578, -5)",444.23,415.68,4.026,5,-1192.69,0.19,55.01,9764,150,420.8,4.188,5,-1182.63,6788.6,10322.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:2696.70;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,94,S83+S87_H12_TURNx6.4,S87_H12_TURN,6.4,"(0, 444.226758, 415.676477, -1192.6945, 4.025578, -5)",444.23,415.68,4.026,5,-1192.69,0.19,55.01,9764,180,415.68,4.026,3,-1192.69,6788.6,12292.08,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:2572.54;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,95,S83+S87_D1_LAST_INVx4.3,S87_D1_LAST_INV,4.3,"(0, 444.040048, 412.106138, -1203.4147, 4.048149, -3)",444.04,412.11,4.048,3,-1203.41,0.19,55.01,9782,90,458.27,4.452,3,-1187.86,3656.89,6512.45,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1725.33;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,95,S83+S87_D1_LAST_INVx4.3,S87_D1_LAST_INV,4.3,"(0, 444.040048, 412.106138, -1203.4147, 4.048149, -3)",444.04,412.11,4.048,3,-1203.41,0.19,55.01,9782,120,490.58,4.477,3,-1187.86,6253.37,8682.55,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:1821.65;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,95,S83+S87_D1_LAST_INVx4.3,S87_D1_LAST_INV,4.3,"(0, 444.040048, 412.106138, -1203.4147, 4.048149, -3)",444.04,412.11,4.048,3,-1203.41,0.19,55.01,9782,150,415.2,4.149,3,-1197.89,6253.37,10388.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:1856.22;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,95,S83+S87_D1_LAST_INVx4.3,S87_D1_LAST_INV,4.3,"(0, 444.040048, 412.106138, -1203.4147, 4.048149, -3)",444.04,412.11,4.048,3,-1203.41,0.19,55.01,9782,180,412.11,4.048,3,-1203.41,6253.37,12356.18,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:1929.88;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,96,S83+S87_H12_TURNx6.3,S87_H12_TURN,6.3,"(0, 443.999437, 415.453166, -1186.9245, 4.026624, -5)",444.0,415.45,4.027,5,-1186.92,0.19,55.01,9764,90,445.03,4.326,3,-984.09,3798.55,6448.15,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:533.48;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,96,S83+S87_H12_TURNx6.3,S87_H12_TURN,6.3,"(0, 443.999437, 415.453166, -1186.9245, 4.026624, -5)",444.0,415.45,4.027,5,-1186.92,0.19,55.01,9764,120,494.99,4.547,3,-984.09,6772.72,8591.24,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:2350.97;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,96,S83+S87_H12_TURNx6.3,S87_H12_TURN,6.3,"(0, 443.999437, 415.453166, -1186.9245, 4.026624, -5)",444.0,415.45,4.027,5,-1186.92,0.19,55.01,9764,150,420.52,4.188,5,-1179.76,6772.72,10319.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:2654.57;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,96,S83+S87_H12_TURNx6.3,S87_H12_TURN,6.3,"(0, 443.999437, 415.453166, -1186.9245, 4.026624, -5)",444.0,415.45,4.027,5,-1186.92,0.19,55.01,9764,180,415.45,4.027,3,-1186.92,6772.72,12288.58,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:2532.35;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,97,S83+S87_H12_TURNx6.2,S87_H12_TURN,6.2,"(0, 443.772117, 415.229855, -1181.1545, 4.027672, -5)",443.77,415.23,4.028,5,-1181.15,0.19,55.01,9764,90,444.94,4.328,3,-984.09,3791.47,6446.85,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:525.02;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,97,S83+S87_H12_TURNx6.2,S87_H12_TURN,6.2,"(0, 443.772117, 415.229855, -1181.1545, 4.027672, -5)",443.77,415.23,4.028,5,-1181.15,0.19,55.01,9764,120,494.68,4.548,3,-984.09,6756.83,8589.15,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:2313.65;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,97,S83+S87_H12_TURNx6.2,S87_H12_TURN,6.2,"(0, 443.772117, 415.229855, -1181.1545, 4.027672, -5)",443.77,415.23,4.028,5,-1181.15,0.19,55.01,9764,150,420.24,4.189,5,-1176.89,6756.83,10316.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:2612.43;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,97,S83+S87_H12_TURNx6.2,S87_H12_TURN,6.2,"(0, 443.772117, 415.229855, -1181.1545, 4.027672, -5)",443.77,415.23,4.028,5,-1181.15,0.19,55.01,9764,180,415.23,4.028,3,-1181.15,6756.83,12285.08,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:2492.15;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,98,S83+S87_D1_LAST_INVx4.2,S87_D1_LAST_INV,4.2,"(0, 443.706053, 411.856799, -1198.6757, 4.049298, -3)",443.71,411.86,4.049,3,-1198.68,0.19,55.01,9782,90,457.83,4.453,3,-1183.13,3649.81,6509.05,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:1685.21;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,98,S83+S87_D1_LAST_INVx4.2,S87_D1_LAST_INV,4.2,"(0, 443.706053, 411.856799, -1198.6757, 4.049298, -3)",443.71,411.86,4.049,3,-1198.68,0.19,55.01,9782,120,490.23,4.48,3,-1183.13,6242.17,8677.34,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:1779.29;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,98,S83+S87_D1_LAST_INVx4.2,S87_D1_LAST_INV,4.2,"(0, 443.706053, 411.856799, -1198.6757, 4.049298, -3)",443.71,411.86,4.049,3,-1198.68,0.19,55.01,9782,150,414.91,4.15,3,-1193.16,6242.17,10382.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:1813.06;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,98,S83+S87_D1_LAST_INVx4.2,S87_D1_LAST_INV,4.2,"(0, 443.706053, 411.856799, -1198.6757, 4.049298, -3)",443.71,411.86,4.049,3,-1198.68,0.19,55.01,9782,180,411.86,4.049,3,-1198.68,6242.17,12349.48,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:1885.00;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
