time,fill_time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2026-06-17 00:00,2026-06-17 01:15,2026-06-17 12:30,BUY,4332.72,4319.37,4352.73,SL,-13.55,"M15/H1/H4 all UP, M5 leg 21.37 retrace 50%"
2026-06-24 20:50,2026-06-24 21:50,2026-06-25 01:50,SELL,4028.03,4061.44,3977.91,TP,49.92,"M15/H1/H4 all DOWN, M5 leg 56.30 retrace 50%"
2026-06-24 23:00,2026-06-25 00:30,2026-06-25 01:30,SELL,4017.66,4039.59,3984.77,TP,32.69,"M15/H1/H4 all DOWN, M5 leg 33.41 retrace 50%"
2026-06-25 02:05,2026-06-25 02:10,2026-06-25 21:00,SELL,3990.65,4026.1,3937.48,SL,-35.65,"M15/H1/H4 all DOWN, M5 leg 63.13 retrace 50%"
2026-07-02 08:10,2026-07-02 08:40,2026-07-02 08:45,BUY,4039.96,4031.85,4052.13,TP,11.97,"M15/H1/H4 all UP, M5 leg 12.20 retrace 50%"
2026-07-02 09:00,2026-07-02 09:20,2026-07-02 20:30,BUY,4053.32,4034.87,4081.0,TP,27.48,"M15/H1/H4 all UP, M5 leg 30.54 retrace 50%"
2026-07-02 09:50,2026-07-02 09:55,2026-07-02 20:30,BUY,4053.32,4034.39,4081.72,TP,28.2,"M15/H1/H4 all UP, M5 leg 30.54 retrace 50%"
2026-07-02 11:20,2026-07-02 13:10,2026-07-02 14:00,BUY,4055.06,4045.56,4069.32,TP,14.06,"M15/H1/H4 all UP, M5 leg 14.65 retrace 50%"
2026-07-02 12:10,2026-07-02 12:25,2026-07-02 13:30,BUY,4064.82,4053.54,4081.74,SL,-11.48,"M15/H1/H4 all UP, M5 leg 18.60 retrace 50%"
2026-07-02 21:45,2026-07-02 22:10,2026-07-03 00:30,BUY,4126.16,4103.93,4159.51,SL,-22.43,"M15/H1/H4 all UP, M5 leg 33.48 retrace 50%"
2026-07-03 07:25,2026-07-03 07:30,2026-07-03 07:40,BUY,4126.5,4121.14,4134.53,SL,-5.56,"M15/H1/H4 all UP, M5 leg 7.71 retrace 50%"
