timestamp,floor,rank,label,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 10:09:56,-700.0,50,P16-noF+S63x6+S69x18+S64x8,"(0, 0, 0, 0, 276.705569, 258.425333, -683.95, 4.62821, -5)",276.71,258.43,4.628,5,-683.95,0.13,55.01,8052,90,284.03,5.335,5,-607.92,2057.47,4337.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:72.96;S69:1387.44
2026-07-03 10:09:56,-700.0,50,P16-noF+S63x6+S69x18+S64x8,"(0, 0, 0, 0, 276.705569, 258.425333, -683.95, 4.62821, -5)",276.71,258.43,4.628,5,-683.95,0.13,55.01,8052,120,303.77,5.303,4,-594.52,3507.86,5691.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:874.24;S69:1612.98
2026-07-03 10:09:56,-700.0,50,P16-noF+S63x6+S69x18+S64x8,"(0, 0, 0, 0, 276.705569, 258.425333, -683.95, 4.62821, -5)",276.71,258.43,4.628,5,-683.95,0.13,55.01,8052,150,258.43,4.873,4,-594.52,2085.92,6848.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-443.52;S69:1612.98
2026-07-03 10:09:56,-700.0,50,P16-noF+S63x6+S69x18+S64x8,"(0, 0, 0, 0, 276.705569, 258.425333, -683.95, 4.62821, -5)",276.71,258.43,4.628,5,-683.95,0.13,55.01,8052,180,260.59,4.628,4,-683.95,2108.93,8222.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:275.44;S69:2374.02
2026-07-03 10:09:56,-700.0,51,P16-noF+S63x6+S69x18+S64x7,"(0, 0, 0, 0, 276.49715, 258.794933, -683.95, 4.679865, -5)",276.5,258.79,4.68,5,-683.95,0.13,55.01,8052,90,283.93,5.435,5,-550.33,2057.47,4306.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:63.84;S69:1387.44
2026-07-03 10:09:56,-700.0,51,P16-noF+S63x6+S69x18+S64x7,"(0, 0, 0, 0, 276.49715, 258.794933, -683.95, 4.679865, -5)",276.5,258.79,4.68,5,-683.95,0.13,55.01,8052,120,302.86,5.409,4,-550.49,3296.16,5651.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:764.96;S69:1612.98
2026-07-03 10:09:56,-700.0,51,P16-noF+S63x6+S69x18+S64x7,"(0, 0, 0, 0, 276.49715, 258.794933, -683.95, 4.679865, -5)",276.5,258.79,4.68,5,-683.95,0.13,55.01,8052,150,258.79,4.953,4,-550.49,2085.92,6811.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-388.08;S69:1612.98
2026-07-03 10:09:56,-700.0,51,P16-noF+S63x6+S69x18+S64x7,"(0, 0, 0, 0, 276.49715, 258.794933, -683.95, 4.679865, -5)",276.5,258.79,4.68,5,-683.95,0.13,55.01,8052,180,260.4,4.68,4,-683.95,2144.76,8172.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:241.01;S69:2374.02
2026-07-03 10:09:56,-700.0,52,P16-noF+S63x6+S69x18+S64x6,"(0, 0, 0, 0, 276.288731, 259.164533, -683.95, 4.732829, -5)",276.29,259.16,4.733,5,-683.95,0.13,55.01,8052,90,283.83,5.539,5,-492.74,2057.47,4275.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:54.72;S69:1387.44
2026-07-03 10:09:56,-700.0,52,P16-noF+S63x6+S69x18+S64x6,"(0, 0, 0, 0, 276.288731, 259.164533, -683.95, 4.732829, -5)",276.29,259.16,4.733,5,-683.95,0.13,55.01,8052,120,301.95,5.491,4,-506.46,3084.46,5611.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:655.68;S69:1612.98
2026-07-03 10:09:56,-700.0,52,P16-noF+S63x6+S69x18+S64x6,"(0, 0, 0, 0, 276.288731, 259.164533, -683.95, 4.732829, -5)",276.29,259.16,4.733,5,-683.95,0.13,55.01,8052,150,259.16,5.021,4,-506.46,2085.92,6774.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-332.64;S69:1612.98
2026-07-03 10:09:56,-700.0,52,P16-noF+S63x6+S69x18+S64x6,"(0, 0, 0, 0, 276.288731, 259.164533, -683.95, 4.732829, -5)",276.29,259.16,4.733,5,-683.95,0.13,55.01,8052,180,260.21,4.733,4,-683.95,2180.59,8122.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:206.58;S69:2374.02
2026-07-03 10:09:56,-700.0,53,P16-noF+S63x6+S69x18+S64x5,"(0, 0, 0, 0, 276.080311, 259.534133, -683.95, 4.787422, -5)",276.08,259.53,4.787,5,-683.95,0.13,55.01,8052,90,283.73,5.648,5,-444.58,2057.47,4244.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:45.60;S69:1387.44
2026-07-03 10:09:56,-700.0,53,P16-noF+S63x6+S69x18+S64x5,"(0, 0, 0, 0, 276.080311, 259.534133, -683.95, 4.787422, -5)",276.08,259.53,4.787,5,-683.95,0.13,55.01,8052,120,301.04,5.576,4,-462.43,2872.76,5571.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:546.40;S69:1612.98
2026-07-03 10:09:56,-700.0,53,P16-noF+S63x6+S69x18+S64x5,"(0, 0, 0, 0, 276.080311, 259.534133, -683.95, 4.787422, -5)",276.08,259.53,4.787,5,-683.95,0.13,55.01,8052,150,259.53,5.092,4,-462.43,2085.92,6737.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-277.20;S69:1612.98
2026-07-03 10:09:56,-700.0,53,P16-noF+S63x6+S69x18+S64x5,"(0, 0, 0, 0, 276.080311, 259.534133, -683.95, 4.787422, -5)",276.08,259.53,4.787,5,-683.95,0.13,55.01,8052,180,260.01,4.787,4,-683.95,2216.42,8072.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:172.15;S69:2374.02
2026-07-03 10:09:56,-700.0,54,P16-noF+S63x6+S69x18+S64x4,"(0, 0, 0, 0, 275.871892, 259.822611, -683.95, 4.841213, -5)",275.87,259.82,4.841,5,-683.95,0.13,55.01,8052,90,283.63,5.763,5,-423.04,2057.47,4213.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:36.48;S69:1387.44
2026-07-03 10:09:56,-700.0,54,P16-noF+S63x6+S69x18+S64x4,"(0, 0, 0, 0, 275.871892, 259.822611, -683.95, 4.841213, -5)",275.87,259.82,4.841,5,-683.95,0.13,55.01,8052,120,300.13,5.665,4,-477.28,2661.06,5531.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:437.12;S69:1612.98
2026-07-03 10:09:56,-700.0,54,P16-noF+S63x6+S69x18+S64x4,"(0, 0, 0, 0, 275.871892, 259.822611, -683.95, 4.841213, -5)",275.87,259.82,4.841,5,-683.95,0.13,55.01,8052,150,259.9,5.165,4,-437.68,2085.92,6700.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-221.76;S69:1612.98
2026-07-03 10:09:56,-700.0,54,P16-noF+S63x6+S69x18+S64x4,"(0, 0, 0, 0, 275.871892, 259.822611, -683.95, 4.841213, -5)",275.87,259.82,4.841,5,-683.95,0.13,55.01,8052,180,259.82,4.841,4,-683.95,2252.25,8022.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:137.72;S69:2374.02
2026-07-03 10:09:56,-700.0,55,P16-noF+S63x6+S69x18+S64x3,"(0, 0, 0, 0, 275.663472, 259.631333, -683.95, 4.886474, -5)",275.66,259.63,4.886,5,-683.95,0.13,55.01,8052,90,283.53,5.862,5,-441.13,2057.47,4182.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:27.36;S69:1387.44
2026-07-03 10:09:56,-700.0,55,P16-noF+S63x6+S69x18+S64x3,"(0, 0, 0, 0, 275.663472, 259.631333, -683.95, 4.886474, -5)",275.66,259.63,4.886,5,-683.95,0.13,55.01,8052,120,299.22,5.74,4,-495.37,2449.36,5491.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:327.84;S69:1612.98
2026-07-03 10:09:56,-700.0,55,P16-noF+S63x6+S69x18+S64x3,"(0, 0, 0, 0, 275.663472, 259.631333, -683.95, 4.886474, -5)",275.66,259.63,4.886,5,-683.95,0.13,55.01,8052,150,260.27,5.228,4,-455.77,2085.92,6663.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-166.32;S69:1612.98
2026-07-03 10:09:56,-700.0,55,P16-noF+S63x6+S69x18+S64x3,"(0, 0, 0, 0, 275.663472, 259.631333, -683.95, 4.886474, -5)",275.66,259.63,4.886,5,-683.95,0.13,55.01,8052,180,259.63,4.886,4,-683.95,2288.08,7972.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:103.29;S69:2374.02
2026-07-03 10:09:56,-700.0,56,P16-noF+S63x6+S69x18+S64x2,"(0, 0, 0, 0, 275.455053, 259.440056, -683.95, 4.9318, -5)",275.46,259.44,4.932,5,-683.95,0.13,55.01,8052,90,283.43,5.941,5,-459.22,2057.47,4151.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:18.24;S69:1387.44
2026-07-03 10:09:56,-700.0,56,P16-noF+S63x6+S69x18+S64x2,"(0, 0, 0, 0, 275.455053, 259.440056, -683.95, 4.9318, -5)",275.46,259.44,4.932,5,-683.95,0.13,55.01,8052,120,298.31,5.811,4,-513.46,2237.66,5451.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:218.56;S69:1612.98
2026-07-03 10:09:56,-700.0,56,P16-noF+S63x6+S69x18+S64x2,"(0, 0, 0, 0, 275.455053, 259.440056, -683.95, 4.9318, -5)",275.46,259.44,4.932,5,-683.95,0.13,55.01,8052,150,260.64,5.286,4,-473.86,2085.92,6626.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-110.88;S69:1612.98
2026-07-03 10:09:56,-700.0,56,P16-noF+S63x6+S69x18+S64x2,"(0, 0, 0, 0, 275.455053, 259.440056, -683.95, 4.9318, -5)",275.46,259.44,4.932,5,-683.95,0.13,55.01,8052,180,259.44,4.932,4,-683.95,2323.91,7922.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:68.86;S69:2374.02
2026-07-03 10:09:56,-700.0,57,P16-noF+S63x6+S69x18+S64x1,"(0, 0, 0, 0, 275.246633, 259.248778, -683.95, 4.960519, -5)",275.25,259.25,4.961,5,-683.95,0.13,55.01,8052,90,283.33,6.019,5,-477.31,2057.47,4120.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:9.12;S69:1387.44
2026-07-03 10:09:56,-700.0,57,P16-noF+S63x6+S69x18+S64x1,"(0, 0, 0, 0, 275.246633, 259.248778, -683.95, 4.960519, -5)",275.25,259.25,4.961,5,-683.95,0.13,55.01,8052,120,297.4,5.875,4,-531.55,2025.96,5411.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:109.28;S69:1612.98
2026-07-03 10:09:56,-700.0,57,P16-noF+S63x6+S69x18+S64x1,"(0, 0, 0, 0, 275.246633, 259.248778, -683.95, 4.960519, -5)",275.25,259.25,4.961,5,-683.95,0.13,55.01,8052,150,261.01,5.317,4,-491.95,2085.92,6589.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-55.44;S69:1612.98
2026-07-03 10:09:56,-700.0,57,P16-noF+S63x6+S69x18+S64x1,"(0, 0, 0, 0, 275.246633, 259.248778, -683.95, 4.960519, -5)",275.25,259.25,4.961,5,-683.95,0.13,55.01,8052,180,259.25,4.961,4,-683.95,2359.74,7872.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:34.43;S69:2374.02
2026-07-03 10:09:56,-700.0,58,P16-noF+S63x6+S69x18,"(0, 0, 0, 0, 275.038214, 259.0575, -683.95, 4.983185, -5)",275.04,259.06,4.983,5,-683.95,0.13,55.01,8032,90,283.22,6.099,5,-495.4,2057.47,4089.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S69:1387.44
2026-07-03 10:09:56,-700.0,58,P16-noF+S63x6+S69x18,"(0, 0, 0, 0, 275.038214, 259.0575, -683.95, 4.983185, -5)",275.04,259.06,4.983,5,-683.95,0.13,55.01,8032,120,296.49,5.94,4,-549.64,1980.39,5371.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S69:1612.98
2026-07-03 10:09:56,-700.0,58,P16-noF+S63x6+S69x18,"(0, 0, 0, 0, 275.038214, 259.0575, -683.95, 4.983185, -5)",275.04,259.06,4.983,5,-683.95,0.13,55.01,8032,150,261.38,5.349,4,-510.04,2085.92,6552.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S69:1612.98
2026-07-03 10:09:56,-700.0,58,P16-noF+S63x6+S69x18,"(0, 0, 0, 0, 275.038214, 259.0575, -683.95, 4.983185, -5)",275.04,259.06,4.983,5,-683.95,0.13,55.01,8032,180,259.06,4.983,4,-683.95,2395.57,7822.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S69:2374.02
2026-07-03 10:09:56,-700.0,59,P16-noD+S63x7+S69x18+S64x8,"(0, 0, 0, 0, 270.682018, 256.0056, -692.79, 4.655948, -4)",270.68,256.01,4.656,4,-692.79,0.19,55.01,7355,90,259.43,4.943,4,-609.27,2128.17,4133.0,A:727.79;B:183.20;C:100.49;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1196.51;S64:72.96;S69:1387.44
2026-07-03 10:09:56,-700.0,59,P16-noD+S63x7+S69x18+S64x8,"(0, 0, 0, 0, 270.682018, 256.0056, -692.79, 4.655948, -4)",270.68,256.01,4.656,4,-692.79,0.19,55.01,7355,120,287.07,5.079,4,-630.42,4162.99,5350.0,A:767.05;B:97.29;C:92.10;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1089.97;S64:874.24;S69:1612.98
2026-07-03 10:09:56,-700.0,59,P16-noD+S63x7+S69x18+S64x8,"(0, 0, 0, 0, 270.682018, 256.0056, -692.79, 4.655948, -4)",270.68,256.01,4.656,4,-692.79,0.19,55.01,7355,150,256.01,4.789,4,-629.85,2741.05,6406.0,A:780.28;B:124.85;C:124.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1038.80;S64:-443.52;S69:1612.98
2026-07-03 10:09:56,-700.0,59,P16-noD+S63x7+S69x18+S64x8,"(0, 0, 0, 0, 270.682018, 256.0056, -692.79, 4.655948, -4)",270.68,256.01,4.656,4,-692.79,0.19,55.01,7355,180,280.22,4.656,4,-692.79,2741.05,7718.0,A:670.87;B:152.23;C:153.56;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1363.18;S64:275.44;S69:2374.02
2026-07-03 10:09:56,-700.0,60,P16-noD+S63x7+S69x18+S64x7,"(0, 0, 0, 0, 270.473599, 256.3752, -685.99, 4.705826, -4)",270.47,256.38,4.706,4,-685.99,0.19,55.01,7355,90,259.33,5.036,4,-551.68,2128.17,4102.0,A:727.79;B:183.20;C:100.49;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1196.51;S64:63.84;S69:1387.44
2026-07-03 10:09:56,-700.0,60,P16-noD+S63x7+S69x18+S64x7,"(0, 0, 0, 0, 270.473599, 256.3752, -685.99, 4.705826, -4)",270.47,256.38,4.706,4,-685.99,0.19,55.01,7355,120,286.16,5.17,4,-586.39,3951.29,5310.0,A:767.05;B:97.29;C:92.10;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1089.97;S64:764.96;S69:1612.98
2026-07-03 10:09:56,-700.0,60,P16-noD+S63x7+S69x18+S64x7,"(0, 0, 0, 0, 270.473599, 256.3752, -685.99, 4.705826, -4)",270.47,256.38,4.706,4,-685.99,0.19,55.01,7355,150,256.38,4.861,4,-585.82,2741.05,6369.0,A:780.28;B:124.85;C:124.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1038.80;S64:-388.08;S69:1612.98
2026-07-03 10:09:56,-700.0,60,P16-noD+S63x7+S69x18+S64x7,"(0, 0, 0, 0, 270.473599, 256.3752, -685.99, 4.705826, -4)",270.47,256.38,4.706,4,-685.99,0.19,55.01,7355,180,280.02,4.706,4,-685.99,2741.05,7668.0,A:670.87;B:152.23;C:153.56;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1363.18;S64:241.01;S69:2374.02
2026-07-03 10:09:56,-700.0,61,P16-noD+S63x7+S69x18+S64x6,"(0, 0, 0, 0, 270.265179, 256.7448, -685.99, 4.757154, -4)",270.27,256.74,4.757,4,-685.99,0.19,55.01,7355,90,259.23,5.134,4,-504.99,2128.17,4071.0,A:727.79;B:183.20;C:100.49;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1196.51;S64:54.72;S69:1387.44
2026-07-03 10:09:56,-700.0,61,P16-noD+S63x7+S69x18+S64x6,"(0, 0, 0, 0, 270.265179, 256.7448, -685.99, 4.757154, -4)",270.27,256.74,4.757,4,-685.99,0.19,55.01,7355,120,285.25,5.266,4,-542.36,3739.59,5270.0,A:767.05;B:97.29;C:92.10;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1089.97;S64:655.68;S69:1612.98
2026-07-03 10:09:56,-700.0,61,P16-noD+S63x7+S69x18+S64x6,"(0, 0, 0, 0, 270.265179, 256.7448, -685.99, 4.757154, -4)",270.27,256.74,4.757,4,-685.99,0.19,55.01,7355,150,256.74,4.935,4,-541.79,2741.05,6332.0,A:780.28;B:124.85;C:124.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1038.80;S64:-332.64;S69:1612.98
2026-07-03 10:09:56,-700.0,61,P16-noD+S63x7+S69x18+S64x6,"(0, 0, 0, 0, 270.265179, 256.7448, -685.99, 4.757154, -4)",270.27,256.74,4.757,4,-685.99,0.19,55.01,7355,180,279.83,4.757,4,-685.99,2741.05,7618.0,A:670.87;B:152.23;C:153.56;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1363.18;S64:206.58;S69:2374.02
2026-07-03 10:09:56,-700.0,62,P16-noD+S63x6+S69x19+S64x8,"(0, 0, 0, 0, 270.09834, 255.613667, -692.79, 4.692616, -4)",270.1,255.61,4.693,4,-692.79,0.19,55.01,7355,90,258.39,4.966,4,-609.27,2031.4,4110.0,A:727.79;B:183.20;C:100.49;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1025.58;S64:72.96;S69:1464.52
2026-07-03 10:09:56,-700.0,62,P16-noD+S63x6+S69x19+S64x8,"(0, 0, 0, 0, 270.09834, 255.613667, -692.79, 4.692616, -4)",270.1,255.61,4.693,4,-692.79,0.19,55.01,7355,120,286.52,5.131,4,-630.42,4204.77,5318.0,A:767.05;B:97.29;C:92.10;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:934.26;S64:874.24;S69:1702.59
2026-07-03 10:09:56,-700.0,62,P16-noD+S63x6+S69x19+S64x8,"(0, 0, 0, 0, 270.09834, 255.613667, -692.79, 4.692616, -4)",270.1,255.61,4.693,4,-692.79,0.19,55.01,7355,150,255.61,4.839,4,-629.85,2782.83,6370.0,A:780.28;B:124.85;C:124.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:890.40;S64:-443.52;S69:1702.59
2026-07-03 10:09:56,-700.0,62,P16-noD+S63x6+S69x19+S64x8,"(0, 0, 0, 0, 270.09834, 255.613667, -692.79, 4.692616, -4)",270.1,255.61,4.693,4,-692.79,0.19,55.01,7355,180,279.87,4.693,4,-692.79,2782.83,7671.0,A:670.87;B:152.23;C:153.56;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1168.44;S64:275.44;S69:2505.91
2026-07-03 10:09:56,-700.0,63,P16-noD+S63x7+S69x18+S64x5,"(0, 0, 0, 0, 270.05676, 257.1144, -685.99, 4.809998, -4)",270.06,257.11,4.81,4,-685.99,0.19,55.01,7355,90,259.13,5.237,4,-460.96,2128.17,4040.0,A:727.79;B:183.20;C:100.49;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1196.51;S64:45.60;S69:1387.44
