timestamp,label,score,days,trading_days,day,month,daily_pf,sharpe,pos_day_pct,max_streak,worst_day,best_day,max_leg_dd_pct,max_lot,skipped_by_cb,trade_units,by_leg
2026-07-03 09:47:02,S75_GRID_17_P16+S63x4+S69x24+S64x8,"(1, 328.3294, 308.1421, 4.8731, -811.46, -3)",150,180,308.14,9244.26,5.04,0.503,66.1,3,-678.07,2866.39,49.25,0.12,8267,7947.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:593.60;S64:-443.52;S69:2150.64
2026-07-03 09:47:02,S75_GRID_17_P16+S63x4+S69x24+S64x8,"(1, 328.3294, 308.1421, 4.8731, -811.46, -3)",180,215,327.09,9812.63,4.873,0.494,65.1,3,-811.46,2866.39,34.59,0.19,9727,9515.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:778.96;S64:275.44;S69:3165.36
2026-07-03 09:47:02,S75_GRID_18_P16+S69x32+S64x4,"(1, 328.0943, 310.4424, 5.0768, -919.26, -3)",90,111,326.11,9783.33,5.782,0.615,69.4,3,-484.85,1605.18,47.2,0.09,4617,4860.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S64:36.48;S69:2466.56
2026-07-03 09:47:02,S75_GRID_18_P16+S69x32+S64x4,"(1, 328.0943, 310.4424, 5.0768, -919.26, -3)",120,142,347.97,10439.0,5.831,0.541,69.7,3,-578.93,3608.65,55.01,0.11,6467,6347.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S64:437.12;S69:2867.52
2026-07-03 09:47:02,S75_GRID_18_P16+S69x32+S64x4,"(1, 328.0943, 310.4424, 5.0768, -919.26, -3)",150,180,310.44,9313.27,5.423,0.513,66.1,3,-543.59,3033.51,49.25,0.12,8247,7695.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S64:-221.76;S69:2867.52
2026-07-03 09:47:02,S75_GRID_18_P16+S69x32+S64x4,"(1, 328.0943, 310.4424, 5.0768, -919.26, -3)",180,215,327.86,9835.71,5.077,0.497,65.6,3,-919.26,3033.51,34.59,0.19,9707,9183.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S64:137.72;S69:4220.48
2026-07-03 09:47:02,S75_GRID_19_P16+S63x8+S69x16+S64x8,"(1, 327.7308, 307.3203, 4.7393, -741.01, -4)",90,111,328.01,9840.21,5.257,0.569,69.4,4,-641.27,2379.34,47.2,0.09,4627,5096.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1367.44;S64:72.96;S69:1233.28
2026-07-03 09:47:02,S75_GRID_19_P16+S63x8+S69x16+S64x8,"(1, 327.7308, 307.3203, 4.7393, -741.01, -4)",120,142,350.04,10501.26,5.191,0.497,67.6,4,-678.64,4121.21,55.01,0.11,6477,6683.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1245.68;S64:874.24;S69:1433.76
2026-07-03 09:47:02,S75_GRID_19_P16+S63x8+S69x16+S64x8,"(1, 327.7308, 307.3203, 4.7393, -741.01, -4)",150,180,307.32,9219.61,4.842,0.493,65.0,4,-678.07,2699.27,49.25,0.12,8267,8051.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1187.20;S64:-443.52;S69:1433.76
2026-07-03 09:47:02,S75_GRID_19_P16+S63x8+S69x16+S64x8,"(1, 327.7308, 307.3203, 4.7393, -741.01, -4)",180,215,325.55,9766.61,4.739,0.488,64.7,4,-741.01,2699.27,34.59,0.19,9727,9647.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1557.92;S64:275.44;S69:2110.24
2026-07-03 09:47:02,S75_GRID_20_P16+S69x32+S64x2,"(1, 327.6775, 311.1816, 5.1678, -919.26, -3)",90,111,325.91,9777.25,6.006,0.616,69.4,3,-521.03,1605.18,47.2,0.09,4617,4798.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S64:18.24;S69:2466.56
2026-07-03 09:47:02,S75_GRID_20_P16+S69x32+S64x2,"(1, 327.6775, 311.1816, 5.1678, -919.26, -3)",120,142,346.15,10384.36,6.013,0.556,69.7,3,-615.11,3185.25,55.01,0.11,6467,6267.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S64:218.56;S69:2867.52
2026-07-03 09:47:02,S75_GRID_20_P16+S69x32+S64x2,"(1, 327.6775, 311.1816, 5.1678, -919.26, -3)",150,180,311.18,9335.45,5.562,0.514,66.7,3,-579.77,3033.51,49.25,0.12,8247,7621.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S64:-110.88;S69:2867.52
2026-07-03 09:47:02,S75_GRID_20_P16+S69x32+S64x2,"(1, 327.6775, 311.1816, 5.1678, -919.26, -3)",180,215,327.47,9824.23,5.168,0.497,66.0,3,-919.26,3033.51,34.59,0.19,9707,9083.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S64:68.86;S69:4220.48
2026-07-03 09:47:02,S75_GRID_21_P16+S63x4+S69x24+S64x4,"(1, 327.4957, 309.6205, 5.0697, -811.46, -3)",90,111,326.86,9805.69,5.8,0.601,72.1,3,-465.15,1992.26,47.2,0.09,4627,4916.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:683.72;S64:36.48;S69:1849.92
2026-07-03 09:47:02,S75_GRID_21_P16+S63x4+S69x24+S64x4,"(1, 327.4957, 309.6205, 5.0697, -811.46, -3)",120,142,347.18,10415.49,5.748,0.537,70.4,3,-547.97,3441.53,55.01,0.11,6477,6435.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:622.84;S64:437.12;S69:2150.64
2026-07-03 09:47:02,S75_GRID_21_P16+S63x4+S69x24+S64x4,"(1, 327.4957, 309.6205, 5.0697, -811.46, -3)",150,180,309.62,9288.62,5.322,0.509,67.2,3,-512.63,2866.39,49.25,0.12,8267,7799.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:593.60;S64:-221.76;S69:2150.64
2026-07-03 09:47:02,S75_GRID_21_P16+S63x4+S69x24+S64x4,"(1, 327.4957, 309.6205, 5.0697, -811.46, -3)",180,215,326.32,9789.68,5.07,0.495,65.6,3,-811.46,2866.39,34.59,0.19,9727,9315.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:778.96;S64:137.72;S69:3165.36
2026-07-03 09:47:02,S75_GRID_22_P16+S69x32+S64x1,"(1, 327.469, 311.5512, 5.205, -919.26, -4)",90,111,325.81,9774.21,6.127,0.615,69.4,3,-539.12,1605.18,47.2,0.09,4617,4767.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S64:9.12;S69:2466.56
2026-07-03 09:47:02,S75_GRID_22_P16+S69x32+S64x1,"(1, 327.469, 311.5512, 5.205, -919.26, -4)",120,142,345.23,10357.04,6.109,0.562,69.7,3,-633.2,2973.55,55.01,0.11,6467,6227.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S64:109.28;S69:2867.52
2026-07-03 09:47:02,S75_GRID_22_P16+S69x32+S64x1,"(1, 327.469, 311.5512, 5.205, -919.26, -4)",150,180,311.55,9346.54,5.611,0.514,66.7,4,-597.86,3033.51,49.25,0.12,8247,7584.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S64:-55.44;S69:2867.52
2026-07-03 09:47:02,S75_GRID_22_P16+S69x32+S64x1,"(1, 327.469, 311.5512, 5.205, -919.26, -4)",180,215,327.28,9818.49,5.205,0.496,66.0,3,-919.26,3033.51,34.59,0.19,9707,9033.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S64:34.43;S69:4220.48
2026-07-03 09:47:02,S75_GRID_23_P16+S69x32,"(1, 327.2606, 311.9208, 5.2344, -919.26, -4)",90,110,325.71,9771.17,6.236,0.617,69.1,3,-557.21,1605.18,47.2,0.09,4607,4736.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S69:2466.56
2026-07-03 09:47:02,S75_GRID_23_P16+S69x32,"(1, 327.2606, 311.9208, 5.2344, -919.26, -4)",120,141,344.32,10329.72,6.17,0.57,70.2,3,-651.29,2761.85,55.01,0.11,6457,6187.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S69:2867.52
2026-07-03 09:47:02,S75_GRID_23_P16+S69x32,"(1, 327.2606, 311.9208, 5.2344, -919.26, -4)",150,179,311.92,9357.62,5.643,0.515,65.9,4,-615.95,3033.51,49.25,0.12,8227,7547.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S69:2867.52
2026-07-03 09:47:02,S75_GRID_23_P16+S69x32,"(1, 327.2606, 311.9208, 5.2344, -919.26, -4)",180,214,327.09,9812.75,5.234,0.497,66.4,3,-919.26,3033.51,34.59,0.19,9687,8983.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S69:4220.48
2026-07-03 09:47:02,S75_GRID_24_P16+S63x4+S69x24+S64x2,"(1, 327.0789, 310.3597, 5.1608, -811.46, -3)",90,111,326.65,9799.61,6.026,0.602,72.1,3,-490.07,1992.26,47.2,0.09,4627,4854.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:683.72;S64:18.24;S69:1849.92
2026-07-03 09:47:02,S75_GRID_24_P16+S63x4+S69x24+S64x2,"(1, 327.0789, 310.3597, 5.1608, -811.46, -3)",120,142,345.36,10360.85,5.923,0.551,70.4,3,-584.15,3018.13,55.01,0.11,6477,6355.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:622.84;S64:218.56;S69:2150.64
2026-07-03 09:47:02,S75_GRID_24_P16+S63x4+S69x24+S64x2,"(1, 327.0789, 310.3597, 5.1608, -811.46, -3)",150,180,310.36,9310.79,5.455,0.51,67.8,3,-548.81,2866.39,49.25,0.12,8267,7725.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:593.60;S64:-110.88;S69:2150.64
2026-07-03 09:47:02,S75_GRID_24_P16+S63x4+S69x24+S64x2,"(1, 327.0789, 310.3597, 5.1608, -811.46, -3)",180,215,325.94,9778.2,5.161,0.495,66.0,3,-811.46,2866.39,34.59,0.19,9727,9215.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:778.96;S64:68.86;S69:3165.36
2026-07-03 09:47:02,S75_GRID_25_P16+S63x8+S69x16+S64x4,"(1, 326.8971, 308.7987, 4.9229, -703.66, -4)",90,111,327.6,9828.05,5.624,0.578,69.4,4,-465.15,2379.34,47.2,0.09,4627,4972.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1367.44;S64:36.48;S69:1233.28
2026-07-03 09:47:02,S75_GRID_25_P16+S63x8+S69x16+S64x4,"(1, 326.8971, 308.7987, 4.9229, -703.66, -4)",120,142,346.4,10391.98,5.516,0.528,69.0,4,-517.01,3274.41,55.01,0.11,6477,6523.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1245.68;S64:437.12;S69:1433.76
2026-07-03 09:47:02,S75_GRID_25_P16+S63x8+S69x16+S64x4,"(1, 326.8971, 308.7987, 4.9229, -703.66, -4)",150,180,308.8,9263.96,5.098,0.499,66.1,4,-501.95,2699.27,49.25,0.12,8267,7903.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1187.20;S64:-221.76;S69:1433.76
2026-07-03 09:47:02,S75_GRID_25_P16+S63x8+S69x16+S64x4,"(1, 326.8971, 308.7987, 4.9229, -703.66, -4)",180,215,324.79,9743.65,4.923,0.49,65.1,4,-703.66,2699.27,34.59,0.19,9727,9447.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1557.92;S64:137.72;S69:2110.24
2026-07-03 09:47:02,S75_GRID_26_P16+S63x4+S69x24+S64x1,"(1, 326.8704, 310.7293, 5.1981, -811.46, -3)",90,111,326.55,9796.57,6.147,0.601,72.1,3,-508.16,1992.26,47.2,0.09,4627,4823.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:683.72;S64:9.12;S69:1849.92
2026-07-03 09:47:02,S75_GRID_26_P16+S63x4+S69x24+S64x1,"(1, 326.8704, 310.7293, 5.1981, -811.46, -3)",120,142,344.45,10333.53,6.017,0.557,70.4,3,-602.24,2806.43,55.01,0.11,6477,6315.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:622.84;S64:109.28;S69:2150.64
2026-07-03 09:47:02,S75_GRID_26_P16+S63x4+S69x24+S64x1,"(1, 326.8704, 310.7293, 5.1981, -811.46, -3)",150,180,310.73,9321.88,5.508,0.51,67.8,3,-566.9,2866.39,49.25,0.12,8267,7688.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:593.60;S64:-55.44;S69:2150.64
2026-07-03 09:47:02,S75_GRID_26_P16+S63x4+S69x24+S64x1,"(1, 326.8704, 310.7293, 5.1981, -811.46, -3)",180,215,325.75,9772.47,5.198,0.494,66.0,3,-811.46,2866.39,34.59,0.19,9727,9165.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:778.96;S64:34.43;S69:3165.36
2026-07-03 09:47:02,S75_GRID_27_P16+S63x4+S69x24,"(1, 326.662, 311.0989, 5.2275, -811.46, -3)",90,110,326.45,9793.53,6.258,0.604,71.8,3,-526.25,1992.26,47.2,0.09,4617,4792.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:683.72;S69:1849.92
2026-07-03 09:47:02,S75_GRID_27_P16+S63x4+S69x24,"(1, 326.662, 311.0989, 5.2275, -811.46, -3)",120,141,343.54,10306.22,6.085,0.565,71.6,3,-620.33,2594.73,55.01,0.11,6467,6275.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:622.84;S69:2150.64
2026-07-03 09:47:02,S75_GRID_27_P16+S63x4+S69x24,"(1, 326.662, 311.0989, 5.2275, -811.46, -3)",150,179,311.1,9332.97,5.556,0.511,67.0,3,-584.99,2866.39,49.25,0.12,8247,7651.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:593.60;S69:2150.64
2026-07-03 09:47:02,S75_GRID_27_P16+S63x4+S69x24,"(1, 326.662, 311.0989, 5.2275, -811.46, -3)",180,214,325.56,9766.73,5.227,0.495,66.4,3,-811.46,2866.39,34.59,0.19,9707,9115.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:778.96;S69:3165.36
2026-07-03 09:47:02,S75_GRID_28_P16+S63x8+S69x16+S64x2,"(1, 326.4803, 309.5379, 5.0077, -703.66, -4)",90,111,327.4,9821.97,5.832,0.58,69.4,4,-459.11,2379.34,47.2,0.09,4627,4910.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1367.44;S64:18.24;S69:1233.28
2026-07-03 09:47:02,S75_GRID_28_P16+S63x8+S69x16+S64x2,"(1, 326.4803, 309.5379, 5.0077, -703.66, -4)",120,142,344.58,10337.34,5.673,0.541,69.0,4,-553.19,2851.01,55.01,0.11,6477,6443.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1245.68;S64:218.56;S69:1433.76
2026-07-03 09:47:02,S75_GRID_28_P16+S63x8+S69x16+S64x2,"(1, 326.4803, 309.5379, 5.0077, -703.66, -4)",150,180,309.54,9286.14,5.219,0.5,66.7,3,-517.85,2699.27,49.25,0.12,8267,7829.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1187.20;S64:-110.88;S69:1433.76
2026-07-03 09:47:02,S75_GRID_28_P16+S63x8+S69x16+S64x2,"(1, 326.4803, 309.5379, 5.0077, -703.66, -4)",180,215,324.41,9732.18,5.008,0.489,65.6,3,-703.66,2699.27,34.59,0.19,9727,9347.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1557.92;S64:68.86;S69:2110.24
2026-07-03 09:47:02,S75_GRID_29_P16+S63x8+S69x16+S64x1,"(1, 326.2718, 309.9075, 5.0423, -703.66, -4)",90,111,327.3,9818.93,5.944,0.579,69.4,4,-477.2,2379.34,47.2,0.09,4627,4879.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1367.44;S64:9.12;S69:1233.28
2026-07-03 09:47:02,S75_GRID_29_P16+S63x8+S69x16+S64x1,"(1, 326.2718, 309.9075, 5.0423, -703.66, -4)",120,142,343.67,10310.02,5.757,0.546,69.0,4,-571.28,2639.31,55.01,0.11,6477,6403.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1245.68;S64:109.28;S69:1433.76
2026-07-03 09:47:02,S75_GRID_29_P16+S63x8+S69x16+S64x1,"(1, 326.2718, 309.9075, 5.0423, -703.66, -4)",150,180,309.91,9297.22,5.267,0.5,66.7,3,-535.94,2699.27,49.25,0.12,8267,7792.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1187.20;S64:-55.44;S69:1433.76
2026-07-03 09:47:02,S75_GRID_29_P16+S63x8+S69x16+S64x1,"(1, 326.2718, 309.9075, 5.0423, -703.66, -4)",180,215,324.21,9726.44,5.042,0.488,65.6,3,-703.66,2699.27,34.59,0.19,9727,9297.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1557.92;S64:34.43;S69:2110.24
2026-07-03 09:47:02,S75_GRID_30_P16+S63x8+S69x16,"(1, 326.0634, 310.2771, 5.0696, -703.66, -4)",90,110,327.2,9815.89,6.045,0.582,69.1,4,-495.29,2379.34,47.2,0.09,4617,4848.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1367.44;S69:1233.28
2026-07-03 09:47:02,S75_GRID_30_P16+S63x8+S69x16,"(1, 326.0634, 310.2771, 5.0696, -703.66, -4)",120,141,342.76,10282.7,5.818,0.553,70.2,3,-589.37,2427.61,55.01,0.11,6467,6363.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1245.68;S69:1433.76
2026-07-03 09:47:02,S75_GRID_30_P16+S63x8+S69x16,"(1, 326.0634, 310.2771, 5.0696, -703.66, -4)",150,179,310.28,9308.31,5.31,0.502,65.9,3,-554.03,2699.27,49.25,0.12,8247,7755.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1187.20;S69:1433.76
2026-07-03 09:47:02,S75_GRID_30_P16+S63x8+S69x16,"(1, 326.0634, 310.2771, 5.0696, -703.66, -4)",180,214,324.02,9720.7,5.07,0.489,65.9,3,-703.66,2699.27,34.59,0.19,9707,9247.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1557.92;S69:2110.24
2026-07-03 09:47:02,S75_GRID_31_P16+S63x2+S69x24+S64x8,"(1, 325.6954, 306.1635, 4.8998, -757.56, -3)",90,111,323.46,9703.9,5.414,0.596,71.2,3,-641.27,1798.72,47.2,0.09,4627,4976.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:341.86;S64:72.96;S69:1849.92
2026-07-03 09:47:02,S75_GRID_31_P16+S63x2+S69x24+S64x8,"(1, 325.6954, 306.1635, 4.8998, -757.56, -3)",120,142,348.23,10446.92,5.443,0.502,69.0,3,-678.64,4371.89,55.01,0.11,6477,6511.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:311.42;S64:874.24;S69:2150.64
