timestamp,rank,label,score,min_day,avg_day,min_pf,avg_sharpe,max_streak,scale_all,scaled_worst,days,fixed_per_day,fixed_pf,sharpe_like,max_losing_day_streak,worst_day,best_day,trade_units
2026-07-03 09:28:31,28,D[BCEHMNPR]+S634_S6932_S648,"(1, 1, -10.1061, -9821.42, 1.346, 0.229)",98.95,114.58,1.346,0.229,4,10.106,-9821.42,90,118.78,1.408,0.295,4,-698.17,1334.27,2909.0
2026-07-03 09:28:31,28,D[BCEHMNPR]+S634_S6932_S648,"(1, 1, -10.1061, -9821.42, 1.346, 0.229)",98.95,114.58,1.346,0.229,4,10.106,-9821.42,120,134.87,1.445,0.232,4,-698.17,4577.56,3687.0
2026-07-03 09:28:31,28,D[BCEHMNPR]+S634_S6932_S648,"(1, 1, -10.1061, -9821.42, 1.346, 0.229)",98.95,114.58,1.346,0.229,4,10.106,-9821.42,150,98.95,1.346,0.185,4,-698.17,4577.56,4593.0
2026-07-03 09:28:31,28,D[BCEHMNPR]+S634_S6932_S648,"(1, 1, -10.1061, -9821.42, 1.346, 0.229)",98.95,114.58,1.346,0.229,4,10.106,-9821.42,180,105.7,1.39,0.204,4,-971.83,4577.56,5432.0
2026-07-03 09:28:31,29,D[CEHIMNR]+S634_S6924_S648,"(1, 1, -10.1276, -7322.26, 1.331, 0.2213)",98.74,113.37,1.331,0.221,4,10.128,-7322.26,90,114.66,1.377,0.28,4,-648.92,1334.27,3003.0
2026-07-03 09:28:31,29,D[CEHIMNR]+S634_S6924_S648,"(1, 1, -10.1276, -7322.26, 1.331, 0.2213)",98.74,113.37,1.331,0.221,4,10.128,-7322.26,120,135.64,1.429,0.226,4,-723.0,4663.0,3834.0
2026-07-03 09:28:31,29,D[CEHIMNR]+S634_S6924_S648,"(1, 1, -10.1276, -7322.26, 1.331, 0.2213)",98.74,113.37,1.331,0.221,4,10.128,-7322.26,150,98.74,1.331,0.18,4,-723.0,4663.0,4784.0
2026-07-03 09:28:31,29,D[CEHIMNR]+S634_S6924_S648,"(1, 1, -10.1276, -7322.26, 1.331, 0.2213)",98.74,113.37,1.331,0.221,4,10.128,-7322.26,180,104.43,1.368,0.199,4,-723.0,4663.0,5669.0
2026-07-03 09:28:31,30,D[BCEHMNR]+S634_S6932_S648,"(1, 1, -10.1307, -9845.3, 1.357, 0.2283)",98.71,114.05,1.357,0.228,4,10.131,-9845.3,90,117.43,1.415,0.293,4,-643.4,1334.27,2797.0
2026-07-03 09:28:31,30,D[BCEHMNR]+S634_S6932_S648,"(1, 1, -10.1307, -9845.3, 1.357, 0.2283)",98.71,114.05,1.357,0.228,4,10.131,-9845.3,120,134.52,1.458,0.231,4,-696.08,4577.56,3522.0
2026-07-03 09:28:31,30,D[BCEHMNR]+S634_S6932_S648,"(1, 1, -10.1307, -9845.3, 1.357, 0.2283)",98.71,114.05,1.357,0.228,4,10.131,-9845.3,150,98.71,1.357,0.185,4,-696.08,4577.56,4378.0
2026-07-03 09:28:31,30,D[BCEHMNR]+S634_S6932_S648,"(1, 1, -10.1307, -9845.3, 1.357, 0.2283)",98.71,114.05,1.357,0.228,4,10.131,-9845.3,180,105.54,1.401,0.204,4,-971.83,4577.56,5192.0
2026-07-03 09:28:31,31,D[CEGIMNPR]+S634_S6924_S648,"(1, 1, -10.1368, -7802.84, 1.32, 0.2195)",98.65,113.09,1.32,0.219,4,10.137,-7802.84,90,116.05,1.37,0.281,4,-698.17,1383.49,3118.0
2026-07-03 09:28:31,31,D[CEGIMNPR]+S634_S6924_S648,"(1, 1, -10.1368, -7802.84, 1.32, 0.2195)",98.65,113.09,1.32,0.219,4,10.137,-7802.84,120,135.22,1.414,0.224,4,-769.75,4663.0,3988.0
2026-07-03 09:28:31,31,D[CEGIMNPR]+S634_S6924_S648,"(1, 1, -10.1368, -7802.84, 1.32, 0.2195)",98.65,113.09,1.32,0.219,4,10.137,-7802.84,150,98.65,1.32,0.179,4,-769.75,4663.0,5000.0
2026-07-03 09:28:31,31,D[CEGIMNPR]+S634_S6924_S648,"(1, 1, -10.1368, -7802.84, 1.32, 0.2195)",98.65,113.09,1.32,0.219,4,10.137,-7802.84,180,102.46,1.349,0.194,4,-769.75,4663.0,5908.0
2026-07-03 09:28:31,32,D[CEGIMNR]+S634_S6924_S648,"(1, 1, -10.1616, -7821.87, 1.329, 0.2188)",98.41,112.57,1.329,0.219,4,10.162,-7821.87,90,114.7,1.375,0.278,4,-648.92,1383.49,3006.0
2026-07-03 09:28:31,32,D[CEGIMNR]+S634_S6924_S648,"(1, 1, -10.1616, -7821.87, 1.329, 0.2188)",98.41,112.57,1.329,0.219,4,10.162,-7821.87,120,134.86,1.426,0.224,4,-769.75,4663.0,3823.0
2026-07-03 09:28:31,32,D[CEGIMNR]+S634_S6924_S648,"(1, 1, -10.1616, -7821.87, 1.329, 0.2188)",98.41,112.57,1.329,0.219,4,10.162,-7821.87,150,98.41,1.329,0.178,4,-769.75,4663.0,4785.0
2026-07-03 09:28:31,32,D[CEGIMNR]+S634_S6924_S648,"(1, 1, -10.1616, -7821.87, 1.329, 0.2188)",98.41,112.57,1.329,0.219,4,10.162,-7821.87,180,102.29,1.359,0.195,4,-769.75,4663.0,5668.0
2026-07-03 09:28:31,33,D[CEGHIMNPR]+S634_S6932_S644,"(1, 1, -10.1719, -9254.6, 1.332, 0.2365)",98.31,112.68,1.332,0.236,4,10.172,-9254.6,90,116.05,1.387,0.285,4,-698.17,1621.25,3063.0
2026-07-03 09:28:31,33,D[CEGHIMNPR]+S634_S6932_S644,"(1, 1, -10.1719, -9254.6, 1.332, 0.2365)",98.31,112.68,1.332,0.236,4,10.172,-9254.6,120,133.08,1.426,0.248,4,-698.17,3816.2,3922.0
2026-07-03 09:28:31,33,D[CEGHIMNPR]+S634_S6932_S644,"(1, 1, -10.1719, -9254.6, 1.332, 0.2365)",98.31,112.68,1.332,0.236,4,10.172,-9254.6,150,98.31,1.332,0.199,4,-698.17,3816.2,4913.0
2026-07-03 09:28:31,33,D[CEGHIMNPR]+S634_S6932_S644,"(1, 1, -10.1719, -9254.6, 1.332, 0.2365)",98.31,112.68,1.332,0.236,4,10.172,-9254.6,180,103.27,1.366,0.214,4,-909.82,3816.2,5818.0
2026-07-03 09:28:31,34,D[BCEGHIMNPR]+S6932_S648,"(1, 1, -10.1729, -8091.05, 1.324, 0.2215)",98.3,113.7,1.324,0.221,4,10.173,-8091.05,90,115.61,1.374,0.289,4,-698.17,1073.75,3085.0
2026-07-03 09:28:31,34,D[BCEGHIMNPR]+S6932_S648,"(1, 1, -10.1729, -8091.05, 1.324, 0.2215)",98.3,113.7,1.324,0.221,4,10.173,-8091.05,120,136.24,1.425,0.224,4,-709.81,4830.12,3947.0
2026-07-03 09:28:31,34,D[BCEGHIMNPR]+S6932_S648,"(1, 1, -10.1729, -8091.05, 1.324, 0.2215)",98.3,113.7,1.324,0.221,4,10.173,-8091.05,150,98.3,1.324,0.177,4,-709.81,4830.12,4921.0
2026-07-03 09:28:31,34,D[BCEGHIMNPR]+S6932_S648,"(1, 1, -10.1729, -8091.05, 1.324, 0.2215)",98.3,113.7,1.324,0.221,4,10.173,-8091.05,180,104.64,1.364,0.196,4,-795.35,4830.12,5823.0
2026-07-03 09:28:31,35,D[BCEIMNPR]+S634_S6924_S648,"(1, 1, -10.1802, -7701.92, 1.321, 0.22)",98.23,112.55,1.321,0.22,4,10.18,-7701.92,90,114.73,1.37,0.281,4,-698.17,1334.27,3104.0
2026-07-03 09:28:31,35,D[BCEIMNPR]+S634_S6924_S648,"(1, 1, -10.1802, -7701.92, 1.321, 0.22)",98.23,112.55,1.321,0.22,4,10.18,-7701.92,120,134.34,1.415,0.224,4,-756.56,4663.0,3978.0
2026-07-03 09:28:31,35,D[BCEIMNPR]+S634_S6924_S648,"(1, 1, -10.1802, -7701.92, 1.321, 0.22)",98.23,112.55,1.321,0.22,4,10.18,-7701.92,150,98.23,1.321,0.179,4,-756.56,4663.0,4982.0
2026-07-03 09:28:31,35,D[BCEIMNPR]+S634_S6924_S648,"(1, 1, -10.1802, -7701.92, 1.321, 0.22)",98.23,112.55,1.321,0.22,4,10.18,-7701.92,180,102.91,1.355,0.196,4,-756.56,4663.0,5880.0
2026-07-03 09:28:31,36,D[CEGHIMNR]+S634_S6932_S644,"(1, 1, -10.1968, -9277.25, 1.342, 0.236)",98.07,112.15,1.342,0.236,4,10.197,-9277.25,90,114.7,1.392,0.283,4,-643.4,1621.25,2951.0
2026-07-03 09:28:31,36,D[CEGHIMNR]+S634_S6932_S644,"(1, 1, -10.1968, -9277.25, 1.342, 0.236)",98.07,112.15,1.342,0.236,4,10.197,-9277.25,120,132.72,1.438,0.248,4,-643.4,3816.2,3757.0
2026-07-03 09:28:31,36,D[CEGHIMNR]+S634_S6932_S644,"(1, 1, -10.1968, -9277.25, 1.342, 0.236)",98.07,112.15,1.342,0.236,4,10.197,-9277.25,150,98.07,1.342,0.199,4,-658.57,3816.2,4698.0
2026-07-03 09:28:31,36,D[CEGHIMNR]+S634_S6932_S644,"(1, 1, -10.1968, -9277.25, 1.342, 0.236)",98.07,112.15,1.342,0.236,4,10.197,-9277.25,180,103.11,1.376,0.214,4,-909.82,3816.2,5578.0
2026-07-03 09:28:31,37,D[BCEGHIMNR]+S6932_S648,"(1, 1, -10.1978, -8110.85, 1.333, 0.221)",98.06,113.17,1.333,0.221,4,10.198,-8110.85,90,114.26,1.379,0.287,4,-648.92,1094.07,2973.0
2026-07-03 09:28:31,37,D[BCEGHIMNR]+S6932_S648,"(1, 1, -10.1978, -8110.85, 1.333, 0.221)",98.06,113.17,1.333,0.221,4,10.198,-8110.85,120,135.89,1.437,0.224,4,-709.81,4830.12,3782.0
2026-07-03 09:28:31,37,D[BCEGHIMNR]+S6932_S648,"(1, 1, -10.1978, -8110.85, 1.333, 0.221)",98.06,113.17,1.333,0.221,4,10.198,-8110.85,150,98.06,1.333,0.177,4,-709.81,4830.12,4706.0
2026-07-03 09:28:31,37,D[BCEGHIMNR]+S6932_S648,"(1, 1, -10.1978, -8110.85, 1.333, 0.221)",98.06,113.17,1.333,0.221,4,10.198,-8110.85,180,104.48,1.374,0.196,4,-795.35,4830.12,5583.0
2026-07-03 09:28:31,38,D[BCEIMNR]+S634_S6924_S648,"(1, 1, -10.2051, -7720.79, 1.33, 0.2193)",97.99,112.03,1.33,0.219,4,10.205,-7720.79,90,113.39,1.375,0.278,4,-648.92,1334.27,2992.0
2026-07-03 09:28:31,38,D[BCEIMNR]+S634_S6924_S648,"(1, 1, -10.2051, -7720.79, 1.33, 0.2193)",97.99,112.03,1.33,0.219,4,10.205,-7720.79,120,133.98,1.426,0.224,4,-756.56,4663.0,3813.0
2026-07-03 09:28:31,38,D[BCEIMNR]+S634_S6924_S648,"(1, 1, -10.2051, -7720.79, 1.33, 0.2193)",97.99,112.03,1.33,0.219,4,10.205,-7720.79,150,97.99,1.33,0.179,4,-756.56,4663.0,4767.0
2026-07-03 09:28:31,38,D[BCEIMNR]+S634_S6924_S648,"(1, 1, -10.2051, -7720.79, 1.33, 0.2193)",97.99,112.03,1.33,0.219,4,10.205,-7720.79,180,102.74,1.364,0.196,4,-756.56,4663.0,5640.0
2026-07-03 09:28:31,39,D[BCEHIMNPR]+S634_S6932_S644,"(1, 1, -10.2155, -9414.04, 1.334, 0.237)",97.89,112.14,1.334,0.237,4,10.216,-9414.04,90,114.74,1.386,0.285,4,-698.17,1572.03,3049.0
2026-07-03 09:28:31,39,D[BCEHIMNPR]+S634_S6932_S644,"(1, 1, -10.2155, -9414.04, 1.334, 0.237)",97.89,112.14,1.334,0.237,4,10.216,-9414.04,120,132.2,1.426,0.248,4,-698.17,3816.2,3912.0
2026-07-03 09:28:31,39,D[BCEHIMNPR]+S634_S6932_S644,"(1, 1, -10.2155, -9414.04, 1.334, 0.237)",97.89,112.14,1.334,0.237,4,10.216,-9414.04,150,97.89,1.334,0.199,4,-698.17,3816.2,4895.0
2026-07-03 09:28:31,39,D[BCEHIMNPR]+S634_S6932_S644,"(1, 1, -10.2155, -9414.04, 1.334, 0.237)",97.89,112.14,1.334,0.237,4,10.216,-9414.04,180,103.72,1.371,0.216,4,-921.54,3816.2,5790.0
2026-07-03 09:28:31,40,D[CEHMNPR]+S634_S6932_S648,"(1, 1, -10.2249, -10005.11, 1.344, 0.226)",97.8,113.21,1.344,0.226,4,10.225,-10005.11,90,116.74,1.403,0.291,4,-698.17,1334.27,2883.0
2026-07-03 09:28:31,40,D[CEHMNPR]+S634_S6932_S648,"(1, 1, -10.2249, -10005.11, 1.344, 0.226)",97.8,113.21,1.344,0.226,4,10.225,-10005.11,120,133.69,1.443,0.229,4,-709.27,4577.56,3654.0
2026-07-03 09:28:31,40,D[CEHMNPR]+S634_S6932_S648,"(1, 1, -10.2249, -10005.11, 1.344, 0.226)",97.8,113.21,1.344,0.226,4,10.225,-10005.11,150,97.8,1.344,0.183,4,-709.27,4577.56,4549.0
2026-07-03 09:28:31,40,D[CEHMNPR]+S634_S6932_S648,"(1, 1, -10.2249, -10005.11, 1.344, 0.226)",97.8,113.21,1.344,0.226,4,10.225,-10005.11,180,104.59,1.387,0.201,4,-978.5,4577.56,5383.0
2026-07-03 09:28:31,41,D[BCEHIMNR]+S634_S6932_S644,"(1, 1, -10.2407, -9437.17, 1.344, 0.236)",97.65,111.61,1.344,0.236,4,10.241,-9437.17,90,113.39,1.392,0.282,4,-643.4,1572.03,2937.0
2026-07-03 09:28:31,41,D[BCEHIMNR]+S634_S6932_S644,"(1, 1, -10.2407, -9437.17, 1.344, 0.236)",97.65,111.61,1.344,0.236,4,10.241,-9437.17,120,131.84,1.438,0.247,4,-643.4,3816.2,3747.0
2026-07-03 09:28:31,41,D[BCEHIMNR]+S634_S6932_S644,"(1, 1, -10.2407, -9437.17, 1.344, 0.236)",97.65,111.61,1.344,0.236,4,10.241,-9437.17,150,97.65,1.344,0.199,4,-658.57,3816.2,4680.0
2026-07-03 09:28:31,41,D[BCEHIMNR]+S634_S6932_S644,"(1, 1, -10.2407, -9437.17, 1.344, 0.236)",97.65,111.61,1.344,0.236,4,10.241,-9437.17,180,103.56,1.382,0.216,4,-921.54,3816.2,5550.0
2026-07-03 09:28:31,42,D[BCEGIMNPR]+S634_S6932_S644,"(1, 1, -10.2501, -9257.38, 1.331, 0.2345)",97.56,111.33,1.331,0.234,4,10.25,-9257.38,90,114.78,1.384,0.284,4,-698.17,1621.25,3052.0
2026-07-03 09:28:31,42,D[BCEGIMNPR]+S634_S6932_S644,"(1, 1, -10.2501, -9257.38, 1.331, 0.2345)",97.56,111.33,1.331,0.234,4,10.25,-9257.38,120,131.42,1.422,0.245,4,-698.17,3816.2,3901.0
2026-07-03 09:28:31,42,D[BCEGIMNPR]+S634_S6932_S644,"(1, 1, -10.2501, -9257.38, 1.331, 0.2345)",97.56,111.33,1.331,0.234,4,10.25,-9257.38,150,97.56,1.331,0.198,4,-698.17,3816.2,4896.0
2026-07-03 09:28:31,42,D[BCEGIMNPR]+S634_S6932_S644,"(1, 1, -10.2501, -9257.38, 1.331, 0.2345)",97.56,111.33,1.331,0.234,4,10.25,-9257.38,180,101.58,1.361,0.211,4,-903.15,3816.2,5789.0
2026-07-03 09:28:31,43,D[CEHMNR]+S634_S6932_S648,"(1, 1, -10.2501, -10029.73, 1.354, 0.2253)",97.56,112.68,1.354,0.225,4,10.25,-10029.73,90,115.4,1.409,0.288,4,-654.13,1334.27,2771.0
2026-07-03 09:28:31,43,D[CEHMNR]+S634_S6932_S648,"(1, 1, -10.2501, -10029.73, 1.354, 0.2253)",97.56,112.68,1.354,0.225,4,10.25,-10029.73,120,133.34,1.456,0.229,4,-709.27,4577.56,3489.0
2026-07-03 09:28:31,43,D[CEHMNR]+S634_S6932_S648,"(1, 1, -10.2501, -10029.73, 1.354, 0.2253)",97.56,112.68,1.354,0.225,4,10.25,-10029.73,150,97.56,1.354,0.183,4,-709.27,4577.56,4334.0
2026-07-03 09:28:31,43,D[CEHMNR]+S634_S6932_S648,"(1, 1, -10.2501, -10029.73, 1.354, 0.2253)",97.56,112.68,1.354,0.225,4,10.25,-10029.73,180,104.42,1.399,0.201,4,-978.5,4577.56,5143.0
2026-07-03 09:28:31,44,D[BEGHIMNPR]+S6932_S648,"(1, 1, -10.2743, -8171.68, 1.325, 0.218)",97.33,112.6,1.325,0.218,4,10.274,-8171.68,90,114.23,1.374,0.283,4,-693.68,1073.75,2994.0
2026-07-03 09:28:31,44,D[BEGHIMNPR]+S6932_S648,"(1, 1, -10.2743, -8171.68, 1.325, 0.218)",97.33,112.6,1.325,0.218,4,10.274,-8171.68,120,135.25,1.428,0.222,4,-709.81,4839.44,3829.0
2026-07-03 09:28:31,44,D[BEGHIMNPR]+S6932_S648,"(1, 1, -10.2743, -8171.68, 1.325, 0.218)",97.33,112.6,1.325,0.218,4,10.274,-8171.68,150,97.33,1.325,0.174,4,-709.81,4839.44,4775.0
2026-07-03 09:28:31,44,D[BEGHIMNPR]+S6932_S648,"(1, 1, -10.2743, -8171.68, 1.325, 0.218)",97.33,112.6,1.325,0.218,4,10.274,-8171.68,180,103.6,1.365,0.193,4,-795.35,4839.44,5652.0
2026-07-03 09:28:31,45,D[BCEGIMNR]+S634_S6932_S644,"(1, 1, -10.2754, -9280.21, 1.341, 0.2337)",97.32,110.81,1.341,0.234,4,10.275,-9280.21,90,113.43,1.39,0.281,4,-643.4,1621.25,2940.0
2026-07-03 09:28:31,45,D[BCEGIMNR]+S634_S6932_S644,"(1, 1, -10.2754, -9280.21, 1.341, 0.2337)",97.32,110.81,1.341,0.234,4,10.275,-9280.21,120,131.06,1.434,0.245,4,-643.4,3816.2,3736.0
2026-07-03 09:28:31,45,D[BCEGIMNR]+S634_S6932_S644,"(1, 1, -10.2754, -9280.21, 1.341, 0.2337)",97.32,110.81,1.341,0.234,4,10.275,-9280.21,150,97.32,1.341,0.198,4,-658.57,3816.2,4681.0
2026-07-03 09:28:31,45,D[BCEGIMNR]+S634_S6932_S644,"(1, 1, -10.2754, -9280.21, 1.341, 0.2337)",97.32,110.81,1.341,0.234,4,10.275,-9280.21,180,101.42,1.372,0.211,4,-903.15,3816.2,5549.0
2026-07-03 09:28:31,46,D[CEGHIMNPR]+S6932_S648,"(1, 1, -10.2934, -8255.48, 1.321, 0.219)",97.15,112.33,1.321,0.219,4,10.293,-8255.48,90,113.57,1.369,0.285,4,-698.17,1073.75,3059.0
2026-07-03 09:28:31,46,D[CEGHIMNPR]+S6932_S648,"(1, 1, -10.2934, -8255.48, 1.321, 0.219)",97.15,112.33,1.321,0.219,4,10.293,-8255.48,120,135.06,1.423,0.222,4,-723.0,4830.12,3914.0
2026-07-03 09:28:31,46,D[CEGHIMNPR]+S6932_S648,"(1, 1, -10.2934, -8255.48, 1.321, 0.219)",97.15,112.33,1.321,0.219,4,10.293,-8255.48,150,97.15,1.321,0.175,4,-723.0,4830.12,4877.0
2026-07-03 09:28:31,46,D[CEGHIMNPR]+S6932_S648,"(1, 1, -10.2934, -8255.48, 1.321, 0.219)",97.15,112.33,1.321,0.219,4,10.293,-8255.48,180,103.53,1.361,0.194,4,-802.02,4830.12,5774.0
2026-07-03 09:28:31,47,D[CEIMNPR]+S634_S6924_S648,"(1, 1, -10.3008, -7929.03, 1.318, 0.2172)",97.08,111.18,1.318,0.217,4,10.301,-7929.03,90,112.7,1.364,0.276,4,-698.17,1334.27,3078.0
2026-07-03 09:28:31,47,D[CEIMNPR]+S634_S6924_S648,"(1, 1, -10.3008, -7929.03, 1.318, 0.2172)",97.08,111.18,1.318,0.217,4,10.301,-7929.03,120,133.16,1.413,0.222,4,-769.75,4663.0,3945.0
2026-07-03 09:28:31,47,D[CEIMNPR]+S634_S6924_S648,"(1, 1, -10.3008, -7929.03, 1.318, 0.2172)",97.08,111.18,1.318,0.217,4,10.301,-7929.03,150,97.08,1.318,0.177,4,-769.75,4663.0,4938.0
2026-07-03 09:28:31,47,D[CEIMNPR]+S634_S6924_S648,"(1, 1, -10.3008, -7929.03, 1.318, 0.2172)",97.08,111.18,1.318,0.217,4,10.301,-7929.03,180,101.79,1.352,0.194,4,-769.75,4663.0,5831.0
2026-07-03 09:28:31,48,D[BCEMNPR]+S634_S6932_S648,"(1, 1, -10.305, -10014.74, 1.343, 0.2238)",97.04,111.86,1.343,0.224,4,10.305,-10014.74,90,115.47,1.4,0.288,4,-698.17,1334.27,2872.0
2026-07-03 09:28:31,48,D[BCEMNPR]+S634_S6932_S648,"(1, 1, -10.305, -10014.74, 1.343, 0.2238)",97.04,111.86,1.343,0.224,4,10.305,-10014.74,120,132.04,1.439,0.227,4,-742.83,4577.56,3633.0
2026-07-03 09:28:31,48,D[BCEMNPR]+S634_S6932_S648,"(1, 1, -10.305, -10014.74, 1.343, 0.2238)",97.04,111.86,1.343,0.224,4,10.305,-10014.74,150,97.04,1.343,0.182,4,-742.83,4577.56,4532.0
2026-07-03 09:28:31,48,D[BCEMNPR]+S634_S6932_S648,"(1, 1, -10.305, -10014.74, 1.343, 0.2238)",97.04,111.86,1.343,0.224,4,10.305,-10014.74,180,102.9,1.383,0.198,4,-971.83,4577.56,5354.0
2026-07-03 09:28:31,49,D[CEGHIMNR]+S6932_S648,"(1, 1, -10.3189, -8275.93, 1.331, 0.218)",96.91,111.81,1.331,0.218,4,10.319,-8275.93,90,112.23,1.374,0.282,4,-648.92,1094.07,2947.0
2026-07-03 09:28:31,49,D[CEGHIMNR]+S6932_S648,"(1, 1, -10.3189, -8275.93, 1.331, 0.218)",96.91,111.81,1.331,0.218,4,10.319,-8275.93,120,134.71,1.435,0.222,4,-723.0,4830.12,3749.0
2026-07-03 09:28:31,49,D[CEGHIMNR]+S6932_S648,"(1, 1, -10.3189, -8275.93, 1.331, 0.218)",96.91,111.81,1.331,0.218,4,10.319,-8275.93,150,96.91,1.331,0.174,4,-723.0,4830.12,4662.0
2026-07-03 09:28:31,49,D[CEGHIMNR]+S6932_S648,"(1, 1, -10.3189, -8275.93, 1.331, 0.218)",96.91,111.81,1.331,0.218,4,10.319,-8275.93,180,103.37,1.371,0.194,4,-802.02,4830.12,5534.0
2026-07-03 09:28:31,50,D[CEIMNR]+S634_S6924_S648,"(1, 1, -10.3263, -7948.68, 1.327, 0.2162)",96.84,110.66,1.327,0.216,4,10.326,-7948.68,90,111.35,1.369,0.274,4,-648.92,1334.27,2966.0
2026-07-03 09:28:31,50,D[CEIMNR]+S634_S6924_S648,"(1, 1, -10.3263, -7948.68, 1.327, 0.2162)",96.84,110.66,1.327,0.216,4,10.326,-7948.68,120,132.8,1.424,0.221,4,-769.75,4663.0,3780.0
2026-07-03 09:28:31,50,D[CEIMNR]+S634_S6924_S648,"(1, 1, -10.3263, -7948.68, 1.327, 0.2162)",96.84,110.66,1.327,0.216,4,10.326,-7948.68,150,96.84,1.327,0.176,4,-769.75,4663.0,4723.0
2026-07-03 09:28:31,50,D[CEIMNR]+S634_S6924_S648,"(1, 1, -10.3263, -7948.68, 1.327, 0.2162)",96.84,110.66,1.327,0.216,4,10.326,-7948.68,180,101.63,1.362,0.194,4,-769.75,4663.0,5591.0
2026-07-03 09:28:31,51,D[BCEMNR]+S634_S6932_S648,"(1, 1, -10.3306, -10039.57, 1.354, 0.223)",96.8,111.33,1.354,0.223,4,10.331,-10039.57,90,114.12,1.407,0.285,4,-687.69,1334.27,2760.0
2026-07-03 09:28:31,51,D[BCEMNR]+S634_S6932_S648,"(1, 1, -10.3306, -10039.57, 1.354, 0.223)",96.8,111.33,1.354,0.223,4,10.331,-10039.57,120,131.68,1.452,0.227,4,-742.83,4577.56,3468.0
2026-07-03 09:28:31,51,D[BCEMNR]+S634_S6932_S648,"(1, 1, -10.3306, -10039.57, 1.354, 0.223)",96.8,111.33,1.354,0.223,4,10.331,-10039.57,150,96.8,1.354,0.182,4,-742.83,4577.56,4317.0
2026-07-03 09:28:31,51,D[BCEMNR]+S634_S6932_S648,"(1, 1, -10.3306, -10039.57, 1.354, 0.223)",96.8,111.33,1.354,0.223,4,10.331,-10039.57,180,102.73,1.394,0.198,4,-971.83,4577.56,5114.0
2026-07-03 09:28:31,52,D[CEHIMNPR]+S634_S6932_S644,"(1, 1, -10.337, -9594.89, 1.331, 0.2337)",96.74,110.77,1.331,0.234,4,10.337,-9594.89,90,112.71,1.381,0.28,4,-698.17,1572.03,3023.0
2026-07-03 09:28:31,52,D[CEHIMNPR]+S634_S6932_S644,"(1, 1, -10.337, -9594.89, 1.331, 0.2337)",96.74,110.77,1.331,0.234,4,10.337,-9594.89,120,131.02,1.424,0.245,4,-698.17,3816.2,3879.0
2026-07-03 09:28:31,52,D[CEHIMNPR]+S634_S6932_S644,"(1, 1, -10.337, -9594.89, 1.331, 0.2337)",96.74,110.77,1.331,0.234,4,10.337,-9594.89,150,96.74,1.331,0.197,4,-698.17,3816.2,4851.0
2026-07-03 09:28:31,52,D[CEHIMNPR]+S634_S6932_S644,"(1, 1, -10.337, -9594.89, 1.331, 0.2337)",96.74,110.77,1.331,0.234,4,10.337,-9594.89,180,102.61,1.368,0.213,4,-928.21,3816.2,5741.0
2026-07-03 09:28:31,53,D[BCEHIMNPR]+S6932_S648,"(1, 1, -10.3381, -8412.49, 1.323, 0.2188)",96.73,111.79,1.323,0.219,4,10.338,-8412.49,90,112.26,1.368,0.284,4,-698.17,1073.75,3045.0
2026-07-03 09:28:31,53,D[BCEHIMNPR]+S6932_S648,"(1, 1, -10.3381, -8412.49, 1.323, 0.2188)",96.73,111.79,1.323,0.219,4,10.338,-8412.49,120,134.19,1.423,0.222,4,-709.81,4830.12,3904.0
2026-07-03 09:28:31,53,D[BCEHIMNPR]+S6932_S648,"(1, 1, -10.3381, -8412.49, 1.323, 0.2188)",96.73,111.79,1.323,0.219,4,10.338,-8412.49,150,96.73,1.323,0.174,4,-709.81,4830.12,4859.0
2026-07-03 09:28:31,53,D[BCEHIMNPR]+S6932_S648,"(1, 1, -10.3381, -8412.49, 1.323, 0.2188)",96.73,111.79,1.323,0.219,4,10.338,-8412.49,180,103.98,1.366,0.195,4,-813.74,4830.12,5746.0
2026-07-03 09:28:31,54,D[BCEGHIMNP]+S634_S6932_S648,"(1, 1, -10.3391, -10376.24, 1.402, 0.2207)",96.72,109.69,1.402,0.221,4,10.339,-10376.24,90,109.28,1.433,0.277,4,-1003.59,1100.2,2528.0
2026-07-03 09:28:31,54,D[BCEGHIMNP]+S634_S6932_S648,"(1, 1, -10.3391, -10376.24, 1.402, 0.2207)",96.72,109.69,1.402,0.221,4,10.339,-10376.24,120,127.59,1.496,0.219,4,-1003.59,4523.06,3307.0
2026-07-03 09:28:31,54,D[BCEGHIMNP]+S634_S6932_S648,"(1, 1, -10.3391, -10376.24, 1.402, 0.2207)",96.72,109.69,1.402,0.221,4,10.339,-10376.24,150,96.72,1.402,0.182,4,-1003.59,4523.06,4022.0
2026-07-03 09:28:31,54,D[BCEGHIMNP]+S634_S6932_S648,"(1, 1, -10.3391, -10376.24, 1.402, 0.2207)",96.72,109.69,1.402,0.221,4,10.339,-10376.24,180,105.17,1.451,0.205,4,-1003.59,4523.06,4866.0
2026-07-03 09:28:31,55,D[CEHIMNR]+S634_S6932_S644,"(1, 1, -10.3627, -9618.76, 1.341, 0.2332)",96.5,110.24,1.341,0.233,4,10.363,-9618.76,90,111.36,1.386,0.278,4,-643.4,1572.03,2911.0
2026-07-03 09:28:31,55,D[CEHIMNR]+S634_S6932_S644,"(1, 1, -10.3627, -9618.76, 1.341, 0.2332)",96.5,110.24,1.341,0.233,4,10.363,-9618.76,120,130.66,1.436,0.245,4,-643.4,3816.2,3714.0
