time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2024-08-09 21:35,2024-08-09 22:30,SELL,2427.87,2434.63,2417.13,SL,-6.96,"Judas above Asian high 2428.89 (fake 2433.13, depth 1.9ATR) re-entered"
2024-08-14 21:35,2024-08-14 22:35,BUY,2456.32,2447.6,2472.53,SL,-8.92,"Judas below Asian low 2455.31 (fake 2449.55, depth 0.9ATR) re-entered"
2024-08-14 22:15,2024-08-14 22:35,BUY,2456.53,2448.05,2466.71,SL,-8.68,"Judas below Asian low 2455.31 (fake 2449.55, depth 1.2ATR) re-entered"
2024-08-15 14:45,2024-08-15 19:25,SELL,2455.0,2460.39,2447.22,SL,-5.59,"Judas above Asian high 2455.45 (fake 2458.89, depth 2.0ATR) re-entered"
2024-08-15 15:00,2024-08-15 19:25,SELL,2455.03,2460.39,2447.22,SL,-5.56,"Judas above Asian high 2455.45 (fake 2458.89, depth 1.9ATR) re-entered"
2024-08-20 14:20,2024-08-20 15:35,BUY,2499.6,2495.82,2508.21,TP,8.41,"Judas below Asian low 2498.70 (fake 2497.32, depth 1.1ATR) re-entered"
2024-08-21 16:00,2024-08-21 17:05,BUY,2511.43,2506.69,2519.92,SL,-4.94,"Judas below Asian low 2510.92 (fake 2508.19, depth 1.3ATR) re-entered"
2024-08-22 20:30,2024-08-22 21:20,BUY,2500.53,2493.78,2514.64,SL,-6.95,"Judas below Asian low 2499.33 (fake 2495.28, depth 1.7ATR) re-entered"
2024-08-22 21:05,2024-08-22 21:20,BUY,2499.57,2493.78,2514.64,SL,-5.99,"Judas below Asian low 2499.33 (fake 2495.28, depth 1.5ATR) re-entered"
2024-08-27 16:00,2024-08-27 22:20,BUY,2509.37,2502.05,2517.68,TP,8.11,"Judas below Asian low 2505.86 (fake 2503.55, depth 1.0ATR) re-entered"
2024-08-29 22:15,2024-08-30 00:55,SELL,2516.28,2525.88,2511.7,SL,-9.8,"Judas above Asian high 2519.93 (fake 2524.38, depth 1.4ATR) re-entered"
2024-08-29 22:40,2024-08-30 00:55,SELL,2519.45,2525.88,2512.42,SL,-6.63,"Judas above Asian high 2519.93 (fake 2524.38, depth 1.5ATR) re-entered"
2024-08-30 14:40,2024-08-30 16:20,SELL,2520.47,2525.58,2512.23,SL,-5.31,"Judas above Asian high 2520.96 (fake 2524.08, depth 1.6ATR) re-entered"
2024-08-30 15:40,2024-08-30 16:20,SELL,2519.77,2525.58,2512.23,SL,-6.01,"Judas above Asian high 2520.96 (fake 2524.08, depth 1.7ATR) re-entered"
2024-08-30 22:45,2024-08-30 23:05,BUY,2513.23,2504.94,2517.87,SL,-8.49,"Judas below Asian low 2512.23 (fake 2506.44, depth 1.7ATR) re-entered"
2024-09-03 20:05,2024-09-03 20:10,BUY,2493.91,2483.3,2498.49,TP,4.38,"Judas below Asian low 2489.86 (fake 2484.80, depth 1.6ATR) re-entered"
2024-09-06 21:00,2024-09-06 21:05,SELL,2516.04,2530.63,2513.03,TP,2.81,"Judas above Asian high 2521.85 (fake 2529.13, depth 1.5ATR) re-entered"
2024-09-09 14:30,2024-09-09 20:25,BUY,2489.39,2484.05,2500.42,TP,10.83,"Judas below Asian low 2487.48 (fake 2485.55, depth 0.9ATR) re-entered"
2024-09-09 21:50,2024-09-10 04:35,SELL,2499.84,2506.78,2487.48,SL,-7.14,"Judas above Asian high 2500.42 (fake 2505.28, depth 2.0ATR) re-entered"
2024-09-23 16:00,2024-09-23 21:40,BUY,2616.95,2612.36,2631.36,TP,14.21,"Judas below Asian low 2616.09 (fake 2613.86, depth 1.0ATR) re-entered"
2024-09-23 16:50,2024-09-23 21:40,BUY,2616.93,2612.36,2631.36,TP,14.23,"Judas below Asian low 2616.09 (fake 2613.86, depth 1.1ATR) re-entered"
2024-09-23 22:00,2024-09-24 11:40,SELL,2630.83,2635.76,2618.81,SL,-5.13,"Judas above Asian high 2631.36 (fake 2634.26, depth 1.0ATR) re-entered"
2024-09-23 22:35,2024-09-24 12:40,SELL,2631.05,2636.34,2619.25,SL,-5.49,"Judas above Asian high 2631.36 (fake 2634.84, depth 1.1ATR) re-entered"
2024-10-01 16:15,2024-10-01 17:30,SELL,2643.16,2648.95,2633.95,SL,-5.99,"Judas above Asian high 2644.34 (fake 2647.45, depth 1.9ATR) re-entered"
2024-10-07 16:20,2024-10-07 18:05,SELL,2652.42,2657.85,2640.03,SL,-5.63,"Judas above Asian high 2652.43 (fake 2656.35, depth 1.9ATR) re-entered"
2024-10-07 20:55,2024-10-07 21:15,BUY,2640.08,2636.25,2651.93,TP,11.65,"Judas below Asian low 2640.03 (fake 2637.75, depth 0.8ATR) re-entered"
2024-10-08 15:05,2024-10-08 16:20,BUY,2635.54,2629.68,2648.23,SL,-6.06,"Judas below Asian low 2633.78 (fake 2631.18, depth 1.1ATR) re-entered"
2024-10-08 16:25,2024-10-08 19:05,BUY,2635.6,2627.06,2648.23,TP,12.43,"Judas below Asian low 2633.78 (fake 2628.56, depth 2.0ATR) re-entered"
2024-10-08 20:30,2024-10-08 22:10,SELL,2643.61,2654.48,2633.78,TP,9.63,"Judas above Asian high 2648.23 (fake 2652.98, depth 1.8ATR) re-entered"
2024-10-11 20:35,2024-10-11 21:35,SELL,2642.84,2651.62,2632.02,SL,-8.98,"Judas above Asian high 2646.04 (fake 2650.12, depth 1.8ATR) re-entered"
2024-10-11 21:05,2024-10-11 21:35,SELL,2644.79,2651.62,2632.35,SL,-7.03,"Judas above Asian high 2646.04 (fake 2650.12, depth 1.5ATR) re-entered"
2024-10-17 21:25,2024-10-17 22:00,SELL,2683.13,2690.24,2674.57,SL,-7.31,"Judas above Asian high 2684.88 (fake 2688.74, depth 1.2ATR) re-entered"
2024-10-18 21:55,2024-10-18 22:20,SELL,2713.68,2718.53,2699.65,SL,-5.05,"Judas above Asian high 2714.05 (fake 2717.03, depth 1.0ATR) re-entered"
2024-10-22 20:30,2024-10-22 21:45,SELL,2733.72,2740.84,2722.07,SL,-7.32,"Judas above Asian high 2735.95 (fake 2739.34, depth 1.5ATR) re-entered"
2024-10-23 21:20,2024-10-23 22:10,BUY,2737.95,2730.15,2753.2,SL,-8.0,"Judas below Asian low 2737.94 (fake 2731.65, depth 1.8ATR) re-entered"
2024-10-23 21:50,2024-10-23 22:10,BUY,2739.32,2730.14,2753.2,SL,-9.38,"Judas below Asian low 2737.94 (fake 2731.64, depth 1.6ATR) re-entered"
2024-10-30 20:50,2024-10-31 01:05,BUY,2776.23,2769.38,2789.77,TP,13.34,"Judas below Asian low 2776.10 (fake 2770.88, depth 1.5ATR) re-entered"
2024-10-31 14:10,2024-10-31 17:05,BUY,2781.15,2776.68,2790.07,SL,-4.67,"Judas below Asian low 2779.72 (fake 2778.18, depth 0.8ATR) re-entered"
2024-11-01 20:20,2024-11-01 21:40,SELL,2757.51,2763.72,2744.87,TP,12.44,"Judas above Asian high 2757.66 (fake 2762.22, depth 1.1ATR) re-entered"
2024-11-01 20:45,2024-11-01 21:35,SELL,2756.71,2763.72,2745.42,TP,11.09,"Judas above Asian high 2757.66 (fake 2762.22, depth 1.2ATR) re-entered"
2024-11-01 21:55,2024-11-02 00:30,BUY,2747.24,2738.22,2757.66,SL,-9.22,"Judas below Asian low 2745.82 (fake 2739.72, depth 1.5ATR) re-entered"
2024-11-01 22:10,2024-11-02 00:30,BUY,2747.5,2738.22,2757.66,SL,-9.48,"Judas below Asian low 2746.30 (fake 2739.72, depth 1.6ATR) re-entered"
2024-11-04 15:25,2024-11-04 15:50,BUY,2735.72,2732.37,2743.72,SL,-3.55,"Judas below Asian low 2735.37 (fake 2733.87, depth 1.0ATR) re-entered"
2024-11-04 16:15,2024-11-04 16:50,BUY,2737.94,2730.38,2743.72,TP,5.58,"Judas below Asian low 2735.37 (fake 2731.88, depth 1.7ATR) re-entered"
2024-11-04 20:15,2024-11-04 20:55,SELL,2743.07,2746.71,2735.37,SL,-3.84,"Judas above Asian high 2743.72 (fake 2745.21, depth 0.9ATR) re-entered"
2024-11-04 21:45,2024-11-04 23:05,SELL,2741.79,2749.67,2735.77,TP,5.82,"Judas above Asian high 2743.72 (fake 2748.17, depth 1.8ATR) re-entered"
2024-11-04 22:20,2024-11-04 23:05,SELL,2743.45,2749.67,2735.77,TP,7.48,"Judas above Asian high 2743.72 (fake 2748.17, depth 1.6ATR) re-entered"
2024-11-08 22:20,2024-11-11 08:05,BUY,2688.67,2678.81,2700.53,SL,-10.06,"Judas below Asian low 2685.99 (fake 2680.31, depth 1.5ATR) re-entered"
2024-11-12 14:25,2024-11-12 14:35,BUY,2604.32,2598.03,2627.12,SL,-6.49,"Judas below Asian low 2603.47 (fake 2599.53, depth 1.3ATR) re-entered"
2024-11-12 15:05,2024-11-12 16:05,BUY,2604.07,2593.76,2627.12,SL,-10.51,"Judas below Asian low 2603.47 (fake 2595.26, depth 2.0ATR) re-entered"
2024-11-13 20:55,2024-11-13 21:50,SELL,2612.35,2620.2,2603.58,TP,8.57,"Judas above Asian high 2613.23 (fake 2618.70, depth 1.8ATR) re-entered"
2024-11-13 21:15,2024-11-13 21:50,SELL,2612.61,2620.2,2603.58,TP,8.83,"Judas above Asian high 2613.23 (fake 2618.70, depth 1.5ATR) re-entered"
2024-11-13 21:30,2024-11-13 21:50,SELL,2610.93,2620.2,2603.58,TP,7.15,"Judas above Asian high 2613.23 (fake 2618.70, depth 1.4ATR) re-entered"
2024-11-15 20:25,2024-11-18 08:00,SELL,2570.7,2577.28,2554.42,SL,-6.78,"Judas above Asian high 2571.68 (fake 2575.78, depth 1.5ATR) re-entered"
2024-11-15 21:35,2024-11-18 08:00,SELL,2568.31,2577.28,2554.42,SL,-9.17,"Judas above Asian high 2571.13 (fake 2575.78, depth 1.1ATR) re-entered"
2024-11-15 22:20,2024-11-18 08:00,SELL,2569.46,2577.43,2554.42,SL,-8.17,"Judas above Asian high 2571.13 (fake 2575.93, depth 1.5ATR) re-entered"
2024-11-20 21:50,2024-11-20 22:15,SELL,2641.35,2647.87,2628.58,SL,-6.72,"Judas above Asian high 2641.80 (fake 2646.37, depth 1.5ATR) re-entered"
2024-11-29 22:15,2024-12-02 06:05,BUY,2655.53,2649.1,2666.27,SL,-6.63,"Judas below Asian low 2654.85 (fake 2650.60, depth 1.4ATR) re-entered"
2024-11-29 22:35,2024-12-02 06:05,BUY,2655.87,2649.1,2666.27,SL,-6.97,"Judas below Asian low 2654.85 (fake 2650.60, depth 1.4ATR) re-entered"
2024-12-03 21:45,2024-12-04 20:00,SELL,2649.73,2657.1,2634.5,TP,15.03,"Judas above Asian high 2650.04 (fake 2655.60, depth 1.9ATR) re-entered"
2024-12-04 20:15,2024-12-04 21:25,BUY,2638.86,2630.95,2651.39,TP,12.33,"Judas below Asian low 2637.68 (fake 2632.45, depth 1.7ATR) re-entered"
2024-12-05 16:00,2024-12-05 21:55,BUY,2645.62,2640.51,2655.51,SL,-5.31,"Judas below Asian low 2644.67 (fake 2642.01, depth 1.4ATR) re-entered"
2024-12-05 16:35,2024-12-05 21:55,BUY,2645.31,2640.43,2655.51,SL,-5.08,"Judas below Asian low 2644.67 (fake 2641.93, depth 1.4ATR) re-entered"
2024-12-05 21:50,2024-12-05 21:55,BUY,2645.09,2640.43,2655.51,SL,-4.86,"Judas below Asian low 2644.67 (fake 2641.93, depth 1.0ATR) re-entered"
2024-12-18 20:05,2024-12-18 21:15,BUY,2642.94,2639.67,2651.71,SL,-3.47,"Judas below Asian low 2642.73 (fake 2641.17, depth 1.3ATR) re-entered"
2024-12-26 20:20,2024-12-26 22:05,SELL,2627.77,2632.84,2620.88,SL,-5.27,"Judas above Asian high 2629.12 (fake 2631.34, depth 1.4ATR) re-entered"
2024-12-26 21:10,2024-12-26 21:55,BUY,2625.35,2620.14,2629.12,TP,3.57,"Judas below Asian low 2624.72 (fake 2621.64, depth 1.7ATR) re-entered"
2024-12-27 14:40,2024-12-27 15:05,SELL,2635.72,2639.8,2628.87,TP,6.65,"Judas above Asian high 2636.97 (fake 2638.30, depth 0.8ATR) re-entered"
2024-12-30 14:05,2024-12-30 15:15,BUY,2618.64,2615.25,2628.17,SL,-3.59,"Judas below Asian low 2618.32 (fake 2616.75, depth 1.2ATR) re-entered"
2025-01-08 14:25,2025-01-08 20:00,SELL,2652.86,2655.93,2645.29,SL,-3.27,"Judas above Asian high 2653.03 (fake 2654.43, depth 1.4ATR) re-entered"
2025-01-08 14:40,2025-01-08 20:00,SELL,2651.87,2655.93,2645.29,SL,-4.26,"Judas above Asian high 2653.03 (fake 2654.43, depth 1.3ATR) re-entered"
2025-01-08 15:40,2025-01-08 20:00,SELL,2652.79,2655.93,2645.29,SL,-3.34,"Judas above Asian high 2653.03 (fake 2654.43, depth 1.0ATR) re-entered"
2025-01-08 16:45,2025-01-08 20:00,SELL,2652.65,2656.47,2645.29,SL,-4.02,"Judas above Asian high 2653.03 (fake 2654.97, depth 1.6ATR) re-entered"
2025-01-10 15:45,2025-01-10 16:25,SELL,2677.87,2681.9,2668.94,SL,-4.23,"Judas above Asian high 2678.47 (fake 2680.40, depth 1.0ATR) re-entered"
2025-01-10 20:25,2025-01-10 20:30,SELL,2677.11,2684.5,2669.26,TP,7.65,"Judas above Asian high 2678.47 (fake 2683.00, depth 2.0ATR) re-entered"
2025-01-14 16:45,2025-01-14 20:35,BUY,2667.14,2663.39,2675.26,SL,-3.95,"Judas below Asian low 2666.45 (fake 2664.89, depth 1.0ATR) re-entered"
2025-01-14 20:25,2025-01-14 20:35,BUY,2666.7,2663.17,2675.26,SL,-3.73,"Judas below Asian low 2666.45 (fake 2664.67, depth 0.9ATR) re-entered"
2025-01-14 20:45,2025-01-14 21:05,BUY,2667.25,2660.73,2675.26,SL,-6.72,"Judas below Asian low 2666.45 (fake 2662.23, depth 1.4ATR) re-entered"
2025-01-17 14:50,2025-01-17 16:25,BUY,2709.99,2707.24,2717.28,SL,-2.95,"Judas below Asian low 2709.90 (fake 2708.74, depth 0.8ATR) re-entered"
2025-01-27 21:35,2025-01-27 22:00,BUY,2750.86,2743.54,2762.69,SL,-7.52,"Judas below Asian low 2750.80 (fake 2745.04, depth 1.8ATR) re-entered"
2025-01-27 21:55,2025-01-27 22:00,BUY,2751.32,2743.54,2762.69,SL,-7.98,"Judas below Asian low 2750.80 (fake 2745.04, depth 1.7ATR) re-entered"
2025-01-28 15:40,2025-01-28 17:05,BUY,2738.57,2733.29,2745.18,TP,6.41,"Judas below Asian low 2737.89 (fake 2734.79, depth 1.8ATR) re-entered"
2025-01-29 14:05,2025-01-29 19:05,BUY,2759.49,2756.72,2766.26,SL,-2.97,"Judas below Asian low 2759.21 (fake 2758.22, depth 0.8ATR) re-entered"
2025-01-29 14:50,2025-01-29 19:20,BUY,2759.31,2755.91,2766.26,SL,-3.6,"Judas below Asian low 2759.21 (fake 2757.41, depth 1.6ATR) re-entered"
2025-01-30 14:30,2025-01-30 15:00,SELL,2765.83,2769.89,2758.82,SL,-4.26,"Judas above Asian high 2766.46 (fake 2768.39, depth 1.3ATR) re-entered"
2025-01-31 14:40,2025-01-31 15:55,SELL,2797.86,2802.56,2792.22,TP,5.44,"Judas above Asian high 2799.55 (fake 2801.06, depth 0.9ATR) re-entered"
2025-02-04 14:40,2025-02-04 20:10,BUY,2810.96,2805.57,2824.57,TP,13.41,"Judas below Asian low 2810.88 (fake 2807.07, depth 2.0ATR) re-entered"
2025-02-04 15:10,2025-02-04 20:10,BUY,2814.4,2805.57,2824.57,TP,9.97,"Judas below Asian low 2810.88 (fake 2807.07, depth 1.6ATR) re-entered"
2025-02-07 21:05,2025-02-07 21:20,BUY,2860.55,2851.05,2870.45,TP,9.7,"Judas below Asian low 2859.02 (fake 2852.55, depth 1.3ATR) re-entered"
2025-02-14 15:25,2025-02-14 20:40,SELL,2936.67,2940.07,2923.23,TP,13.24,"Judas above Asian high 2936.81 (fake 2938.57, depth 0.8ATR) re-entered"
2025-02-14 16:35,2025-02-14 20:40,SELL,2934.96,2940.24,2923.23,TP,11.53,"Judas above Asian high 2936.81 (fake 2938.74, depth 1.1ATR) re-entered"
2025-02-14 21:15,2025-02-14 22:15,BUY,2924.21,2912.85,2936.81,SL,-11.56,"Judas below Asian low 2923.23 (fake 2914.35, depth 1.9ATR) re-entered"
2025-02-14 21:40,2025-02-14 22:15,BUY,2923.31,2912.85,2936.81,SL,-10.66,"Judas below Asian low 2923.23 (fake 2914.35, depth 1.8ATR) re-entered"
2025-02-21 22:25,2025-02-22 00:30,BUY,2925.4,2915.24,2939.77,TP,14.17,"Judas below Asian low 2924.08 (fake 2916.74, depth 1.9ATR) re-entered"
2025-02-24 22:10,2025-02-25 00:35,BUY,2936.43,2929.22,2944.65,TP,8.02,"Judas below Asian low 2935.23 (fake 2930.72, depth 0.9ATR) re-entered"
2025-02-24 22:35,2025-02-25 00:35,BUY,2936.9,2929.22,2944.65,TP,7.55,"Judas below Asian low 2935.23 (fake 2930.72, depth 1.1ATR) re-entered"
2025-03-05 21:00,2025-03-05 22:30,BUY,2905.16,2892.75,2921.8,TP,16.44,"Judas below Asian low 2902.17 (fake 2894.25, depth 1.7ATR) re-entered"
2025-03-05 21:20,2025-03-05 22:30,BUY,2903.26,2892.73,2921.8,TP,18.34,"Judas below Asian low 2902.17 (fake 2894.25, depth 1.6ATR) re-entered"
2025-03-10 14:55,2025-03-10 15:25,BUY,2908.46,2902.83,2918.38,SL,-5.83,"Judas below Asian low 2906.93 (fake 2904.33, depth 1.1ATR) re-entered"
2025-03-12 14:20,2025-03-12 15:50,BUY,2911.93,2907.48,2921.09,TP,8.96,"Judas below Asian low 2910.83 (fake 2908.98, depth 0.9ATR) re-entered"
2025-03-12 16:10,2025-03-12 20:15,SELL,2919.86,2926.84,2910.83,TP,8.83,"Judas above Asian high 2921.09 (fake 2925.34, depth 2.0ATR) re-entered"
2025-03-12 20:25,2025-03-12 21:55,BUY,2910.83,2904.59,2921.09,TP,10.06,"Judas below Asian low 2910.83 (fake 2906.09, depth 1.2ATR) re-entered"
2025-03-12 20:40,2025-03-12 21:55,BUY,2912.16,2904.59,2921.09,TP,8.73,"Judas below Asian low 2911.37 (fake 2906.09, depth 1.5ATR) re-entered"
2025-03-13 15:00,2025-03-13 16:20,BUY,2935.6,2931.47,2947.14,TP,11.34,"Judas below Asian low 2935.43 (fake 2932.97, depth 1.5ATR) re-entered"
2025-03-19 16:20,2025-03-20 01:35,BUY,3027.92,3021.26,3045.32,TP,17.2,"Judas below Asian low 3027.41 (fake 3022.76, depth 1.9ATR) re-entered"
2025-03-24 14:25,2025-03-24 16:05,SELL,3025.32,3030.34,3013.71,SL,-5.22,"Judas above Asian high 3025.66 (fake 3028.84, depth 2.0ATR) re-entered"
2025-04-04 20:40,2025-04-04 21:35,BUY,3088.89,3067.69,3115.75,SL,-21.4,"Judas below Asian low 3087.10 (fake 3070.82, depth 1.6ATR) re-entered"
2025-04-07 22:10,2025-04-07 22:35,BUY,3027.39,2999.86,3055.62,SL,-27.73,"Judas below Asian low 3017.18 (fake 3002.24, depth 1.9ATR) re-entered"
2025-04-11 16:25,2025-04-11 17:50,SELL,3219.05,3228.85,3183.14,SL,-10.0,"Judas above Asian high 3219.92 (fake 3227.34, depth 1.5ATR) re-entered"
2025-04-11 16:50,2025-04-11 17:50,SELL,3218.88,3229.0,3183.14,SL,-10.32,"Judas above Asian high 3219.92 (fake 3227.34, depth 1.3ATR) re-entered"
2025-04-15 21:00,2025-04-16 03:00,BUY,3219.83,3210.08,3232.59,TP,12.56,"Judas below Asian low 3217.15 (fake 3211.58, depth 1.4ATR) re-entered"
2025-04-17 14:35,2025-04-17 15:35,BUY,3322.31,3312.82,3356.23,SL,-9.69,"Judas below Asian low 3320.84 (fake 3314.32, depth 1.4ATR) re-entered"
2025-04-24 21:20,2025-04-25 12:45,BUY,3315.51,3304.8,3363.41,SL,-10.91,"Judas below Asian low 3314.79 (fake 3306.65, depth 1.3ATR) re-entered"
2025-04-29 20:50,2025-04-30 15:10,BUY,3306.33,3297.98,3340.08,SL,-8.55,"Judas below Asian low 3305.12 (fake 3299.75, depth 0.9ATR) re-entered"
2025-04-29 21:10,2025-04-30 15:10,BUY,3309.1,3297.84,3333.85,SL,-11.46,"Judas below Asian low 3305.12 (fake 3299.75, depth 0.8ATR) re-entered"
2025-05-02 22:05,2025-05-02 22:30,SELL,3261.69,3270.98,3244.17,TP,17.32,"Judas above Asian high 3262.48 (fake 3269.30, depth 1.2ATR) re-entered"
2025-06-05 16:30,2025-06-05 17:05,SELL,3384.05,3391.49,3361.2,SL,-7.64,"Judas above Asian high 3384.14 (fake 3389.99, depth 1.9ATR) re-entered"
2025-06-06 14:55,2025-06-06 19:30,BUY,3359.58,3351.31,3375.59,SL,-8.47,"Judas below Asian low 3356.10 (fake 3352.81, depth 1.1ATR) re-entered"
2025-06-06 16:30,2025-06-06 19:30,BUY,3358.75,3351.31,3375.59,SL,-7.64,"Judas below Asian low 3356.10 (fake 3352.81, depth 1.2ATR) re-entered"
2025-06-06 16:55,2025-06-06 19:30,BUY,3356.72,3351.31,3375.59,SL,-5.61,"Judas below Asian low 3356.10 (fake 3352.81, depth 1.3ATR) re-entered"
