timestamp,label,trades,wr,total_pnl,avg_per_day_span,avg_per_day_active,n_days_with_trades,span_days,days_hit_1000,max_dd_usd,max_dd_pct,lot_min,lot_max,risk_pct,final_equity,max_consec_loss,avg_r_multiple,profit_factor,swing_lookback,sweep_min_pierce_atr,rejection_wick_pct,rsi_overbought,rsi_oversold,sl_atr_mult,tp_rr,trend_filter
2026-06-26 20:04:44,grid105_lb20_p0.1_w0.45_ob62.0_sl0.6_rr1.0_against,193,51.3,-16.65,-0.28,-0.28,59,60,0,199.6,17.26,0.01,0.03,1.0,983.35,9,-0.0,0.99,20,0.1,0.45,62.0,38.0,0.6,1.0,against
2026-06-26 20:04:46,grid106_lb20_p0.1_w0.45_ob62.0_sl0.6_rr1.5_none,202,40.6,-132.41,-2.21,-2.21,60,60,0,359.14,30.38,0.01,0.03,1.0,867.59,10,-0.057,0.92,20,0.1,0.45,62.0,38.0,0.6,1.5,none
2026-06-26 20:04:47,grid107_lb20_p0.1_w0.45_ob62.0_sl0.6_rr1.5_against,193,40.9,-59.35,-0.99,-0.99,60,60,0,339.09,27.39,0.01,0.03,1.0,940.65,10,-0.019,0.96,20,0.1,0.45,62.0,38.0,0.6,1.5,against
2026-06-26 20:04:49,grid108_lb20_p0.1_w0.45_ob62.0_sl0.6_rr2.0_none,202,35.1,-85.23,-1.42,-1.44,59,60,0,474.03,36.92,0.01,0.03,1.0,914.77,19,-0.027,0.95,20,0.1,0.45,62.0,38.0,0.6,2.0,none
2026-06-26 20:04:51,grid109_lb20_p0.1_w0.45_ob62.0_sl0.6_rr2.0_against,193,35.2,-32.64,-0.54,-0.55,59,60,0,461.17,34.71,0.01,0.03,1.0,967.36,17,-0.001,0.98,20,0.1,0.45,62.0,38.0,0.6,2.0,against
2026-06-26 20:04:53,grid110_lb20_p0.1_w0.45_ob62.0_sl0.6_rr2.5_none,202,27.7,-290.55,-4.84,-4.84,60,60,0,614.44,52.58,0.01,0.03,1.0,709.45,23,-0.144,0.84,20,0.1,0.45,62.0,38.0,0.6,2.5,none
2026-06-26 20:04:54,grid111_lb20_p0.1_w0.45_ob62.0_sl0.6_rr2.5_against,193,28.5,-230.7,-3.85,-3.85,60,60,0,590.34,48.99,0.01,0.03,1.0,769.3,21,-0.111,0.87,20,0.1,0.45,62.0,38.0,0.6,2.5,against
2026-06-26 20:04:56,grid112_lb20_p0.1_w0.55_ob62.0_sl0.6_rr1.0_none,137,53.3,47.67,0.79,0.92,52,60,0,134.92,11.77,0.01,0.03,1.0,1047.67,6,0.042,1.05,20,0.1,0.55,62.0,38.0,0.6,1.0,none
2026-06-26 20:04:58,grid113_lb20_p0.1_w0.55_ob62.0_sl0.6_rr1.0_against,131,52.7,28.16,0.47,0.54,52,60,0,151.8,13.28,0.01,0.03,1.0,1028.16,6,0.03,1.03,20,0.1,0.55,62.0,38.0,0.6,1.0,against
2026-06-26 20:05:00,grid114_lb20_p0.1_w0.55_ob62.0_sl0.6_rr1.5_none,137,43.1,25.28,0.42,0.47,54,60,0,211.23,17.58,0.01,0.03,1.0,1025.28,6,0.03,1.02,20,0.1,0.55,62.0,38.0,0.6,1.5,none
2026-06-26 20:05:01,grid115_lb20_p0.1_w0.55_ob62.0_sl0.6_rr1.5_against,131,42.7,34.82,0.58,0.64,54,60,0,235.75,19.04,0.01,0.04,1.0,1034.82,6,0.038,1.03,20,0.1,0.55,62.0,38.0,0.6,1.5,against
