timestamp,rank,label,base,w_s63,w_s69,w_s64,score,min_pf,avg_day,avg_month,avg_sharpe,max_streak,days,trades,trade_units,fixed_per_day,fixed_per_month,fixed_pf,sharpe_like,max_losing_day_streak,by_leg
2026-07-03 09:21:40,24,P13+S63x8+S69x8+S64x1,P13,8.0,8.0,1.0,"(1, 1, 1.102, 0.1283, 2673.51, -4)",1.102,89.117,2673.51,0.128,4,150,12940,13472.0,68.64,2059.18,1.102,0.096,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:263.28;S69:716.88
2026-07-03 09:21:40,24,P13+S63x8+S69x8+S64x1,P13,8.0,8.0,1.0,"(1, 1, 1.102, 0.1283, 2673.51, -4)",1.102,89.117,2673.51,0.128,4,180,15246,15911.0,79.06,2371.86,1.123,0.117,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:353.15;S69:1055.12
2026-07-03 09:21:40,25,P13+S63x8+S69x2+S64x4,P13,8.0,2.0,4.0,"(1, 1, 1.102, 0.1273, 2743.87, -4)",1.102,91.463,2743.87,0.127,4,90,7550,7976.0,112.98,3389.27,1.171,0.175,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:913.76;S69:154.16
2026-07-03 09:21:40,25,P13+S63x8+S69x2+S64x4,P13,8.0,2.0,4.0,"(1, 1, 1.102, 0.1273, 2743.87, -4)",1.102,91.463,2743.87,0.127,4,120,10288,10812.0,102.0,3060.06,1.139,0.126,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:1314.40;S69:179.22
2026-07-03 09:21:40,25,P13+S63x8+S69x2+S64x4,P13,8.0,2.0,4.0,"(1, 1, 1.102, 0.1273, 2743.87, -4)",1.102,91.463,2743.87,0.127,4,150,12940,13583.0,70.32,2109.62,1.102,0.094,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:1053.12;S69:179.22
2026-07-03 09:21:40,25,P13+S63x8+S69x2+S64x4,P13,8.0,2.0,4.0,"(1, 1, 1.102, 0.1273, 2743.87, -4)",1.102,91.463,2743.87,0.127,4,180,15246,16037.0,80.55,2416.54,1.123,0.114,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:1412.60;S69:263.78
2026-07-03 09:21:40,26,P13+S63x8+S69x1+S64x4,P13,8.0,1.0,4.0,"(1, 1, 1.102, 0.1263, 2721.87, -4)",1.102,90.73,2721.87,0.126,4,90,7550,7967.0,112.12,3363.58,1.169,0.174,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:913.76;S69:77.08
2026-07-03 09:21:40,26,P13+S63x8+S69x1+S64x4,P13,8.0,1.0,4.0,"(1, 1, 1.102, 0.1263, 2721.87, -4)",1.102,90.73,2721.87,0.126,4,120,10288,10802.0,101.26,3037.65,1.138,0.125,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:1314.40;S69:89.61
2026-07-03 09:21:40,26,P13+S63x8+S69x1+S64x4,P13,8.0,1.0,4.0,"(1, 1, 1.102, 0.1263, 2721.87, -4)",1.102,90.73,2721.87,0.126,4,150,12940,13573.0,69.72,2091.69,1.102,0.093,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:1053.12;S69:89.61
2026-07-03 09:21:40,26,P13+S63x8+S69x1+S64x4,P13,8.0,1.0,4.0,"(1, 1, 1.102, 0.1263, 2721.87, -4)",1.102,90.73,2721.87,0.126,4,180,15246,16023.0,79.82,2394.56,1.122,0.113,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:1412.60;S69:131.89
2026-07-03 09:21:40,27,P13+S63x8+S69x8+S64x0.5,P13,8.0,8.0,0.5,"(1, 1, 1.101, 0.1273, 2639.79, -4)",1.101,87.992,2639.79,0.127,4,90,7550,7886.5,109.23,3276.92,1.168,0.17,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:114.22;S69:616.64
2026-07-03 09:21:40,27,P13+S63x8+S69x8+S64x0.5,P13,8.0,8.0,0.5,"(1, 1, 1.101, 0.1273, 2639.79, -4)",1.101,87.992,2639.79,0.127,4,120,10288,10697.0,96.9,2906.95,1.135,0.127,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:164.30;S69:716.88
2026-07-03 09:21:40,27,P13+S63x8+S69x8+S64x0.5,P13,8.0,8.0,0.5,"(1, 1, 1.101, 0.1273, 2639.79, -4)",1.101,87.992,2639.79,0.127,4,150,12940,13443.5,67.76,2032.85,1.101,0.096,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:131.64;S69:716.88
2026-07-03 09:21:40,27,P13+S63x8+S69x8+S64x0.5,P13,8.0,8.0,0.5,"(1, 1, 1.101, 0.1273, 2639.79, -4)",1.101,87.992,2639.79,0.127,4,180,15246,15876.0,78.08,2342.43,1.122,0.116,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:176.57;S69:1055.12
2026-07-03 09:21:40,28,P13+S63x8+S64x4,P13,8.0,0.0,4.0,"(1, 1, 1.101, 0.125, 2699.87, -4)",1.101,89.998,2699.87,0.125,4,90,7541,7958.0,111.26,3337.89,1.168,0.172,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:913.76
2026-07-03 09:21:40,28,P13+S63x8+S64x4,P13,8.0,0.0,4.0,"(1, 1, 1.101, 0.125, 2699.87, -4)",1.101,89.998,2699.87,0.125,4,120,10278,10792.0,100.51,3015.25,1.137,0.124,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:1314.40
2026-07-03 09:21:40,28,P13+S63x8+S64x4,P13,8.0,0.0,4.0,"(1, 1, 1.101, 0.125, 2699.87, -4)",1.101,89.998,2699.87,0.125,4,150,12930,13563.0,69.13,2073.77,1.101,0.092,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:1053.12
2026-07-03 09:21:40,28,P13+S63x8+S64x4,P13,8.0,0.0,4.0,"(1, 1, 1.101, 0.125, 2699.87, -4)",1.101,89.998,2699.87,0.125,4,180,15232,16009.0,79.09,2372.58,1.121,0.112,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:1412.60
2026-07-03 09:21:40,29,P13+S63x8+S69x8,P13,8.0,8.0,0.0,"(1, 1, 1.1, 0.1273, 2606.06, -4)",1.1,86.868,2606.06,0.127,4,90,7509,7866.0,107.96,3238.85,1.167,0.17,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S69:616.64
2026-07-03 09:21:40,29,P13+S63x8+S69x8,P13,8.0,8.0,0.0,"(1, 1, 1.1, 0.1273, 2606.06, -4)",1.1,86.868,2606.06,0.127,4,120,10238,10672.0,95.53,2865.87,1.133,0.127,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S69:716.88
2026-07-03 09:21:40,29,P13+S63x8+S69x8,P13,8.0,8.0,0.0,"(1, 1, 1.1, 0.1273, 2606.06, -4)",1.1,86.868,2606.06,0.127,4,150,12883,13415.0,66.88,2006.52,1.1,0.096,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S69:716.88
2026-07-03 09:21:40,29,P13+S63x8+S69x8,P13,8.0,8.0,0.0,"(1, 1, 1.1, 0.1273, 2606.06, -4)",1.1,86.868,2606.06,0.127,4,180,15176,15841.0,77.1,2313.0,1.121,0.116,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S69:1055.12
2026-07-03 09:21:40,30,P13+S63x8+S69x8+S64x0.25,P13,8.0,8.0,0.25,"(1, 1, 1.1, 0.127, 2622.92, -4)",1.1,87.43,2622.92,0.127,4,90,7550,7876.25,108.6,3257.88,1.168,0.169,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:57.11;S69:616.64
2026-07-03 09:21:40,30,P13+S63x8+S69x8+S64x0.25,P13,8.0,8.0,0.25,"(1, 1, 1.1, 0.127, 2622.92, -4)",1.1,87.43,2622.92,0.127,4,120,10288,10684.5,96.21,2886.41,1.134,0.127,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:82.15;S69:716.88
2026-07-03 09:21:40,30,P13+S63x8+S69x8+S64x0.25,P13,8.0,8.0,0.25,"(1, 1, 1.1, 0.127, 2622.92, -4)",1.1,87.43,2622.92,0.127,4,150,12940,13429.25,67.32,2019.69,1.1,0.096,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:65.82;S69:716.88
2026-07-03 09:21:40,30,P13+S63x8+S69x8+S64x0.25,P13,8.0,8.0,0.25,"(1, 1, 1.1, 0.127, 2622.92, -4)",1.1,87.43,2622.92,0.127,4,180,15246,15858.5,77.59,2327.71,1.121,0.116,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:88.29;S69:1055.12
2026-07-03 09:21:40,31,P13+S63x8+S69x4+S64x2,P13,8.0,4.0,2.0,"(1, 1, 1.1, 0.126, 2652.97, -4)",1.1,88.43,2652.97,0.126,4,90,7550,7912.0,109.61,3288.37,1.168,0.171,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:456.88;S69:308.32
2026-07-03 09:21:40,31,P13+S63x8+S69x4+S64x2,P13,8.0,4.0,2.0,"(1, 1, 1.1, 0.126, 2652.97, -4)",1.1,88.43,2652.97,0.126,4,120,10288,10732.0,98.02,2940.56,1.135,0.125,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:657.20;S69:358.44
2026-07-03 09:21:40,31,P13+S63x8+S69x4+S64x2,P13,8.0,4.0,2.0,"(1, 1, 1.1, 0.126, 2652.97, -4)",1.1,88.43,2652.97,0.126,4,150,12940,13489.0,68.0,2040.15,1.1,0.094,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:526.56;S69:358.44
2026-07-03 09:21:40,31,P13+S63x8+S69x4+S64x2,P13,8.0,4.0,2.0,"(1, 1, 1.1, 0.126, 2652.97, -4)",1.1,88.43,2652.97,0.126,4,180,15246,15925.0,78.09,2342.79,1.121,0.114,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:706.30;S69:527.56
2026-07-03 09:21:40,32,P13+S63x8+S69x2+S64x2,P13,8.0,2.0,2.0,"(1, 1, 1.099, 0.1237, 2608.97, -4)",1.099,86.968,2608.97,0.124,4,90,7550,7894.0,107.9,3236.98,1.165,0.168,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:456.88;S69:154.16
2026-07-03 09:21:40,32,P13+S63x8+S69x2+S64x2,P13,8.0,2.0,2.0,"(1, 1, 1.099, 0.1237, 2608.97, -4)",1.099,86.968,2608.97,0.124,4,120,10288,10712.0,96.53,2895.76,1.133,0.123,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:657.20;S69:179.22
2026-07-03 09:21:40,32,P13+S63x8+S69x2+S64x2,P13,8.0,2.0,2.0,"(1, 1, 1.099, 0.1237, 2608.97, -4)",1.099,86.968,2608.97,0.124,4,150,12940,13469.0,66.81,2004.3,1.099,0.092,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:526.56;S69:179.22
2026-07-03 09:21:40,32,P13+S63x8+S69x2+S64x2,P13,8.0,2.0,2.0,"(1, 1, 1.099, 0.1237, 2608.97, -4)",1.099,86.968,2608.97,0.124,4,180,15246,15897.0,76.63,2298.82,1.119,0.112,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:706.30;S69:263.78
2026-07-03 09:21:40,33,P13+S63x8+S69x4+S64x1,P13,8.0,4.0,1.0,"(1, 1, 1.098, 0.1242, 2585.51, -4)",1.098,86.183,2585.51,0.124,4,90,7550,7871.0,107.07,3212.22,1.165,0.167,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:228.44;S69:308.32
2026-07-03 09:21:40,33,P13+S63x8+S69x4+S64x1,P13,8.0,4.0,1.0,"(1, 1, 1.098, 0.1242, 2585.51, -4)",1.098,86.183,2585.51,0.124,4,120,10288,10682.0,95.28,2858.41,1.132,0.124,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:328.60;S69:358.44
2026-07-03 09:21:40,33,P13+S63x8+S69x4+S64x1,P13,8.0,4.0,1.0,"(1, 1, 1.098, 0.1242, 2585.51, -4)",1.098,86.183,2585.51,0.124,4,150,12940,13432.0,66.25,1987.49,1.098,0.093,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:263.28;S69:358.44
2026-07-03 09:21:40,33,P13+S63x8+S69x4+S64x1,P13,8.0,4.0,1.0,"(1, 1, 1.098, 0.1242, 2585.51, -4)",1.098,86.183,2585.51,0.124,4,180,15246,15855.0,76.13,2283.93,1.119,0.113,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:353.15;S69:527.56
2026-07-03 09:21:40,34,P13+S63x8+S69x1+S64x2,P13,8.0,1.0,2.0,"(1, 1, 1.098, 0.1225, 2586.97, -4)",1.098,86.23,2586.97,0.122,4,90,7550,7885.0,107.04,3211.29,1.164,0.166,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:456.88;S69:77.08
2026-07-03 09:21:40,34,P13+S63x8+S69x1+S64x2,P13,8.0,1.0,2.0,"(1, 1, 1.098, 0.1225, 2586.97, -4)",1.098,86.23,2586.97,0.122,4,120,10288,10702.0,95.78,2873.35,1.132,0.122,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:657.20;S69:89.61
2026-07-03 09:21:40,34,P13+S63x8+S69x1+S64x2,P13,8.0,1.0,2.0,"(1, 1, 1.098, 0.1225, 2586.97, -4)",1.098,86.23,2586.97,0.122,4,150,12940,13459.0,66.21,1986.38,1.098,0.091,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:526.56;S69:89.61
2026-07-03 09:21:40,34,P13+S63x8+S69x1+S64x2,P13,8.0,1.0,2.0,"(1, 1, 1.098, 0.1225, 2586.97, -4)",1.098,86.23,2586.97,0.122,4,180,15246,15883.0,75.89,2276.84,1.118,0.111,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:706.30;S69:131.89
2026-07-03 09:21:40,35,P13+S63x8+S69x4+S64x0.5,P13,8.0,4.0,0.5,"(1, 1, 1.097, 0.123, 2551.79, -4)",1.097,85.058,2551.79,0.123,4,90,7550,7850.5,105.8,3174.15,1.164,0.165,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:114.22;S69:308.32
2026-07-03 09:21:40,35,P13+S63x8+S69x4+S64x0.5,P13,8.0,4.0,0.5,"(1, 1, 1.097, 0.123, 2551.79, -4)",1.097,85.058,2551.79,0.123,4,120,10288,10657.0,93.91,2817.34,1.131,0.123,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:164.30;S69:358.44
2026-07-03 09:21:40,35,P13+S63x8+S69x4+S64x0.5,P13,8.0,4.0,0.5,"(1, 1, 1.097, 0.123, 2551.79, -4)",1.097,85.058,2551.79,0.123,4,150,12940,13403.5,65.37,1961.16,1.097,0.092,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:131.64;S69:358.44
2026-07-03 09:21:40,35,P13+S63x8+S69x4+S64x0.5,P13,8.0,4.0,0.5,"(1, 1, 1.097, 0.123, 2551.79, -4)",1.097,85.058,2551.79,0.123,4,180,15246,15820.0,75.15,2254.5,1.118,0.112,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:176.57;S69:527.56
2026-07-03 09:21:40,36,P13+S63x8+S69x4+S64x0.25,P13,8.0,4.0,0.25,"(1, 1, 1.097, 0.1222, 2534.92, -4)",1.097,84.498,2534.92,0.122,4,90,7550,7840.25,105.17,3155.11,1.163,0.163,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:57.11;S69:308.32
2026-07-03 09:21:40,36,P13+S63x8+S69x4+S64x0.25,P13,8.0,4.0,0.25,"(1, 1, 1.097, 0.1222, 2534.92, -4)",1.097,84.498,2534.92,0.122,4,120,10288,10644.5,93.23,2796.8,1.13,0.122,4,P13-B:141.60;P13-C:118.72;P13-D:181.43;P13-F:-1350.58;P13-G:246.84;P13-H:340.47;P13-I:993.46;P13-K:-304.58;P13-M:3375.79;P13-N:2920.72;P13-P:42.65;P13-Q:-226.47;P13-R:2114.71;S63:2151.84;S64:82.15;S69:358.44
2026-07-03 09:21:40,36,P13+S63x8+S69x4+S64x0.25,P13,8.0,4.0,0.25,"(1, 1, 1.097, 0.1222, 2534.92, -4)",1.097,84.498,2534.92,0.122,4,150,12940,13389.25,64.93,1948.0,1.097,0.092,4,P13-B:172.66;P13-C:146.12;P13-D:-307.84;P13-F:-1509.87;P13-G:235.91;P13-H:285.73;P13-I:894.29;P13-K:-472.07;P13-M:3201.03;P13-N:3049.26;P13-P:36.04;P13-Q:-335.40;P13-R:1464.76;S63:2455.12;S64:65.82;S69:358.44
2026-07-03 09:21:40,36,P13+S63x8+S69x4+S64x0.25,P13,8.0,4.0,0.25,"(1, 1, 1.097, 0.1222, 2534.92, -4)",1.097,84.498,2534.92,0.122,4,180,15246,15802.5,74.66,2239.78,1.117,0.112,4,P13-B:200.04;P13-C:187.18;P13-D:-767.06;P13-F:-873.01;P13-G:119.02;P13-H:504.21;P13-I:1056.83;P13-K:183.65;P13-M:3739.34;P13-N:4348.33;P13-P:28.98;P13-Q:91.04;P13-R:1271.35;S63:2732.96;S64:88.29;S69:527.56
2026-07-03 09:21:40,37,P13+S63x8+S69x2+S64x1,P13,8.0,2.0,1.0,"(1, 1, 1.097, 0.122, 2541.51, -4)",1.097,84.718,2541.51,0.122,4,90,7550,7853.0,105.36,3160.83,1.163,0.164,4,P13-B:183.20;P13-C:124.33;P13-D:1233.48;P13-F:-262.27;P13-G:301.29;P13-H:297.71;P13-I:550.26;P13-K:-309.58;P13-M:1525.59;P13-N:1411.44;P13-P:121.42;P13-Q:-57.02;P13-R:1706.45;S63:2273.60;S64:228.44;S69:154.16
