timestamp,rank,label,add_leg,add_weight,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 15:59:42,8,S82+S88_D1_INV_NO17x13.7,S88_D1_INV_NO17,13.7,"(1, 427.388443, 399.713434, -999.9079, 4.102977, -3)",427.39,399.71,4.103,3,-999.91,0.19,55.01,9754,180,399.71,4.103,3,-999.91,5730.03,12022.09,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5645.22
2026-07-03 15:59:42,9,S82+S88_D1_INV_NO17x13.6,S88_D1_INV_NO17,13.6,"(1, 427.074771, 399.484512, -999.9079, 4.104087, -3)",427.07,399.48,4.104,3,-999.91,0.19,55.01,9754,90,435.29,4.474,3,-965.96,3293.53,6338.86,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5616.39
2026-07-03 15:59:42,9,S82+S88_D1_INV_NO17x13.6,S88_D1_INV_NO17,13.6,"(1, 427.074771, 399.484512, -999.9079, 4.104087, -3)",427.07,399.48,4.104,3,-999.91,0.19,55.01,9754,120,472.88,4.594,3,-944.75,5724.29,8418.27,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4955.16
2026-07-03 15:59:42,9,S82+S88_D1_INV_NO17x13.6,S88_D1_INV_NO17,13.6,"(1, 427.074771, 399.484512, -999.9079, 4.104087, -3)",427.07,399.48,4.104,3,-999.91,0.19,55.01,9754,150,400.64,4.234,3,-998.76,5724.29,10084.35,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5371.05
2026-07-03 15:59:42,9,S82+S88_D1_INV_NO17x13.6,S88_D1_INV_NO17,13.6,"(1, 427.074771, 399.484512, -999.9079, 4.104087, -3)",427.07,399.48,4.104,3,-999.91,0.19,55.01,9754,180,399.48,4.104,3,-999.91,5724.29,12015.79,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5604.02
2026-07-03 15:59:42,10,S82+S88_D1_INV_NO17x13.5,S88_D1_INV_NO17,13.5,"(1, 426.761098, 399.255589, -999.9079, 4.1052, -3)",426.76,399.26,4.105,3,-999.91,0.19,55.01,9754,90,434.83,4.474,3,-965.96,3286.45,6335.56,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5575.10
2026-07-03 15:59:42,10,S82+S88_D1_INV_NO17x13.5,S88_D1_INV_NO17,13.5,"(1, 426.761098, 399.255589, -999.9079, 4.1052, -3)",426.76,399.26,4.105,3,-999.91,0.19,55.01,9754,120,472.58,4.597,3,-940.01,5718.55,8413.38,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4918.72
2026-07-03 15:59:42,10,S82+S88_D1_INV_NO17x13.5,S88_D1_INV_NO17,13.5,"(1, 426.761098, 399.255589, -999.9079, 4.1052, -3)",426.76,399.26,4.105,3,-999.91,0.19,55.01,9754,150,400.38,4.236,3,-998.76,5718.55,10078.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5331.56
2026-07-03 15:59:42,10,S82+S88_D1_INV_NO17x13.5,S88_D1_INV_NO17,13.5,"(1, 426.761098, 399.255589, -999.9079, 4.1052, -3)",426.76,399.26,4.105,3,-999.91,0.19,55.01,9754,180,399.26,4.105,3,-999.91,5718.55,12009.49,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5562.81
2026-07-03 15:59:42,11,S82+S88_D1_INV_NO17x13.4,S88_D1_INV_NO17,13.4,"(1, 426.447426, 399.026667, -999.9079, 4.106314, -3)",426.45,399.03,4.106,3,-999.91,0.19,55.01,9754,90,434.38,4.474,3,-965.96,3279.37,6332.26,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5533.80
2026-07-03 15:59:42,11,S82+S88_D1_INV_NO17x13.4,S88_D1_INV_NO17,13.4,"(1, 426.447426, 399.026667, -999.9079, 4.106314, -3)",426.45,399.03,4.106,3,-999.91,0.19,55.01,9754,120,472.27,4.599,3,-937.32,5712.82,8408.48,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4882.29
