timestamp,label,entry_tf,mode,sp_lookback,sp_max_atr,fvg_required,fvg_min_atr,min_body_atr,body_ratio,sl,rr,trades,wr,fixed_pnl,fixed_per_day,fixed_per_month,fixed_pf,fixed_avg,pct_pos_days,max_losing_day_streak,sharpe_like
2026-07-02 17:06:35,M15_either_lb8_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M15,either,8,1.4,False,0.0,0.35,0.4,0.6,1.2,22,31.8,-172.19,-1.91,-57.4,0.642,-7.827,36.8,8,-0.222
2026-07-02 17:06:35,M15_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M15,breakout,8,1.4,False,0.0,0.2,0.4,0.35,0.9,23,39.1,-147.69,-1.64,-49.23,0.639,-6.421,40.0,5,-0.258
2026-07-02 17:06:35,M15_either_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr0.9,M15,either,8,1.4,False,0.0,0.2,0.4,0.35,0.9,23,39.1,-147.69,-1.64,-49.23,0.639,-6.421,40.0,5,-0.258
2026-07-02 17:06:35,M15_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M15,breakout,8,1.4,False,0.0,0.2,0.4,0.35,1.2,23,30.4,-189.79,-2.11,-63.26,0.595,-8.252,35.0,5,-0.259
2026-07-02 17:06:35,M15_either_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M15,either,8,1.4,False,0.0,0.2,0.4,0.35,1.2,23,30.4,-189.79,-2.11,-63.26,0.595,-8.252,35.0,5,-0.259
2026-07-02 17:06:35,M15_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M15,breakout,8,1.4,False,0.0,0.35,0.4,0.35,0.9,22,36.4,-169.5,-1.88,-56.5,0.586,-7.705,36.8,8,-0.313
2026-07-02 17:06:35,M15_either_lb8_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr0.9,M15,either,8,1.4,False,0.0,0.35,0.4,0.35,0.9,22,36.4,-169.5,-1.88,-56.5,0.586,-7.705,36.8,8,-0.313
2026-07-02 17:06:35,M15_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M15,breakout,8,1.4,False,0.0,0.35,0.4,0.35,1.2,22,27.3,-218.94,-2.43,-72.98,0.533,-9.952,31.6,10,-0.316
2026-07-02 17:06:35,M15_either_lb8_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M15,either,8,1.4,False,0.0,0.35,0.4,0.35,1.2,22,27.3,-218.94,-2.43,-72.98,0.533,-9.952,31.6,10,-0.316
2026-07-02 17:06:35,M15_breakout_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M15,breakout,8,1.4,False,0.0,0.2,0.4,0.6,0.9,23,34.8,-225.6,-2.51,-75.2,0.531,-9.809,40.0,5,-0.314
2026-07-02 17:06:35,M15_either_lb8_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr0.9,M15,either,8,1.4,False,0.0,0.2,0.4,0.6,0.9,23,34.8,-225.6,-2.51,-75.2,0.531,-9.809,40.0,5,-0.314
2026-07-02 17:06:35,M5_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M5,breakout,12,1.4,False,0.0,0.2,0.4,0.6,1.2,2,50.0,-9.7,-0.11,-3.23,0.525,-4.85,50.0,1,-0.312
2026-07-02 17:06:35,M5_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M5,breakout,12,1.4,False,0.0,0.35,0.4,0.6,1.2,2,50.0,-9.7,-0.11,-3.23,0.525,-4.85,50.0,1,-0.312
2026-07-02 17:06:35,M5_either_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.6_rr1.2,M5,either,12,1.4,False,0.0,0.2,0.4,0.6,1.2,2,50.0,-9.7,-0.11,-3.23,0.525,-4.85,50.0,1,-0.312
2026-07-02 17:06:35,M5_either_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.6_rr1.2,M5,either,12,1.4,False,0.0,0.35,0.4,0.6,1.2,2,50.0,-9.7,-0.11,-3.23,0.525,-4.85,50.0,1,-0.312
2026-07-02 17:06:35,M5_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.2_br0.4_sl0.35_rr1.2,M5,breakout,12,1.4,False,0.0,0.2,0.4,0.35,1.2,2,50.0,-9.42,-0.1,-3.14,0.505,-4.71,50.0,1,-0.329
2026-07-02 17:06:35,M5_breakout_lb12_sp1.4_fvg0_fm0.0_mb0.35_br0.4_sl0.35_rr1.2,M5,breakout,12,1.4,False,0.0,0.35,0.4,0.35,1.2,2,50.0,-9.42,-0.1,-3.14,0.505,-4.71,50.0,1,-0.329
