time,fill_time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2025-08-28 14:00,2025-08-28 14:10,2025-08-28 14:45,BUY,3390.35,3386.74,3401.17,TRAIL,3.41,"Swept 3388.72 (age 22), disp 2.02/1.11ATR, confirm: FVG"
2025-08-29 08:20,2025-08-29 08:30,2025-08-29 09:40,SELL,3414.91,3419.38,3401.48,TRAIL,5.48,"Swept 3416.77 (age 12), disp 1.73/1.01ATR, confirm: FVG"
2025-09-01 21:05,2025-09-01 22:00,2025-09-02 08:40,BUY,3474.87,3467.34,3497.45,TRAIL,6.26,"Swept 3469.73 (age 22), disp 5.86/2.25ATR, confirm: FVG"
2025-09-05 14:10,2025-09-05 14:30,2025-09-05 16:25,SELL,3552.85,3558.19,3536.85,TRAIL,3.93,"Swept 3554.74 (age 36), disp 3.35/2.31ATR, confirm: FVG"
2025-09-09 07:50,2025-09-09 08:05,2025-09-09 08:25,BUY,3633.81,3629.22,3647.6,TRAIL,3.82,"Swept 3631.86 (age 55), disp 3.02/1.65ATR, confirm: FVG"
2025-09-09 14:05,2025-09-09 14:15,2025-09-09 21:25,SELL,3644.77,3657.83,3605.57,SL,-13.26,"Swept 3651.99 (age 36), disp 10.88/3.39ATR, confirm: FVG"
2025-09-09 22:05,2025-09-09 22:15,2025-09-09 23:25,SELL,3656.54,3676.99,3595.19,TRAIL,15.04,"Swept 3667.51 (age 5), disp 11.10/6.89ATR, confirm: FVG"
2025-09-10 19:00,2025-09-10 19:05,2025-09-10 21:00,SELL,3652.83,3658.65,3635.37,TRAIL,6.14,"Swept 3656.03 (age 13), disp 4.30/2.27ATR, confirm: FVG"
2025-09-12 13:25,2025-09-12 13:30,2025-09-12 14:55,SELL,3654.02,3657.95,3642.23,TRAIL,3.51,"Swept 3656.18 (age 6), disp 2.22/1.29ATR, confirm: FVG"
2025-09-18 02:05,2025-09-18 02:10,2025-09-18 02:50,BUY,3690.07,3651.86,3804.68,SL,-38.41,"Swept 3660.03 (age 1), disp 14.01/6.06ATR, confirm: FVG"
2025-09-18 15:40,2025-09-18 16:05,2025-09-18 18:10,BUY,3656.17,3648.76,3678.39,TRAIL,11.18,"Swept 3651.87 (age 29), disp 5.90/3.73ATR, confirm: FVG"
2025-09-19 09:05,2025-09-19 09:30,2025-09-19 09:50,BUY,3646.76,3638.16,3672.55,SL,-8.8,"Swept 3641.56 (age 31), disp 5.72/2.58ATR, confirm: FVG"
2025-09-22 20:20,2025-09-22 20:30,2025-09-22 21:00,SELL,3716.16,3724.2,3692.05,SL,-8.24,"Swept 3722.48 (age 42), disp 4.81/2.82ATR, confirm: FVG"
2025-09-23 13:30,2025-09-23 14:00,2025-09-23 16:40,BUY,3751.93,3746.04,3769.6,TP,17.47,"Swept 3747.86 (age 47), disp 3.76/2.07ATR, confirm: FVG"
2025-09-24 02:55,2025-09-24 03:00,2025-09-25 03:30,SELL,3763.22,3780.02,3712.84,TRAIL,40.7,"Swept 3775.31 (age 48), disp 11.35/3.67ATR, confirm: FVG"
2025-09-25 14:10,2025-09-25 14:35,2025-09-25 15:50,BUY,3743.86,3737.32,3763.48,TRAIL,6.39,"Swept 3740.56 (age 58), disp 4.89/2.77ATR, confirm: FVG"
2025-09-25 19:00,2025-09-25 19:55,2025-09-25 20:55,SELL,3752.96,3760.8,3729.43,TRAIL,16.58,"Swept 3758.90 (age 6), disp 6.90/2.84ATR, confirm: FVG"
2025-09-26 01:10,2025-09-26 01:20,2025-09-26 03:00,BUY,3738.13,3730.88,3759.9,TRAIL,15.49,"Swept 3732.78 (age 4), disp 5.18/3.30ATR, confirm: FVG"
2025-09-26 13:55,2025-09-26 14:00,2025-09-26 14:10,SELL,3743.69,3749.06,3727.58,SL,-5.57,"Swept 3747.12 (age 16), disp 3.58/2.01ATR, confirm: FVG"
