Pattern,TF,Time (BKK),Type,Limit_Price,Entry,SL,TP,be_trig,be_act,RSI,ATR,Lot,dist_sma50,dist_sma200,body,range,Bars_Waited,Reason,P&L,CloseTime (BKK),Balance,Date,Month
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,16,SL,-4.51,2025-07-03 13:00,7706.600000000013,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,15,SL,-4.51,2025-07-03 13:00,7702.090000000013,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,14,SL,-4.51,2025-07-03 13:00,7697.580000000013,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,13,SL,-4.51,2025-07-03 13:00,7693.070000000012,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,12,SL,-4.51,2025-07-03 13:00,7688.560000000012,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,11,SL,-4.51,2025-07-03 13:00,7684.050000000012,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,9,SL,-4.51,2025-07-03 13:00,7679.540000000012,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,3,SL,-4.51,2025-07-03 13:00,7675.030000000012,2025-07-03,2025-07
Naiya Doji,H1,2025-07-03 13:00,BUY,3332.2,3332.2,3327.69,3350.33,3341.22,False,32.76,10.79,0.01,-0.6,-0.16,21.54,40.64,1,SL,-4.51,2025-07-03 13:00,7670.520000000011,2025-07-03,2025-07
Naiya,H1,2025-07-04 01:00,BUY,3328.7,3328.7,3325.41,3350.33,3335.28,False,34.09,10.33,0.01,-0.37,0.03,1.76,5.23,1,SL,-3.29,2025-07-07 02:00,7667.230000000012,2025-07-07,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3259.41,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,16,SL,-6.93,2025-07-11 14:00,7660.300000000012,2025-07-11,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3259.41,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,15,SL,-6.93,2025-07-11 14:00,7653.370000000012,2025-07-11,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3259.41,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,14,SL,-6.93,2025-07-11 14:00,7646.440000000012,2025-07-11,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3259.41,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,13,SL,-6.93,2025-07-11 14:00,7639.510000000013,2025-07-11,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3259.41,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,12,SL,-6.93,2025-07-11 14:00,7632.580000000013,2025-07-11,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3259.41,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,11,SL,-6.93,2025-07-11 14:00,7625.650000000012,2025-07-11,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3259.41,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,10,SL,-6.93,2025-07-11 14:00,7618.720000000013,2025-07-11,2025-07
Naiya Doji,H1,2025-07-04 07:00,SELL,3344.12,3344.12,3351.05,3259.41,3330.26,False,69.59,5.87,0.01,0.04,0.45,2.78,5.81,9,SL,-6.93,2025-07-11 14:00,7611.790000000014,2025-07-11,2025-07
Naiya,H1,2025-07-04 08:00,BUY,3340.83,3340.83,3338.47,3363.66,3345.55,False,67.52,5.79,0.01,0.05,0.47,0.43,7.23,1,SL,-2.36,2025-07-04 08:00,7609.430000000013,2025-07-04,2025-07
Naiya,H1,2025-07-07 00:00,BUY,3333.18,3333.18,3330.84,3363.66,3337.86,False,40.71,5.41,0.01,-0.21,0.24,7.72,9.33,1,SL,-2.34,2025-07-07 01:00,7607.090000000013,2025-07-07,2025-07
Naiya,H1,2025-07-07 01:00,BUY,3329.97,3329.97,3327.13,3363.66,3335.65,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,15,SL,-2.84,2025-07-07 01:00,7604.250000000013,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3332.34,3332.34,3330.84,3363.66,3335.34,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,2,SL,-1.5,2025-07-07 01:00,7602.750000000013,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,15,SL,-2.62,2025-07-07 02:00,7600.130000000013,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,14,SL,-2.62,2025-07-07 02:00,7597.510000000013,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,13,SL,-2.62,2025-07-07 02:00,7594.890000000013,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,12,SL,-2.62,2025-07-07 02:00,7592.270000000013,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,11,SL,-2.62,2025-07-07 02:00,7589.650000000013,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,10,SL,-2.62,2025-07-07 02:00,7587.030000000013,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,9,SL,-2.62,2025-07-07 02:00,7584.4100000000135,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,8,SL,-2.62,2025-07-07 02:00,7581.790000000014,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,7,SL,-2.62,2025-07-07 02:00,7579.170000000014,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,6,SL,-2.62,2025-07-07 02:00,7576.550000000014,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,5,SL,-2.62,2025-07-07 02:00,7573.930000000014,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,4,SL,-2.62,2025-07-07 02:00,7571.310000000014,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,3,SL,-2.62,2025-07-07 02:00,7568.690000000014,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 01:00,BUY,3328.51,3328.51,3325.89,3363.66,3333.75,False,29.12,5.69,0.01,-0.34,0.11,4.56,8.26,1,SL,-2.62,2025-07-07 02:00,7566.070000000014,2025-07-07,2025-07
Naiya,H1,2025-07-07 03:00,BUY,3308.58,3308.58,3302.35,3350.33,3321.04,False,15.07,7.02,0.01,-0.69,-0.24,9.95,20.96,87,SL,-6.23,2025-07-07 09:00,7559.840000000015,2025-07-07,2025-07
Naiya,H1,2025-07-07 08:00,BUY,3310.89,3310.89,3305.33,3363.66,3322.01,False,22.84,7.82,0.01,-0.76,-0.4,3.39,6.89,1,SL,-5.56,2025-07-07 09:00,7554.280000000014,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,18,SL,-2.85,2025-07-07 21:00,7551.430000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,17,SL,-2.85,2025-07-07 21:00,7548.5800000000145,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,16,SL,-2.85,2025-07-07 21:00,7545.730000000014,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,15,SL,-2.85,2025-07-07 21:00,7542.880000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,14,SL,-2.85,2025-07-07 21:00,7540.030000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,13,SL,-2.85,2025-07-07 21:00,7537.180000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,12,SL,-2.85,2025-07-07 21:00,7534.3300000000145,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,11,SL,-2.85,2025-07-07 21:00,7531.480000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,10,SL,-2.85,2025-07-07 21:00,7528.630000000016,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,9,SL,-2.85,2025-07-07 21:00,7525.780000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,8,SL,-2.85,2025-07-07 21:00,7522.930000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,7,SL,-2.85,2025-07-07 21:00,7520.080000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,6,SL,-2.85,2025-07-07 21:00,7517.230000000016,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,5,SL,-2.85,2025-07-07 21:00,7514.380000000016,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,4,SL,-2.85,2025-07-07 21:00,7511.530000000015,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,3,SL,-2.85,2025-07-07 21:00,7508.680000000016,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,2,SL,-2.85,2025-07-07 21:00,7505.830000000016,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 19:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,65.97,9.06,0.01,0.15,0.29,4.42,8.36,1,SL,-2.85,2025-07-07 21:00,7502.980000000016,2025-07-07,2025-07
Naiya Doji,H1,2025-07-07 20:00,SELL,3335.15,3335.15,3338.0,3311.67,3329.45,False,70.39,9.09,0.01,0.23,0.35,2.42,7.26,1,SL,-2.85,2025-07-07 21:00,7500.130000000016,2025-07-07,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,31,SL,-1.62,2025-07-08 00:00,7498.510000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,30,SL,-1.62,2025-07-08 00:00,7496.890000000016,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,29,SL,-1.62,2025-07-08 00:00,7495.270000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,28,SL,-1.62,2025-07-08 00:00,7493.650000000016,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,27,SL,-1.62,2025-07-08 00:00,7492.030000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,26,SL,-1.62,2025-07-08 00:00,7490.410000000016,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,25,SL,-1.62,2025-07-08 00:00,7488.790000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,24,SL,-1.62,2025-07-08 00:00,7487.170000000016,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,23,SL,-1.62,2025-07-08 00:00,7485.5500000000175,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 00:00,SELL,3342.56,3342.56,3344.18,3311.67,3339.32,False,83.8,8.41,0.01,0.4,0.51,0.84,6.81,3,SL,-1.62,2025-07-08 00:00,7483.930000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3363.66,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,5,SL,-1.5,2025-07-08 03:00,7482.430000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3363.66,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,4,SL,-1.5,2025-07-08 03:00,7480.930000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3363.66,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,3,SL,-1.5,2025-07-08 03:00,7479.430000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3363.66,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,2,SL,-1.5,2025-07-08 03:00,7477.930000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 02:00,BUY,3332.34,3332.34,3330.84,3363.66,3335.34,False,74.36,8.06,0.01,0.23,0.34,0.37,6.07,1,SL,-1.5,2025-07-08 03:00,7476.430000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 03:00,BUY,3332.34,3332.34,3330.84,3345.79,3335.34,False,85.91,7.56,0.01,0.24,0.35,0.53,7.32,1,SL,-1.5,2025-07-08 03:00,7474.930000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 05:00,BUY,3332.34,3332.34,3330.84,3345.79,3335.34,False,76.72,6.93,0.01,0.14,0.25,2.97,5.93,2,SL,-1.5,2025-07-08 05:00,7473.430000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 05:00,BUY,3332.34,3332.34,3330.84,3345.79,3335.34,False,76.72,6.93,0.01,0.14,0.25,2.97,5.93,1,SL,-1.5,2025-07-08 05:00,7471.930000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 07:00,SELL,3335.37,3335.37,3337.95,3311.67,3330.21,False,70.58,6.47,0.01,0.21,0.32,4.44,7.01,2,SL,-2.58,2025-07-08 09:00,7469.350000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 07:00,SELL,3335.37,3335.37,3337.95,3311.67,3330.21,False,70.58,6.47,0.01,0.21,0.32,4.44,7.01,1,SL,-2.58,2025-07-08 09:00,7466.770000000017,2025-07-08,2025-07
Naiya,H1,2025-07-08 08:00,BUY,3331.56,3331.56,3327.36,3345.79,3339.96,False,69.74,6.43,0.01,0.26,0.37,1.73,5.19,1,SL,-4.2,2025-07-08 10:00,7462.570000000018,2025-07-08,2025-07
Naiya Doji,H1,2025-07-08 15:00,BUY,3323.76,3323.76,3320.03,3345.79,3331.22,False,28.45,7.16,0.01,-0.32,-0.24,12.9,13.86,1,SL,-3.73,2025-07-08 15:00,7458.840000000017,2025-07-08,2025-07
Naiya,H1,2025-07-08 16:00,BUY,3302.08,3302.08,3299.77,3363.66,3306.7,False,20.2,8.26,0.01,-0.86,-0.8,18.66,21.47,25,SL,-2.31,2025-07-08 16:00,7456.530000000017,2025-07-08,2025-07
Naiya Doji,H1,2025-07-09 03:00,BUY,3300.59,3300.59,3297.24,3345.79,3307.29,False,31.3,8.41,0.01,-0.5,-0.6,5.34,7.94,1,SL,-3.35,2025-07-09 04:00,7453.180000000018,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 04:00,BUY,3293.73,3293.73,3287.16,3345.79,3306.87,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,9,SL,-6.57,2025-07-09 04:00,7446.610000000017,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 04:00,BUY,3293.73,3293.73,3287.16,3345.79,3306.87,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,8,SL,-6.57,2025-07-09 04:00,7440.040000000017,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 04:00,BUY,3293.73,3293.73,3287.16,3345.79,3306.87,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,7,SL,-6.57,2025-07-09 04:00,7433.4700000000175,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 04:00,BUY,3293.73,3293.73,3287.16,3345.79,3306.87,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,6,SL,-6.57,2025-07-09 04:00,7426.900000000017,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 04:00,BUY,3293.73,3293.73,3287.16,3345.79,3306.87,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,5,SL,-6.57,2025-07-09 04:00,7420.330000000016,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 04:00,BUY,3293.73,3293.73,3287.16,3345.79,3306.87,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,4,SL,-6.57,2025-07-09 04:00,7413.760000000017,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 04:00,BUY,3293.73,3293.73,3287.16,3345.79,3306.87,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,3,SL,-6.57,2025-07-09 04:00,7407.190000000017,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 04:00,BUY,3293.73,3293.73,3287.16,3345.79,3306.87,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,1,SL,-6.57,2025-07-09 04:00,7400.620000000016,2025-07-09,2025-07
Naiya,H1,2025-07-09 04:00,SELL,3302.34,3302.34,3308.0,3293.18,3291.02,False,25.37,9.05,0.01,-0.87,-0.99,13.18,16.49,1,TP,9.16,2025-07-09 04:00,7409.780000000016,2025-07-09,2025-07
Naiya,H1,2025-07-09 09:00,SELL,3293.47,3293.47,3296.37,3288.78,3287.67,False,41.23,7.56,0.01,-0.69,-0.86,0.35,7.59,2,TP,4.69,2025-07-09 09:00,7414.470000000016,2025-07-09,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,146,TP,67.06,2025-07-11 13:00,7481.530000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,145,TP,67.06,2025-07-11 13:00,7548.5900000000165,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,144,TP,67.06,2025-07-11 13:00,7615.650000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,143,TP,67.06,2025-07-11 13:00,7682.7100000000155,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,142,TP,67.06,2025-07-11 13:00,7749.770000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,141,TP,67.06,2025-07-11 13:00,7816.830000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,140,TP,67.06,2025-07-11 13:00,7883.890000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,139,TP,67.06,2025-07-11 13:00,7950.950000000015,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,138,TP,67.06,2025-07-11 13:00,8018.010000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,137,TP,67.06,2025-07-11 13:00,8085.070000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,136,TP,67.06,2025-07-11 13:00,8152.130000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,135,TP,67.06,2025-07-11 13:00,8219.190000000015,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,134,TP,67.06,2025-07-11 13:00,8286.250000000015,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,133,TP,67.06,2025-07-11 13:00,8353.310000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,132,TP,67.06,2025-07-11 13:00,8420.370000000015,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,131,TP,67.06,2025-07-11 13:00,8487.430000000015,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,130,TP,67.06,2025-07-11 13:00,8554.490000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,129,TP,67.06,2025-07-11 13:00,8621.550000000016,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,128,TP,67.06,2025-07-11 13:00,8688.610000000015,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,127,TP,67.06,2025-07-11 13:00,8755.670000000015,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,126,TP,67.06,2025-07-11 13:00,8822.730000000014,2025-07-11,2025-07
Naiya Doji,H1,2025-07-09 10:00,BUY,3283.27,3283.27,3277.47,3350.33,3294.87,False,28.56,7.48,0.01,-0.89,-1.06,6.75,9.93,125,TP,67.06,2025-07-11 13:00,8889.790000000015,2025-07-11,2025-07
